PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Posición,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Alto espejo (mm),Ancho espejo (mm),Color,Composición,Distancia entre pernos,Embalaje,Fijación,Forma,Homologación,Incluye intermitente,Montaje,Posición,Rosca (mm),Rosca de espejo,Sentido de rosca,Picture1,AllPicturesZIP,Document1,Document2,DeliveryPlant
1096045001,41100022,FK-388-LH,VICMA,"VICMA MIRROR, L",Retrovisor izquierdo VICMA tipo OEM - KAWASAKI Z125 Pro 56001-0372,29.95,24.75,14.85,FK-388-LH,13,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror </li><li>Street legal</li></ul> </body> </html>","        OEM type mirror Street legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2306,342,126,352,52,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1096045001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA1OTEyfGltYWdlL2pwZWd8YUdFeEwyZzFPQzg0T0RjM056WTBNRFV3T1RjMEx6RXdPVFl3TkRVd01ERXRNVjg0TURCWGVEZ3dNRWd8NTRlYzI1YmQxN2NmOTQyYTU2MjJlZTI5NzIwMGRiZjQ5MDc3YzAyM2U0NmQ2MWZiN2IwYWRiYTJiMWYwYjRiMg,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1096045002,41100018,FK-388-RH,VICMA,"VICMA MIRROR, R",Retrovisor derecho VICMA tipo OEM - KAWASAKI Z125 Pro 56001-0373,29.95,24.75,14.85,FK-388-RH,10,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror </li><li>Street legal</li></ul> </body> </html>","        OEM type mirror Street legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2093,338,121,346,50,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1096045002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA1NDM5fGltYWdlL2pwZWd8YURka0wyaGhNeTg0T1RNd05EUTVNRE14TVRrNEx6RXdPVFl3TkRVd01ESXRNVjg0TURCWGVEZ3dNRWd8OTQyNzQ2NWExMTdhZjBkNWE0YWMzZjA0YTg3MDg3YmMwZWI0M2RlMjI1ZjRiZmY4YjI0MDlkMWU1OWJiYmMyZQ,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1096050001,41100042,FS-347-LH,VICMA,"VICMA MIRROR, L",Retrovisor izquierdo VICMA tipo OEM - SUZUKI GSX1000S F 15-20 56600-04K00,75.95,62.77,37.66,FS-347-LH,9,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror </li><li>Street legal</li></ul> </body> </html>","        OEM type mirror Street legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,4134,644,126,386,85,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1096050001-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTI2NDh8aW1hZ2UvanBlZ3xhREF4TDJnNU9TODRPVE13TkRRNU16VTRPRGM0THpFd09UWXdOVEF3TURFdE1WODRNREJYZURnd01FZ3xkZDgzZDYxYmMyMTRkYjFkZTBjZGJmM2Y0MDg2NDM2MDQwYzlkMDkwYmNmODQ2NjVhZWU3ZmYxNTZjOGJmY2I1,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1096050002,41100033,FS-347-RH,VICMA,"VICMA MIRROR, R",Retrovisor derecho VICMA tipo OEM - SUZUKI GSX1000S F 15-20 56500-04K00,75.95,62.77,37.66,FS-347-RH,20,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror </li><li>Street legal</li></ul> </body> </html>","        OEM type mirror Street legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4167,645,129,380,85,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1096050002-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTIyODF8aW1hZ2UvanBlZ3xhR0ZsTDJneFpTODRPVEExT0RrME5qVTRNRGM0THpFd09UWXdOVEF3TURJdE1WODRNREJYZURnd01FZ3xlYjdhYzEzMTA4OTdkNWRmZWEyOTQ2NzE3ZDg1ZDZlY2RjYWM1NDc0ZThlZTJiMDkwY2U5YTBjYmNmMDI0MmJl,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1096042001,41100014,FK-349-LH,VICMA,"VICMA MIRROR, L",Retrovisor izquierdo VICMA tipo OEM - KAWASAKI W800 56001-0253,32.95,27.23,16.34,FK-349-LH,7,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror </li><li>Street legal</li></ul> </body> </html>","        OEM type mirror Street legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,3983,541,126,313,101,,,Cromo,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1096042001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ5MTc5fGltYWdlL2pwZWd8YUdJM0wyaGlPQzg0T1RVM01qRTFOakEwTnpZMkx6RXdPVFl3TkRJd01ERXRNVjg0TURCWGVEZ3dNRWd8YmY3NDRhYzkzM2Y2MWU4ZDY1NWQ3YjkyMTBlZjcyYmQxODlmYzNlNDMxYzgxZjE2ODY3YTY0MTY4M2ZjMjdjZg,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1096042002,41100020,FK-349-RH,VICMA,"VICMA MIRROR, R",Retrovisor derecho VICMA tipo OEM - KAWASAKI W800 56001-0254,32.95,27.23,16.34,FK-349-RH,7,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror </li><li>Street legal</li></ul> </body> </html>","        OEM type mirror Street legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3712,548,121,313,98,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1096042002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ5MTUwfGltYWdlL2pwZWd8YURVMUwyaGtPQzg0T1RFME5EazFOalk0TWpVMEx6RXdPVFl3TkRJd01ESXRNVjg0TURCWGVEZ3dNRWd8NGIwNTU0MjMzN2QwMWFiODRmMTgwY2VjNmNkYWM2MjMwNmNjNzQyY2M0ZmI4NGY3ODMxNmUzMmNiM2U4MzgwYQ,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084142001,EY367D,EY367D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - MBK Equalis 50,17.94,14.83,8.90,8430525006461,159,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2308,264,333,154,45,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A izquierdas,https://api.mybihr.com/medias/1084142001-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTA1NTd8aW1hZ2UvanBlZ3xhRFZtTDJnM01TODRPVGM0TnpVME5EWTVPVEU0THpFd09EUXhOREl3TURFdE1WODRNREJYZURnd01FZ3wwODU4YmVlZGU1MTI5ODMyNzk0NzljZGRmMzM5YjdiOTlkMzc5YTk4NWViYzZmNDNhNTViMWQzYzkxZTZkZjlm,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083607002,E202D,PT05716,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Rieju Naked NKR,15.95,13.18,7.91,8430525057166,309,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2023,252,111,294,62,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A izquierdas,https://api.mybihr.com/medias/800Wx800H-1083607002-1.jpg?context=bWFzdGVyfHJvb3R8NDMyODF8aW1hZ2UvanBlZ3xhREJqTDJnek5pOHpNekV6TXpJM01EZzFPVGd3Tmk4NE1EQlhlRGd3TUVoZk1UQTRNell3TnpBd01pMHhMbXB3Wnd8MWYzODM5NGY0ZGQxYzMyZjY0MzkyOTI3ZjhkNTczYTliMzEyNjY1NzU5YzVmMTU5NDVkMzk2MTk4YTE3NjVhOQ,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,https://api.mybihr.com/medias/Homologation-1083607002.pdf?context=bWFzdGVyfHJvb3R8NTcwOTJ8YXBwbGljYXRpb24vcGRmfGFETTNMMmczTUM4NE56TTROVFk0TXpNNU5EVTVNQzlJYjIxdmJHOW5ZWFJwYjI0Z01UQTRNell3TnpBd01pNXdaR1l8NTI2MTgxZjA1NmZjMmY1YjIxMmYzZmI1NzBhZTMyYjcxZmY4MzY5ZDU4OGExNmY3ZmEwNDZlMDI4YmZiZTk5Nw,,Spain Warehouse (Parts)
1083607001,E202I,PT05715,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Rieju Naked NKR,15.95,13.18,7.91,8430525057159,155,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2603,210,109,281,85,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/800Wx800H-1083607001-1.jpg?context=bWFzdGVyfHJvb3R8NDI5OTJ8aW1hZ2UvanBlZ3xhRGs1TDJnME15OHpNekV6TXpJM01EUTJOalU1TUM4NE1EQlhlRGd3TUVoZk1UQTRNell3TnpBd01TMHhMbXB3Wnd8YThiYTRiMjZmMTUxMmNkOTU3ZjhlZjRmYTBkZmJkNzQ1YTY3ZGIzZmRiOGZkMTFlN2I0YjMwZjlhNTNmM2VmNQ,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,https://api.mybihr.com/medias/Homologation-1083607001.pdf?context=bWFzdGVyfHJvb3R8NTcwOTJ8YXBwbGljYXRpb24vcGRmfGFEUTVMMmczTXk4NE56TTROVFk0TXpRMk1ERXlOaTlJYjIxdmJHOW5ZWFJwYjI0Z01UQTRNell3TnpBd01TNXdaR1l8NGZjMjcwMmJkZGU1NGYwYjczNTQ0MjU3ZmZmMjFhNDY1YmE5MjA3MTE4MTA1OGI3OTYyODk5ZjE5YWE2ZDcxMA,,Spain Warehouse (Parts)
1083630002,E237D,PT01495,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Peugeot SPEEDAKE b/AVPHL,17.94,14.83,8.90,8430525014954,3,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3903,392,149,403,65,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083630002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg3ODJ8aW1hZ2UvanBlZ3xhR1l6TDJoaE5TOHhOVFF4TURreE5UTXhNVFkwTmk4eE1EZ3pOak13TURBeUxURmZPREF3VjNnNE1EQkl8ZDU2NWRhZmZmMmE0OGEzNDgwNDg2YjE5NDU5ZjQ1MmMwNzNkOTA4ZDlhMTY0MmFjMjFmZjgwNjBjMDVjZDQxNg,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083638001,E242D,PT00409,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Peugeot SPEEDAKE b/Brembo,16.95,14.01,2.60,8430525004092,47,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4070,332,150,405,67,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1083638001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY4NzJ8aW1hZ2UvanBlZ3xhRFkyTDJnNU9DOHhOVFF4TURreE5UY3dORGcyTWk4eE1EZ3pOak00TURBeExURmZPREF3VjNnNE1EQkl8OGFjNDBjNTgyODk4NmRjYWRlNDY0MTY0Y2I5MjY4MTZmZjRmZTMyNzZjZjhmOTBjM2NmZDg3ZTU2MGEwNjU5ZA,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083637001,E241INR,E241INR,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor con intermitente izquierdo VICMA tipo OEM negro - MV Agusta F4,99.95,82.60,49.56,8430525101647,8,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,3920,378,313,124,101,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1083637001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAwOTY4fGltYWdlL2pwZWd8YUdSaEwyaGlZUzg1TURFeU1EUTNNVGd6T1RBeUx6RXdPRE0yTXpjd01ERXRNVjg0TURCWGVEZ3dNRWd8MGMxYzc1MjMzNWE0MWE0NTg5ZTUzMDU2ZjU0MzNlODM3ZDkyYTAwYmZmYWUxZjg4NDU5OTZmYzJjZTE4YWUxYQ,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083637002,E241DNR,FA-46,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor VICMA tipo OEM - MV Agusta F4 derecho Negro,99.95,82.60,49.56,8430525101654,19,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4061,373,309,124,106,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1083637002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAxMjA2fGltYWdlL2pwZWd8YUdNeEwyaGxNaTg0T1RjNE5UazFNelE0TlRFd0x6RXdPRE0yTXpjd01ESXRNVjg0TURCWGVEZ3dNRWd8NDkxNmI2MjE0YjZiNWZiZDNlOTU0OTk5Mzk3M2Y2MmU3NDE4ODhlZWM1Zjg3NDY4YTVkNjQxM2Q3MmIwYmU4Mw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083715001,E378,E378,VICMA,"VICMA MIRROR OEM TYPE, L/R",Retrovisor VICMA tipo OEM - Kymco Quad,13.95,11.53,6.92,8430525076266,109,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Handlebar mounting</li><li>OEM type : see bike applications</li></ul> </body> </html>","        Handlebar mountingOEM type : see bike applications  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda / Derecha,3437,326,155,396,56,,,Negro,,,,,Redondo,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083715001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDcyNTJ8aW1hZ2UvanBlZ3xhRFkyTDJnM05TODRPVGM0TmpFM09UVTRORE13THpFd09ETTNNVFV3TURFdE1WODRNREJYZURnd01FZ3w0ZTVkNjMwM2Y3YTZhZDMyZGNkZTU1OWQyYmQ3ZjE4NjY4ZmM4NzI5YjQwYjY2M2E2NjFkNjRjMTdlZTY3NWY3,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083733001,E404D,E404D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - BMW HP2 Sport,42.96,35.50,21.30,8430525100947,17,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4526,328,334,154,88,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1083733001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY0Mzd8aW1hZ2UvanBlZ3xhR1kzTDJneE5pODRPVGM0TmpJME1EVXpNamM0THpFd09ETTNNek13TURFdE1WODRNREJYZURnd01FZ3xkZjBmYTlmZjI5ZmM4ZDI1Y2YzNTE2YWNiNGViODkwYWNmZGIyN2M4Nzg3NTY1OGI3YjVhM2FmMjkzNmU2NmMz,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083733002,E404I,E404I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - BMW R 1200 S,42.96,35.50,3.34,8430525100930,11,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,4513,329,333,154,88,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1083733002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYxMTR8aW1hZ2UvanBlZ3xhRE5pTDJneE1DODRPVGM0TmpJME1qUTVPRGcyTHpFd09ETTNNek13TURJdE1WODRNREJYZURnd01FZ3xiNzRhNTgxODU3YzQwYmY1YTk4Yzc2OWExZjVmZmMwZTI5NTkxYjEwZjRhZDkxY2NjZjJjOTQ4ZDEzNzIxMGRk,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083753001,E430D,E430D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM gris - Piaggio Skipper LX125,32.95,27.23,2.18,8430525101777,94,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3997,422,323,225,55,,,Gris,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083753001-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTEzNTN8aW1hZ2UvanBlZ3xhREZpTDJnd1lpODRPVGM0TmpJNU5UVTRNekF5THpFd09ETTNOVE13TURFdE1WODRNREJYZURnd01FZ3w3ZTU3MjQ5NTg3NzI3M2FhNDhlNThlZTIwMmM5MmY4ZWNjMWU0NzlhYWMxOThiZjk3ZmJjNjRiM2Q4NjA5NzVj,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083780001,E474D,E474D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - Gilera Stalker 50,31.94,26.40,15.84,8430525019607,10,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2508,335,330,152,50,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083780001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcwMjd8aW1hZ2UvanBlZ3xhREU0TDJnd1lpODRPVFkzTXpVNU56STFOVGs0THpFd09ETTNPREF3TURFdE1WODRNREJYZURnd01FZ3w3ZTBmYmRhZWJlYTE5YmRmM2U3NzY0ODUzMTlkNzY0MWQ2NmE1ZTlhZTFiMDNlMTg3NTZjMTcyY2E5NzFlMDU5,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
