PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Cantidad,Color,Composición,Diámetro Ø (mm),Embalaje,Longitud (mm),Rosca (mm),Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1061411,530151,024-20845,BOLT,"BOLT BOLT M8X1,25X45 -10","Tornillos con cabeza hexagonal de brida BOLT M8 x 1,25 x 45mm 10uds",8.00,6.61,4.30,819648024336,1,7318190090,0,1,Tornillos de cabeza hexagonal con brida Acero galvanizado rico en carbono,Tornillos de cabeza hexagonal con brida Acero galvanizado rico en carbono,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,163,192,93,73,24,,Plata,,,,,,https://api.mybihr.com/medias/1061411-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwMjZ8aW1hZ2UvanBlZ3xhR0kzTDJnek9TODRPVGN6TXpFNU5qQXlNakEyTHpFd05qRTBNVEV0TVY4NE1EQlhlRGd3TUVnfDNjYmVkNGU1OTFmM2U4OWI0Yjk4MzYyMDA1NzIwMTg3MGI0MzQ4OTVkYmZhOTU5ZWJlZmJkNjM3Mjk1OTdkZDc,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061412,893447,024-40612,BOLT,BOLT BOLT M6X1X12MM,Tornillos  cabeza redonda gruesa BOLT M6 x 1 x 12mm,3.50,2.89,1.88,819648024497,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,26,23,70,27,14,,Plata,,,,,,https://api.mybihr.com/medias/1061412-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2NDZ8aW1hZ2UvanBlZ3xhREkwTDJnelpTODRPVGN6TXpFNU56azRPREUwTHpFd05qRTBNVEl0TVY4NE1EQlhlRGd3TUVnfDkzOWU5MzkzZGNmMDY1YzYyZWY0ZmIxMTFkNWQ3NTdkMjZhZGFiMjA5NmUzNzJkMDU1ZTg3MWI3OTVkM2JhNTU,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061413,893401,024-40616,BOLT,BOLT BOLT M6X1X16MM,Tornillos  cabeza redonda gruesa  BOLT M6 x 1 x 16mm,4.01,3.31,2.15,819648024503,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,24,24,65,22,17,,Plata,,,,,,https://api.mybihr.com/medias/1061413-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU3NTF8aW1hZ2UvanBlZ3xhR1kwTDJnME5DODRPVGN6TXpFNU9UazFOREl5THpFd05qRTBNVE10TVY4NE1EQlhlRGd3TUVnfGIyM2MwOGFlOWRmY2QxNTU2NzQxMmRjM2IwNTg4NWUzZTMyY2VmMDYzYTg1NTg4ODFiMjQyYmE3NGNkZjJiODU,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061448,893073,024-90512,BOLT,"BOLT BOLT M5X0,8X12MM","Tornillos cabeza redonda plana BOLT M5 x 0,80 x 12mm",3.50,2.89,1.88,819648024978,0,7318290090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,28,26,64,20,22,,Plata,,,,,,https://api.mybihr.com/medias/1061448-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ0ODB8aW1hZ2UvanBlZ3xhREJqTDJnek15ODRPVGN6TXpJMk5qZ3dNRGswTHpFd05qRTBORGd0TVY4NE1EQlhlRGd3TUVnfGZjMzk5MTcyOTZkYWY1YTllY2IxYzIxNzAwNDA4MjJhZDAxNmRhODVmMjI5YzQ0M2ZkZTI0NDIwNmI2MzNmZmU,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061389,893364,022-20515,BOLT,"BOLT BOLT M5X0,8X15","Tornillos cabeza redonda BOLT huella PHILIPS M5 x 0,8 x 15mm",2.50,2.07,1.35,819648023827,2,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de tornillosM5 x 0,8 x 15 mm, tipo PhillipsUniversalesBolsa con 10 unidades		 """"""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de tornillosM5 x 0,8 x 15 mm, tipo PhillipsUniversalesBolsa con 10 unidades		 """"""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,21,24,69,22,14,,Plata,,,,,,https://api.mybihr.com/medias/1061389-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjkzMjh8aW1hZ2UvanBlZ3xhR1ZoTDJnM1pTODRPVGN6TXpFMU1EZ3dNakl5THpFd05qRXpPRGt0TVY4NE1EQlhlRGd3TUVnfDdiYzVhMGJjM2JhMjRhMTYxNWM5ZmI0ZThkOWE4OThlOWQ4NTdhYzE4Y2ZkZTYyZTEyNmM2M2VlZDlkMTVkNmI,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061390,893464,023-10612,BOLT,BOLT BOLT M6X1X1210MM,"Tornillos con cabeza hexagonal de brida BOLT 10mm M6 x 1,00 x 12mm",4.01,3.31,2.15,819648024022,1,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,49,53,64,35,22,,Plata,,,,,,https://api.mybihr.com/medias/1061390-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI4NTh8aW1hZ2UvanBlZ3xhR0UzTDJnNE5TODRPVGN6TXpFMU1qYzJPRE13THpFd05qRXpPVEF0TVY4NE1EQlhlRGd3TUVnfGViYmMxZTU1OThkNjE1OTYzYzdiNmM2NGE0NDYyYzgxYTFkODBjN2Y3Yjk3Y2ExZDY0MjkyYmE2YjU3MTliZWM,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061391,893399,023-10616,BOLT,BOLT BOLT M6X1X1610MM,"Tornillos con cabeza hexagonal de brida BOLT 10mm M6 x 1,00 x 16mm",4.50,3.72,2.42,819648024039,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,50,53,65,35,22,,Plata,,,,,,https://api.mybihr.com/medias/1061391-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA0NTZ8aW1hZ2UvanBlZ3xhRGM0TDJnNFl5ODRPVGN6TXpFMU5EY3pORE00THpFd05qRXpPVEV0TVY4NE1EQlhlRGd3TUVnfGY5YzQxYmM3ODYwMWFiYTgxZTFlZWMyZTgzMzAxZDM3OWRiMWFjYjM2OTU5MWYzZDJjOTM5M2FmMjQ0NzM0ZWY,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061392,893377,023-10620,BOLT,BOLT BOLT M6X1X2010MM,"Tornillos con cabeza hexagonal de brida BOLT 10mm M6 x 1,00 x 20mm",4.50,3.72,2.42,819648024046,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,44,61,64,40,17,,Plata,,,,,,https://api.mybihr.com/medias/1061392-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI5NTJ8aW1hZ2UvanBlZ3xhRFE0TDJnNU15ODRPVGN6TXpFMU5qY3dNRFEyTHpFd05qRXpPVEl0TVY4NE1EQlhlRGd3TUVnfDI3MzU5ODQ3ZDE1YjZlMjBiZTNhOWJiMGYxNDkxNTdkOWYyZmMzZTU5NDBkYTYzYjIyYjc0N2FiNDk3MDdiMTY,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061393,893390,023-10625,BOLT,BOLT BOLT M6X1X2510MM,"Tornillos con cabeza hexagonal de brida BOLT 10mm M6 x 1,00 x 25mm",5.00,4.13,2.68,819648024053,1,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,64,72,65,45,22,,Plata,,,,,,https://api.mybihr.com/medias/1061393-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIxNTl8aW1hZ2UvanBlZ3xhREExTDJnNVlTODRPVGN6TXpFMU9EWTJOalUwTHpFd05qRXpPVE10TVY4NE1EQlhlRGd3TUVnfGZiZjFhNzVjOWVhMjkyMjFiODg2NTY2Zjg1MjlmZTJlNTc2YmE2YTFlOTY2NmM5MWNiMjc3YzM1YTEyYTliYTY,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061396,893461,024-10614,BOLT,"BOLT BOLT M6X1,00X14 8","Tornillos con cabeza hexagonal de brida BOLT 8mm M6 x 1,00 x 14mm",3.00,2.48,1.61,819648024084,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,23,37,64,40,9,,Plata,,,,,,https://api.mybihr.com/medias/1061396-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY5NzZ8aW1hZ2UvanBlZ3xhREJtTDJobU5pODRPVGN6TXpFMk5EVTJORGM0THpFd05qRXpPVFl0TVY4NE1EQlhlRGd3TUVnfDlkZjc3YzYzMjI5MDUyYzQ2MzZlN2Q3YTQ5ODU5MDllNWY0NDNmZjUzNTAxNWY1YTI5NmRhMDJlOTMwNDU4OGQ,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061437,893421,024-60616,BOLT,BOLT BOLT M6X1X16MM,"Tornillos con cabeza hexagonal largo/Torx BOLT M6 x 1,00 x 16mm",4.50,3.72,2.42,819648024824,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,29,38,64,27,17,,Gris,,,,,,https://api.mybihr.com/medias/1061437-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkzMjR8aW1hZ2UvanBlZ3xhRGMwTDJobFpTODRPVGN6TXpJME16SXdOems0THpFd05qRTBNemN0TVY4NE1EQlhlRGd3TUVnfDUyNjI2OTBlZmY4MjM1MDM4ODIzMzMyMDk0MjgyMmRhNmFlZGVlNTBjOWMwYTM2NjY3YTQ1M2ZmMzk2MjIzMGY,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061439,893423,024-60625,BOLT,BOLT BOLT M6X1X25MM,"Tornillos con cabeza hexagonal/Torx BOLT M6 x 1,00 x 25mm",5.51,4.55,2.96,819648024848,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,46,53,67,40,17,,Gris,,,,,,https://api.mybihr.com/medias/1061439-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIwMTd8aW1hZ2UvanBlZ3xhREF6TDJobVl5ODRPVGN6TXpJME56RTBNREUwTHpFd05qRTBNemt0TVY4NE1EQlhlRGd3TUVnfGRkMjU5MTllM2M0OGQ1MTY0ZjI3MDQyNGI1NGQ1NjEwNWNlYmM0NDE3MGJlNmUxZjgyNzFiZDc5MDBjODMyZTE,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061440,893439,024-60630,BOLT,BOLT BOLT M6X1X30MM,"Tornillos con cabeza hexagonal/Torx BOLT M6 x 1,00 x 30mm",5.00,4.13,2.68,819648024855,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,31,64,52,35,17,,Gris,,,,,,https://api.mybihr.com/medias/1061440-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI4Nzl8aW1hZ2UvanBlZ3xhREprTDJobVpDODRPVGN6TXpJME9URXdOakl5THpFd05qRTBOREF0TVY4NE1EQlhlRGd3TUVnfDExZTNiYmE4ZGZkZTIzZWQxMTA2ODVkY2ExOWNjNzA0NTI1MDlkNjE0ODFiZTg0MTFlZjczNjc2OWI0MmQwYTc,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061443,893430,024-60825,BOLT,"BOLT BOLT M8X1,25X25MM","Tornillos con cabeza hexagonal/Torx BOLT M8 x 1,25 x 25mm",6.50,5.37,3.49,819648024909,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,95,105,83,60,19,,Gris,,,,,,https://api.mybihr.com/medias/1061443-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE5ODl8aW1hZ2UvanBlZ3xhREl6TDJoaE1TODRPVGN6TXpJMU5UQXdORFEyTHpFd05qRTBORE10TVY4NE1EQlhlRGd3TUVnfGMzMmVlYjUwOTU3ZmMzYmFjMTllNDk0YzI1NjY0N2YzMzdmZDg1ZTY5Mzk3YTM5YmYyZjE1ZTVjMzI4NzNjNGE,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061446,893394,024-70620,BOLT,BOLT BOLT M6X1X20MMLARGE FLANG,"Tornillos con cabeza hexagonal largo/Torx BOLT M6 x 1,00 x 20mm",5.00,4.13,2.68,819648024947,0,7318190090,0,1,"Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""","Fabricada en los EE. UU., la tornillería de Bolt marca los estándares para este tipo de productos a nivel mundial. Sus kits de pasadores y tornillos reproducen las prestaciones de los instalados de fábrica, con una calidad y un acabado perfectos. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,48,53,62,35,22,,Gris,,,,,,https://api.mybihr.com/medias/1061446-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ4Mzh8aW1hZ2UvanBlZ3xhRFpoTDJnME55ODRPVGN6TXpJMk1Ea3dNamN3THpFd05qRTBORFl0TVY4NE1EQlhlRGd3TUVnfGIzYjc5MzJkNDNiZmFkMzBkMDgwMTA2M2QxOWRhOTQ5OTAzZGQ0NWFlOTY0NDlmMjkyMmEwNTVkNmQ1NGVkMjY,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061480,893519,BMH-SB,BOLT,BOLT BOLT KIT HONDA & YAMAHA,Kit de tornillos de asiento Bolt para HONDA / YAMAHA / KAW / SUZ,16.94,14.00,9.10,819648020840,0,7318190090,0,1,<p>Kit of universal Bolt saddle screws:</p><ul><li>one red anodised aluminium washer</li><li>adaptable to all Japanese off-road models</li><li>contains the fittings required for every make.</li></ul><p></p><p></p><p></p>,"
Kit of universal Bolt saddle screws:one red anodised aluminium washeradaptable to all Japanese off-road modelscontains the fittings required for every make.


",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,296,39,140,96,22,,,,,,,,https://api.mybihr.com/medias/1061480-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUwMzAxfGltYWdlL2pwZWd8YUdFMkwyaG1aaTg0T1Rjek16TXlPVGN4TlRVd0x6RXdOakUwT0RBdE1WODRNREJYZURnd01FZ3wzN2U3YWRiMzBiMDMyNWM0Yzk3N2Q4NmFhYjc4YzM4Njc5NWRiZjk2OTdiNWY5ZGY4OGVkOGE4YzU4NjgzZTY2,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061481,893576,BMH-YZ.DZE,BOLT,BOLT BOLT KIT FOR AIRBOX COVER,Kit de tornillos rápidos (DZUS Eliminator) Bolt para tapa filtro aire YZ250/450F 14-16,22.77,18.82,12.23,819648020857,1,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Dzus Eliminator kit provides you with all the hardware necessary to eliminate the stock D-ring airbox fasteners that are prone to falling out on the newer Yamaha YZ & WR models. </li><li>Replace those quarter turn pins with more reliable hex flange bolts using our affordable kit and get rid of your Dzus induced headaches!</li></ul> <p></p></body> </html>","        Dzus Eliminator kit provides you with all the hardware necessary to eliminate the stock D-ring airbox fasteners that are prone to falling out on the newer Yamaha YZ & WR models. Replace those quarter turn pins with more reliable hex flange bolts using our affordable kit and get rid of your Dzus induced headaches!  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,403,85,131,114,27,,,,,,,,https://api.mybihr.com/medias/1061481-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTg2NzN8aW1hZ2UvanBlZ3xhR1l3TDJoaU1TODRPVGN6TXpNek1UWTRNVFU0THpFd05qRTBPREV0TVY4NE1EQlhlRGd3TUVnfDMwMzg1ZmIxYmIzZTBiNzI5ZTI1NTBhYWU1OTAzZWRkM2UzYTM5ZDk0NjVhMTQ5Yzk5YjhhOWM5NDRiZGEwNzE,https://api.mybihr.com/medias/1061481-2-800Wx800H?context=bWFzdGVyfHJvb3R8NzgzNTd8aW1hZ2UvanBlZ3xhREl3TDJoaFlpODRPVGN6TXpNek16WTBOelkyTHpFd05qRTBPREV0TWw4NE1EQlhlRGd3TUVnfGZkZWUxYjU2YzcyN2ZhYTYyMDYwOTE2ZjkzYmRmODdjYjIwZDkxYjdkNzk2ZWUwMTA1NDUwYTYxM2M5MTFkNTk,https://api.mybihr.com/medias/1061481-3-800Wx800H?context=bWFzdGVyfHJvb3R8ODM1MjJ8aW1hZ2UvanBlZ3xhRFV3TDJoaE5DODRPVGN6TXpNek5UWXhNemMwTHpFd05qRTBPREV0TTE4NE1EQlhlRGd3TUVnfDQzNDY1MjFjODI3YmQ1OGYxMGZlMzE2NjI5ZmQ4MDU4MDYxNjhkOWY3MDE3NGQ4ZTMwMWEyNGYwYzZiNWVkZGU,https://api.mybihr.com/medias/1061481-4-800Wx800H?context=bWFzdGVyfHJvb3R8ODUwMTF8aW1hZ2UvanBlZ3xhRGt6TDJnNVpDODRPVGN6TXpNek56VTNPVGd5THpFd05qRTBPREV0TkY4NE1EQlhlRGd3TUVnfGQ1MDk2YjljMzM3OTY0OGUxMDE4Y2ZhMzdiMjM1ZDk4YmIwYmY4MGYzYTI3ZDM3NmRkNTY5ZTdmMzkxZTk2NjU,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061483,4450000799,CRPP-125,BOLT,BOLT BOLT KIT PRO -STEEL FRAME,Kit de tornillos Bolt Honda CR125 tornillos,87.88,72.63,47.21,819648022318,1,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish.</p><p></p><ul> <li>Pro-Pack kits contain all the screws, washers and spacers required for your motorbike</li><li>Universal screws and washers<a id=""_dx_frag_EndFragment""></a></li></ul> <p></p></body> </html>","       Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish. Pro-Pack kits contain all the screws, washers and spacers required for your motorbikeUniversal screws and washers  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,2391,1771,272,187,47,,OEM,,,,,,https://api.mybihr.com/medias/1061483-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2Mzg2fGltYWdlL2pwZWd8YURRMkwyZzBPQzg0T1Rjek16TTBNVFV4TVRrNEx6RXdOakUwT0RNdE1WODRNREJYZURnd01FZ3xlMmY4NzdkZmI5MTY1YTg4ZTNhN2NmYTQ4MzhkNjY2YWI4NDhkZWJmMjk5YzA2ZjU3ODU3Njc1MTc3ZDc4MTRh,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
