PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Bloqueo,Color,Diámetro Ø (mm),Longitud (mm),Tipo de puño,Uso recomendado,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1104811,15529,VLC034,VELO,VELO SADDLE COVER MEDIUM CUT ZONE GEL BL,"Funda Sillín bicicleta VELO VLC033 230x255mm. Unisex, prostática. GEL Tech. Color negro",17.50,14.46,9.40,8430525155299,37,8714950000,0,1,"<font size=1><font size=1><p align=left><font size=3>Funda sill�n Unisex.</font></p><p align=left><font size=3>Tecnolog�a GEL.</font></p><p><font size=3>Anat�mica.</font></p><p><font size=3><br><strong>Ancho:</strong> 23cm.<br><strong>Largo:</strong> 25,5cm.&nbsp;</font></p></font></font>","Funda sill�n Unisex.Tecnolog�a GEL.Anat�mica.Ancho: 23cm.Largo: 25,5cm. ",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,2861,319,289,225,44,,,,,,Ciudad & E-Bike & Trekking/Touring,https://api.mybihr.com/medias/1104811-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjczODc1fGltYWdlL3BuZ3xhRFprTDJneE1pOHhNRGcyTlRJeU9UazFOVEV3TWk4eE1UQTBPREV4TFRGZk9EQXdWM2c0TURCSXw3YzNlMmI1ZjFhOTRmNTcxMWMwNjYwMmZmZTEyYTFkZWJjZDI2OTc3YzU2NmUxZWMwN2I1NzMwMDQxYjE4MzE5,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104926,35458,V-0552 Ø27.2-150MM,VELO,VELO BMX SEATPOST Ø272-150 PIVOTAL,Tija de sillín pivotante VELO - 150mm Ø27.2,19.00,15.70,7.10,8430525354586,7,8714999089,0,1,"<p>Tija pivotante Velo.</p>
<ul>
<li>Color negro.</li>
<li>&Oslash;27,2 - 150 mm</li>
</ul>","
Tija pivotante Velo.

Color negro.
Ø27,2 - 150 mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,568,112,199,68,42,,Negro,,,,BMX,https://api.mybihr.com/medias/1104926-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDAzNTA0fGltYWdlL3BuZ3xhRFV4TDJnMk5DOHhNRGcyTlRJek16ZzROekkyTWk4eE1UQTBPVEkyTFRGZk9EQXdWM2c0TURCSXwzN2VjNjBmNzg5YTlmOTNlYjU4MmQ0ZjJiYTNiODcyOTFhYTg4NDY0Y2MyMGY1MGM4NDQ4MjgwNGVmNjk2YWY0,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104925,35457,V-0552 Ø27.2-135MM,VELO,VELO BMX SEATPOST Ø272-135 PIVOTAL,Tija de sillín pivotante VELO - 135mm Ø27.2,18.15,15.00,9.75,8430525354579,1,8714999089,0,1,"<p>Tija pivotante Velo.</p>
<ul>
<li>Color negro</li>
<li>&Oslash;27,2 - 135 mm</li>
</ul>","
Tija pivotante Velo.

Color negro
Ø27,2 - 135 mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,260,106,50,130,40,,Negro,,,,BMX,https://api.mybihr.com/medias/1104925-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzEwNDA3fGltYWdlL3BuZ3xhR00wTDJnMU5pOHhNRGcyTlRJek16UTVOREEwTmk4eE1UQTBPVEkxTFRGZk9EQXdWM2c0TURCSXw5Yzg1ZmY2OTZjNzM5Mzg2MTJjY2Y5MWM3YzQwOTk2ODVlNjAyNDU3NDhmNzUxNzJkMmY2NzRhMjA5ODBhZTM4,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104930,35472,VL-7101-RED TRANSLU,VELO,VELO SADDLE BMX PIVOTAL SEATPOST RED,Sillín para tija pivotante VELO VL7101 nylon translucido rojo,16.50,13.64,3.00,8430525354722,69,8714950000,0,1,Sill�n Velo VL7101. Pivotal mount. Unisex. Fibra de nylon transl�cida de color rojo. Con tornillo espec�fico para tija pivotante. (Pivotal patented technology).<br>Peso: 169 gr.<br>Medida: 214 x 112 mm.,Sill�n Velo VL7101. Pivotal mount. Unisex. Fibra de nylon transl�cida de color rojo. Con tornillo espec�fico para tija pivotante. (Pivotal patented technology).Peso: 169 gr.Medida: 214 x 112 mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,1555,176,208,101,74,,,,,,BMX,https://api.mybihr.com/medias/1104930-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzMjc2fGltYWdlL3BuZ3xhRFZpTDJneE1DOHhNRGcyTlRJek56QXpNams1TUM4eE1UQTBPVE13TFRGZk9EQXdWM2c0TURCSXxmZmY0ODUxYmUzMjdhNmQxYTg0ODRkNmQyNDY1OGI0N2IzMzUyZGQ0NjQxNzE0OTNhNzI3ZTdkMWY4NTJmMWNi,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1101443,35479,VL-8114-BROWN,VELO,VELO SADDLE CRUISER W/COIL SPRING VL8114,Sillín bicicleta Cruiser con muelles VELO VL8114 piel marrón+remaches vintage,35.01,28.93,10.99,8430525354791,118,8714950000,0,1,Sillín bicicleta Velo VL8114. Especial para Singlespeed y Fixie.Unisex. Alta Densidad.Con suspensión de muelles de acero. Con remaches vintage.Cuero marrón. Raíles cromoly.Peso: 800 gr. Medida: 268 x 221 mm,Sillín bicicleta Velo VL8114. Especial para Singlespeed y Fixie.Unisex. Alta Densidad.Con suspensión de muelles de acero. Con remaches vintage.Cuero marrón. Raíles cromoly.Peso: 800 gr. Medida: 268 x 221 mm,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,5603,654,268,207,101,,,,,,,https://api.mybihr.com/medias/1101443-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI3NzgwfGltYWdlL2pwZWd8YURVeUwyaGhZeTg1TmpNeU1ERTJPVEkwTnpBeUx6RXhNREUwTkRNdE1WODRNREJYZURnd01FZ3w2NjgyYTE0MDY1MDE4NWFkYjViYjU4N2UyNDA5NzA4Y2RiMWRhODVjZDQ5MzU4YTgzYjk0MmZjYTk1Zjg5MjE0,https://api.mybihr.com/medias/1101443-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTI5NDkzfGltYWdlL2pwZWd8YURjMEwyaG1aUzg1TmpNeU1ERTNNekUzT1RFNEx6RXhNREUwTkRNdE1sODRNREJYZURnd01FZ3wwNjNjY2RjYjIxNzlhMjNiMDc0MzMzMjZkNjNjMTIwMGFiMjU3ZmQ3ODM0NzhhMWM4ZmIxOTAxZTc5OTNmZDc3,https://api.mybihr.com/medias/1101443-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTY1NzQwfGltYWdlL2pwZWd8YUdRekwyaG1NQzg1TmpNeU1ERTNOekV4TVRNMEx6RXhNREUwTkRNdE0xODRNREJYZURnd01FZ3w5MTk3YzgwNzUyZDE0NGE3Y2YwMDdhMTM3MzNhZWFjYWFiYjJjNTU0YzhlNThkNzVjMTE3NjdlN2VlMGVkZDc3,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104931,35473,VL-7101-BLUE TRANSLU,VELO,VELO SADDLE BMX PIVOTAL SEATPOST BLUE,Sillín para tija pivotante VELO VL7101 nylon translucido azul,15.00,12.40,2.49,8430525354739,81,8714950000,0,1,Sill�n Velo VL7101. Pivotal mount. Unisex. Fibra de nylon transl�cida de color azul. Con tornillo espec�fico para tija pivotante. (Pivotal patented technology).<br>Peso: 169 gr.<br>Medida: 214 x 112 mm.,Sill�n Velo VL7101. Pivotal mount. Unisex. Fibra de nylon transl�cida de color azul. Con tornillo espec�fico para tija pivotante. (Pivotal patented technology).Peso: 169 gr.Medida: 214 x 112 mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,1762,175,206,94,91,,,,,,BMX,https://api.mybihr.com/medias/1104931-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgxOTMyfGltYWdlL3BuZ3xhR05rTDJnd01pOHhNRGcyTlRJek56UXlOakl3Tmk4eE1UQTBPVE14TFRGZk9EQXdWM2c0TURCSXw5MmU1YzVkM2U3MTNkOGY2MTNiNTMwYWM1YzU0MzhhZjUyNTgzZjllNDZjMmJkZDI5YWE0YjlmMDZhOTA3Y2Iz,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104939,35491,VLT-031D2SG-BROWN,VELO,"VELO HANDLEBAR TAPE GEL, VINTAGE BROWN",Cinta para manillar de carretera VELO Cuero sintético (PU) texturizada marrón,19.99,16.52,10.74,8430525354913,0,8714999089,0,1,"Cinta de manillar Velo VLT-031D2SG. Antideslizante. Shockproof, VexGel.<br>Color Marr�n.","Cinta de manillar Velo VLT-031D2SG. Antideslizante. Shockproof, VexGel.Color Marr�n.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,801,130,227,98,36,,,,,,Carretera & Ciudad,https://api.mybihr.com/medias/1104939-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYwOTA3fGltYWdlL3BuZ3xhR0ZtTDJneE15OHhNRGcyTlRJME1EVTNNVGt6TkM4eE1UQTBPVE01TFRGZk9EQXdWM2c0TURCSXxhYjhkMzlmZTJmY2VjYmJjZGUyYWQzNjZiMGNkNTRhNzVmMGEwYWY4ZDJjNjczODM2NmU3Mzg0ZTVmZTNmOTFm,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104819,15596,VLG8843AD2-BLACK,VELO,VELO GRIPS PERFORMANCE DYNAMIC GRIPSHIFT,Par puños bici VELO MTB para Grip Shift. Textura diamante. Negros,12.50,10.33,6.71,8430525155961,33,8714999089,0,1,<font size=1><font size=1><p align=left><font size=3>Par pu�os Performance Dynamic. GRIP SHIFT.</font></p><p align=left><font size=3>VexK D2 Diamond. Negro.</font></p><p></p></font></font><font size=3>Largo: 92 mm.</font><font size=2><font size=2></font></font>,Par pu�os Performance Dynamic. GRIP SHIFT.VexK D2 Diamond. Negro.Largo: 92 mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,823,89,163,103,49,,,,,,Ciudad & E-Bike & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104819-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY4MDA5fGltYWdlL3BuZ3xhR0poTDJnNE55OHhNRGcyTlRJek1URXpORGMxTUM4eE1UQTBPREU1TFRGZk9EQXdWM2c0TURCSXxhZWViODQzNmE4ODE0YzA3NmY4YmQ2MTFmZmEyNTA2MGRlNDk5NTNmY2M5Yjk0MDEwNTdiMTRlZDQ3NDRmN2Vh,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1111185,1111185,VL-6374,VELO,VELO SADDLE F32-01 SS COMFORT BLK,Sillín VELO F32-01 COMFORT raíles SS,39.99,33.05,10.99,VL-6374,17,8714950000,0,1,"<p>ATMOS SHAPING</p>
<p>La tecnolog&iacute;a patentada &quot;Atmos Shaping&quot; combina la cubierta del sill&iacute;n y la base sin costura visible. Esta tecnolog&iacute;a innovadora garantiza un 100% de impermeabilidad y f&aacute;cil limpieza despu&eacute;s de su uso.</p>
<p>ARCTECH</p>
<p>Ajustado intuitivamente a los movimientos del ciclista, la tecnolog&iacute;a patentada de los r&aacute;iles Arctech proporciona una flexibilidad mejorada, as&iacute; como una absorci&oacute;n de las vibraciones adicional.</p>
<ul>
	<li>Comfort series</li>
	<li>Base: Single Density</li>
	<li>Relleno: Alta densidad</li>
	<li>Rail: Cromoly - Acero</li>
	<li>Tecnolog&iacute;as: ArcTech - Atmos Shaping - I Carry</li>
	<li>Peso: 504g</li>
	<li>Medidas (LargoxAncho): 257x219mm</li>
</ul>","
ATMOS SHAPING

La tecnología patentada ""Atmos Shaping"" combina la cubierta del sillín y la base sin costura visible. Esta tecnología innovadora garantiza un 100% de impermeabilidad y fácil limpieza después de su uso.

ARCTECH

Ajustado intuitivamente a los movimientos del ciclista, la tecnología patentada de los ráiles Arctech proporciona una flexibilidad mejorada, así como una absorción de las vibraciones adicional.

	Comfort series
	Base: Single Density
	Relleno: Alta densidad
	Rail: Cromoly - Acero
	Tecnologías: ArcTech - Atmos Shaping - I Carry
	Peso: 504g
	Medidas (LargoxAncho): 257x219mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,5810,564,269,216,100,,,,,,Ciudad & Trekking/Touring,https://api.mybihr.com/medias/1111185-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI0ODd8aW1hZ2UvanBlZ3xhREkyTDJnelppOHhORGsxTnpBd09UVTJOemMzTkM4eE1URXhNVGcxTFRGZk9EQXdWM2c0TURCSXw4MWUxMmQzZGMyZjJhODUwYmU3YThjZDg5YTE1ZmE0NmFkMWUzNTIxNTNhNWQ3OGEwZTEwZTM0MWI4YTllYzY5,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104805,15519,VL4142-WHITE-CRMO,VELO,VELO SADDLE MILES RAILS CR-MO. WH,Sillín bicicleta Racing VELO VL4142 blanco raíles cromoli. Femenino. Perforado. Color blanco,65.00,53.72,17.00,8430525155190,4,8714950000,0,1,<font size=1><font size=1><p align=left><font size=3>Sill�n competici�n MILES VL4142</font></p><p align=left><font size=3>Femenino. Microfibra</font></p><p align=left><font size=3>Ra�les: Cr-MO</font></p><p align=left><font size=3>Peso: 250 g</font></p><p><font size=3>Medida: 273 x 141 mm</font></p></font></font>,Sill�n competici�n MILES VL4142Femenino. MicrofibraRa�les: Cr-MOPeso: 250 gMedida: 273 x 141 mm,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,3402,363,302,176,64,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104805-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUwMjYzfGltYWdlL3BuZ3xhRE5sTDJobE5TOHhNRGcyTWpNeE1ETTVNVGd6T0M4eE1UQTBPREExTFRGZk9EQXdWM2c0TURCSXwwMmIyM2ZkOWZiZjhiNDRlYzgyZGVmYTNhZjFiYzY2ODZhMmIwN2Y4MWRhMTM4NjQ5ZWQ5ZjU1OTAzZmQ0ZGMw,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104417,12006,VLF-006-3,VELO,VELO ADHESIVE FRAME PROTECTION CLEAR,Protector VELO para vaina trasera bicicleta,7.50,6.20,1.99,8430525120068,133,8714999089,0,1,<p>Kit protectores auto-adhesivos de vaina y cuadro.<br>Transparente.</p><p>VELO.</p>,"
Kit protectores auto-adhesivos de vaina y cuadro.Transparente.
VELO.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,3,51,35,9,9,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104417-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA4MTgzfGltYWdlL3BuZ3xhREJpTDJnNE5TOHhNRGcyTWpNd05qQXdNRGt5Tmk4eE1UQTBOREUzTFRGZk9EQXdWM2c0TURCSXxmNGEyZmU2YTZiZWY2MzcyNzU5YWNlMWJlYTlmOGUxOWUxM2JmMzkzYjdlNTg3ZjI4OWZlM2VjZGQ3YTMwYzli,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104795,15504,864-4AD3L2G2-WHITE,VELO,VELO GRIPS EVA + GEL. WHITE,Par puños bici espuma EVA ultraligera VELO Blancos/abrazadera negra. Sujeción lock-on 1 tornillo,14.00,11.57,7.52,8430525155046,0,8714999089,0,1,<font size=1><font size=1><p align=left><font size=3>Par pu�os espuma EVA ultraligera. Blanco.</font></p><p align=left><font size=3>Inserciones de Gel.</font></p><p align=left><font size=3>Largo: 130 mm.</font></p><p><font size=3>Sujeci�n tornillo.</font></p></font></font>,Par pu�os espuma EVA ultraligera. Blanco.Inserciones de Gel.Largo: 130 mm.Sujeci�n tornillo.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,844,112,144,143,41,,,,,,BMX & Ciudad & E-Bike & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104795-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM2NjY2fGltYWdlL3BuZ3xhRGM0TDJnNU9TOHhNRGcyTWpNd09EUXlOVGMxT0M4eE1UQTBOemsxTFRGZk9EQXdWM2c0TURCSXxhYTEyYzUyMjVkMmNiOGQ5NWZmYjczZWY4OWQ1NDcyOTdjYTRhODcyODkxNWUyMzIyNjdlOGExZTQzOTAxYzhj,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1111091,1111091,VL-6441,VELO,VELO SADDLE PREVAIL FLOW SS/SINGLE/AIRF,Sillín VELO PREVAIL FLOW raíles SS prostático,68.99,57.02,11.60,2085746041867,7,8714950000,0,1,"<p>PREVAIL SERIES</p>
<p>Similar a la serie Angel, la l&iacute;nea ""Prevail series"" utiliza la tecnolog&iacute;a de ra&iacute;les Arctech para aumentar la absorci&oacute;n de impactos. El recorte en forma de Y est&aacute; cubierto y ofrece un sill&iacute;n m&aacute;s firme, por lo que es una excelente opci&oacute;n para todos los ciclistas.</p>
<p>AIRFORM</p>
<p>Velo aplica en exclusiva un material especial a sus sillines llamado ""AirForm"". En comparaci&oacute;n con la forma tradicional de PU, el ""AirForm"" absorbe un 30% m&aacute;s las vibraciones, reduciendo la fatiga y haciendo que el pedaleo sea a&uacute;n m&aacute;s c&oacute;modo.</p>
<p>ATMOS SHAPING</p>
<p>La tecnolog&iacute;a patentada ""Atmos Shaping"" combina la cubierta del sill&iacute;n y la base sin costura visible. Esta tecnolog&iacute;a innovadora garantiza un 100% de impermeabilidad y f&aacute;cil limpieza despu&eacute;s de su uso.</p>
<p>ARCTECH</p>
<p>Ajustado intuitivamente a los movimientos del ciclista, la tecnolog&iacute;a patentada de los r&aacute;iles Arctech proporciona una flexibilidad mejorada, as&iacute; como una absorci&oacute;n de las vibraciones adicional.</p>
<p>Y CUT</p>
<p>Un dise&ntilde;o patentado de ventilaci&oacute;n en forma de Y proporciona una flexibilidad adicional en la zona coxal del cuerpo del ciclista mientras atiende la absorci&oacute;n de las vibraciones y el alivio de la presi&oacute;n.</p>
<p>Prevail Flow series</p>
<ul>
<li>Base: Single Density</li>
<li>Relleno: AirForm - Alta densidad</li>
<li>Rail: Acero</li>
<li>Tecnolog&iacute;as: ArcTech - Atmos Shaping - Y-Cut - I Carry</li>
<li>Peso: 396g</li>
<li>Medidas (LargoxAncho): 260x188mm</li>
</ul>","
PREVAIL SERIES

Similar a la serie Angel, la línea ""Prevail series"" utiliza la tecnología de raíles Arctech para aumentar la absorción de impactos. El recorte en forma de Y está cubierto y ofrece un sillín más firme, por lo que es una excelente opción para todos los ciclistas.

AIRFORM

Velo aplica en exclusiva un material especial a sus sillines llamado ""AirForm"". En comparación con la forma tradicional de PU, el ""AirForm"" absorbe un 30% más las vibraciones, reduciendo la fatiga y haciendo que el pedaleo sea aún más cómodo.

ATMOS SHAPING

La tecnología patentada ""Atmos Shaping"" combina la cubierta del sillín y la base sin costura visible. Esta tecnología innovadora garantiza un 100% de impermeabilidad y fácil limpieza después de su uso.

ARCTECH

Ajustado intuitivamente a los movimientos del ciclista, la tecnología patentada de los ráiles Arctech proporciona una flexibilidad mejorada, así como una absorción de las vibraciones adicional.

Y CUT

Un diseño patentado de ventilación en forma de Y proporciona una flexibilidad adicional en la zona coxal del cuerpo del ciclista mientras atiende la absorción de las vibraciones y el alivio de la presión.

Prevail Flow series

Base: Single Density
Relleno: AirForm - Alta densidad
Rail: Acero
Tecnologías: ArcTech - Atmos Shaping - Y-Cut - I Carry
Peso: 396g
Medidas (LargoxAncho): 260x188mm
",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,,6275,612,332,210,90,,,,,,Ciudad & E-Bike & MTB & Trekking/Touring,https://api.mybihr.com/medias/1111091-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYxNDd8aW1hZ2UvanBlZ3xhRGt3TDJobU5DOHhORGsxTnpBd05qZ3hOVEkyTWk4eE1URXhNRGt4TFRGZk9EQXdWM2c0TURCSXw0MmFlMTk0MTU4OGQ1ZmE2MDU4N2IxNDRiN2VlNWY1ZjU0YjAxNGYxMTdkM2QxM2RiOWY5MWNjYmQ1NDZjYmQx,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1111095,1111095,VLT-7109,VELO,VELO CHAMELEON  COLORFUL BAR TAPE,Cinta de manillar VELO Camaleón PU elástico Shockproof,25.00,20.66,5.00,VLT-7109,116,8714950000,0,1,"<ul>
<li>Cinta de manillar el&aacute;stica Velo. Serie 7000.</li>
<li>Textura: PU</li>
<li>Color camale&oacute;n</li>
<li>Tecnolog&iacute;a: Shockproof. Esta tecnolog&iacute;a utiliza una almohadilla extra anti-impactos debajo de la capa superior de la cinta optimizando la funci&oacute;n de absorci&oacute;n y reducci&oacute;n de estr&eacute;s en las manos del ciclista. Dando a los ciclistas experiencias superiores en sus bicicletas.</li>
</ul>","
Cinta de manillar elástica Velo. Serie 7000.
Textura: PU
Color camaleón
Tecnología: Shockproof. Esta tecnología utiliza una almohadilla extra anti-impactos debajo de la capa superior de la cinta optimizando la función de absorción y reducción de estrés en las manos del ciclista. Dando a los ciclistas experiencias superiores en sus bicicletas.
",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,,755,93,216,92,38,,,,,,Carretera & Ciclocross & Ciudad & Gravel & Triathlon,https://api.mybihr.com/medias/1111095-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwNjh8aW1hZ2UvanBlZ3xhR0ZsTDJoaU1DOHhOREkzTXpFME5UZzJOREl5TWk4eE1URXhNRGsxTFRGZk9EQXdWM2c0TURCSXxmNWE0MDkyNGJjYzBiODc1YTU2MGM1MmVlYWU5MWQ4ODY3MzgzOTI5N2JkMjk1YzU1MTg2MzZkMmRjNDZlZDc1,https://api.mybihr.com/medias/1111095-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTIyNzYzfGltYWdlL2pwZWd8YURjMkwyZzFZaTh4TkRJM016RTBOakkxTnpRek9DOHhNVEV4TURrMUxUSmZPREF3VjNnNE1EQkl8YTc4NDFmMGNlMTMzODEzNmRhZDFjY2U4YjhiMDQ3NmFlMDczY2NiYWIzNjdlODQ5ZmE0NWQxMDkxMDQ2MWM3Nw,https://api.mybihr.com/medias/1111095-3-800Wx800H?context=bWFzdGVyfHJvb3R8ODE4NzF8aW1hZ2UvanBlZ3xhRGxqTDJnNE9DOHlPVEEzTWpVd056VXdNall5TWk4eE1URXhNRGsxTFROZk9EQXdWM2c0TURCSXw3MmIwODQ1OWEyMTVlNmUwMzUxNWY1OGNiOGNlNGQ1MTViMGMyZjE1OTkwNzBiMGMyNTY2ZGU1ZWI5YjYwOTZj,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
