PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ancho exterior del manillar (mm),Anchura (mm),Color,Composición,Diámetro exterior de los extremos del manillar (mm),Diámetro interior del manillar (mm),Diámetro Ø (mm),Embalaje,Longitud (mm),Longitud total (mm),Montaje de espejo retrovisor,Número de puntos,Peso (g),Rango de uso,Rosca,Rosca (mm),Sentido de rosca,Tipo,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,Document2,DeliveryPlant
1051617,19470,5182,BUZZETTI,BUZTI FILT WRENCH Ø73MM,Llave de filtros de aceite ø73 con 14 aristas BUZZETTI,8.49,7.02,4.21,0518201001,1,8205598000,0,1,<p>Llave de filtros de aceite. 14 aristas.<br><strong>Ø:</strong> 73 mm.</p>,"
Llave de filtros de aceite. 14 aristas.Ø: 73 mm.",TOOLING & WS,TOOLING,TOOLING ENGINE,,968,156,186,121,43,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051617-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg5MjB8aW1hZ2UvanBlZ3xhRGRqTDJnNVppODRPVE0xTVRreU1qazNOVEF5THpFd05URTJNVGN0TVY4NE1EQlhlRGd3TUVnfDkzMTI5MzliZmYzMmI2ZDkwNjEyZDM0ODJhNGI3NzYwN2FjYjc3NWNmMWVhNTdiYzZhZWUyNjE3YWJhNWYyNTA,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051619,19472,5185,BUZZETTI,BUZTI FILT WRENCH Ø74-76MM,Llave de filtros de aceite ø74-76 con 15 aristas BUZZETTI,8.49,7.02,4.21,0518501001,0,8205598000,0,1,<p>Llave de filtros de aceite. 15 aristas.<br><strong>Ø:</strong> 74-76mm.</p>,"
Llave de filtros de aceite. 15 aristas.Ø: 74-76mm.",TOOLING & WS,TOOLING,TOOLING ENGINE,,882,161,162,121,45,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051619-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzk5NzQzfGltYWdlL2pwZWd8YUROaUwyZzRPUzg0T1RJM05qUXpOVGs0T0RjNEx6RXdOVEUyTVRrdE1WODRNREJYZURnd01FZ3wxOGQ1YzUwYzE3N2YzOGJiZWQyMGUwODhkMjA1MzY5NTgyNWIwMTAwZjE3ZDY1NTcxM2U3ZGVjMmUyMWEyNWQ1,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051627,19480,5220,BUZZETTI,"BUZTI FLY-WHEEL PULL M22X1,5","Extractor con rosca externa derecha con tornillo largo para volante magnético ø22x1,5 BUZZETTI",10.99,9.08,5.45,0522001002,1,8205598000,0,1,"Extractor con rosca externa para volante magnético Ø22x1,5. Con tornillo largo. BMW 2010-, Nippon Denso.","Extractor con rosca externa para volante magnético Ø22x1,5. Con tornillo largo. BMW 2010-, Nippon Denso.",TOOLING & WS,TOOLING,TOOLING ENGINE,,44,112,60,27,27,,,,,,,,,,,,,,,,,A derechas,,https://api.mybihr.com/medias/1051627-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE0NzV8aW1hZ2UvanBlZ3xhRE15TDJneVpDODRPVEkzTmpRME1UZzROekF5THpFd05URTJNamN0TVY4NE1EQlhlRGd3TUVnfGY0NDI0ODkwZWI2NjJmNmVkNDcyYjg4MGI3NzE3NTQ0NTZjODNkYTVjZDZhZDI2MTE1ZWFiMGVmZGFmNTU5NTg,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051631,19484,5234,BUZZETTI,"BUZTI FLY-WHEEL PULL M26X1,5","Extractor con rosca externa derecha para volante magnético ø26x1,5 BUZZETTI",10.99,9.08,5.45,8430525194847,20,8205598000,0,1,"Extractor con rosca externa para volante magnético Ø26x1,5. Bosch, Ducati, Motoplatt.","Extractor con rosca externa para volante magnético Ø26x1,5. Bosch, Ducati, Motoplatt.",TOOLING & WS,TOOLING,TOOLING ENGINE,,46,130,53,30,29,,,,,,,,,,,,,,,,,A derechas,,https://api.mybihr.com/medias/1051631-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM1ODl8aW1hZ2UvanBlZ3xhRGt4TDJneFppODRPVEkzTmpRME5UZ3hPVEU0THpFd05URTJNekV0TVY4NE1EQlhlRGd3TUVnfDQ5MjcwNzE3YjNkMDA5ZTE3NTRlYzkwMWE5MTA4OGExNTEwNGJhODM2MDY0YzUyYzMzNTg1MDlkNDYyNDRjZDY,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051571,19375,4936,BUZZETTI,BUZTI LOCKING TOOL FOR PISTON,Medidor micrómetro para motores 2T BUZZETTI,50.99,42.14,25.28,0493601001,3,8205598000,0,1,<p>Micrómetro para motores de 2T.</p>,"
Micrómetro para motores de 2T.",TOOLING & WS,TOOLING,TOOLING ENGINE,,206,158,134,48,32,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051571-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY5NjF8aW1hZ2UvanBlZ3xhRE5rTDJoa1lTODRPVE01TlRZek1USXlOekU0THpFd05URTFOekV0TVY4NE1EQlhlRGd3TUVnfGVlODE0YzZlMTg0Y2RiZjNlZTI0ZTBmMzRmMjZlNzM2N2RmNjQ5MWRjY2I5ZjZkMmNhNDRmMzNmZjM4Yjg4Y2M,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051583,8945035,5035,BUZZETTI,BUZTI SEPARATOR FOR CRANKCASE,Separador de cárter buzzeti universal BUZZETTI,272.99,225.61,135.37,0503501001,0,8205598000,0,1,"<p>El separador universal de cárter permite el desmontaje sin dañar los extremos del cigüeñal.</p><p> </p><p>Entregado con:<br>3 tornillos M6 x 1,00 longitud 200 mm<br>3 tornillos M8 x 1,25 longitud 200 mm</p>","
El separador universal de cárter permite el desmontaje sin dañar los extremos del cigüeñal.
 
Entregado con:3 tornillos M6 x 1,00 longitud 200 mm3 tornillos M8 x 1,25 longitud 200 mm",TOOLING & WS,TOOLING,TOOLING ENGINE,,6585,3000,374,284,62,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051583-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc3NDZ8aW1hZ2UvanBlZ3xhRGN3TDJoak9TODRPVFV6T1RBMk5UWXhNRFUwTHpFd05URTFPRE10TVY4NE1EQlhlRGd3TUVnfDIxNzcyZmJhYTI5MjVlNDdmNjFhMmY5ODFhMmY3NzFkOWFjMzkwODY0OGQ3ZjgzYzg2ZGI2YTMyMDc4ZWIzYjc,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051647,893310,5312,BUZZETTI,BUZTI PUSH-ROD FOR FLY-WHEEL PULLER,Boquilla protectora para extractor de volante longitud 45mm BUZZETTI,8.49,7.02,4.21,0531201001,3,8205598000,0,1,Punta roscada para extractor de volante KymcoM12x1,Punta roscada para extractor de volante KymcoM12x1,TOOLING & WS,TOOLING,TOOLING ENGINE,,63,65,74,45,19,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051647-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTQzMzV8aW1hZ2UvanBlZ3xhR0ZrTDJoaE5DODRPVEkwT0RrNU9UTTBNak00THpFd05URTJORGN0TVY4NE1EQlhlRGd3TUVnfGRhOWNjNjFlNDA4MzhmMmMxMzZkYjk1ZTAwMTVkY2M1N2FiNzNhZTc2ZTcyNzkyM2U0NjAxNzliNGY2YWNlYjI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051651,19503,5327,BUZZETTI,"BUZTI FLY-WHEEL PULL INT M30X1,5","Extractor con rosca interna para volantes ø30x1,5 BUZZETTI",19.49,16.11,9.67,0532701001,5,8205598000,0,1,Extractor con rosca interna para volante magnético Ø30x1.5. Honda 125/150/250 4T.,Extractor con rosca interna para volante magnético Ø30x1.5. Honda 125/150/250 4T.,TOOLING & WS,TOOLING,TOOLING ENGINE,,242,319,101,63,38,,,,,,,,,,,,,,,,,A derechas,,https://api.mybihr.com/medias/1051651-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU1OTV8aW1hZ2UvanBlZ3xhRGcyTDJoa1lTODRPVFV6T1RBM01UVXdPRGM0THpFd05URTJOVEV0TVY4NE1EQlhlRGd3TUVnfGZiN2UwZGUwYzRkMTEwYjJhYjIzM2M2NTYzYzIyOGU3MjljMDhjMzY0YWY4NDQ3NjA2YmUzZTViNGY5YmY2NTU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051554,56000012,0568,BUZZETTI,BUZTI TESTER SPARK PLUGS AND COILS,Probador de encendido BUZZETTI,9.99,8.26,4.96,0056801001,19,9029209000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Ignition Tester, allowing the check of the Ignition Coil. Instruction Manual included</p></body> </html>","       Ignition Tester, allowing the check of the Ignition Coil. Instruction Manual included ",TOOLING & WS,TOOLING,TOOLING ENGINE,,624,98,194,111,29,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051554-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEzMDN8aW1hZ2UvanBlZ3xhRFEyTDJnek5DODRPVEkwT0RrNE56VTBOVGt3THpFd05URTFOVFF0TVY4NE1EQlhlRGd3TUVnfGMxNjgzZjFkOWY0MjcxMWY2YmVkMGUyNmFiY2E0YjY4MDYxODBkYWQ1Mjc4ZjhkMzAyZTJmNWEyYWJiOTk1NjY,https://api.mybihr.com/medias/1051554-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDYyNDR8aW1hZ2UvanBlZ3xhREUyTDJnellpODRPVEkwT0RrNE9UVXhNVGs0THpFd05URTFOVFF0TWw4NE1EQlhlRGd3TUVnfGUyODY0NWRmNmU4NTE4NGY2MWY4Yjc4NjczMzU5MTAyMDRmMzJmNjNkMzc4NTY0MTYzNzFiYWU5MmQ3ZGIwOGE,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051555,893245,0586,BUZZETTI,BUZTI GAUGE FOR CARBURATOR NOZZLE,Galga para chiclés carburador 20 láminas paso desde 0´45 a 1´5mm BUZZETTI,18.98,15.69,9.41,0058601001,4,8205598000,0,1,<p>GALGA PARA CHICLÉS CARBURADOR. 20 LÁMINAS DESDE 0´45 A 1´45MM</p>,"
GALGA PARA CHICLÉS CARBURADOR. 20 LÁMINAS DESDE 0´45 A 1´45MM",TOOLING & WS,TOOLING,TOOLING ENGINE,,123,55,146,70,12,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051555-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI1MDh8aW1hZ2UvanBlZ3xhREJtTDJobVpTODRPVEkzTmpReU1qSXlOakl5THpFd05URTFOVFV0TVY4NE1EQlhlRGd3TUVnfDY2NjI4NjU1ZmQ0OWY5YWUwZjg3NjY1YjE2YTIwMWM0YTE2N2UzMTg1NmExMWFhOTc0NzE0OWFkMDczODViNDY,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051564,19350,4863,BUZZETTI,BUZTI WRENCH FOR SPARK PLUGS,Llave de bujía doble para scooters 50cc BUZZETTI,5.99,4.95,2.97,0486301001,41,8205598000,0,1,Llave de bujía doble para scooters 50cc.,Llave de bujía doble para scooters 50cc.,TOOLING & WS,TOOLING,TOOLING ENGINE,,212,111,133,55,29,,,,,,,,,,,,6,,,,,,,https://api.mybihr.com/medias/1051564-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxNTV8aW1hZ2UvanBlZ3xhREZpTDJobU5DODRPVEF5TWpjM05USTVOak13THpFd05URTFOalF0TVY4NE1EQlhlRGd3TUVnfDMyNjc4OGNiY2IyM2ExZTRkYzI3MmQyODljMzRkZjQ2ZGU5MWZkZjJlMTczYzg2ZDMwMDU0YmYyZWZmZGMxMTI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051569,19373,4931,BUZZETTI,BUZTI LOCKING TOOL FOR PISTON,"Bloqueador de piston BUZZETTI M14x1,25mm",6.99,5.78,3.47,0493101001,99,8205598000,0,1,Llave de bloqueo pistón. Para bujías de 14.,Llave de bloqueo pistón. Para bujías de 14.,TOOLING & WS,TOOLING,TOOLING ENGINE,,81,104,95,50,17,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051569-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMzNjB8aW1hZ2UvanBlZ3xhR015TDJnNFlpODRPVE01TlRZeU9USTJNVEV3THpFd05URTFOamt0TVY4NE1EQlhlRGd3TUVnfDdjYjYwYTdlNDljOGJkOTkxNzg5MjExMzQ1NTIyYTBhMzI2YTZlZTY4ODEzNTViMTA3MmU5NTJkMGE0ZTA5ZWY,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051570,19374,4932,BUZZETTI,BUZTI LOCKING TOOL FOR PISTON,"Bloqueador de piston BUZZETTI M12x1,25mm",6.99,5.78,3.47,0493201001,17,8205598000,0,1,<p>Llave de bloqueo pistón. Para bujías de 12.</p>,"
Llave de bloqueo pistón. Para bujías de 12.",TOOLING & WS,TOOLING,TOOLING ENGINE,,35,91,84,22,19,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051570-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMzNjB8aW1hZ2UvanBlZ3xhR1V4TDJnNE1pODRPVEV3TkRVNE5EZzJPREUwTHpFd05URTFOekF0TVY4NE1EQlhlRGd3TUVnfDYyZGFmMDRkY2ZiMjEwNjYzMTJmYzliOWE2ZDk3ZDdhMTVlOGFlZWM5NmE5NDg1NTViNzU2YTcwMzFlNjNlMzU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051573,19396,4992,BUZZETTI,BUZTI CHAIN TOOL BREAKER/RIVETING,Herramienta montaje y desmontaje cadena distribución BUZZETTI,112.49,92.97,55.78,0499201001,8,8205598000,0,1,<p>Herramienta profesional para montaje y desmontaje de cadena de distribución.</p><p> </p>,"
Herramienta profesional para montaje y desmontaje de cadena de distribución.
 ",TOOLING & WS,TOOLING,TOOLING ENGINE,,275,328,162,68,25,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051573-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTM4Njl8aW1hZ2UvanBlZ3xhRFV5TDJobU55ODRPVEkzTmpReU5ERTVNak13THpFd05URTFOek10TVY4NE1EQlhlRGd3TUVnfDI4MjVjYThlMjVmZDRhNThjNjMzMzQ0ZWZlMTQwM2VlYjg4ZjE3ZDU5YWIzOTBjZjhhODRkZjg1NTlmOGNjMTI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051574,8944993,4993,BUZZETTI,BUZTI SET OF EXTRACT HEAD 8MM,Set 5 piezas de recambio para herramienta cadenas distribución BUZZETTI,25.99,21.48,12.89,0499303001,2,8205598000,0,1,<p>El kit incluye 3 pernos de cortado y 2 pernos de remache para herramienta de montaje y desmontaje cadena distribución BUZZETTI referencia 4992 (1051573).</p>,"
El kit incluye 3 pernos de cortado y 2 pernos de remache para herramienta de montaje y desmontaje cadena distribución BUZZETTI referencia 4992 (1051573).",TOOLING & WS,TOOLING,TOOLING ENGINE,,94,65,79,70,17,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051584,19413,5036,BUZZETTI,BUZTI INST TOOL FOR CRANKCASE,Mango instalador para carter BUZZETTI,121.99,100.82,60.49,0503601001,2,8205598000,0,1,<p>Mango instalador para semi carter. Facilita el centrado y ensamblamiento del semi carter.</p><p> </p><p><br> </p>,"
Mango instalador para semi carter. Facilita el centrado y ensamblamiento del semi carter.
 
 ",TOOLING & WS,TOOLING,TOOLING ENGINE,,1800,1600,240,100,75,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051584-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc2NTR8aW1hZ2UvanBlZ3xhR1ppTDJobE1DODRPVE01TlRZek16RTVNekkyTHpFd05URTFPRFF0TVY4NE1EQlhlRGd3TUVnfGU5MmVmMzNmNzExODZhMzc2MWM4Zjk4ZDhmMjEyYmZkNzcwM2U5MDNmZDM5NWQ0MTFkYjZkOGRkMzMwNzAzMDg,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051587,19416,5039,BUZZETTI,BUZTI SET OF EXTRACTORS,Kit extractor reforzado para engranajes (ancho ø25-165mm) BUZZETTI,218.49,180.57,95.37,8430525194168,4,8205598000,0,1,Kit extractor reforzado para carter y engranajes.<br><strong>Capacidad:</strong> Ø25-165mm.,Kit extractor reforzado para carter y engranajes.Capacidad: Ø25-165mm.,TOOLING & WS,TOOLING,TOOLING ENGINE,,5434,3129,478,196,58,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051587-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkzMDZ8aW1hZ2UvanBlZ3xhREV4TDJnM1l5ODRPVEV3TkRVNE5qZ3pOREl5THpFd05URTFPRGN0TVY4NE1EQlhlRGd3TUVnfGZlNjZmNDRlYWM4YWFjMDBkZDU0MmY3M2NkYTc2YTUwOTNmZjJkYmFlMWUwMmE0OWQzNDk0YWFiOGM2YWU1ZjU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051591,19418,5045,BUZZETTI,BUZTI PLIERS FOR PISTON RING,Alicates de instalación/desinstalación de anillos de pistón BUZZETTI,9.99,8.26,4.96,0504501001,1,8205598000,0,1,Alicates de instalación y desinstalación de segmentos.,Alicates de instalación y desinstalación de segmentos.,TOOLING & WS,TOOLING,TOOLING ENGINE,,401,130,265,126,12,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051591-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUyMjB8aW1hZ2UvanBlZ3xhRGd5TDJobU1DODRPVEkzTmpReU5qRTFPRE00THpFd05URTFPVEV0TVY4NE1EQlhlRGd3TUVnfDJiZGJlZWZmZmQ3NTY3OGQ2OWY4M2U0MDhiZjY5YWY0MjA4ZTI3OTA0NjYwYmNiYzA2ODc1Nzc0NGFiNDI2NjU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051595,8945078,5078,BUZZETTI,BUZTI JAWS SOFT,MORDAZAS BUZZETTI,32.49,26.85,16.11,0507801001,0,8205598000,0,1,"Par de zapatas para mordaza, con dos muelles para su apertura. De aluminio.","Par de zapatas para mordaza, con dos muelles para su apertura. De aluminio.",TOOLING & WS,TOOLING,TOOLING ENGINE,,1227,187,282,136,32,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051595-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM1Mjd8aW1hZ2UvanBlZ3xhR1UzTDJobU5pODRPVFEyTURZNU1ERXlOVEV3THpFd05URTFPVFV0TVY4NE1EQlhlRGd3TUVnfGQ3MGNkYmNkNjZiYzQxZmQwMWE4YzMyOWVlODQ3MThkODdmMDJiODY4OTZmNTI4OTc1MTMyZjQ5OGFiNmNhYTc,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051604,19444,5106,BUZZETTI,"BUZTI FILT WRENCH 400,500 4T Ø76MM","Llave de filtros de aceite para motores 4T doble uso, poligonal y aristas ø76 BUZZETTI",25.99,21.48,12.89,0510601001,5,8205598000,0,1,"<p>Llave de filtros de aceite Ø76. Para motores 4T. Doble uso, octogonal y 12 aristas para motores BMW y Piaggio 300-400-500cc.</p>","
Llave de filtros de aceite Ø76. Para motores 4T. Doble uso, octogonal y 12 aristas para motores BMW y Piaggio 300-400-500cc.",TOOLING & WS,TOOLING,TOOLING ENGINE,,1102,300,287,101,38,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051604-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE0NTl8aW1hZ2UvanBlZ3xhR05pTDJobE55ODRPVE01TlRZek5URTFPVE0wTHpFd05URTJNRFF0TVY4NE1EQlhlRGd3TUVnfDY5OWM3OTFkOGMwZjJlZjI2MzI2MjgyMzZjMjUzNzllZjE5NGRkNTg3NTZhYzEwOWY3MzIyNTY4YWRkYjMxMTE,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051605,8945110,5110,BUZZETTI,BUZTI FILT WRENCH T-HANDLE,Herramienta para filtros de aceite cartucho filtro con 14 caras de 49mm BUZZETTI,23.99,19.83,11.90,0511001001,11,8205598000,0,1,"Herramienta para filtros de aceite, tipo poligonal.49 mm de diámetro. Compatible con motores Piaggio, de 125 a 300 cc","Herramienta para filtros de aceite, tipo poligonal.49 mm de diámetro. Compatible con motores Piaggio, de 125 a 300 cc",TOOLING & WS,TOOLING,TOOLING ENGINE,,243,174,239,35,29,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051605-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA0MzF8aW1hZ2UvanBlZ3xhRFF3TDJnM05TODRPVEV3TkRVNE9EZ3dNRE13THpFd05URTJNRFV0TVY4NE1EQlhlRGd3TUVnfDQ2MTJkMmUxMDJiNTc1NDYwMjA0NDA3YWVmNTMyZjA0YmJjNWVjZTAyMWQ1YzBmMDlmNjc3YTU1YjNjNDFlM2M,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051612,19462,5167,BUZZETTI,BUZTI FILT WRENCH Ø71-79MM,Llave de filtros de aceite de acero ø71-79mm BUZZETTI,9.49,7.84,4.70,0516701001,3,8205598000,0,1,Llave de filtros de aceite con correa de acero ajustable.<br><strong>Ø:</strong> 71-79mm.<br>,Llave de filtros de aceite con correa de acero ajustable.Ø: 71-79mm.,TOOLING & WS,TOOLING,TOOLING ENGINE,,918,180,190,151,32,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051612-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM4Njd8aW1hZ2UvanBlZ3xhR1U1TDJnM01TODRPRGMwTkRBM016STVPREl5THpFd05URTJNVEl0TVY4NE1EQlhlRGd3TUVnfDYxODk5NTM3ZmYyMDRkODZiOTE5NjIzNjIzZTljZWRlNGYyZWU1ZDAyM2Y4YjcxNjkxZjUyMzIxNTJmYWM4NmI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051614,19466,5175,BUZZETTI,BUZTI FILT WRENCH Ø60-100MM,Llave de filtros de aceite mecánica reversible ø61-97mm BUZZETTI,33.99,28.09,16.85,0517501001,0,8205598000,0,1,"<p>Llave de filtros de aceite reversible. Tipo mecánico, para usar en combinación con llave dinamométrica.<br><strong>Capacidad Ø:</strong> 61-97mm.</p><p><br> </p>","
Llave de filtros de aceite reversible. Tipo mecánico, para usar en combinación con llave dinamométrica.Capacidad Ø: 61-97mm.
 ",TOOLING & WS,TOOLING,TOOLING ENGINE,,1213,424,175,126,55,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051614-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ0NzN8aW1hZ2UvanBlZ3xhRGM1TDJnNU5DODRPVEkzTmpRek1qQTFOall5THpFd05URTJNVFF0TVY4NE1EQlhlRGd3TUVnfDYyMmVmODA0MWVkODEwZjY1MDFmMGNlYTgwZTc0N2U5MjhhMmNlYThmZDJiODc5ZjQyZDdiZDYyN2FmYTdjMTQ,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051624,19477,5211,BUZZETTI,BUZTI FLY-WHEEL PULL M20X1,Extractor con rosca externa derecha para volante magnético ø20x1 BUZZETTI,10.99,9.08,5.45,8430525194779,9,8205598000,0,1,Extractor con rosca externa para volante magnético Ø20x1. Peugeot.,Extractor con rosca externa para volante magnético Ø20x1. Peugeot.,TOOLING & WS,TOOLING,TOOLING ENGINE,,40,95,26,27,57,,,,,,,,,,,,,,,,,A derechas,,https://api.mybihr.com/medias/1051624-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0OTB8aW1hZ2UvanBlZ3xhR1ZsTDJoaU1TODRPRFkzT0RFd05UQTRPRE13THpFd05URTJNalF0TVY4NE1EQlhlRGd3TUVnfGY5NGUxODgxMzBiZGU5ZmNhNzk5ZGI3YTljY2E1YjFmOWQyNjM1ODljYjdiMTk5ZTVmNGY5YjA0MjEzOGMyMmI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1051625,19478,5218,BUZZETTI,BUZTI FLY-WHEEL PULL M22X1,Extractor con rosca externa derecha para volante magnético ø22x1 BUZZETTI,10.99,9.08,5.45,8430525194786,9,8205598000,0,1,Extractor con rosca externa para volante magnético Ø22x1.,Extractor con rosca externa para volante magnético Ø22x1.,TOOLING & WS,TOOLING,TOOLING ENGINE,,33,107,53,25,25,,,,,,,,,,,,,,,,,A derechas,,https://api.mybihr.com/medias/1051625-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIwMzN8aW1hZ2UvanBlZ3xhRGMxTDJnd1lTODRPVFE1TXpJeU1UVTBNREUwTHpFd05URTJNalV0TVY4NE1EQlhlRGd3TUVnfDk0NDFiM2JiNDczZTk4NDlkNmZmMTdkNzdlNmQxMmI4MjA3Y2U4MzY4ZDNmMTAwNWI3NDhjMGE5NjYxNmEwZWE,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
