PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Anchura (mm),Bloqueo,Capacidad (ml/l),Carga máxima (kg),Color,Composición,Compuesto del puño,Diámetro Ø (mm),Embalaje,Especificaciones,Homologación,Longitud (mm),Posición,Resistencia,Tipo de luz,Tipo de puño,Uso,Uso recomendado,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,Document2,DeliveryPlant
1086023005,,R-KITPMRPRS00,RACETECH,"RTECH HANDGUARDS RAPTOR, RED/RED",Paramanos raptor RACETECH,57.48,47.50,30.88,8033928546604,3,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,10197,931,374,213,128,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086023005-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMjV8aW1hZ2UvanBlZ3xhRGsyTDJobVpDODRPVGM1TnpNeU1qazVPREEyTHpFd09EWXdNak13TURVdE1WODRNREJYZURnd01FZ3xlMDE0MDg4NDVlZjFjY2ExMThlNDFkNDcwNTE2ODBhMzk3ZjRmYTAwMTNlZTcyMzhlNDljNDBkNGQwOGY4YzE1,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086023003,,R-KITPMRPBN00,RACETECH,"RTECH HANDGUARDS RAPTOR, WHT/WHT",Paramanos raptor RACETECH,57.48,47.50,30.88,8055773958937,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.</p>
<ul>
	<li>Tipo OEM</li>
	<li>Igual que el utilizado en MXGP</li>
	<li>Alta resistencia a los rayos UV</li>
	<li>Incluye kit de montaje</li>
</ul>
","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

	Tipo OEM
	Igual que el utilizado en MXGP
	Alta resistencia a los rayos UV
	Incluye kit de montaje

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,11266,951,380,218,136,,,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086023003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkyOTB8aW1hZ2UvanBlZ3xhR0ZrTDJoaFlTODRPVGM1TnpNeE9UQTJOVGt3THpFd09EWXdNak13TURNdE1WODRNREJYZURnd01FZ3xiNGJkZjEwMTE2NTA3ZDRiYWJlMWRmNzU4NjI0Mzk2MDMzMGM2MTg5YWU1OGIzM2MzZGM2OTY1NmM0ODA5MWQw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086023002,,R-KITPMRPBL00,RACETECH,"RTECH HANDGUARDS RAPTOR, BLU/BLU",Paramano raptor RACETECH,57.48,47.50,30.88,8033928546550,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,10117,925,374,213,127,,,,,,Azul,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086023002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjExNzV8aW1hZ2UvanBlZ3xhRGhrTDJoaFpDODVNREV4TmpFeU5UUTVNVFV3THpFd09EWXdNak13TURJdE1WODRNREJYZURnd01FZ3xjNzg2NDNjNGUzYWE5MDc2MGIzOGU1MjljODA4OTUxYTM0YjA0NTlhNTI3ZjJhNmVkNzZlODEyMzNmZTA1ZDcz,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086023001,,R-KITPMRPAR00,RACETECH,"RTECH HANDGUARDS RAPTOR, ORG/ORG",RACETECH Raptor Handguards Orange,57.48,47.50,26.00,8055773958906,2,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Naranja / Naranja,11253,936,394,210,136,,,,,,Naranja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086023001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM0MDB8aW1hZ2UvanBlZ3xhREl3TDJnNVpDODRPVGM1TnpNeE5URXpNemMwTHpFd09EWXdNak13TURFdE1WODRNREJYZURnd01FZ3wzMGUzNDdmMmJjYzI5YTg1OTk0OGRmM2MwZTRmODQwMmNkZTBkNGYyZmZhY2U5YWY0M2U3ODY0Nzk3MDcyYTQ5,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086023004,,R-KITPMRPNR00,RACETECH,"RTECH HANDGUARDS RAPTOR, BLK/BLK",Paramanos raptor RACETECH,57.48,47.50,30.88,8055773958975,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,10101,444,370,210,130,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086023004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTk4OTh8aW1hZ2UvanBlZ3xhREU0TDJnd09DODVNREV4T1RVeU5EZzBNemd5THpFd09EWXdNak13TURRdE1WODRNREJYZURnd01FZ3w5NjYwYTE4MjVlN2ZmNGFlZmI5ZDRiNWJmNzY4MGViZDUxN2YxZWMwMTczNTI3YWEzNGFlOTIzYzBiYTI4ZWEy,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1095963005,,B-KITPMR20NR0,RACETECH,"RTECH HANDGUARDS R20 E-BIKE, BLK",Paramanos e-bike RACETECH,31.69,26.19,17.02,8052464647941,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,1008,144,114,170,52,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1095963005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY2MzN8aW1hZ2UvanBlZ3xhR0kzTDJneU15OHhORGMwT0RZd09UZ3pPVEV6TkM4eE1EazFPVFl6TURBMUxURmZPREF3VjNnNE1EQkl8N2ZhMWJhZWZhNGZhOThkZmNjOWVlZjM3NTE2MDBhNDk1NTk2NjMyZTE4ZjAzYjFkNDlkNzJjN2U0ZmM0M2U3OQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110092001,,R-CRUBETNR0020,RACETECH,"RTECH MONOBLOCK R2.0 CHAIN GUIDE, BLK",Guia cadenas RACETECH R2.0,54.50,45.04,29.28,8059037087258,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,2155,407,228,135,70,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110092001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM0MTF8aW1hZ2UvanBlZ3xhR0V4TDJneVppOHhNekE0T0RnNE5qazRNRFl6T0M4eE1URXdNRGt5TURBeExURmZPREF3VjNnNE1EQkl8NzRmNWE4MzU3ZDhiNDQ3MTlhMGUzODE3MDk0NWVkOTllODlmYTI4NTZkODlhYTZkM2JlMDIzZjAwNWE1NWUxMA,https://api.mybihr.com/medias/1110092001-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk4NDd8aW1hZ2UvanBlZ3xhRGszTDJneU5TOHhNekE0T0RnNE56TTNNemcxTkM4eE1URXdNRGt5TURBeExUSmZPREF3VjNnNE1EQkl8ZjBjODNkNmRjOTIyNTc1ZmI1Mzc1NmZmNDMzZTJmYzdkMTQ3NWQwNTQzMjM1NjQ0OWQ1ZTIwZWM2YzJhZTcyMw,https://api.mybihr.com/medias/1110092001-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjY0Njd8aW1hZ2UvanBlZ3xhREkxTDJnek15OHhNekE0T0RnNE56YzJOekEzTUM4eE1URXdNRGt5TURBeExUTmZPREF3VjNnNE1EQkl8NmViYjg2NjkxYTE0YmM4MmQ0ZmI4ZWUyZDhmOTc2ZDliYzNjZTIyZjU3ODM5ZDY4YWViNGFlNzk5N2E5ZTY1OA,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110145001,,R-PPYZ0BL0022,RACETECH,"RTECH PLASTIC REAR FENDER, BLU",Guardabarros Trasero RACETECH - Yamaha YZ125 / 250,31.69,26.19,17.02,8054111782500,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Azul,,34909,608,702,296,168,,,,,,Azul,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110145001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ3MDV8aW1hZ2UvanBlZ3xhR0pqTDJneU5DOHhORGMwT0RZd01EZzVNelEzTUM4eE1URXdNVFExTURBeExURmZPREF3VjNnNE1EQkl8M2MxMmZmNWFkNDQ5MTY3ZGU3NjRhNTNjMjIwNjlmZTNiNTAxZTYzNDhjODM2ZjhmMDM1NzAyM2RmMWUzOGMyYw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110188001,,R-CRUKTMNRNT14,RACETECH,"RTECH CHAINGUIDE, BLK",Guiacadenas RACETECH - KTM,38.64,31.93,20.75,8059037087791,5,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,1000,267,200,100,50,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110188001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY5Mzh8aW1hZ2UvanBlZ3xhRFpqTDJnNU9DOHhNekE1TVRJMU9UUTBPVE0zTkM4eE1URXdNVGc0TURBeExURmZPREF3VjNnNE1EQkl8ZmNmOWY5ZmM0N2ZjMDhiYjZjM2I5ZjA1Y2VkN2NhZjFhMzE5OGNjYjg3ZTMzNmE1MmNiMWU2NDhhOTYzMDFkZQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110195004,,R-TBBETGR0021,RACETECH,"RTECH FRONT NUMBERPLATE 3 CLAMPS, GRY",Portanúmeros delantero RACETECH - Beta RX,29.71,24.55,15.96,8054111782265,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Gris,,5572,254,327,284,60,,,,,,Gris,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110195004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzcwNTF8aW1hZ2UvanBlZ3xhR0U0TDJnNFlpOHhNekE1TVRJMk56a3dNelV4T0M4eE1URXdNVGsxTURBMExURmZPREF3VjNnNE1EQkl8YTRjNzEwYzkyYWI4NWIzYjZhMjc2MmUxY2IyNWIyY2JlN2Y4YWQyN2MxNDVmYWE1MDdiMjY1NzZhMTM3OWYzMA,https://api.mybihr.com/medias/1110195004-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzcwNTF8aW1hZ2UvanBlZ3xhR0ptTDJnek9DOHhNekE1TVRJMk9ESTVOamN6TkM4eE1URXdNVGsxTURBMExUSmZPREF3VjNnNE1EQkl8NDk3OTFhMTI3ZWNhODljY2RkNmFjOWQ3NzllZTNhZjlmNDg0OGQ2MzhjZjZmNTYxMTBkMzRkZWEzNjVjYjg3ZA,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110195001,,R-TBBETRS0021,RACETECH,"RTECH FRONT NUMBERPLATE 3 CLAMPS, RED",Portanúmeros delantero RACETECH - Beta RX,29.71,24.55,15.96,8054111782234,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,8636,260,317,278,98,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110195001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDAxMjJ8aW1hZ2UvanBlZ3xhR0U0TDJnek55OHhNekE1TVRJMk9UUTNOak00TWk4eE1URXdNVGsxTURBeExURmZPREF3VjNnNE1EQkl8NmYxYjQ4YjNjNjBiN2QyNzU5OThkMjU4NDNlNzY0Mjg5ZDA4YmY1Y2MyMjA4NTg5NGQ5MTJjZWE1ZDA3MjUyNg,https://api.mybihr.com/medias/1110195001-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDYyODV8aW1hZ2UvanBlZ3xhRE0xTDJnME5TOHhNekE1TVRJMk9UZzJPVFU1T0M4eE1URXdNVGsxTURBeExUSmZPREF3VjNnNE1EQkl8NGY5MTAwMjVjMjZkM2RlNGVkZjIwZmFlMWQxNDdhZDgyNzVmYjM0M2Q5ZmI0MTczZjcxYmJjMjcwNTdmZGJjNw,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110195002,,R-TBBETBN0021,RACETECH,"RTECH FRONT NUMBERPLATE 3 CLAMPS, WHT",RACETECH Front Number Plate - Beta RX,29.71,24.55,15.96,8054111782241,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,5594,261,326,286,60,,,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110195002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk5NzB8aW1hZ2UvanBlZ3xhR0k0TDJoaU55OHhNekE1TVRJM01ESTJNamd4TkM4eE1URXdNVGsxTURBeUxURmZPREF3VjNnNE1EQkl8ZjdiNzAwZjhkNjcwMzVlYjE4NjYxYTFiOTIzOTkwYTA2MjA5MmUyZjgxYmRjMzNmMDRhN2JjMzcxZWI4NGUzOA,https://api.mybihr.com/medias/1110195002-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk5NzB8aW1hZ2UvanBlZ3xhREpoTDJoaFlTOHhNekE1TVRJM01EWTFOakF6TUM4eE1URXdNVGsxTURBeUxUSmZPREF3VjNnNE1EQkl8MGZjMGY5YzFkMzYxNTIxYWYwYjAyODBhN2YxZGNkNWY3MzIwMjg0MDMwZDg4NmM5ZjkxNTYzZWI3MTNjMTlmMA,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1110195003,,R-TBBETNR0021,RACETECH,"RTECH FRONT NUMBERPLATE 3 CLAMPS, BLK",RACETECH Front Number Plate - Beta RX,29.71,24.55,15.96,8054111782258,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,5981,258,313,294,65,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1110195003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwODR8aW1hZ2UvanBlZ3xhR1EyTDJoaE5pOHhNekE1TVRJMk56RXhOekE0Tmk4eE1URXdNVGsxTURBekxURmZPREF3VjNnNE1EQkl8Y2U2MmEwY2E1YTg3NjE1MmU4ZjQ5OTEwZDEzM2Q3ODJhMDBkNjRmODc3ZTdlNzNkMjU5ZTM3YTM0MTQxN2U5OQ,https://api.mybihr.com/medias/1110195003-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDMwNjZ8aW1hZ2UvanBlZ3xhRE0xTDJnNU9TOHhNekE1TVRJMk56VXhNRE13TWk4eE1URXdNVGsxTURBekxUSmZPREF3VjNnNE1EQkl8MzFjMmQ2MjNjZDFjMDdiY2IyNTYyM2M4MjNmYWZhYzk1MzM3NjRhYThlYWYxMTJkZTdiZTFmZjdkODJjNjcyNg,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1087952001,,R-KITCRF-OEM-599,RACETECH,"RTECH PLASTIC KIT 6 PCS, OEM/OEM",Kit de plástica RACETECH (6 piezas) - Color OEM,158.64,131.11,72.11,8055773954519,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,76330,3530,802,423,225,,,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1087952001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODc4NDR8aW1hZ2UvanBlZ3xhR1F5TDJnd05DODRPVGd3TkRreE5EQXpNamswTHpFd09EYzVOVEl3TURFdE1WODRNREJYZURnd01FZ3wyNzZjMDRlZjE0ODMzNjE2NjBjZjJlNTRiNjVmZTIxOGZmYTc4YzM5ODI2Y2JjMTdiODc3NzFlOTBmMTg4MTEy,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1087982001,,R-KITKTM-OEM-412,RACETECH,"RTECH PLASTIC KIT 5 PCS, OEM/OEM",Kit de plástica RACETECH (5 piezas) - Color OEM,123.93,102.42,56.33,8055773956674,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,76992,3554,803,408,235,,,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1087982001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1NjJ8aW1hZ2UvanBlZ3xhRE5tTDJneFl5ODRPVGd3TlRBeE9ESXpOVEU0THpFd09EYzVPREl3TURFdE1WODRNREJYZURnd01FZ3xmMDdkODBkOTU3M2QxNWJiZGY0MGJiNTk1YzkzZjJiMGI5MmE4MzJkNzViZjg1ZThmOTg2Y2U4YWU3NGY1MGIx,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1087990001,,R-KITKX0-NR0-503,RACETECH,"RTECH PLASTIC KIT 5 PCS, BLK/BLK",Kit de plástica RACETECH (5 piezas) - Negro,133.84,110.61,71.90,8055773957046,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la opci&oacute;n favorita de muchos equipos en MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la opción favorita de muchos equipos en MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,78450,3528,802,411,238,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1087990001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjYzNTF8aW1hZ2UvanBlZ3xhR1V3TDJoaFpDODRPVGd3TlRBek5Ua3lPVGt3THpFd09EYzVPVEF3TURFdE1WODRNREJYZURnd01FZ3w3NWZmYWZhZTg5MGIyY2ExNThkZTk0ZTI2MWQ4YTI0ZGQwNjYxOWRjYWM3MzFjZDJkMDE0MDYyYmY5OGRhMTkw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
