PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Anchura (cm),Bloqueo,Color,Composición,Embalaje,Especificaciones,Fijación,Forma,Homologación,Incluye intermitente,Longitud (cm),Montaje,Posición,Rosca (mm),Tipo de puño,Tipo de retrovisor,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,DeliveryPlant
1066251,78553053,KT04028#127,UFO,UFO CHAINGUIDE SLIDER,Guiacadenas UFO naranja KTM,26.95,22.27,14.48,78553053,1,8714109090,0,1,<ul><li>Las pl&aacute;sticas UFO son famosas por su calidad y su resistencia al uso off-road</li><li>Su dise&ntilde;o es similar al de las pl&aacute;sticas OEM y son f&aacute;ciles de montar</li><li>Las utilizan tanto excampeones del mundo como los mejores equipos de MXGP actuales</li><li>Tipo OEM</li><li>Pl&aacute;stico inyectado: resistente a los golpes y a la torsi&oacute;n</li><li>Alta resistencia a los rayos UV</li></ul>,Las plásticas UFO son famosas por su calidad y su resistencia al uso off-roadSu diseño es similar al de las plásticas OEM y son fáciles de montarLas utilizan tanto excampeones del mundo como los mejores equipos de MXGP actualesTipo OEMPlástico inyectado: resistente a los golpes y a la torsiónAlta resistencia a los rayos UV,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,2186,354,238,167,55,,,,Naranja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1066251-1.jpg?context=bWFzdGVyfHJvb3R8NzA4MTF8aW1hZ2UvanBlZ3xhR05oTDJnNFlTODRNVFkzTXpRMk16VXlPVFV3TWk4NE1EQlhlRGd3TUVoZk1UQTJOakkxTVMweExtcHdad3w1MzgyZDBjOTI0NWI0YzkzMjUwNDU3NGRjMzdjMmY5MWU4MjFjZTljMzMyY2MwZDc5YzFlMjYxMDUwMjllYzdm,https://api.mybihr.com/medias/800Wx800H-1066251-2.jpg?context=bWFzdGVyfHJvb3R8ODA2MDl8aW1hZ2UvanBlZ3xhRFZpTDJnNU1pODRNVFkzTXpRMk16YzVNVFkwTmk4NE1EQlhlRGd3TUVoZk1UQTJOakkxTVMweUxtcHdad3w5NTZjMTk0MDI4ZDZmZTljZDg2YjgzZGJlMGIwMTA4YTcyMWU2NDY2MWUzNDQ1ZTY1NmViNDA3YWJjMTg2Y2Qy,https://api.mybihr.com/medias/800Wx800H-1066251-3.jpg?context=bWFzdGVyfHJvb3R8ODU4OTV8aW1hZ2UvanBlZ3xhRGswTDJobE55ODRNVFkzTXpRMk5ERTRORGcyTWk4NE1EQlhlRGd3TUVoZk1UQTJOakkxTVMwekxtcHdad3xjMzFiN2ZjZjRkY2FiZGZkMjZmNjQ1MTg4NmUxMTliODk2MTY1MjdlYzA3YjQ2NWQ5NWQyOWU3YjIxZjI3NTJj,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1066236,78153631,HO03671#070,UFO,UFO CHAINGUIDE SLIDER,Patín de basculante UFO rojo Honda,22.46,18.56,12.06,8052135008637,2,8714109090,0,1,<ul><li>Las pl&aacute;sticas UFO son famosas por su calidad y su resistencia al uso off-road</li><li>Su dise&ntilde;o es similar al de las pl&aacute;sticas OEM y son f&aacute;ciles de montar</li><li>Las utilizan tanto excampeones del mundo como los mejores equipos de MXGP actuales</li><li>Tipo OEM</li><li>Pl&aacute;stico inyectado: resistente a los golpes y a la torsi&oacute;n</li><li>Alta resistencia a los rayos UV</li></ul>,Las plásticas UFO son famosas por su calidad y su resistencia al uso off-roadSu diseño es similar al de las plásticas OEM y son fáciles de montarLas utilizan tanto excampeones del mundo como los mejores equipos de MXGP actualesTipo OEMPlástico inyectado: resistente a los golpes y a la torsiónAlta resistencia a los rayos UV,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,1964,172,384,93,55,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1066236-1.jpg?context=bWFzdGVyfHJvb3R8OTc1MDZ8aW1hZ2UvanBlZ3xhRE5rTDJoaFlpODRNVFkzTXpRMk1EYzNOams1TUM4NE1EQlhlRGd3TUVoZk1UQTJOakl6TmkweExtcHdad3xkZWY3MTlmZTZmMmExZTEwZDYyODJjYmI1ZDgzYzNjYjg4ZGUyYzFlYzE5ODhiZWEyMWM3YTkyYzI2Yjg3YTUy,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1066293,878042,AC01995@,UFO,UFO SPAREPARTS RIGHT MIRROR,Retrovisor derecho UFO negro,26.95,22.27,14.48,8052135108283,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,495,80,180,110,25,,,,Negro,,,,,Redondo,No homologado,,,Manillar,,,,,,https://api.mybihr.com/medias/1066293-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgwNTh8aW1hZ2UvanBlZ3xhR1EyTDJobVpTODVNREV6TVRRd09EUTROamN3THpFd05qWXlPVE10TVY4NE1EQlhlRGd3TUVnfGVlM2JkZTM0NDU4ODZlNGI3MWY4MjQ0YzZkZWQ1M2NmNWQ1NWM2MWU0M2U4YWJiYzIwMDVkYzVkYTIzYmY1MjI,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1066247,78552353,KT03069#127,UFO,UFO CHAINGUIDE SLIDER,Patín de basculante UFO naranja KTM,22.46,18.56,12.06,78552353,2,8714109090,0,1,<ul><li>Las pl&aacute;sticas UFO son famosas por su calidad y su resistencia al uso off-road</li><li>Su dise&ntilde;o es similar al de las pl&aacute;sticas OEM y son f&aacute;ciles de montar</li><li>Las utilizan tanto excampeones del mundo como los mejores equipos de MXGP actuales</li><li>Tipo OEM</li><li>Pl&aacute;stico inyectado: resistente a los golpes y a la torsi&oacute;n</li><li>Alta resistencia a los rayos UV</li></ul>,Las plásticas UFO son famosas por su calidad y su resistencia al uso off-roadSu diseño es similar al de las plásticas OEM y son fáciles de montarLas utilizan tanto excampeones del mundo como los mejores equipos de MXGP actualesTipo OEMPlástico inyectado: resistente a los golpes y a la torsiónAlta resistencia a los rayos UV,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,1732,184,328,88,60,,,,Naranja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1066247-1.jpg?context=bWFzdGVyfHJvb3R8OTAxNzh8aW1hZ2UvanBlZ3xhR013TDJneVpTODRNVFkzTXpRMk1qa3pPVFkzT0M4NE1EQlhlRGd3TUVoZk1UQTJOakkwTnkweExtcHdad3xkOGZkOGQyZWI3NjU2NWZhN2I1NjI2NTE2NmJkZmI2NTYzNzRlMWJiNTkzZjFmNDdmMjkyNjJjYmMwNGUyOGYw,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1066248,,KT03083#001,UFO,UFO CHAINGUIDE SLIDER,Patin+guiacadenas UFO KTM,22.46,18.56,12.06,8052135035763,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p> </p><ul> <li>OEM type </li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.  OEM type Made from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,1794,190,335,85,63,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1066248-1.jpg?context=bWFzdGVyfHJvb3R8NDExOTh8aW1hZ2UvanBlZ3xhRE5qTDJnM1pDODRNVFkzTXpRMk16RXpOakk0Tmk4NE1EQlhlRGd3TUVoZk1UQTJOakkwT0MweExtcHdad3wwN2FkNjYzNGYyMTNiOGVhODU3ZGM0NjM4YWQ1ODYwYjNkYjRkMmQzOTQ0OTVlYjMxNTM0YWEzNjE3OTY1YjEy,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087937003,,YAKIT316@999,UFO,"UFO PLASTIC KIT, OEM/OEM",Kit de Plástica UFO OEM Color Azul / Blanco Yamaha YZ250F,150.44,124.33,68.38,8052135096689,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs338D9379{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Kit contains:<ul> <li>Front fender</li><li>Rear Fender</li><li>Radiator covers</li><li>Side panels</li><li>Front plate</li></ul> </li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeKit contains: Front fenderRear FenderRadiator coversSide panelsFront plate Made from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,102937,3357,805,444,288,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087937003-1.jpg?context=bWFzdGVyfHJvb3R8MTE0OTA4fGltYWdlL2pwZWd8YURjd0wyZzFaQzg0TVRZM05EZzJOamcxTVRnM01DODRNREJYZURnd01FaGZNVEE0Tnprek56QXdNeTB4TG1wd1p3fGIyM2Q0NDU1OTM1NTdlNGQ2OTFiNjU5OGNhMDRjOTVkZGRhYTMzNDI1ODM2MzYxNDJjZDcxY2FmZDk4MmU4NWU,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086931001,78694399,HOKIT096@999,UFO,"UFO PLASTIC KIT, OEM/OEM",Kit de Plástica UFO Color OEM Honda CR125R/250R,174.75,144.42,79.43,HOKIT096999,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs338D9379{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Kit contains:<ul> <li>Front fender</li><li>Rear Fender</li><li>Radiator covers</li><li>Side panels</li><li>Front plate</li></ul> </li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeKit contains: Front fenderRear FenderRadiator coversSide panelsFront plate Made from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,99239,2955,804,444,278,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086931001-1.jpg?context=bWFzdGVyfHJvb3R8MTI3OTk0fGltYWdlL2pwZWd8YURNMkwyZ3hZaTg0TVRZM016Z3dNalUwTnpJek1DODRNREJYZURnd01FaGZNVEE0Tmprek1UQXdNUzB4TG1wd1p3fDM3YWU1ZjM5MDcxYWMxYzU0ZTI5ZDFjMDhlMzVjNzA0NTM4ZTkxYTk2MTljZDBlM2M4NGIwNDJkZmNmOTU2MWY,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086933001,78694199,HOKIT098@999W,UFO,"UFO PLASTIC KIT, OEM/OEM",Kit de Plástica UFO Color OEM Honda CR125R,174.75,144.42,79.43,8052135014300,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs338D9379{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Kit contains:<ul> <li>Front fender</li><li>Rear Fender</li><li>Radiator covers</li><li>Side panels</li><li>Front plate</li></ul> </li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeKit contains: Front fenderRear FenderRadiator coversSide panelsFront plate Made from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,99190,2986,800,446,278,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086933001-1.jpg?context=bWFzdGVyfHJvb3R8MTMxMTA0fGltYWdlL2pwZWd8YUdRekwyZzBNQzg0TVRZM016Z3dNekV6TnpBMU5DODRNREJYZURnd01FaGZNVEE0Tmprek16QXdNUzB4TG1wd1p3fGNjYmU1OWEyZTM5NTFjZjg2MDY5MTlkNTlkODE1NzM0MDkxYTU4ZWNmM2E4NzZmMGE3ZTNmMzMzYTNlYTgzMWM,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086941001,41063,HOKIT106@999,UFO,"UFO PLASTIC KIT, OEM/OEM",Kit plastica completo UFO Honda original HOKIT106-999,150.44,124.33,68.38,8052135170600,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs338D9379{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Kit contains:<ul> <li>Front fender</li><li>Rear Fender</li><li>Radiator covers</li><li>Side panels</li><li>Front plate</li></ul> </li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeKit contains: Front fenderRear FenderRadiator coversSide panelsFront plate Made from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,100207,3577,791,459,276,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086941001-1.jpg?context=bWFzdGVyfHJvb3R8MTQyNjYyfGltYWdlL2pwZWd8YUdRMUwyZzNaQzg0TVRZM016Z3dOakk0TWpjNE1pODRNREJYZURnd01FaGZNVEE0TmprME1UQXdNUzB4TG1wd1p3fDhiZGQ5Y2NlYmNlMzBmODkzMDc0ZDQwNDdiN2JjYjgyOWM2YjhmODRmZGM0MTQwYjFmNGQyNDM1ZTA0YTMyYjQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087076001,47152,KA02728#026,UFO,"UFO PLASTIC RAD SCOOPS, GRN/GRN",Plásticos laterales de radiador UFO Kawasaki verde KA02728-026,69.65,57.56,37.41,8052135023128,1,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul><li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Verde / Verde,15504,528,408,380,100,,,,Verde,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087076001-1.jpg?context=bWFzdGVyfHJvb3R8MTA2MTQxfGltYWdlL2pwZWd8YURCbUwyaGpaaTg0TVRZM016azBPVFUwTkRRM09DODRNREJYZURnd01FaGZNVEE0TnpBM05qQXdNUzB4TG1wd1p3fDM2ZGYzMzA2ZTEwNzAxOWNlMjFkMDI3OTRiYzBiN2U0NTQ3OWNjZmNjYWM4YTI0YzY1ZDlmOTg0YmQ3ZDFlZDk,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087084001,47159,KA02740#001,UFO,"UFO PLASTIC MUD GUARD, BLK/BLK",Faldilla protectora amortiguador UFO Kawasaki negro KA02740-001,20.21,16.70,10.86,8430525471597,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeMade from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,2673,125,120,297,75,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087084001-1.jpg?context=bWFzdGVyfHJvb3R8NDQ0OTV8aW1hZ2UvanBlZ3xhR1ZrTDJnMU5TODRNVFkzTXprMU1Ea3lNRGN6TkM4NE1EQlhlRGd3TUVoZk1UQTROekE0TkRBd01TMHhMbXB3Wnd8ZTIwN2VhNDY2MzVmMzMxNTJmYjU4ODQyMzY4ZTE1NTg4MGMzZjlmNzhkZGFjZGJhODFiOTJhNjhhNTMxYTNjZg,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087015002,78451172,HU03367#087,UFO,"UFO PLASTIC FRONT PLATE, BLU/BLU",Porta-números delantero UFO azul Husqvarna FC/TC,29.20,24.13,8.68,8052135020356,1,8714109090,0,1,UFO Front Number Plate Blue Husqvarna FC/TC,UFO Front Number Plate Blue Husqvarna FC/TC,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,6590,341,283,319,73,,,,Azul,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087015002-1.jpg?context=bWFzdGVyfHJvb3R8NzYxMzJ8aW1hZ2UvanBlZ3xhRE5pTDJneE5TODRNVFkzTXpreU5UVTVNVEEzTUM4NE1EQlhlRGd3TUVoZk1UQTROekF4TlRBd01pMHhMbXB3Wnd8MDQ5N2FlZWE3NDNlYmVhZDBiZjUzZWJmNTlkOGE5NWNmZTVkNzIzYmIyYTIxN2E3MmM0ZjkwNjk5YTY0YTk5NA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087015001,65787,HU03367#041,UFO,"UFO PLASTIC FRONT PLATE, WHT/WHT",Portanúmeros delantero UFO Husqvarna blanco HU03367-041,29.20,24.13,15.68,8430525657878,1,8714109090,0,1,UFO Front Number Plate White Husqvarna FC,UFO Front Number Plate White Husqvarna FC,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,3290,218,250,280,47,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087015001-1.jpg?context=bWFzdGVyfHJvb3R8MjQxNzd8aW1hZ2UvanBlZ3xhREJqTDJneFl5ODRNVFkzTXpreU5UTTVORFEyTWk4NE1EQlhlRGd3TUVoZk1UQTROekF4TlRBd01TMHhMbXB3Wnd8MDM1MmM2MTVhYTEzNDdiN2M2MmM5MDhiOGQ4NDQ1NmU1MWUwNzc0OWEzZDdjMjVkNmYyZGVlOTE2OTE1ZWVjNg,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087015003,78603820,HU03367#001,UFO,"UFO PLASTIC FRONT PLATE, BLK/BLK",Portanúmeros delantero UFO negro Husqvarna FC,28.34,23.42,14.05,8052135020332,1,8714109090,0,1,"<p>Portanúmeros UFO, delantero, negro, para Husqvarna FC</p>","
Portanúmeros UFO, delantero, negro, para Husqvarna FC",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,4524,225,281,322,50,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087015003-1.jpg?context=bWFzdGVyfHJvb3R8NjY2MzJ8aW1hZ2UvanBlZ3xhRGRtTDJnd1pTODRNVFkzTXpreU5UYzROelkzT0M4NE1EQlhlRGd3TUVoZk1UQTROekF4TlRBd015MHhMbXB3Wnd8NDhlNzBhMDkyZDcyODJlMzI0MzExNzI5OTIzZTU1MTBhZGZkMDg2NmQzNDhhNTI4ZDNiNzM1MzA5NzM3OGM1Yw,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087038002,4430019502,HU03395@041,UFO,"UFO PLASTIC FRONT PLATE, WHT/WHT",Portanúmeros delantero UFO blanco/negro Husqvarna TC/FC,39.31,32.49,21.12,8052135104759,0,8714109090,0,1,UFO Front Number Plate White/Black Husqvarna TC/FC,UFO Front Number Plate White/Black Husqvarna TC/FC,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,5236,331,271,322,60,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087038002-1.jpg?context=bWFzdGVyfHJvb3R8MzM5MDZ8aW1hZ2UvanBlZ3xhR1l4TDJnM1ppODRNVFkzTXprek56RTFPREUzTkM4NE1EQlhlRGd3TUVoZk1UQTROekF6T0RBd01pMHhMbXB3Wnd8MGQ2MDViZjMwMTYyZGJmYjI3MWMyNzhjN2Y3ZmM3ZmMxNmMzOWU4MTUzYmFlYjIzN2RlODNiZDQzYTFjN2UxYw,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087038001,4430019501,HU03395@001,UFO,"UFO PLASTIC FRONT PLATE, BLK/BLK",Portanúmeros delantero UFO negro Husqvarna TC/FC,39.31,32.49,21.12,8052135104766,1,8714109090,0,1,UFO Front Number Plate Black Husqvarna TC/FC,UFO Front Number Plate Black Husqvarna TC/FC,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,5592,326,285,327,60,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087038001-1.jpg?context=bWFzdGVyfHJvb3R8NDkzNTV8aW1hZ2UvanBlZ3xhRFZoTDJoalpTODRNVFkzTXprek5qazJNVFUyTmk4NE1EQlhlRGd3TUVoZk1UQTROekF6T0RBd01TMHhMbXB3Wnd8YjA2MjIyN2I1MjZlOTk4ZmJkZTNkN2Q4OWNmZDk5MmRmMDRlNzI0NWMyNDFmZGQ3NDYxZWFiODA5ZDhiMDI0MA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087045001,47121,HUKIT604@999,UFO,"UFO PLASTIC KIT, OEM/OEM",Kit plástica completo UFO Husqvarna original HUKIT604-999,152.76,126.25,69.44,8052135021919,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,102172,3314,801,446,286,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087045001-1.jpg?context=bWFzdGVyfHJvb3R8MTEzNjc5fGltYWdlL2pwZWd8YURnMEwyZzRaUzg0TVRZM016azBNRE13TXprd01pODRNREJYZURnd01FaGZNVEE0TnpBME5UQXdNUzB4TG1wd1p3fDE3MmQ3ZDNlMDlmM2I2ODNjYWQ5Yzk4MTkxNzAwNDIyYjUzZTZlNDcxODFiYzVmOGRhZTFkNTRhZWVlZDRiMzU,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
