PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Especificaciones,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Tipo,Tipo de corona,Tipo de piñón,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1075520007,R82948,JTR829.48,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 829, 48",Corona JT SPROCKETS acero estándar 829 - Paso 530,46.49,38.42,21.13,824225307986,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,439,1299,253,248,7,Acero,Acero,,48,,530,,,,Estándar,,https://api.mybihr.com/medias/1075520007-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjkyMDV8aW1hZ2UvanBlZ3xhRGN6TDJobU5pODRPVFk0TVRneU16TXpORGN3THpFd056VTFNakF3TURjdE1WODRNREJYZURnd01FZ3wyZTRjMDNmNWZhNTNlODBjNmQyMDMwMzFlNDY0MWZhYWIyMTliZWIzYzI1NDZiMWM2ODYwOGY3MmVkYmJjYjIx,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075520003,R82944,JTR829.44,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 829, 44",Corona JT SPROCKETS acero estándar 829 - Paso 530,41.99,34.70,19.09,824225307948,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,44 dientes,,1604,1390,270,22,270,Acero,Acero,,44,,530,,,,Estándar,,https://api.mybihr.com/medias/1075520003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjkyMDV8aW1hZ2UvanBlZ3xhRFV6TDJoaU5DODRPVFk0TVRneE9UUXdNalUwTHpFd056VTFNakF3TURNdE1WODRNREJYZURnd01FZ3xlMzZhOWFmOTJiYjE4MWRhMWNiNzg3YmYwZjhjM2RhZjQyNjlmN2NlNzMzNGI1YzM4NTE1ZWMwNzU0YmVmMWUw,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075520002,R82943,JTR829.43,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 829, 43",Corona JT SPROCKETS acero estándar 829 - Paso 530,41.99,34.70,19.09,824225307931,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,1604,1120,270,22,270,Acero,Acero,,43,,530,,,,Estándar,,https://api.mybihr.com/medias/1075520002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjkyMDV8aW1hZ2UvanBlZ3xhREJoTDJneVl5ODRPVFkzTkRNMU5qZ3hPREl5THpFd056VTFNakF3TURJdE1WODRNREJYZURnd01FZ3xjM2FmOGYyMmMxZjg4ZGZjMDQ2YWFmNGU5ZjkxZjM5MjIyYWVmMWVkYTZmYTUyYmJjZWM0MDIzMzdmMTIwZDdk,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075525006,R85943,JTR859.43,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 859, 43",Corona JT SPROCKETS acero estándar 859 - Paso 530,45.50,37.60,20.68,824225309461,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,1604,1235,270,22,270,Negro,Acero,,43,,530,,,,Estándar,,https://api.mybihr.com/medias/1075525006-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQxNjJ8aW1hZ2UvanBlZ3xhREE0TDJnd1ppODRPRGMxTlRnNU16TTNNVEU0THpFd056VTFNalV3TURZdE1WODRNREJYZURnd01FZ3w5ZmRlZDU0MzMwYzk1MjdmMGYzM2E4MTY1NWIxYWMwZTQ4ZGU0ZjYwZGMzNjRhMjAyOGU0YzUzM2ZlZjhlNTNm,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075525008,R85947,JTR859.47,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 859, 47",Corona JT SPROCKETS acero estándar 859 - Paso 530,50.99,42.14,23.18,824225309492,5,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,47 dientes,,554,1179,248,248,9,Negro,Acero,,47,,530,,,,Estándar,,https://api.mybihr.com/medias/1075525008-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQxNjJ8aW1hZ2UvanBlZ3xhR0kxTDJneVl5ODRPVEkxTmpjNE56azJPRE13THpFd056VTFNalV3TURndE1WODRNREJYZURnd01FZ3w3NzVkZjQyMzgwMDk3ODE4YmFiNjIxZGRhOGI4YWVkYjgxNGY1N2MxY2RkNGU3ZWVlOTc4NDQ4MDE4ZWY5YmM5,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075525007,R85946,JTR859.46,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 859, 46",Corona JT SPROCKETS acero estándar 859 - Paso 530,58.99,48.75,26.81,824225309485,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,46 dientes,,346,1056,240,240,6,Negro,Acero,,46,,530,,,,Estándar,,https://api.mybihr.com/medias/1075525007-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQxNjJ8aW1hZ2UvanBlZ3xhREUwTDJnME5DODRPVFk0TVRnMU1qZ3lOVGt3THpFd056VTFNalV3TURjdE1WODRNREJYZURnd01FZ3w4ZWE3ZmY4OTFkZGE0OWM3ZWNkNTQ4NGVhMjdjYzI0NmVjYzQ3ZTQyY2JkZjM4OGMyZGRhY2ZiOWE0YzRlNDc4,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075525009,R85948,JTR859.48,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 859, 48",Corona JT SPROCKETS acero estándar 859 - Paso 530,50.49,41.73,22.95,824225309508,8,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,1014,1310,260,260,15,Negro,Acero,,48,,530,,,,Estándar,,https://api.mybihr.com/medias/1075525009-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQxNjJ8aW1hZ2UvanBlZ3xhR1F4TDJnMFlTODRPVFk0TVRnMU5EYzVNVGs0THpFd056VTFNalV3TURrdE1WODRNREJYZURnd01FZ3xjMGUwY2U4NzUwY2U0ZWZkZWMzYTU0N2I3NDdhM2U0OTE1NTM0Yzk3ZWQ4MDVmMWVmNGJmZjViNjA0M2QzZGYx,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075525001,R85938,JTR859.38,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 859, 38",Corona JT SPROCKETS acero estándar 859 - Paso 530,37.99,31.40,17.27,824225309416,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,38 dientes,,368,670,221,208,8,Negro,Acero,,38,,530,,,,Estándar,,https://api.mybihr.com/medias/1075525001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQxNjJ8aW1hZ2UvanBlZ3xhRE0zTDJneE1TODRPVFk0TVRnME9EZzVNemMwTHpFd056VTFNalV3TURFdE1WODRNREJYZURnd01FZ3xlY2ZjY2Y1MzJjYTk4NjhjM2IxYzRhMTVmZTkyZTBiMzM3YzAyYmU0NjM5YzZhYTdhNTY1MmE0OGM1OGFhYmY3,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075525003,R85940,JTR859.40,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 859, 40",Corona JT SPROCKETS acero estándar 859 - Paso 530,38.18,31.55,17.35,824225309430,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,40 dientes,,315,975,212,212,7,Negro,Acero,,40,,530,,,,Estándar,,https://api.mybihr.com/medias/1075525003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQxNjJ8aW1hZ2UvanBlZ3xhRFF6TDJnelpDODRPVFk0TVRnMU1EZzFPVGd5THpFd056VTFNalV3TURNdE1WODRNREJYZURnd01FZ3xlMjMwNDViZDkxNjk2NzRkY2E1MjI4M2QwOTNmZmFmYzc5YzgzYjE1ZTgxYmYzYjY0MTRiM2U5ZjUxNzg4MmZi,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075525005,R85942,JTR859.42,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 859, 42",Corona JT 859 de acero con 42 dientes,42.99,35.53,6.52,824225309454,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,2237,812,229,264,37,Acero,Acero,,42,,530,,,,Estándar,,https://api.mybihr.com/medias/1075525005-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc0NzR8aW1hZ2UvanBlZ3xhR00xTDJnNU55OHhOVFF5TmpVME9USXhPVE0xT0M4eE1EYzFOVEkxTURBMUxURmZPREF3VjNnNE1EQkl8MjkyNjZjZWI1Njc3OTQ4YzlhYzE2NjkwM2NmNWY5MzgwZGYyMTQ4NGZmNGJjNjhkOTFiNGU1YzUzY2ZmNWI0OA,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075525002,R85939,JTR859.39,JT SPROCKETS,"JTSPR RR SPROC 530 STEEL ST 859, 39",Corona JT SPROCKETS acero estándar 859 - Paso 530,40.49,33.46,18.40,824225309423,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,39 dientes,,1604,910,270,270,22,Acero,Acero,,39,,530,,,,Estándar,,https://api.mybihr.com/medias/1075525002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQxNjJ8aW1hZ2UvanBlZ3xhR05sTDJnM01TODRPRGMxTlRnNE5UVXdOamcyTHpFd056VTFNalV3TURJdE1WODRNREJYZURnd01FZ3w2ODg2ODVhMzlkODY3OGIzOTBiNWY1ZDRkY2NiNzY5ODkxNzFjYmFmZmRlNmFmMTljMzVhMjE3M2IwODk1YzI5,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1022193,F74115RB,JTF741.15RB,JT SPROCKETS,JTSPR FR SPROC 525 STEEL NFR 741,Piñón con goma anti-ruido JT SPROCKETS acero 741 - 525,22.99,19.00,10.45,824225208894,0,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,,,122,256,90,90,15,,Acero,,,15,525,,,,,Con goma,https://api.mybihr.com/medias/1022193-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjE0NzN8aW1hZ2UvanBlZ3xhREJsTDJneU9TOHhOVFF4TkRNM09EUTJNekkyTWk4eE1ESXlNVGt6TFRGZk9EQXdWM2c0TURCSXw0NzM5NzAxZTcwM2ExMDRlZjY1NmJkYjI1ZTNiZTkwMWU0NzdiODBiMTQ3NjE1NDY2NDY0MjFjY2Y3Njg4ODIw,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1022183,F130715RB,JTF1307.15RB,JT SPROCKETS,JTSPR FR SPROC 520 STEEL NFR 1307,Piñón con goma anti-ruido JT SPROCKETS acero 1307 - 520,19.00,15.70,8.64,824225208559,12,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,,,122,254,90,90,15,,Acero,,,15,520,,,,,Con goma,https://api.mybihr.com/medias/1022183-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM3NDB8aW1hZ2UvanBlZ3xhR1l3TDJnNE5DOHhOVFF4TkRNM05EVXpNVEV3TWk4eE1ESXlNVGd6TFRGZk9EQXdWM2c0TURCSXw1ZTE0MTQ0OTdjYWFiY2JlZjk3MGQyMzI2NjAxZTI0MDViMGNlN2FmOWVlMWYzOGNhNGMyMGViN2VjOWNmODBh,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1022188,F159516RB,JTF1595.16RB,JT SPROCKETS,JTSPR FR SPROC 520 STEEL NFR 1595,Piñón con goma anti-ruido JT SPROCKETS acero 1595 - 520,19.00,15.70,8.64,824225208689,0,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,,,162,234,90,90,20,,Acero,,,16,520,,,,,Con goma,https://api.mybihr.com/medias/1022188-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU5MzB8aW1hZ2UvanBlZ3xhRE15TDJoaFlTOHhOVFF4TkRNM05qUTVOekU0TWk4eE1ESXlNVGc0TFRGZk9EQXdWM2c0TURCSXxjZGRjOWFiMTcyNmEzOTQ0ZWM2M2E4YTY1M2Q0MjRjMzJmYWU0MDNkZDc4Njk2OTYyZjUzMjkwMjlkZDAxODRl,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
