PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Anchura (cm),Capacidad (ml/l),Carga máxima (kg),Color,Componente de fijación,Composición,Diámetro Ø (mm),Embalaje,Homologación,Longitud (cm),Peso (kg),Posición,Terminales,Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,DeliveryPlant
1147734001,,91617,POLISPORT,"POLIS FULL KIT RESTYLING, RED",Kit de plástica POLISPORT Restyling,207.61,171.58,111.53,5604415170348,2,8714109090,0,1,"<p>Buscas un estilo moderno? Dale a tu moto la vida que se merece con el nuevo Kit Restyling Polisport. Es hora de ir a&uacute;n m&aacute;s lejos en el tiempo y dar a estos iconos la oportunidad de lucir como nuevos. F&aacute;cil de sustituir e instalar, ya que se trata de un kit de pl&aacute;stico de atornillado directo, sin necesidad de torniller&iacute;a especial ni cambios en el asiento o dep&oacute;sito de la moto.Reviva su moto con los kits de pl&aacute;stico Polisport Restyling.</p>","
Buscas un estilo moderno? Dale a tu moto la vida que se merece con el nuevo Kit Restyling Polisport. Es hora de ir aún más lejos en el tiempo y dar a estos iconos la oportunidad de lucir como nuevos. Fácil de sustituir e instalar, ya que se trata de un kit de plástico de atornillado directo, sin necesidad de tornillería especial ni cambios en el asiento o depósito de la moto.Reviva su moto con los kits de plástico Polisport Restyling.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,71910,2080,765,235,400,,,,Rojo,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147734001-1.jpg?context=bWFzdGVyfHJvb3R8MTQ4NzY3fGltYWdlL2pwZWd8YURsaUwyZzRaUzg0TWpneE1ERTBNREl5T1RZMk1pODRNREJYZURnd01FaGZNVEUwTnpjek5EQXdNUzB4TG1wd1p3fDQ3NmE3MTYwNzBiOGEwMDgyZTc1NDA2ODZkNGU0MjlhZGU2YjJkM2M4MTFmMjgxZjBlYTUwZWQxY2I0MzZmZWM,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1147734003,,91619,POLISPORT,"POLIS FULL KIT RESTYLING, BLK",Kit de plástica POLISPORT Restyling,207.61,171.58,111.53,5604415170362,4,8714109090,0,1,"<p>Buscas un estilo moderno? Dale a tu moto la vida que se merece con el nuevo Kit Restyling Polisport. Es hora de ir a&uacute;n m&aacute;s lejos en el tiempo y dar a estos iconos la oportunidad de lucir como nuevos. F&aacute;cil de sustituir e instalar, ya que se trata de un kit de pl&aacute;stico de atornillado directo, sin necesidad de torniller&iacute;a especial ni cambios en el asiento o dep&oacute;sito de la moto.Reviva su moto con los kits de pl&aacute;stico Polisport Restyling.</p>","
Buscas un estilo moderno? Dale a tu moto la vida que se merece con el nuevo Kit Restyling Polisport. Es hora de ir aún más lejos en el tiempo y dar a estos iconos la oportunidad de lucir como nuevos. Fácil de sustituir e instalar, ya que se trata de un kit de plástico de atornillado directo, sin necesidad de tornillería especial ni cambios en el asiento o depósito de la moto.Reviva su moto con los kits de plástico Polisport Restyling.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,71910,3660,765,235,400,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147734003-3.jpg?context=bWFzdGVyfHJvb3R8MTAwNDYxfGltYWdlL2pwZWd8YUdNeEwyZ3lZaTg0TWpneE1ERTBNVEF4TmpBNU5DODRNREJYZURnd01FaGZNVEUwTnpjek5EQXdNeTB6TG1wd1p3fDQ2M2E5Mzk0MDZlYmYyOTZkN2JhZGI4MWEwMGVkYWIwYmJjZTQwNmYwZDU2ZGEzNDJiNWIwODI3NjNhNzRhODQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1147734002,,91618,POLISPORT,"POLIS FULL KIT RESTYLING, WHT",Kit de plástica POLISPORT Restyling,207.61,171.58,111.53,5604415170355,4,8714109090,0,1,"<p>Buscas un estilo moderno? Dale a tu moto la vida que se merece con el nuevo Kit Restyling Polisport. Es hora de ir a&uacute;n m&aacute;s lejos en el tiempo y dar a estos iconos la oportunidad de lucir como nuevos. F&aacute;cil de sustituir e instalar, ya que se trata de un kit de pl&aacute;stico de atornillado directo, sin necesidad de torniller&iacute;a especial ni cambios en el asiento o dep&oacute;sito de la moto.Reviva su moto con los kits de pl&aacute;stico Polisport Restyling.</p>","
Buscas un estilo moderno? Dale a tu moto la vida que se merece con el nuevo Kit Restyling Polisport. Es hora de ir aún más lejos en el tiempo y dar a estos iconos la oportunidad de lucir como nuevos. Fácil de sustituir e instalar, ya que se trata de un kit de plástico de atornillado directo, sin necesidad de tornillería especial ni cambios en el asiento o depósito de la moto.Reviva su moto con los kits de plástico Polisport Restyling.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,70840,3680,770,230,400,,,,Blanco,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147734002-1.jpg?context=bWFzdGVyfHJvb3R8NzIxNDZ8aW1hZ2UvanBlZ3xhR1ppTDJnNE1DODRNamd4TURFME1EWXlNamczT0M4NE1EQlhlRGd3TUVoZk1URTBOemN6TkRBd01pMHhMbXB3Wnd8ZWFlYWI3MmE2NTg1ODMxYzU4NzcyZjJhMWNkNDg3MjhkYzJkZGJlN2VhZWJhYWFmNGEwZDVjNDkzNDg1OGQxOQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1147843001,,91620,POLISPORT,"POLIS PLASTIC KIT FULL, O24",Kit de plástica POLISPORT,166.28,137.42,75.58,5604415170324,3,8714109090,0,1,"<p>Incluye todas las piezas para una sustituci&oacute;n completa. Los Kits Completos de Pl&aacute;stico Polisport aseguran un ajuste perfecto y calidad OEM en tu moto. Hechos con materiales duraderos, flexibles y resistentes que pueden soportar los desaf&iacute;os m&aacute;s dif&iacute;ciles del off-road.</p>
<p><strong>Carater&iacute;sticas:</strong></p>
<ul>
<li>Atornillado directo. F&aacute;cil de instalar.</li>
<li>Ajuste perfecto al modelo y marca indicados.</li>
<li>Resistente en ambientes duros</li>
<li>Estilo y forma OEM</li>
</ul>","
Incluye todas las piezas para una sustitución completa. Los Kits Completos de Plástico Polisport aseguran un ajuste perfecto y calidad OEM en tu moto. Hechos con materiales duraderos, flexibles y resistentes que pueden soportar los desafíos más difíciles del off-road.

Caraterísticas:

Atornillado directo. Fácil de instalar.
Ajuste perfecto al modelo y marca indicados.
Resistente en ambientes duros
Estilo y forma OEM
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Original 2024,,71910,2080,765,235,400,,,,OEM,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147843001-1.jpg?context=bWFzdGVyfHJvb3R8NjIxMTR8aW1hZ2UvanBlZ3xhRE5sTDJnelpTODRNamd4TURFME1qQXpNVGt3TWk4NE1EQlhlRGd3TUVoZk1URTBOemcwTXpBd01TMHhMbXB3Wnd8NmQ1OGQ5ZTA0Y2YxYTdkMWU2MzVhYzI4OTBiMGE0NjgzZThiNWQ1ODY4ODEzZWMxZThjNzUwMmM3OGU2OTQ4NQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1147844001,,8505700003,POLISPORT,"POLIS PLASTIC RAD SCOOPS, RED",Aletines de radiador POLISPORT,51.33,42.42,27.57,5604415168031,1,8714109090,0,1,"<p>Los pl&aacute;sticos Polisport se fabrican con pl&aacute;stico inyectado con tecnolog&iacute;as desarrolladas por nuestra propia marca. Todas las piezas de pl&aacute;stico se fabrican con el DGP (Polipropileno Brillante Duradero), que les proporciona un alto nivel de resistencia y acabado brillante.</p>
<ul>
<li>Tipo OEM</li>
<li>El mismo que se utiliza en MXGP</li>
</ul>","
Los plásticos Polisport se fabrican con plástico inyectado con tecnologías desarrolladas por nuestra propia marca. Todas las piezas de plástico se fabrican con el DGP (Polipropileno Brillante Duradero), que les proporciona un alto nivel de resistencia y acabado brillante.

Tipo OEM
El mismo que se utiliza en MXGP
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,27324,514,594,460,100,,,,Rojo,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147844001-1.jpg?context=bWFzdGVyfHJvb3R8MTQ1OTgyfGltYWdlL2pwZWd8YUdFMkwyZzRPUzg0TWpnek9EWTVOams0TkRZd05pODRNREJYZURnd01FaGZNVEUwTnpnME5EQXdNUzB4TG1wd1p3fDk5NmFmMDZkYTEyMjk5NWYxNTYyZjk3OWYxMmQxMTQ1YzliMTA0NmVjOWNlMzhkNzJkMDQ5YWYyMWRkNTVhYWU,https://api.mybihr.com/medias/800Wx800H-1147844001-2.jpg?context=bWFzdGVyfHJvb3R8NjQ1NDZ8aW1hZ2UvanBlZ3xhRFprTDJnek5DODRNamd6T0RZNU56TTNOemd5TWk4NE1EQlhlRGd3TUVoZk1URTBOemcwTkRBd01TMHlMbXB3Wnd8NGNhMzYwNzk0NzNjYzI0MDAwNDZjYTI5MzMwOTgwMTY5YjY4Yjk0ZDY1MWE1ZjRmN2JlZDMwZDUzZjgxNjQxMw,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1147845001,,8559500003,POLISPORT,"POLIS PLASTIC REAR FENDER + SIDE , RED",Guardabarros trasero con paneles laterales POLISPORT,51.33,42.42,27.57,5604415168062,2,8714109090,0,1,"Los pl&aacute;sticos de Polisport se fabrican con pl&aacute;stico inyectado con tecnolog&iacute;as desarrolladas por nuestra propia marca. Todas las piezas de pl&aacute;stico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.
<ul>
<li>Tipo OEM</li>
<li>El mismo que se utiliza en MXGP</li>
</ul>","Los plásticos de Polisport se fabrican con plástico inyectado con tecnologías desarrolladas por nuestra propia marca. Todas las piezas de plástico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.

Tipo OEM
El mismo que se utiliza en MXGP
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,40786,498,798,269,190,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147845001-1.jpg?context=bWFzdGVyfHJvb3R8NzY3NDd8aW1hZ2UvanBlZ3xhREExTDJoa1l5ODRNamd6T0Rjd01URXhNek0zTkM4NE1EQlhlRGd3TUVoZk1URTBOemcwTlRBd01TMHhMbXB3Wnd8MGMwZmVhMWZkYjg1NmUyNGE3ZDcwNGNmNzYwZGQ3YmQ3NmQ2MDg4M2M0N2JiODkxZDIxZjYyY2M1Yzg2YmUyOA,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1147846001,,8306800009,POLISPORT,"POLIS MOUNTING KIT FOR TRAIL BLAZER, BLK",Kit de montaje paramanos POLISPORT Trail Blazer,47.29,39.08,25.40,5604415167126,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Gris,896,360,160,160,35,,,,Gris & Negro,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147846001-1.jpg?context=bWFzdGVyfHJvb3R8MjMyMDd8aW1hZ2UvanBlZ3xhREprTDJobE5TODROamc0TmpNM05ESTBORE00TWk4NE1EQlhlRGd3TUVoZk1URTBOemcwTmpBd01TMHhMbXB3Wnd8YTlhMDYxM2VmYzNhNGZkZTY4YTQyNzRiYTFlMmU5Y2E1MjQ0OThlMjJmOTI3YWM0ZDdiOWJmOGViZGY5MGYwMg,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1147991,,8506000001,POLISPORT,POLIS PLASTIC SWING ARM,Protectores de basculante POLISPORT,52.33,43.25,28.11,5604415168154,1,8506509000,0,1,"<p>La Protecci&oacute;n de Brazo Oscilante Polisport fue desarrollado para garantizar la protecci&oacute;n de la moto en situaciones de todo terreno. La protecci&oacute;n es facilmente montada en la moto y fue dise&ntilde;ada para mantener el brazo oscilante protegido de impactos y de la abrasi&oacute;n. Es la pieza de protecci&oacute;n perfecta para quien conduce en caminos rocosos y en todo terreno extremo.<br><br></p>
<ul>
<li>Fabricado en material resistente y duradero, para la protecci&oacute;n del brazo oscilante</li>
<li>Resistente a la abrasi&oacute;n</li>
<li>Pieza ligera y de f&aacute;cil instalaci&oacute;n</li>
<li>Con un encaje perfecto</li>
<li>Disponible en negro y color de la marca</li>
<li>Todos los componenetes para la instalaci&oacute;n disponibles</li>
</ul>","
La Protección de Brazo Oscilante Polisport fue desarrollado para garantizar la protección de la moto en situaciones de todo terreno. La protección es facilmente montada en la moto y fue diseñada para mantener el brazo oscilante protegido de impactos y de la abrasión. Es la pieza de protección perfecta para quien conduce en caminos rocosos y en todo terreno extremo.

Fabricado en material resistente y duradero, para la protección del brazo oscilante
Resistente a la abrasión
Pieza ligera y de fácil instalación
Con un encaje perfecto
Disponible en negro y color de la marca
Todos los componenetes para la instalación disponibles
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,4219,454,590,110,65,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147991-1.jpg?context=bWFzdGVyfHJvb3R8MzQ3MTZ8aW1hZ2UvanBlZ3xhRFV4TDJoa01pODRNamd6T0Rjd05UTTBNRFEwTmk4NE1EQlhlRGd3TUVoZk1URTBOems1TVMweExtcHdad3w5YmViNmEzYWZmNjRmYTE0ZWQ5NjUxYmNiZDg1MjMyMWMyZDBmZWU4MWMyNjQ3YTkwZDhiZWE4MmY0ZDRkZTcy,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1147848001,,8611200003,POLISPORT,"POLIS COVER AIR BOX, RED",Tapa caja filtro de aire POLISPORT,27.13,22.42,14.57,5604415168147,2,8714109090,0,1,"<p>Los pl&aacute;sticos Polisport se fabrican con pl&aacute;stico inyectado con tecnolog&iacute;as desarrolladas por la propia marca. Todas las piezas de pl&aacute;stico se fabrican con el DGP (Polipropileno de brillo duradero) que les proporciona un alto nivel de resistencia y acabado brillante.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
</ul>","
Los plásticos Polisport se fabrican con plástico inyectado con tecnologías desarrolladas por la propia marca. Todas las piezas de plástico se fabrican con el DGP (Polipropileno de brillo duradero) que les proporciona un alto nivel de resistencia y acabado brillante.

Tipo OEM
Igual que el utilizado en MXGP
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,3101,135,319,243,40,,,,Rojo,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147848001-1.jpg?context=bWFzdGVyfHJvb3R8NjE3MDR8aW1hZ2UvanBlZ3xhRFpsTDJoaVl5ODRNamd4TURFMU1UYzJNems1T0M4NE1EQlhlRGd3TUVoZk1URTBOemcwT0RBd01TMHhMbXB3Wnd8NmFiYjFkYWZlYTRjMjE1NTQzOTc1M2UwMTEwMzA1NTFlNGE3ZjNiNzhlYWI3NGYzYjA4ZjJhNTEzMTMzYThlNw,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1127962001,,8667300005,POLISPORT,"POLIS PLASTIC HEADLIGHT MASK OEM, BLU",Careta faro POLISPORT,28.13,23.25,15.11,5604415163166,0,8714109090,0,1,"<p>Nuestras placas de faro son piezas inyectadas superligeras y elegantes, fabricadas con las tecnologias exclusivas de Polisport, haci&eacute;ndolas m&aacute;s duraderas, flexibles y resistentes que las piezas OEM. La coincidencia de color perfecta y el acabado brillante dar&aacute;n un aspecto espectacular a su moto. Nuestros carenados para Motocross tienen la mejor calidad del mercado. Si busca la calidad OEM no busque m&aacute;s, tenemos 40 a&ntilde;os de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno.La r&eacute;plica de placa de faro de pl&aacute;stico para modelos KTM es la mejor opci&oacute;n para reemplazar los pl&aacute;sticos de su motocicleta.</p>
<p><strong>Carater&iacute;sticas:</strong></p>
<ul>
<li>Atornillado directo. F&aacute;cil de instalar.</li>
<li>Ajuste perfecto en el modelo y marca indicados</li>
<li>Resistente en ambientes duros</li>
<li>Estilo y forma OEM</li>
</ul>","
Nuestras placas de faro son piezas inyectadas superligeras y elegantes, fabricadas con las tecnologias exclusivas de Polisport, haciéndolas más duraderas, flexibles y resistentes que las piezas OEM. La coincidencia de color perfecta y el acabado brillante darán un aspecto espectacular a su moto. Nuestros carenados para Motocross tienen la mejor calidad del mercado. Si busca la calidad OEM no busque más, tenemos 40 años de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno.La réplica de placa de faro de plástico para modelos KTM es la mejor opción para reemplazar los plásticos de su motocicleta.

Caraterísticas:

Atornillado directo. Fácil de instalar.
Ajuste perfecto en el modelo y marca indicados
Resistente en ambientes duros
Estilo y forma OEM
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Azul,,7811,224,294,246,108,,,,Azul,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127962001-1.jpg?context=bWFzdGVyfHJvb3R8NjcyNTJ8aW1hZ2UvanBlZ3xhREUzTDJneU5DODJOamMxTlRZNE9ETXdNRFUzTkM4NE1EQlhlRGd3TUVoZk1URXlOemsyTWpBd01TMHhMbXB3Wnd8MjhkYTI0OTQzMGZmZTJhMjQ3YmQwNWI1YTRlMTY2NTRlM2IxYjRlNzRmZmNjM2U2N2ZkNmZjOWM1ODkxYTA2NQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1147847001,,8681200001,POLISPORT,"POLIS PLASTIC HEADLIGHT MASK, RED",Careta faro POLISPORT,28.13,23.25,15.11,5604415168079,1,8714109090,0,1,"<p>Nuestras placas de faro son piezas inyectadas superligeras y elegantes, fabricadas con las tecnologias exclusivas de Polisport, haci&eacute;ndolas m&aacute;s duraderas, flexibles y resistentes que las piezas OEM. La coincidencia de color perfecta y el acabado brillante dar&aacute;n un aspecto espectacular a su moto. Nuestros carenados para Motocross tienen la mejor calidad del mercado. Si busca la calidad OEM no busque m&aacute;s, tenemos 40 a&ntilde;os de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno.La r&eacute;plica de placa de faro de pl&aacute;stico para modelos KTM es la mejor opci&oacute;n para reemplazar los pl&aacute;sticos de su motocicleta.</p>
<p><strong>Carater&iacute;sticas:</strong></p>
<ul>
<li>Atornillado directo. F&aacute;cil de instalar.</li>
<li>Ajuste perfecto en el modelo y marca indicados</li>
<li>Resistente en ambientes duros</li>
<li>Estilo y forma OEM</li>
</ul>","
Nuestras placas de faro son piezas inyectadas superligeras y elegantes, fabricadas con las tecnologias exclusivas de Polisport, haciéndolas más duraderas, flexibles y resistentes que las piezas OEM. La coincidencia de color perfecta y el acabado brillante darán un aspecto espectacular a su moto. Nuestros carenados para Motocross tienen la mejor calidad del mercado. Si busca la calidad OEM no busque más, tenemos 40 años de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno.La réplica de placa de faro de plástico para modelos KTM es la mejor opción para reemplazar los plásticos de su motocicleta.

Caraterísticas:

Atornillado directo. Fácil de instalar.
Ajuste perfecto en el modelo y marca indicados
Resistente en ambientes duros
Estilo y forma OEM
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,8913,192,310,250,115,,,,Rojo,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147847001-1.jpg?context=bWFzdGVyfHJvb3R8OTE4Nzh8aW1hZ2UvanBlZ3xhR1ZsTDJobU15ODROREkwTWpJME5EUXdNekl6TUM4NE1EQlhlRGd3TUVoZk1URTBOemcwTnpBd01TMHhMbXB3Wnd8N2Q5NzMxOTVlNjI1OWQ4MDFhMDM1MzhjY2YzNzNlN2FlNDcxMzY1YTUzOGIxZWUxYTAwMjMwZmJlMDU4OGUwZQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1124866001,,91358,POLISPORT,"POLIS KIT HONDA RESTYLING STYLE, RED",Kit de plástica POLISPORT Restyling,207.61,171.58,111.53,5604415155048,0,8708109090,0,1,"<p>Buscas un estilo moderno? Dale a tu moto la vida que se merece con el nuevo Kit Restyling Polisport. Es hora de ir a&uacute;n m&aacute;s lejos en el tiempo y dar a estos iconos la oportunidad de lucir como nuevos. F&aacute;cil de sustituir e instalar, ya que se trata de un kit de pl&aacute;stico de atornillado directo, sin necesidad de torniller&iacute;a especial ni cambios en el asiento o dep&oacute;sito de la moto.Reviva su moto con los kits de pl&aacute;stico Polisport Restyling.</p>","
Buscas un estilo moderno? Dale a tu moto la vida que se merece con el nuevo Kit Restyling Polisport. Es hora de ir aún más lejos en el tiempo y dar a estos iconos la oportunidad de lucir como nuevos. Fácil de sustituir e instalar, ya que se trata de un kit de plástico de atornillado directo, sin necesidad de tornillería especial ni cambios en el asiento o depósito de la moto.Reviva su moto con los kits de plástico Polisport Restyling.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,91207,3980,770,230,515,,,,Rojo,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1124866001-1.jpg?context=bWFzdGVyfHJvb3R8MjIwMDYzfGltYWdlL2pwZWd8YURJeUwyZzFNUzgxTURjME16TXdORE00T0RZek9DODRNREJYZURnd01FaGZNVEV5TkRnMk5qQXdNUzB4TG1wd1p3fDhjYTk0ZTUxNDFjOTZlODFjNjQ3NTFjMjg2Y2U2MThhODZhYTgyODMwYmRmNjRkODA1OGYyYmNiMjc5MTVjMjY,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1124867002,,8352300007,POLISPORT,"POLIS PLASTIC FORK GUARD, WHT",Protectores de horquilla POLISPORT,31.16,25.75,16.74,5604415151279,0,8708109090,0,1,"<p>Encaje perfecto y mayor protecci&oacute;n para las horquillas de tu moto fabricados en polipropileno, los protectores de horquilla de Polisport protegen tus horquillas contra los impactos.</p>
<p>Polisport desarrolla continuamente nuevas tecnologias y nuevos procesos, no solo para innovar, sino tambi&eacute;n para garantizar los mejores productos. Los clientes OEM y usuarios finales as&iacute; lo esperan: forma, encaje, flexibilidad, duraci&oacute;n y excelentes colores.</p>
<p>Si quieres la calidad OEM no busque m&aacute;s.</p>","
Encaje perfecto y mayor protección para las horquillas de tu moto fabricados en polipropileno, los protectores de horquilla de Polisport protegen tus horquillas contra los impactos.

Polisport desarrolla continuamente nuevas tecnologias y nuevos procesos, no solo para innovar, sino también para garantizar los mejores productos. Los clientes OEM y usuarios finales así lo esperan: forma, encaje, flexibilidad, duración y excelentes colores.

Si quieres la calidad OEM no busque más.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,6577,310,372,213,83,,,,Blanco,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1124867002-1.jpg?context=bWFzdGVyfHJvb3R8MjgzNTl8aW1hZ2UvanBlZ3xhR1k1TDJnMFppODFNalk1TnpRMk5qVXpOVGsyTmk4NE1EQlhlRGd3TUVoZk1URXlORGcyTnpBd01pMHhMbXB3Wnd8OGZlMTk2NGExNjY4MWVlNTZjNDhlMDc1OWIxNmQzZGM3NDlkMThmYmJhMjE1NWE5NGFlOWVkYTNjZjgxNGIwOA,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
