PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Tipo,Tipo de corona,Tipo de piñón,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1077646002,,266 14 18NC,PBR,"PBR FR SPROC 520 STEEL ST 266, 14",Piñón PBR acero estándar 266 - 520,13.13,10.85,6.51,266.14.18NC,0,8714109090,0,1,"<p>Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.</p>
<ul>
<li>High quality steel alloy 18NCD5</li>
<li>High wear resistance</li>
<li>Reduces frictions</li>
<li>High precision manufacturing</li>
</ul>","
Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.

High quality steel alloy 18NCD5
High wear resistance
Reduces frictions
High precision manufacturing
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,14 dientes,,57,154,78,73,10,,Acero,,14,520,,,,,Estándar,https://api.mybihr.com/medias/1077646002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQ5NTF8aW1hZ2UvanBlZ3xhREZoTDJneFl5OHhNVGd3TkRReU5qZ3lPVGcxTkM4eE1EYzNOalEyTURBeUxURmZPREF3VjNnNE1EQkl8NjAyNDg2NjRmY2RhZTMwNThmYzcwMmRiZjY0NmE0MjlmNGVjNDA4OWExYWM5NTQzNmFlNjA3YjFlYmM3OWU1Yw,https://api.mybihr.com/medias/1077646002-2-800Wx800H?context=bWFzdGVyfHJvb3R8NzQ5NTF8aW1hZ2UvanBlZ3xhRGsyTDJnNE5pOHhNVGd3TkRVM09UVXlPRGN6TkM4eE1EYzNOalEyTURBeUxUSmZPREF3VjNnNE1EQkl8NzJmMDhjYzUxYzJhOWIwMjUyYjhjMmYyMjU0ZjQ2M2FlMjAzOGY3MDYyMjIzYjBiOTBmMWMyMDQxMjIzZThkZQ,https://api.mybihr.com/medias/800Wx800H-1077646002-3.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YUdFNUwyaGlPUzgyTkRFM05qZzRORGMwTkRJeU1pODRNREJYZURnd01FaGZNVEEzTnpZME5qQXdNaTB6TG1wd1p3fDgyNzRlMGM3ODVlZGYyODI1ZGQ4MjExN2ZmZGE2MjM1Y2JlODEwMzZhZDQyYjQwYTZkZjVlMzYyMzI3NDZhYjc,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1077731001,46000027,521 15 18NC,PBR,"PBR FR SPROC 630 STEEL ST 521, 15",Piñón PBR acero estándar 521 - 630,20.85,17.23,10.34,521.15.18NC,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Race experience</p><p> </p><p>Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.</p><p> </p><ul> <li>High quality steel alloy 18NCD5</li><li>High wear resistance </li><li>Reduces frictions </li><li>High precision manufacturing </li></ul> </body> </html>","       Race experience Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.  High quality steel alloy 18NCD5High wear resistance Reduces frictions High precision manufacturing   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,15 dientes,,139,328,109,106,12,,Acero,,15,630,,,,,Estándar,https://api.mybihr.com/medias/1077731001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjkwOTF8aW1hZ2UvanBlZ3xhR1E0TDJnMll5ODRPVFkzT0RFNU1UazRORGswTHpFd056YzNNekV3TURFdE1WODRNREJYZURnd01FZ3xhODAyZjUxZTdiMzBhNTE0YWZmZmY0ZGFlMjI2ZjJlYjhkNmE3MzlhZTQxNGRlMDc1MTA2NTE5NzQ4MjUzNWEz,https://api.mybihr.com/medias/800Wx800H-1077731001-2.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YURnd0wyaGpZaTgyTkRFM056QXdOREUxTURneE5DODRNREJYZURnd01FaGZNVEEzTnpjek1UQXdNUzB5TG1wd1p3fDZhNTcyYjk2ODE1YTA4YjBjZDA3OGFmMjI2MGYxYjZiYTY5MmZmZTFkYjBiNDUyZTk3Mzc2MmI5MzVhNDI4YTU,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1108854001,,4643 38 LD,PBR,"PBR RR SPROC 530 ALU UL 4643, 38",Corona PBR aluminio ultra-light anodizado 4643 - 530,202.98,167.75,100.65,4643.38.LD,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,38 dientes,,1,1,10,10,10,Aluminio,Aluminio,38,,530,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1108854001-2.jpg?context=bWFzdGVyfHJvb3R8NjI2NjB8aW1hZ2UvanBlZ3xhR1UxTDJnMU1pODVOekUzTkRBMU16Y3hOVGs1T0M4NE1EQlhlRGd3TUVoZk1URXdPRGcxTkRBd01TMHlMbXB3Wnd8OTkyOWZhZTM5YWQ3MTQwODcyM2M2NjBiOTNiN2ViZDRjYjliZjMyN2FlYzg5OWE5NGJmZjY4ZTM5NTQyODhmNQ,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1108854002,,4643 39 LD,PBR,"PBR RR SPROC 530 ALU UL 4643, 39",Corona PBR aluminio ultra-light anodizado 4643 - 530,202.98,167.75,100.65,4643.39.LD,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,39 dientes,,1,1,10,10,10,Aluminio,Aluminio,39,,530,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1108854002-2.jpg?context=bWFzdGVyfHJvb3R8NjI2NjB8aW1hZ2UvanBlZ3xhRFUwTDJnd01pODVOekUzTkRBMU5ERXdPVEl4TkM4NE1EQlhlRGd3TUVoZk1URXdPRGcxTkRBd01pMHlMbXB3Wnd8NDEyZTgzYzA4YmFiNjY0OWJhYzNlN2RhN2JmN2IxN2FmZjc5OWYzODZiZGExZDBhMmYxMjk3ZWM4YTU4ZTMwOA,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1108955003,,4359 42 C45T,PBR,"PBR RR SPROC 525 STEEL ST 4359, 42",Corona PBR acero C45 templado 4359 - 525,53.45,44.17,26.50,4359.42.C45T,0,8714109090,0,1,"<ul>
 <li>
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 </li>
 <li>
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 </li>
 <li>
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 </li>
</ul>","
 
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 
 
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 
 
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,779,994,211,205,18,Negro,Acero,42,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1108955003-1.jpg?context=bWFzdGVyfHJvb3R8NTA0ODN8aW1hZ2UvanBlZ3xhRGRoTDJoaFl5ODVOelUwTlRRM09EZzJORGt5Tmk4NE1EQlhlRGd3TUVoZk1URXdPRGsxTlRBd015MHhMbXB3Wnd8NDRmMjYyZDA4NmY1ZGUyYjVkOTBjNjJlYWRmMDQ3NzliODg0NjNmMDdmMjU1ZTg0ODIwMDI1ZjczZjk1NTJkOA,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1108955004,,4359 43 C45T,PBR,"PBR RR SPROC 525 STEEL ST 4359, 43",Corona PBR acero C45 templado 4359 - 525,53.45,44.17,26.50,4359.43.C45T,0,8714109090,0,1,"<ul>
 <li>
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 </li>
 <li>
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 </li>
 <li>
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 </li>
</ul>","
 
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 
 
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 
 
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,324,879,215,215,7,Negro,Acero,43,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1108955004-1.jpg?context=bWFzdGVyfHJvb3R8NTA0ODN8aW1hZ2UvanBlZ3xhR1kyTDJobVlTODVOelUwTlRRM09UQTJNVFV6TkM4NE1EQlhlRGd3TUVoZk1URXdPRGsxTlRBd05DMHhMbXB3Wnd8OWE3ODI5ZjAxY2FlYzgyYTRlYWJiMTA1ZDQ5ODJkM2VkMzkxMWRlYzk4ZTM5OGI0OTEwYWEyNzM4ZGVhNDBlZA,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1108958001,,4398 42 C45T,PBR,"PBR RR SPROC 525 STEEL ST 4398, 42",Corona PBR acero C45 templado 4398 - 525,54.85,45.33,27.20,4398.42.C45T,1,8714109090,0,1,"<ul>
 <li>
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 </li>
 <li>
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 </li>
 <li>
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 </li>
</ul>","
 
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 
 
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 
 
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,2062,635,259,199,40,Negro,Acero,42,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1108958001-1.jpg?context=bWFzdGVyfHJvb3R8MjYxNzA0fGltYWdlL2pwZWd8YURrNEwyZ3lOUzgyTkRFM056UXdNRGN3T1RFMU1DODRNREJYZURnd01FaGZNVEV3T0RrMU9EQXdNUzB4TG1wd1p3fGRkZDgxOGIzMTU5ZTEwNzM2YzJjYjJlMTJhZGFhOWJhMzI5NmZiNjJhNTkxNWI5MjQ4OWUwNDhkNjE4ZWY5OGM,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1108958003,,4398 45 C45T,PBR,"PBR RR SPROC 525 STEEL ST 4398, 45",Corona PBR acero C45 templado 4398 - 525,56.04,46.31,27.79,4398.45.C45T,1,8714109090,0,1,"<ul>
 <li>
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 </li>
 <li>
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 </li>
 <li>
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 </li>
</ul>","
 
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 
 
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 
 
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,45 dientes,,1028,825,241,237,18,Negro,Acero,45,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1108958003-1.jpg?context=bWFzdGVyfHJvb3R8MjYxNzA0fGltYWdlL2pwZWd8YUdZeEwyZ3pZUzgyTkRFM056UXdNVFE1TlRVNE1pODRNREJYZURnd01FaGZNVEV3T0RrMU9EQXdNeTB4TG1wd1p3fDY1YjM4MTA4NWRjOTBjNjFlMTc4Y2UxZjFiODY3ZmJjZDQ5ZmM5MzY1ODQ3MzUzNjNkYmM4N2Y3OGRkYzE2MDc,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1108958002,,4398 43 C45T,PBR,"PBR RR SPROC 525 STEEL ST 4398, 43",Corona PBR acero C45 templado 4398 - 525,54.85,45.33,27.20,4398.43.C45T,1,8714109090,0,1,"<ul>
 <li>
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 </li>
 <li>
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 </li>
 <li>
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 </li>
</ul>","
 
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 
 
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 
 
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,1023,726,216,206,23,Negro,Acero,43,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1108958002-1.jpg?context=bWFzdGVyfHJvb3R8MjYxNzA0fGltYWdlL2pwZWd8YUdJekwyZ3laaTgyTkRFM056UXdNVEV3TWpNMk5pODRNREJYZURnd01FaGZNVEV3T0RrMU9EQXdNaTB4TG1wd1p3fDcyZGM0NzYzMTEzYmNmMjFkMzkwNDYxZjNlZTQ1NmZjZDNmNjRjZTFjOWY3YzEwOTBmMDQ1NGJiMWE2NTUzMmU,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1108967001,,4585 45 C45T,PBR,"PBR RR SPROC 525 STEEL ST 4585, 45",Corona PBR acero C45 templado 4585 - 525,58.08,48.00,28.80,4585.45.C45T,1,8714109090,0,1,"<ul>
 <li>
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 </li>
 <li>
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 </li>
 <li>
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 </li>
</ul>","
 
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 
 
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 
 
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,45 dientes,,828,907,238,232,15,Negro,Acero,45,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1108967001-1.jpg?context=bWFzdGVyfHJvb3R8NTQ1MTJ8aW1hZ2UvanBlZ3xhRFUzTDJnell5ODVOelUwTlRRNE5ETXpOekU0TWk4NE1EQlhlRGd3TUVoZk1URXdPRGsyTnpBd01TMHhMbXB3Wnd8ZGE1ODdiMGUwYzViNTI5MmE2MjQ0MmJkZGRiNGYzZTljZmUxMTJjZWFiMDFjNDFmNWI2MWY3MmQ5NjM5YzEzMQ,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1108968001,,4613 42 C45T,PBR,"PBR RR SPROC 525 STEEL ST 4613, 42",Corona PBR acero C45 templado 4613 - 525,56.77,46.92,28.15,4613.42.C45T,1,8714109090,0,1,"<ul>
 <li>
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 </li>
 <li>
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 </li>
 <li>
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 </li>
</ul>","
 
  Las coronas en C45T (acero templado y revenido) on productos de alta gama de PBR SPROCKETS para motocicletas deportivas, touring y roadsters, creadas en colaboración con los equipos de MotoGP y Superbike.
 
 
  Para asegurar el más alto nivel de calidad, las coronas C45T están mecanizadas en CNC, seguido de un tratamiento de templado y posteriormente un tratamiento de revenido por inducción en la zona de los dientes, con el fin de garantizar la mayor resistencia en la parte en contacto con la cadena. El resultado final es una pieza muy robusta, altamente fiable con una durabilidad y rendimiento más elevados en largas distancias.
 
 
  Las coronas PBR en C45T tienen mayor relación calidad-precio.
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,836,696,205,204,20,Negro,Acero,42,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1108968001-1.jpg?context=bWFzdGVyfHJvb3R8NTMyOTN8aW1hZ2UvanBlZ3xhRGczTDJnek5TODVOelUwTlRRNE5EVXpNemM1TUM4NE1EQlhlRGd3TUVoZk1URXdPRGsyT0RBd01TMHhMbXB3Wnd8YTFlZGNhNzEwODE1MjJiZGFiN2EwODYyMmZkZDYwYTI2YWRmMWQ0OTA4ZjVmOTFhNjI1OTU3ZTM2NWU0Njk0ZQ,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1122396001,,2298 12 18NC,PBR,"PBR FR SPROC 428 STEEL ST 2298, 12",Piñón PBR acero estándar 2298 - 428,16.94,14.00,8.40,,5,8714109090,0,1,"<p>Gracias a muchos a&ntilde;os de experiencia en competici&oacute;n, PBR ha desarrollado una amplia gama de pi&ntilde;ones de alta calidad en colaboraci&oacute;n con los mejores equipos.</p>
<ul>
<li>Aleaci&oacute;n de acero de alta calidad 18NCD5</li>
<li>Gran resistencia al desgaste</li>
<li>Reduce las fricciones</li>
<li>Fabricaci&oacute;n de alta precisi&oacute;n</li>
</ul>","
Gracias a muchos años de experiencia en competición, PBR ha desarrollado una amplia gama de piñones de alta calidad en colaboración con los mejores equipos.

Aleación de acero de alta calidad 18NCD5
Gran resistencia al desgaste
Reduce las fricciones
Fabricación de alta precisión
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,12 dientes,,55,81,63,58,15,,Acero,,12,428,,,,,Estándar,https://api.mybihr.com/medias/800Wx800H-1122396001-1.jpg?context=bWFzdGVyfHJvb3R8MzIzNjB8aW1hZ2UvanBlZ3xhR1poTDJnME1TODBORFkyTnpVeU1EZzBNemd3Tmk4NE1EQlhlRGd3TUVoZk1URXlNak01TmpBd01TMHhMbXB3Wnd8MzI4OGUyZWEzNDgzZGEyMGQ4YzUxMjFlYzMxOGQyYjhhYmNkNmU4MzE0MmQ1NzBiYjIwZThjOWEwMTdmN2I4MA,https://api.mybihr.com/medias/800Wx800H-1122396001-2.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YUdJd0wyZzRNUzgyTkRFM056UXlNRGc1TkRJek9DODRNREJYZURnd01FaGZNVEV5TWpNNU5qQXdNUzB5TG1wd1p3fGY5MzU3YWRlZjk0ZmU2YWFiNTU4MDg5ZTAyNzdkYjkyODRkN2E4MGJiYmU5ODdkNTQ2ZjIyMTUwNDQwZDYxYWE,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1122396002,,2298 14 18NC,PBR,"PBR FR SPROC 428 STEEL ST 2298, 14",Piñón PBR acero estándar 2298 - 428,16.94,14.00,8.40,,6,8714109090,0,1,"<p>Gracias a muchos a&ntilde;os de experiencia en competici&oacute;n, PBR ha desarrollado una amplia gama de pi&ntilde;ones de alta calidad en colaboraci&oacute;n con los mejores equipos.</p>
<ul>
<li>Aleaci&oacute;n de acero de alta calidad 18NCD5</li>
<li>Gran resistencia al desgaste</li>
<li>Reduce las fricciones</li>
<li>Fabricaci&oacute;n de alta precisi&oacute;n</li>
</ul>","
Gracias a muchos años de experiencia en competición, PBR ha desarrollado una amplia gama de piñones de alta calidad en colaboración con los mejores equipos.

Aleación de acero de alta calidad 18NCD5
Gran resistencia al desgaste
Reduce las fricciones
Fabricación de alta precisión
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,14 dientes,,73,105,72,68,15,,Acero,,14,428,,,,,Estándar,https://api.mybihr.com/medias/800Wx800H-1122396002-1.jpg?context=bWFzdGVyfHJvb3R8MzI0NTR8aW1hZ2UvanBlZ3xhRGMyTDJnNU1DODBORFkyTnpVeU1UQTBNRFF4TkM4NE1EQlhlRGd3TUVoZk1URXlNak01TmpBd01pMHhMbXB3Wnd8ODgzNzg1MDIzODY1MmFhMTI3NWVlMWIyYmVjNzczYTFlYmI2OWU0ZmY2NjA2OTE0Yzc5MmJhZGQyNjk3Y2M4OQ,https://api.mybihr.com/medias/800Wx800H-1122396002-2.jpg?context=bWFzdGVyfHJvb3R8MzIyODg3fGltYWdlL2pwZWd8YURjM0wyZ3lZeTgyTkRFM056UXlNVEk0TnpRMU5DODRNREJYZURnd01FaGZNVEV5TWpNNU5qQXdNaTB5TG1wd1p3fDUxNzljZWUwZTg1ZDhkYTAzODhhZmYzZjVkY2ZmNjZjZThiMjdkNTBiYTJjNjQ5ODAwOGMzM2U3MTY3MDg5ZWI,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
