PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Diámetro de pistón,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Anchura (mm),Color,Composición,Compresión de pistón,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Especificaciones,Espesor (mm),Nº de segmentos,Sobremedida,Tipo de motor,Tipo de pistón,Tolerancia,Voltaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,DeliveryPlant
1080479,30300008,MA00030,TOP PERFORMANCES,TOPPE STARTER,Motor de arranque TOP PERFORMANCES,118.00,97.52,63.39,MA00030,0,8511400090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,4461,2180,212,167,126,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080479-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk5NjN8aW1hZ2UvanBlZ3xhRFJoTDJobE55ODRPVGMzTWpRME9ERTFNemt3THpFd09EQTBOemt0TVY4NE1EQlhlRGd3TUVnfDM4Njk5ZTdmZGM5NDg3MThmMDg5ZGE1YmViNzJiNGM3MjBhZTM1ZjQ5ZTA3MDM1NzllYzIzMWY0NmVlMzZhNDc,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080480,30300007,MA00033,TOP PERFORMANCES,TOPPE STARTER,Motor de arranque TOP PERFORMANCES,132.00,109.09,70.91,MA00033,1,8511400090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,2248,1265,185,103,118,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080480-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzNzR8aW1hZ2UvanBlZ3xhR05tTDJnNU9DODRPVGMzTWpRMU1ERXhPVGs0THpFd09EQTBPREF0TVY4NE1EQlhlRGd3TUVnfDA4ZWQ3MDM5YTZiMzQ0YTlmODEyODUwMjhiYjhlYzBlYjU0MTI4ZjE4MzNlZDM4YTE1Yzk1Y2UzMmMwYTg1YWY,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080457,TPRL00010,RL00010,TOP PERFORMANCES,TOPPE FREE WHEEL STARTER,Rueda libre de arranque TOP PERFORMANCES YAMAHA Majesty 250,108.00,89.26,58.02,RL00010,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,458,440,209,146,15,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080457-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTg5MzR8aW1hZ2UvanBlZ3xhR1ZtTDJneVlTOHhNRGd3T1RRM01qWTBOekU1T0M4eE1EZ3dORFUzTFRGZk9EQXdWM2c0TURCSXw4YjhhMDhhYWIzZDJmMjg4MTQ2YzFiMjc2MjRiMzdiZjZkYzkzOWI0MGUwN2VhM2U5YWRjMDFiZmZkYzA1ZWJi,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080458,TPRL00011,RL00011,TOP PERFORMANCES,TOPPE FREE WHEEL STARTER,Engranaje de arranque TOP PERFORMANCES - Minarelli / Yamaha 250,51.00,42.15,27.40,RL00011,1,8714109090,0,1,"<p>Recambio compatible con las siguiente referencias OEM:</p>
<ul>
	<li>(1C0E55170000) Yamaha</li>
	<li>(R19040161A0) Benelli</li>
	<li>(74018700) Malaguti</li>
	<li>(AP8122499) Aprilia</li>
</ul>
","
Recambio compatible con las siguiente referencias OEM:

	(1C0E55170000) Yamaha
	(R19040161A0) Benelli
	(74018700) Malaguti
	(AP8122499) Aprilia

",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,749,489,208,144,25,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080458-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzM1NDN8aW1hZ2UvanBlZ3xhRGRsTDJnek5TOHhNRGd3T1RRM01qazNORGczT0M4eE1EZ3dORFU0TFRGZk9EQXdWM2c0TURCSXwyYzk5NzlkZGNhZTY3OTU0Mzg0MDZlODk5YzM5ZmRmZmQ2ZTQwOWNiYzRlNjVhMzE5ZTViYmFhOTY2NjBlYzhk,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1079809,30400050,RE00008,TOP PERFORMANCES,TOPPE REGULATOR,Regulador de corriente Top performances Vespa PX125,29.50,24.38,15.85,RE00008,3,8511300090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Born in the 90s to a group of Minarelli engineers, TOP PERFORMANCES has built its strong reputation in the world of scooter and small motorcycles with affordable & reliable quality parts.</p></body> </html>","       Born in the 90s to a group of Minarelli engineers, TOP PERFORMANCES has built its strong reputation in the world of scooter and small motorcycles with affordable & reliable quality parts. ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,1304,266,153,142,60,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079809-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc4MDd8aW1hZ2UvanBlZ3xhRGM1TDJnNFlpODRPVGMzTVRjeU1UWTROek0wTHpFd056azRNRGt0TVY4NE1EQlhlRGd3TUVnfGM5ZjIzODBkNjNjZDY1ODAwYzNhN2RlMGJjYmFiNDkwYjQzMTZmOTljZTMyMDg4ZTQ0NjExMjYwZmMwNjU2NGU,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1090368,30300016,RL00039,TOP PERFORMANCES,TOPPE FREEWHEEL FOR STARTER,Bendix de arranque TOP PERFORMANCE Piaggio 50cc 4T 14/55 dientes 96922R,25.99,21.48,13.96,RL00039,3,8714109090,0,1,"<p>Nacida en los años 90 a partir de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de pequeña cilindrada gracias a sus piezas de calidad, asequibles y fiables.</p>","
Nacida en los años 90 a partir de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de pequeña cilindrada gracias a sus piezas de calidad, asequibles y fiables.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,530,246,91,94,62,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1090368-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg1Mzl8aW1hZ2UvanBlZ3xhRGhrTDJnMllpODRPVE0yTXpFd05qTTJOVGMwTHpFd09UQXpOamd0TVY4NE1EQlhlRGd3TUVnfGYzYjg3YmNkOGVlNTc4YmE5YWFlMjE1OWJiMGZkZmRkYzU4NTBlNzc2Nzc0NTQ2MWI5MzdjOGU0MzQ0Mjc1NjA,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1090369,30300015,RL00043,TOP PERFORMANCES,TOPPE FREEWHEEL FOR STARTER,Rueda libre de arranque Top Performances Yamaha T-Max 530 / MT-07,75.99,62.80,40.82,RL00043,1,8714109090,0,1,"<p>Nacida en los años 90 a partir de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de pequeña cilindrada gracias a sus piezas de calidad, asequibles y fiables.</p>","
Nacida en los años 90 a partir de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de pequeña cilindrada gracias a sus piezas de calidad, asequibles y fiables.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,413,397,144,205,14,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1090369-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk5NTh8aW1hZ2UvanBlZ3xhR0kzTDJoaE9TODRPVEk1TlRFM05UQXlORGswTHpFd09UQXpOamt0TVY4NE1EQlhlRGd3TUVnfGNlZGJjZDZkOTY4MDVkZjZmOWM0YTUyNGQ2ZTMxNWMwODY1YWZkYTQ0MWYzZGVhZWQ2OGQ1OTVlYmM0ZGFhYWY,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080445,13500017,PB00902,TOP PERFORMANCES,TOPPE FUEL PUMP,Bomba de gasolina TOP PERFORMANCES Aprilia Piaggio,38.50,31.82,20.68,PB00902,0,8413302090,0,1,"<p>Nacida en los años 90 de la mano de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de baja cilindrada, con piezas de calidad asequibles y fiables.<br> </p>","
Nacida en los años 90 de la mano de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de baja cilindrada, con piezas de calidad asequibles y fiables. ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,711,209,156,76,60,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080445-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM3NTV8aW1hZ2UvanBlZ3xhREl4TDJnME5pODRPVGMzTWpNNU1qYzNOVGs0THpFd09EQTBORFV0TVY4NE1EQlhlRGd3TUVnfDg1YTk0ZGM2ZDBkY2Y0MTU2MzJlY2M2YWY0NmVmOTMwY2NlNTAxZDdlYzU5NmQ2NzIxNzcyYzYwMjliZDI5MDY,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080438,TPBD00001,BD00001,TOP PERFORMANCES,TOPPE IGNITION COIL,Bobina TOP PERFORMANCES motor Minarelli 50cc volante japonés,65.00,53.72,34.92,BD00001,0,8511300090,0,1,"<p>Bobina Top Performances de 1 pin para los scooter 50cc más populares.</p>
<p><strong>Referencias OEM:</strong></p>
<ul>
	<li>Aprilia: AP8206125</li>
	<li>Benelli: R51240011A</li>
	<li>Beta: 3301051000</li>
	<li>Cagiva/Husqvarna: 8000A6655</li>
	<li>Honda: 30500-KRP-981</li>
	<li>Italjet: 4408222389</li>
	<li>Malaguti: 02403000</li>
	<li>MBK/Yamaha: 3KJ-82310-10 / 3KJ8231010 ; 3KJ-831010-00 / 3KJ83101000</li>
</ul>
","
Bobina Top Performances de 1 pin para los scooter 50cc más populares.

Referencias OEM:

	Aprilia: AP8206125
	Benelli: R51240011A
	Beta: 3301051000
	Cagiva/Husqvarna: 8000A6655
	Honda: 30500-KRP-981
	Italjet: 4408222389
	Malaguti: 02403000
	MBK/Yamaha: 3KJ-82310-10 / 3KJ8231010 ; 3KJ-831010-00 / 3KJ83101000

",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,539,155,92,93,63,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080438-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2NjZ8aW1hZ2UvanBlZ3xhRFZsTDJnM05pODRPVGMzTWpNM09UQXhNelF5THpFd09EQTBNemd0TVY4NE1EQlhlRGd3TUVnfDhhZmRhYjE4NTUwZmI3OWNlMWE0ODU5MzdmOWQ4YTZkZjY2ZDc5ZGZhYTE2YWRjMjRiNTg0MDM0ZGVmNjZkNGU,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080441,31100009,BO00003,TOP PERFORMANCES,TOPPE IGNITION COIL,Bobina TOP PERFORMANCES Piaggio 82597R,14.50,11.98,7.79,BO00003,0,8511300090,0,1,"<p>Para sustitución de las siguientes referencias OEM:</p>
<ul>
	<li>Piaggio 82597R</li>
</ul>
","
Para sustitución de las siguientes referencias OEM:

	Piaggio 82597R

",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,546,149,115,95,50,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080441-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1NjZ8aW1hZ2UvanBlZ3xhR0UwTDJneFl5ODRPVGMzTWpNNE5Ea3hNVFkyTHpFd09EQTBOREV0TVY4NE1EQlhlRGd3TUVnfDczMGVlOTg3OGNkNTdhZmZkZjA5ZmExYjZmZGNkZjc2NTMxOWRmNzgzNTE4ZjE1NjZjMjY4YWJlZWQzZjQzMjY,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080472,30300005,RL00035,TOP PERFORMANCES,TOPPE FREE WHEEL STARTER,Engranaje de arranque TOP PERFORMANCES - Yamaha X-Max,39.00,32.23,20.95,RL00035,1,8714109090,0,1,"<p>Recambio compatible con las siguiente referencias OEM:</p>
<ul>
	<li>(5YPE55240000) Yamaha</li>
	<li>(5YPE55240000) Mbk</li>
</ul>
","
Recambio compatible con las siguiente referencias OEM:

	(5YPE55240000) Yamaha
	(5YPE55240000) Mbk

",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,708,384,205,144,24,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1080472-1.jpg?context=bWFzdGVyfHJvb3R8MzYxMDR8aW1hZ2UvanBlZ3xhRGczTDJnMlpDODFNVGMyT1RNMU16RXdPVFV6TkM4NE1EQlhlRGd3TUVoZk1UQTRNRFEzTWkweExtcHdad3w4MDE5N2FiNDJmMjMyOWQ3NTRkZDlmYjA4MGJkYjBmZmM5ODBlNTE3NWI1NzdmNTg3NWI4OTlhMTc5N2ZmYTNi,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080476,TPAA00767,AA00767,TOP PERFORMANCES,TOPPE NEEDLE BEARING FOR STARTER,Jaula de agujas embrague de arranque TOP PERFORMANCES 57X61X10 MINARELLI 50CC,11.50,9.50,6.18,AA00767,1,8482990000,0,1,,,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,123,6,137,75,12,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080476-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE2MDJ8aW1hZ2UvanBlZ3xhR0U0TDJobVlpODRPVGMzTWpRME1qSTFOVFkyTHpFd09EQTBOell0TVY4NE1EQlhlRGd3TUVnfDc0OTc4MGY4YjkzZDhkYTI0ZTYzY2U3YzNkNjYyYmJkODllOWM1YjlkNzEwN2QwNWY4ZWM0NjJiYTFjNWNkZTQ,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1079810,30400049,ST00026,TOP PERFORMANCES,TOPPE STATOR,Estátor TOP PERFORMANCES - Honda SH 125/250,113.99,94.21,61.24,ST00026,9,8511900090,0,1,"<p>Nacida en los años 90 a partir de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de pequeña cilindrada gracias a sus piezas de calidad, asequibles y fiables.</p>","
Nacida en los años 90 a partir de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de pequeña cilindrada gracias a sus piezas de calidad, asequibles y fiables.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,1312,854,142,154,60,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079810-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzk3NzN8aW1hZ2UvanBlZ3xhR0U1TDJnNE5DODRPVGMzTVRjeU16WTFNelF5THpFd056azRNVEF0TVY4NE1EQlhlRGd3TUVnfGMwMWQyYTg2YzNkMGNmODdmZTE0MzgwOTUxNzcyZTVkNjNkMGI2OGY0ZDMwY2U4MGJkYjVmZDg1YmY4Mjg4ZmY,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080481,TPSD00010,SD00010,TOP PERFORMANCES,TOPPE STATOR,Estátor TOP PERFORMANCES - motor Minarelli AM6 volante Ducati cable largo,130.00,107.44,69.84,SD00010,0,8511900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,1359,570,153,141,63,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080481-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDcwMzJ8aW1hZ2UvanBlZ3xhREV4TDJnNU1pODRPVGMzTWpRMU1qQTROakEyTHpFd09EQTBPREV0TVY4NE1EQlhlRGd3TUVnfDE3OGJjMjE5ZGYyMjBkYmMzZTM5MGFiYzdiZjkyY2EzNWViNGViNzEzNzMyMDI5ZmMyNDBjYzhjYzA3M2VlNmU,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080484,TPST00005,ST00005,TOP PERFORMANCES,TOPPE STATOR,Estátor TOP PERFORMANCES - tipo OEM - Piaggio 58080R,83.01,68.60,44.59,ST00005,0,8511900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,1284,974,154,139,60,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080484-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg3NDZ8aW1hZ2UvanBlZ3xhREF6TDJnNE1DODRPVGMzTWpRMU56azRORE13THpFd09EQTBPRFF0TVY4NE1EQlhlRGd3TUVnfGYwOWVkY2RhOGQzZThhNTc1MjdkZDg2Nzg0OGNkNjgxNjY3MzlkYTYyNmZmNjM2NGRlMWNmMDE5ODY5MWU4MmU,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080439,31100010,BO00001,TOP PERFORMANCES,TOPPE IGNITION COIL,Bobina TOP PERFORMANCES Kymco y Piaggio,16.50,13.64,8.87,BO00001,0,8511300090,0,1,"<p>Para sustituci&oacute;n de las siguientes referencias OEM:</p>
<ul>
<li>Kymco 00168770</li>
<li>Kymco 00168585</li>
<li>Kymco 00169202</li>
<li>Kymco 00169400</li>
<li>Malaguti 02412700</li>
<li>Piaggio 58083R</li>
</ul>","
Para sustitución de las siguientes referencias OEM:

Kymco 00168770
Kymco 00168585
Kymco 00169202
Kymco 00169400
Malaguti 02412700
Piaggio 58083R
",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,327,97,92,96,37,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080439-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA3ODF8aW1hZ2UvanBlZ3xhRFExTDJneVlTODRPVGMzTWpNNE1EazNPVFV3THpFd09EQTBNemt0TVY4NE1EQlhlRGd3TUVnfGJjN2I2ZjNlNjNhZDY1ZDA2OGE1ZDlkYTQyNTkzNWM0ZDcwZjgxYjJhNmI5YjJkODJmYzJkZjgyZjFkNjJkMjQ,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080444,13500015,PB00901,TOP PERFORMANCES,TOPPE FUEL PUMP,Bomba de gasolina TOP PERFORMANCES Honda SH,33.50,27.69,18.00,PB00901,6,8413302090,0,1,"<ul>
<li><strong>Largo:</strong> 9,0 cm</li>
<li><strong>Diámetro: </strong>3,2 cm</li>
</ul>","
Largo: 9,0 cm
Diámetro: 3,2 cm
",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,670,206,153,73,60,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1080444-1.jpg?context=bWFzdGVyfHJvb3R8MTI4MDV8aW1hZ2UvanBlZ3xhRGd6TDJoaVpDODRORGN3TnpVME16ZzBNamcwTmk4NE1EQlhlRGd3TUVoZk1UQTRNRFEwTkMweExtcHdad3w3MzZiMDA5MDY4ODIyNDI4YjUxNWU2MTY1ZjFiYzQxNzU2NWM0NzllZTYxOGU1ZTE2YTliNDYzMjU1Y2MyMmM0,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080440,31100006,BO00002,TOP PERFORMANCES,TOPPE IGNITION COIL,Bobina TOP PERFORMANCES Yamaha 3KJ823101000,13.00,10.74,6.98,BO00002,1,8511300090,0,1,"<p>Para sustitución de las siguientes referencias OEM:</p>
<ul>
	<li>Yamaha 3KJ823101000</li>
</ul>
","
Para sustitución de las siguientes referencias OEM:

	Yamaha 3KJ823101000

",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,651,155,129,101,50,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080440-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM2NTN8aW1hZ2UvanBlZ3xhRGMwTDJneU15ODRPVGMzTWpNNE1qazBOVFU0THpFd09EQTBOREF0TVY4NE1EQlhlRGd3TUVnfDkzZWFmM2I2ZGZiNmZiYmQ1ZTE3NTI3ZDhhMTg2NDc4NzlmNGNkZjZlNTVkODYxODUzMmI1OTY2ZjkwMzMzNGI,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080451,30400016,RE00013,TOP PERFORMANCES,TOPPE REGULATOR,Regulador de corriente TOP PERFORMANCES Kymco Malaguti Sym,10.50,8.68,5.64,RE00013,0,8511300090,0,1,"<p>Nacida en los años 90 de la mano de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de baja cilindrada, con piezas de calidad asequibles y fiables.<br> </p>","
Nacida en los años 90 de la mano de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de baja cilindrada, con piezas de calidad asequibles y fiables. ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,97,58,75,48,27,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080451-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ0NDR8aW1hZ2UvanBlZ3xhR0l4TDJnNVlpODRPVGMzTWpRd05EVTNNalEyTHpFd09EQTBOVEV0TVY4NE1EQlhlRGd3TUVnfGVkOWRhMjVlMjJmMGJlZjI3Y2IzMGY3ODBjNDMyYTI4NDVhMWU4Y2JhZjY3ZjZmNjA1Yzc4NDgxMDEzZjM2YmM,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080450,30400015,RE00011,TOP PERFORMANCES,TOPPE REGULATOR,Regulador de corriente TOP PERFORMANCES Aprilia Piaggio Gilera,27.50,22.73,14.77,RE00011,12,8511300090,0,1,"<p>Nacida en los años 90 de la mano de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de baja cilindrada, con piezas de calidad asequibles y fiables.<br> </p>","
Nacida en los años 90 de la mano de un grupo de ingenieros de Minarelli, TOP PERFORMANCES se ha forjado una sólida reputación en el mundo de los scooters y las motos de baja cilindrada, con piezas de calidad asequibles y fiables. ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,470,182,94,91,55,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080450-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ2NDR8aW1hZ2UvanBlZ3xhRFpsTDJoaE1pODRPVGMzTWpRd01qWXdOak00THpFd09EQTBOVEF0TVY4NE1EQlhlRGd3TUVnfGUxMmRiNzYwNWU4ZTFiNGQ0ZDMzOGEyYmNjMWVkOGQ1MTgxNjE2NDUxMWIzOTQzYTQwNWI5ZjU2OWRkODc5MWE,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
1080454,TPRL00001,RL00001,TOP PERFORMANCES,TOPPE FREE WHEEL STARTER,Rueda libre de arranque TOP PERFORMANCES,27.00,22.31,14.50,RL00001,8,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,451,165,209,144,15,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1080454-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgzMzN8aW1hZ2UvanBlZ3xhR0UzTDJnelppODRPVGMzTWpReE1EUTNNRGN3THpFd09EQTBOVFF0TVY4NE1EQlhlRGd3TUVnfGYwM2ZmZWY5YjhmY2Y3MTk5YjhlYjhhZjM0NzY2MjJjZWZlNWVhYTljYmIyZTRiNGQwOWJkNTNlNjgwYjAwNTE,,,,https://static.bihr.pro/eBihr/Pictures/TOP_PERFORMANCES-pictures.zip,,,Spain Warehouse (Parts)
