PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,AllPicturesZIP,DeliveryPlant
1012906,37563,K0000YM0K0498,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000YM0K0498,28.33,23.41,14.05,8434579006187,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,125,34,110,126,9,https://api.mybihr.com/medias/1012906-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRE5oTDJnME9TOHhOVFF5TVRBMU5qYzNPREkzTUM4eE1ERXlPVEEyTFRGZk9EQXdWM2c0TURCSXw1NjZmNTYzM2ZlMTZjMjA0ODQ0MzYwZmM5OTg4N2EwN2NjNmNkMDZmODg2ZmQzMWMwMGNhOTUzOGU4MjZkMzBj,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012867,43513,K0000PG0K0476,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000PG0K0476 Piaggio LX 125 HEXAGON 2T LC (1994-1999), LX 150 HEXAGON 2T LC (1994-1997)",25.76,21.29,12.77,8434579006088,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,461,44,143,215,15,https://api.mybihr.com/medias/1012867-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFprTDJoallpOHhOVFF5TVRBME1UUTBNamcwTmk4eE1ERXlPRFkzTFRGZk9EQXdWM2c0TURCSXxhMmYzMzAzNDUwMDU5ZDhhZmUxNzg3NTc0ODNjNjc4N2E5NTk3NmUxMWJiZDE5MWY1ZGI2NjBlMDQ4NTgxYmVi,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012825,43475,K0000DB1K0261,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000DB1K0261 Derbi VARIANT START, SCOOTER 50, NACARADA, VARIANT WORLD CHAMPION T65cc",7.21,5.96,3.58,8434579006965,6,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,79,14,119,111,6,https://api.mybihr.com/medias/1012825-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGhtTDJnMlppOHhOVFF5TURZM09UTTFOalEwTmk4eE1ERXlPREkxTFRGZk9EQXdWM2c0TURCSXw1NGM5YzdmODNjZDU3MjY2YTRlYTE1MGMyZWIzNmE2MTY4NWI0NWRiOWI3NzFmMWM0NjYyMjVjY2NkOWMwZTJk,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012808,37549,K0000PT0K0660,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein Jet Force 125,31.41,25.96,15.58,8434579006439,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,276,54,146,210,9,https://api.mybihr.com/medias/1012808-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFJoTDJoaU5pOHhOVFF5TURZM01qWTNNVGMzTkM4eE1ERXlPREE0TFRGZk9EQXdWM2c0TURCSXw0ZWU1MDU0YjIzMzE1YmFkMGJmMDNjYzBhYjFiYzA4YWUyMDM0NDZmYjhlYjdmZjcwOGU5OGE0OWFiZDU2OTZh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012744,37493,J0000SZ000283,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000SZ000283,21.63,17.88,10.73,8434579001748,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1316,48,215,340,18,https://api.mybihr.com/medias/1012744-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhREZqTDJoaFpTOHhOVFF5TURZek1EazVNRGczT0M4eE1ERXlOelEwTFRGZk9EQXdWM2c0TURCSXw3ZjYwNjc4MGI2YWIwZTkwNWMxZGVmNTY3ODJlOTY2NzJmMmUwMmZmM2E4YmVmNWYxNmNhZTA3OTI2MTAwMWM3,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012598,37408,J0000DL000434,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000DL000434,67.47,55.76,33.46,8434579002820,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1017,116,210,346,14,https://api.mybihr.com/medias/1012598-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1V4TDJnd055OHhOVFF5TURReU5qazNOek14TUM4eE1ERXlOVGs0TFRGZk9EQXdWM2c0TURCSXw4ODU2ZjRhOTc1OWQ5N2FmM2ZkOTUzM2Q2MGNlOTA1ZDUxMzYwOTRjNzRkZmEyYmUzZjlhOTc2YWMxMjhjN2M1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012500,43637,VHGM000000120,ARTEIN,"ARTEI GASKET SHEET BIG ARM 1,2MM","Hoja GRANDE de material armado 1,20 mm (300 x 400 mm) Artein VHGM000000120",27.30,22.56,13.54,8434579008129,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2901,426,305,453,21,https://api.mybihr.com/medias/1012500-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIzMDAxfGltYWdlL2pwZWd8YUdVM0wyaGlaaTh4TlRReU1EUXhOVFV3T0RVeE1DOHhNREV5TlRBd0xURmZPREF3VjNnNE1EQkl8OTdlN2UxN2I5MmE3MzI5NmQxMzg1NjAxZDZkODg3Zjc4YjRkZTIzNGVlZDY0ODYxZTZjMmM5M2IzNDliZTY2YQ,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012974,43666,VHPM000000120,ARTEIN,"ARTEI GASKET SMAL ARM SHEET 1,2MM","Hoja PEQUEÑA de material armado 1,20 mm (140 x 195 mm) Artein VHPM000000120",8.76,7.24,4.34,8434579008051,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,247,90,137,200,9,https://api.mybihr.com/medias/1012974-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxODk3fGltYWdlL2pwZWd8YUdWaEwyaGxNUzh4TlRReU1UQTRNelU0TWpRNU5DOHhNREV5T1RjMExURmZPREF3VjNnNE1EQkl8NmEzODNmOGI4NDJmNjMxYTFmMzc1ZmZjMDE0YTU5OWEyNDU5YjdlNGY5MjRmZTI1OTA1NTc1OGIzZDYyMmE5Nw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012637,43399,J0000KM000602,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000KM000602 Kymco DINK 50 aire, TOP BOY 50 ON/OFF, COBRA CROSS 50",29.87,24.69,14.81,8434579003568,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,456,46,168,247,11,https://api.mybihr.com/medias/1012637-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0l4TDJnMk1TOHhOVFF5TURVMk5qVTJPRGs1TUM4eE1ERXlOak0zTFRGZk9EQXdWM2c0TURCSXwzZGUyM2M3NzQ4NDI4OTUwZjdhZTQ4MDFmNWY3OWYwYWUwZmI0M2MzNWE4OWYzOGNiZWVhZTUyNWU4NzIzZDMy,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012560,43338,J0000BL000220,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000BL000220 Bultaco FRONTERA 74, SHERPA 74, STREAKER 74 - 125",67.99,56.19,33.71,8434579001175,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1535,134,248,364,17,https://api.mybihr.com/medias/1012560-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGN4TDJnell5OHhOVFF5TURNNU9UY3hORE16TkM4eE1ERXlOVFl3TFRGZk9EQXdWM2c0TURCSXw2NTMxODgwMmRiMzUxNjljZTAzZDlkNDc1YWVkNmUwZjVmYzViOGI1NjEyODhmNDVlYTUwMDJiNDZiZTFkODE4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012833,43483,K0000DL0K0528,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000DL0K0528 Daelim CORDI 50,14.42,11.92,7.15,8434579006255,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,146,16,102,110,13,https://api.mybihr.com/medias/1012833-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFZtTDJoa05pOHhOVFF5TURZNU5EWTVNVGczTUM4eE1ERXlPRE16TFRGZk9EQXdWM2c0TURCSXw3NTRkM2ViYWM2M2ZhMjY3YWNiOGFjMDdkM2E3MWE5NGUyMjIzYTU4ZGY3MDEzNGZlZWRiMzk5MzRjYTQ3NWY0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012966,43609,P029000002842,ARTEIN,ARTEI GASKET INTAKE MANIFOLD,JUNTA ADMISION (B) Artein CS 4900 P029000002842,2.07,1.71,1.03,8434579020282,3,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,55,4,68,90,9,https://api.mybihr.com/medias/1012966-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFpsTDJnMVppOHhOVFF5TVRBNE1EUXpOamMyTmk4eE1ERXlPVFkyTFRGZk9EQXdWM2c0TURCSXw0NTE1YmY3NTQ1ZmIzNzhhYTU3YjBiZmQ2NThhNzFkY2JjOWNhYzQ3YzI2NGVhZjJiMjE1ZmExZTQyZjJlZTkz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012997,43570,P003000004142,ARTEIN,ARTEI SEAL CRANK CASE,JUNTA CARTER Artein CS 4900 Artein P003000004142,4.13,3.41,2.05,8434579023283,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,107,6,125,143,6,https://api.mybihr.com/medias/1012997-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDkzNzd8aW1hZ2UvanBlZ3xhRFZpTDJoaU5TOHhOVFF5TVRBNU1qWXlOalEyTWk4eE1ERXlPVGszTFRGZk9EQXdWM2c0TURCSXwwNmQzMDIxY2I3ZWUxNWFiN2JhNzg0NjVkMjBhODNhMmMzYWQ1ZTA4YzlkZGIzYjRkZDc0NzkxODZlYTgzY2I1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012998,43591,P015000002304,ARTEIN,ARTEI SEAL VALVE STEM,Junta caja de laminas ARTEIN - Minarelli AM 3/4/5/6,2.07,1.71,1.03,8434579018432,7,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,40,4,127,78,4,https://api.mybihr.com/medias/1012998-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREl5TDJnMk1DOHhOVFF5TVRBNU16QXhPVFkzT0M4eE1ERXlPVGs0TFRGZk9EQXdWM2c0TURCSXwyOTFiNjU1ZGYzNTZjMTc5YmZmYTQwY2FhZjQ2MDhjOGI3NjBlYTFmMmQ4NWU0NTkyYmUyOWVmMzNiZDM0MWNi,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012716,43439,J0000PT000493,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000PT000493 Peugeot LUDIX 50 BLASTER, JET FORCE 50, X FIGHT 50",39.66,32.78,19.67,8434579003186,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,297,56,172,247,7,https://api.mybihr.com/medias/1012716-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1ZoTDJoak5TOHhOVFF5TURZeE9Ua3hOVEk1TkM4eE1ERXlOekUyTFRGZk9EQXdWM2c0TURCSXwxYzE3YjhmOGFjNWJkMjI0OWIyM2M4ZDhjNTgyMzU3YmUxMWZhYmVmZmUyYTM2NGE1ZjIzNzAwMzdlMzliNGZl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012726,43445,J0000RJ000289,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000RJ000289 Rieju RV 50 LC,30.90,25.54,15.32,8434579001779,3,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,653,58,211,344,9,https://api.mybihr.com/medias/1012726-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFUzTDJnNE5TOHhOVFF5TURZeU5EWXpNemc0Tmk4eE1ERXlOekkyTFRGZk9EQXdWM2c0TURCSXxiZWMwYzYwOGY4YzU2YzRlNzI0N2JmZDczNTI3OTJmNGE1ZDA0NGM1N2I4YzU5YmQxNzM1NDdiZjYzMTEwNTUz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012908,43547,K0000YM2K0466,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000YM2K0466 Yamaha BW’S 50 ORIGINAL, NG, BUMP, SPY 50",10.31,8.52,5.11,K0000YM2K0466,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,99,10,111,112,8,https://api.mybihr.com/medias/1012908-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGxsTDJneE9TOHhOVFF5TVRBMU56VTJORGN3TWk4eE1ERXlPVEE0TFRGZk9EQXdWM2c0TURCSXxlNzVlYWJiODA3ZjRiMTI4ZGI2MGNlY2RiMDJjYWNjMGU3NjZiZWQxMzRhMDJiOGUwZTE3NTBkMzc5YTc3MDk2,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012968,P029000002214,P029000002214,ARTEIN,ARTEI GASKET INTAKE MANIFOLD,Junta de admisión Artein CS 4900,2.58,2.13,1.28,8434579018227,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,55,4,68,90,9,https://api.mybihr.com/medias/1012968-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzIwODV8aW1hZ2UvanBlZ3xhRFppTDJnd015OHhOVFF5TVRBNE1USXlNekU1T0M4eE1ERXlPVFk0TFRGZk9EQXdWM2c0TURCSXxkYjNjYmNmZWYxZTdhYzA5NDMyZjJlZmU0ZWMxNDliYzZhMzI1ZmMzNWUzNzA5NDUxYWQ1MTVjYTRkOGY2MGU1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012673,37452,J0000MT000292,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000MT000292,25.24,20.86,12.52,8434579001809,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1299,62,217,352,17,https://api.mybihr.com/medias/1012673-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1V6TDJnNVpDOHhOVFF5TURZd05qRTFNamN6TkM4eE1ERXlOamN6TFRGZk9EQXdWM2c0TURCSXxlYzlkYWQ5MGQ4MjFiMjEyNzM0MzM3ZmVjZTEwODhjNDA0MzdmYTRkZDUwODRjZjIzZTgyMjc1NzM2ODg1NzNm,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012713,43437,J0000PT000488,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000PT000488 Peugeot ELYSEO 100, SV 100, SPEEDFIGHT 100",24.72,20.43,12.26,8434579003155,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,623,40,166,250,15,https://api.mybihr.com/medias/1012713-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRE5qTDJnMk9DOHhOVFF5TURRd09UVTBORGN6TkM4eE1ERXlOekV6TFRGZk9EQXdWM2c0TURCSXxkMjE3N2E0NjgyYTk5NjA4NDQ2Nzg5MDJmZGEwZDY0NjQ1ZjBmMWI5MTI0OWUwZjgwNTBlOTQ3ZTBlZjJjM2Fl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012751,37636,J0000SZ000719,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000SZ000719,64.38,53.21,31.93,8434579003957,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1,100,10,10,10,https://api.mybihr.com/medias/1012751-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1JsTDJneE9DOHhOVFF5TURZek16Z3dPRGt5Tmk4eE1ERXlOelV4TFRGZk9EQXdWM2c0TURCSXxiZTk2MTJiN2JmNzUyM2Y4ZDNiZTczYzBkYjhhZTIzNTk5NTkwMGFiN2IxOWFlZDlmOTc4OWNjZmZiM2I3ZWJl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012785,37474,J0000PG000699,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein Runner VX 125,98.37,81.30,48.78,8434579003759,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1,100,10,10,10,https://api.mybihr.com/medias/1012785-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhREZqTDJnME15OHhOVFF5TURZMU5URTNNelkyTWk4eE1ERXlOemcxTFRGZk9EQXdWM2c0TURCSXwxNzNjZGY2ZDcwNmZkNjk2NzIzNDMwY2VkNDg0YmNjY2IwYmQxYjdhZTg4ODQyNTIwNTY1ZjQ0YjBlYjE1MmEw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012561,43339,J0000BL000221,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000BL000221 Bultaco FRONTERA 250 MK 8, MK 10, MK 11",58.72,48.53,29.12,8434579001182,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1765,124,250,353,20,https://api.mybihr.com/medias/1012561-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGsyTDJnME5TOHhOVFF5TURReU1qRTVNekU0TWk4eE1ERXlOVFl4TFRGZk9EQXdWM2c0TURCSXw0Mzg2YTAwNzQyN2U0MmI4NTBkZWQ1NmQ3M2NhMmUxMTU1NjllZjM4MjQ1MTJjZmQ0NTQ2ZGQ2ZGQwNThlYzFh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012750,37635,J0000SZ000718,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000SZ000718,55.12,45.55,27.33,8434579003940,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1010,96,211,342,14,https://api.mybihr.com/medias/1012750-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFppTDJneU5pOHhOVFF5TURZek16UXhOVGN4TUM4eE1ERXlOelV3TFRGZk9EQXdWM2c0TURCSXxkNjMzMTk2NWUxODFkOGQ5Y2Y5NmI5OGVkMzQ5OWUzYTgzNmM1NWU0YjNiMTYzZGEzM2NjN2Y5ODJhMGEwMjU5,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012630,43397,J0000IS000098,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000IS000098 Iso Tipo 200 cc,57.68,47.67,28.60,8434579000154,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2143,82,248,360,24,https://api.mybihr.com/medias/1012630-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREk0TDJobFpDOHhOVFF5TURRd016STFNekkzT0M4eE1ERXlOak13TFRGZk9EQXdWM2c0TURCSXwzMzc3M2EwMDEwMGU0OWNhMmNjYTY2ZjczYjMwNGNiNzQyMDQ5OWFlNDllZTJiMzMzOTBjYzYxYmUwMWE5YmM1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1112652,43366,J0000DC000130,ARTEIN,ARTEI COMPLETE GASKET SET COMPL KIT,Kit completo juntas de motor Artein J0000DC000130 Ducati 175 - 250 cc,62.32,51.50,30.90,8434579000390,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1473,94,249,348,17,https://api.mybihr.com/medias/1112652-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1F3TDJoaFpTOHhOVFF5T1RJNU9ETTFOakkxTkM4eE1URXlOalV5TFRGZk9EQXdWM2c0TURCSXw5NzgzNWIwMmNmZjc3YWM1MWVlZWNmYTI0MjU2ZWUzNTUyZGQxY2M2YWM0MDZiMDFlMjg5ZWMxZDM2MzQ3MzU4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012558,37395,J0000BL000213,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000BL000213,65.41,54.06,32.44,8434579001113,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2903,134,245,359,33,https://api.mybihr.com/medias/1012558-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR0kyTDJnd1ppOHhOVFF5TURReU1UYzVPVGsyTmk4eE1ERXlOVFU0TFRGZk9EQXdWM2c0TURCSXw1YWZhODQwOTBkYjljYTcyZTZiNGQ3ODU1YzJiMjQ5NWI1OWNmNDFlOTEwMmI3N2FkY2JiM2QwMTIyMDNlOWY4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012771,37499,J0000SZ000446,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein Katana LC (98-) J0000SZ000446,28.85,23.84,14.30,8434579002912,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1136,72,198,478,12,https://api.mybihr.com/medias/1012771-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRE13TDJnNU1DOHhOVFF5TURZME1EVTFPVEV6TkM4eE1ERXlOemN4TFRGZk9EQXdWM2c0TURCSXw0MzEwYzEzZDNkOTJhZjQ3ZmExMDY5M2JlZjU1MjQyMzZhZjU3NTc2OThlMThkMmM2MmUzY2RhNjI1OTY4Yjk4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012593,43367,J0000DC000131,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000DC000131 Ducati 24 HORAS, ROAD 250 cc",64.38,53.21,31.93,8434579000406,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1135,98,248,352,13,https://api.mybihr.com/medias/1012593-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFUwTDJoaU9DOHhOVFF5TURVME1UYzVOak00TWk4eE1ERXlOVGt6TFRGZk9EQXdWM2c0TURCSXwzMjNiNzNmYjNlZmNjYzUxYTYyZjA1MWI0Njk5NDAzYjc0YjIwZjEzMjJjYjM5ZDk0NTI5YjgxNGM3ZmUyNjIw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012635,37421,J0000KM000600,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000KM000600,24.72,20.43,12.26,8434579003544,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2909,70,189,481,32,https://api.mybihr.com/medias/1012635-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFl4TDJoaU1TOHhOVFF5TURRek1UTXdNalk0Tmk4eE1ERXlOak0xTFRGZk9EQXdWM2c0TURCSXw1ODYyMGRhMmVmZjEyMmVmNjlhZTY3Mjk0ODA3ZWZmZmYxMzRhN2VkOTY5ODc4NGVlNjRhNDJkZDczNzg2NTRk,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012710,43436,J0000PT000395,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000PT000395 Peugeot SV 50,15.97,13.20,7.92,8434579002509,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,412,38,167,247,10,https://api.mybihr.com/medias/1012710-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFUxTDJnd1pDOHhOVFF5TURZeE56azBPVEl4TkM4eE1ERXlOekV3TFRGZk9EQXdWM2c0TURCSXwyY2Y3OWM2ZmY2MjFkY2UyZTE5Y2Y5NmE1YTk1YTk0MTFlMzIwNTFhZTA2ZWE3MDYxZTJjMmY5NWYzMWY0NTM2,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
