PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad,V-Color,V-Colores,V-Talla,V-Talla de calzado,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajuste del par de apriete,Altura (cm),Altura (mm),Anchura (cm),Anchura (mm),Cantidad,Capacidad (ml/l),Color,Diámetro Ø (mm),Forma,Longitud (cm),Longitud (mm),Peso (g),Peso (kg),Rango de uso,Talla,Tamaño de accionamiento cuadrado,Tipo de alicates,Tipo de destornillador,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,AllPicturesZIP,Document1,DeliveryPlant
1050970,34769,024500055,BETA,BETA THER TRAY 5 TOOLS,Surtido 5 herramientas BETA con bandeja termoformada (M55),110.72,91.50,73.20,8014230729770,2,8714109090,0,1,<p>5&nbsp;herramientas en termoformados suave.</p><p>Surtido 5 llaves macho con huella Torx® acodadas con mango T10-T15-T20-T25-T30.<br></p><p>&nbsp;</p>,"
5 herramientas en termoformados suave.
Surtido 5 llaves macho con huella Torx® acodadas con mango T10-T15-T20-T25-T30.
 ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,540,376,150,90,40,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050970-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgzMTZ8aW1hZ2UvanBlZ3xhRGd3TDJnM015OHhOVFF5TmpFME1UZzBOelU0TWk4eE1EVXdPVGN3TFRGZk9EQXdWM2c0TURCSXxlNDcwZTBhYjExY2NjZmZjYjQ1ZDViMWRiNzRjMWNmN2Y5ZmFiY2Y1MjNlOWUzOTVkMDU2ZjExN2Y1ZjQwM2Vk,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050946,34716,009890001,BETA,BETA WHEEL BAL TONGS,TENAZA PARA EQUILIBRADO RUEDAS BETA (989),62.32,51.50,41.20,8014230039084,1,8714109090,0,1,<p>Tenaza para equilibrado de ruedas.</p><p>&nbsp;</p><p><strong>Dimensiones:&nbsp; </strong>250 mm.</p><p><strong>Peso:&nbsp; </strong>320 g.</p>,"
Tenaza para equilibrado de ruedas.
 
Dimensiones:  250 mm.
Peso:  320 g.",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,242,404,110,110,20,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050946-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM4NjV8aW1hZ2UvanBlZ3xhR1UzTDJnd1l5OHhOVFF5TmpBNU1EazVNVFkwTmk4eE1EVXdPVFEyTFRGZk9EQXdWM2c0TURCSXw3NGY5MzIwMmRkZWI3N2JlMjVmYTg4NDA0MjAyOTRmNjRlNzdhNjVhOWQ0NmRhNDUxZjM0NTFmNDg4YzJiN2Qy,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1129972,,009560114,BETA,BETA DOUILLE À BOUGIES 956F,"Vaso para bujías BETA con cuadrado hembra de 3/8""",53.24,44.00,35.20,8014230849294,0,8204200000,0,1,"<p><strong>Caracter&iacute;sticas:</strong></p>
<ul>
<li>En el interior de la boca un muelle de retenci&oacute;n act&uacute;a sobre el hex&aacute;gono de la buj&iacute;a para retenerla</li>
<li>Un protector de goma protege la cer&aacute;mica de la buj&iacute;a</li>
</ul>","
Características:

En el interior de la boca un muelle de retención actúa sobre el hexágono de la bujía para retenerla
Un protector de goma protege la cerámica de la bujía
",TOOLING & WS,TOOLING,TOOLING ENGINE,,,,,,,1,1,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1149652,,1544/5,BETA,BETA SPARE PART EXTRACTEUR À PINCE PRISE,Expansor de sectores para interiores BETA TOOLS,117.37,97.00,77.60,,0,7315111000,0,1,"<p>Girando el tornillo de ajuste, se agarra el extremo opuesto de la pieza a extraer (cojinete, casquillo, manguito, etc.) a través del expansor de sectores</p>","
Girando el tornillo de ajuste, se agarra el extremo opuesto de la pieza a extraer (cojinete, casquillo, manguito, etc.) a través del expansor de sectores",TOOLING & WS,TOOLING,TOOLING ENGINE,,,,,,,1,1,10,10,10,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1149652-1.jpg?context=bWFzdGVyfHJvb3R8NjA2Mjl8aW1hZ2UvanBlZ3xhRE13TDJnME55ODROak01TVRRMk1qRXpNemM1TUM4NE1EQlhlRGd3TUVoZk1URTBPVFkxTWkweExtcHdad3xjNWZmNmI1NGFjODNkNmRkMWIxMmRmY2Q2MDkwNjM4M2M4ZDU3MjU5ZTAwNDdiNjUzOWQxMjgxODBkZTNlNzA0,https://api.mybihr.com/medias/800Wx800H-1149652-2.jpg?context=bWFzdGVyfHJvb3R8MTYzOTZ8aW1hZ2UvanBlZ3xhR0V5TDJnek9TODROak01TVRRMk1qVXlOekF3Tmk4NE1EQlhlRGd3TUVoZk1URTBPVFkxTWkweUxtcHdad3xhMDcxOGFjOWY2NmJmYzg1ZTY1NzFjOWNjN2E2MGJjY2E5ZmZmMTkwM2Y3ZGQxZjYwYzc4MWZiYzg5N2EzNTk0,https://api.mybihr.com/medias/800Wx800H-1149652-3.jpg?context=bWFzdGVyfHJvb3R8MTk0ODJ8aW1hZ2UvanBlZ3xhREF5TDJneVl5ODROak01TVRRMk1qa3lNREl5TWk4NE1EQlhlRGd3TUVoZk1URTBPVFkxTWkwekxtcHdad3wzMWJkMGEwOWQ5NTQwZWJkMzhjOGE2OTIxMDVlZWVlZTk0ZmQwNjQ2NDFiYWI5YWYzZTc3NWNkYmU2YzUzMWM5,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1109078,,016500050,BETA,BETA SLIDING GAUGE FOR BRAKE DISC,"BETA Calibre de cursor para disco de freno - Lectura hasta 0,1 mm",293.43,242.50,194.00,8014230179124,0,8205598000,0,1,<p>Reading to 0.1 mm</p>,"
Reading to 0.1 mm",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,,,1739,476,165,124,85,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1109078-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI1MzN8aW1hZ2UvanBlZ3xhR1kwTDJnME9TOHhNakU0TURFNE5ESXdNekk1TkM4eE1UQTVNRGM0TFRGZk9EQXdWM2c0TURCSXw5NGY0N2M0MDA5MWNlZjY4YWY0Mjc0ZDI0MTMzMTQzODFkZDQxMThhZjk4MTc5OWU1Y2UwMmNmMzQ5ZDI5NDAy,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1123439,,3073,BETA,BETA TOOL UNIVERSAL FORK OIL SEAL DRIVER,Herramienta de montaje de retenes de horquilla BETA,119.19,98.50,64.03,8014230852171,0,8205598000,0,0,<p>Para diámetros de vástago de 35 a 48 mm.</p>,"
Para diámetros de vástago de 35 a 48 mm.",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,,,717,789,121,78,76,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123439-1.jpg?context=bWFzdGVyfHJvb3R8NDUwMTV8aW1hZ2UvanBlZ3xhR0kwTDJnM1lpODBORGcyTlRNM09ERTRPVE0wTWk4NE1EQlhlRGd3TUVoZk1URXlNelF6T1MweExtcHdad3w0NzZjMzAzOTczOGUyMDhiYmJmOTdjNzU1YjIwMDRiNzRhM2Y2MWIyOTRlYzc2ZThiZTY3MjIyYTBkMmRlNmUz,https://api.mybihr.com/medias/800Wx800H-1123439-2.jpg?context=bWFzdGVyfHJvb3R8MjE1ODN8aW1hZ2UvanBlZ3xhREUwTDJnMlpTODBORGcyTlRNM09EVTRNalUxT0M4NE1EQlhlRGd3TUVoZk1URXlNelF6T1MweUxtcHdad3wzN2E1YmE4NGRmZjU5ZTRlZTk0NjIxZDViNzgyMjFjMjYyY2RiZDVjYTE2NmQ2NTg1NGYxYzRhMDhkN2NhODc2,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1151301,,928B 60,BETA,BETA SOCKET 3/4 Ø60MM,BETA Socket 3/4 Ø60MM,47.43,39.20,31.36,,0,8714109090,0,1,"<ul>
	<li>Wrench size: 60mm</li>
	<li>Total Ø: 80mm</li>
	<li>L: 87mm</li>
	<li>Ø1: 48mm</li>
	<li>A: 41</li>
	<li>Weight: 1288g</li>
	<li>UNI/ISO 2725-1 DIN 3124</li>
</ul>","
	Wrench size: 60mm
	Total Ø: 80mm
	L: 87mm
	Ø1: 48mm
	A: 41
	Weight: 1288g
	UNI/ISO 2725-1 DIN 3124
",TOOLING & WS,TOOLING,TOOLING CHASSIS,,,,,,,754,1289,98,95,81,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1151301-1.jpg?context=bWFzdGVyfHJvb3R8NzY1OTV8aW1hZ2UvanBlZ3xhR1UxTDJoaU9DOHhNREUwTkRBd09UTTBOVFF6TmpZdk9EQXdWM2c0TURCSVh6RXhOVEV6TURFdE1TNXFjR2N8NzhjOGQ1N2JhZTRmMTllMDA4ZTUxOWRkMzRiMzEwODEyZTUxMDkyZTUyMjgyMWQwZDlhMDU2ODBmN2U4N2RmZQ,https://api.mybihr.com/medias/800Wx800H-1151301-2.jpg?context=bWFzdGVyfHJvb3R8NTQ5MDl8aW1hZ2UvanBlZ3xhRFUzTDJoaFlpOHhNREUwTkRBd09UTTRORGMxT0RJdk9EQXdWM2c0TURCSVh6RXhOVEV6TURFdE1pNXFjR2N8NzdlZTI2NWM1ZTYwZTZiY2YzMThhMTA2ZTdkODYwZDY5NjgzMmM4NTMyMzc5YTQ4NWFhNmNmODFlYjFlYmQ0OA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
3064915,,,BETA,BETA RAPID COSSE ELECTRICITY X 50,Terminal rápido henmbra aislado BETA - 50 unidades,24.20,20.00,16.00,,0,,0,1,"<ul>
	<li>HxS - 6x3x0,8mm</li>
	<li>mm² - 1,5-2,5</li>
	<li>L - 22</li>
	<li>Pack of 50</li>
</ul>
","
	HxS - 6x3x0,8mm
	mm² - 1,5-2,5
	L - 22
	Pack of 50

",TOOLING & WS,TOOLING,TOOLING POWER,,,,,,,17000,3600,257,257,257,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-3064915-1.jpg?context=bWFzdGVyfHJvb3R8MTc0Nzd8aW1hZ2UvanBlZ3xhRFl4TDJobE5TODJNak0zTURBeU9ERXlOakl6T0M4NE1EQlhlRGd3TUVoZk16QTJORGt4TlMweExtcHdad3w1OWU3OWVmNzU5MzA2NzcwNjQ4ZTgwZGE5MTk3MjBiN2VhYjczZjg3Y2QxZDEzOTU5MjE3ZGUyNTUwMTgwZjkw,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1052476,34756,019190210,BETA,BETA CUPS PAIR 1919FE1/4,PAR DE TAZAS P. 1919FE1/4 BETA (1919 RB-FE1/4),30.86,25.50,20.40,8014230435350,1,8714109090,0,1,<p>Par de tazas de repuesto para filtro regulador lubricador 1/4’’.</p><p><br>&nbsp;</p>,"
Par de tazas de repuesto para filtro regulador lubricador 1/4’’.
 ",TOOLING & WS,CONSUMABLE,CONS. CONSUMABLE,,,,,,,735,66,70,210,50,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052476-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODY2NzR8aW1hZ2UvanBlZ3xhR00xTDJnME1pOHhOVFF5TmpJd016WTBPREF6TUM4eE1EVXlORGMyTFRGZk9EQXdWM2c0TURCSXw3OGFjZDBkODQ4ODZkNTI3NzY1OTIwNWNlN2FjNjI3ODk4YTQ3ZmE0MDg0ZWNiYTM2YTZiNGFlYzgyYTA0YjUy,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1052472,34746,017570020,BETA,BETA FILLER FOR BATTERY,COLMADOR PARA LÍQUIDOS DE BATERÍAS BETA (1757 A),65.34,54.00,43.20,8014230138411,1,8714109090,0,1,<p>Colmador para líquidos de baterías.</p><p>&nbsp;</p><p><strong>Cantidad:</strong>&nbsp; 2 L.</p><p><strong>Peso:</strong>&nbsp; 470 g.</p>,"
Colmador para líquidos de baterías.
 
Cantidad:  2 L.
Peso:  470 g.",TOOLING & WS,CONSUMABLE,CONS. CONSUMABLE,,,,,,,2400,436,160,100,150,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1052472-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDgxOTZ8aW1hZ2UvanBlZ3xhREptTDJnellpOHhOVFF5TmpJd01qQTNOVEUyTmk4eE1EVXlORGN5TFRGZk9EQXdWM2c0TURCSXxjMjJlNmM5ZTYxMjZjMWE1MzI4NDM2ZjYxZTRkMzBlMWU0YjdjMWNjZTcyYzUxZGM3ZmY0YWFmMjFjZTdhZjlk,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1102552,,079000806,BETA,BETA WORK TROUSERS NEW DESIGN XXXL,Pantalón de trabajo BETA 7900G XXXL,110.05,90.95,90.95,8054809136103,0,6203429000,0,1,,,TOOLING & WS,CONSUMABLE,CONS. SAFETY EQUIP.,,,,,,,7438,869,392,345,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1114266002,,019960110,BETA,"BETA ISOLANT GLOVES, 10",Guantes aislantes compuestos BETA - talla 10,224.46,185.50,148.40,8014230972510,0,8205700000,0,1,"<ul>
	<li>EN60903</li>
	<li>EN388</li>
	<li>Longitud 410 mm</li>
</ul>
","
	EN60903
	EN388
	Longitud 410 mm

",TOOLING & WS,CONSUMABLE,CONS. SAFETY EQUIP.,,,,10,,,6317,559,249,215,118,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1114266002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDc0MjN8aW1hZ2UvanBlZ3xhREUwTDJnNVppOHhORFV5TlRFd016VTNNRGszTkM4eE1URTBNalkyTURBeUxURmZPREF3VjNnNE1EQkl8NDdhYWQ2Zjc5MzlhMDY1NWYwOWUzZWU4ZmJiMTg5NDhhYWFlMWY3ZjNiZWU0YTBhYTI1MzczZmU3M2ZiZDViOA,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1113726002,,079090801,BETA,"BETA JACKET WORKSHOP GRY, S",Chaqueta de trabajo BETA en T/C canvas  260 g/m² elementos en Oxford,82.89,68.50,54.80,8054809136455,0,6211431000,0,0,"<p>La chaqueta talla peque&ntilde;a: se recomienda coger una talla m&aacute;s grande.</p>
<p><strong>Composici&oacute;n</strong></p>
<ul>
<li>T/C canvas, 65% poli&eacute;ster, 35% algod&oacute;n, 260 g/m2</li>
</ul>
<p><strong>Design</strong></p>
<ul>
<li>Elementos en &ldquo;Oxford&rdquo; poli&eacute;ster/PU, 220 g/m2</li>
<li>Pu&ntilde;os ajustables de cierre f&aacute;cil</li>
<li>Cierre frontal de cremallera, cubierta por tapa en cierre f&aacute;cil</li>
<li>Cintura ajustable</li>
<li>Bolsillos en el pecho con cierre f&aacute;cil, bolsillo porta-bol&iacute;grafos y elemento porta-badge</li>
<li>Dos bolsillos profundos en la cintura con cierre de bot&oacute;n autom&aacute;tico</li>
</ul>
<strong>Color</strong>
<ul>
<li>Gris</li>
</ul>","
La chaqueta talla pequeña: se recomienda coger una talla más grande.

Composición

T/C canvas, 65% poliéster, 35% algodón, 260 g/m2


Design

Elementos en “Oxford” poliéster/PU, 220 g/m2
Puños ajustables de cierre fácil
Cierre frontal de cremallera, cubierta por tapa en cierre fácil
Cintura ajustable
Bolsillos en el pecho con cierre fácil, bolsillo porta-bolígrafos y elemento porta-badge
Dos bolsillos profundos en la cintura con cierre de botón automático

Color

Gris
",TOOLING & WS,CONSUMABLE,CONS. SAFETY EQUIP.,,,,,,S,7905,808,406,354,55,,,,,,,,Gris,,,,,,,,S,,,,https://api.mybihr.com/medias/1113726002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA5MjB8aW1hZ2UvanBlZ3xhREZoTDJnNU1pOHhORE13T1RNNU5ETXhOek0wTWk4eE1URXpOekkyTURBeUxURmZPREF3VjNnNE1EQkl8ZDA2MTZkYWEyYjIzZmRkMmU3MmFiN2JhNDgyMjhiMjg4OTBjY2Y3MmVlMmE5ZmE0YTlkZjEzNTY2ZDNlMDMyNQ,https://api.mybihr.com/medias/1113726002-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDk4Mzd8aW1hZ2UvanBlZ3xhRFk1TDJoaE1DOHhORE13T1RNNU5EYzNOakE1TkM4eE1URXpOekkyTURBeUxUSmZPREF3VjNnNE1EQkl8NmFlMzY4YWNjMTQ0NDE2NTExZGM3NjllM2U0ZTlkMjNjMDYxNGJjMjBjYjY5M2VmMDY4OTM2MjFiNzJkZTBkMQ,https://api.mybihr.com/medias/1113726002-3-800Wx800H?context=bWFzdGVyfHJvb3R8ODI0NzV8aW1hZ2UvanBlZ3xhR0V5TDJobU5TOHhORE13T1RNNU5URTJPVE14TUM4eE1URXpOekkyTURBeUxUTmZPREF3VjNnNE1EQkl8OTgxNmQwMTU5ZTczNjZjMDUyYTJhOGJkMWVkN2VkNGEzZjQ1ZTJjY2E3MWZiZWQ0ZTdiNjZjYTJkNWRlMWVlNw,https://api.mybihr.com/medias/1113726002-4-800Wx800H?context=bWFzdGVyfHJvb3R8NTE0NTJ8aW1hZ2UvanBlZ3xhR0prTDJobVl5OHhORE13T1RNNU5UVTJNalV5Tmk4eE1URXpOekkyTURBeUxUUmZPREF3VjNnNE1EQkl8NjU2N2ZlNGYwYTVjOTY4NzljYTQ1MTJkMzFkZmU2YjFmMjM4NjA3YmQyY2NhODkzMDgwMjk2Y2FiZDc2MTg5NQ,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1113726004,,079090803,BETA,"BETA JACKET WORKSHOP GRY, L",Chaqueta de trabajo BETA en T/C canvas  260 g/m² elementos en Oxford,82.89,68.50,54.80,8054809136479,0,6211431000,0,0,"<p>La chaqueta talla peque&ntilde;a: se recomienda coger una talla m&aacute;s grande.</p>
<p><strong>Composici&oacute;n</strong></p>
<ul>
<li>T/C canvas, 65% poli&eacute;ster, 35% algod&oacute;n, 260 g/m2</li>
</ul>
<p><strong>Design</strong></p>
<ul>
<li>Elementos en &ldquo;Oxford&rdquo; poli&eacute;ster/PU, 220 g/m2</li>
<li>Pu&ntilde;os ajustables de cierre f&aacute;cil</li>
<li>Cierre frontal de cremallera, cubierta por tapa en cierre f&aacute;cil</li>
<li>Cintura ajustable</li>
<li>Bolsillos en el pecho con cierre f&aacute;cil, bolsillo porta-bol&iacute;grafos y elemento porta-badge</li>
<li>Dos bolsillos profundos en la cintura con cierre de bot&oacute;n autom&aacute;tico</li>
</ul>
<strong>Color</strong>
<ul>
<li>Gris</li>
</ul>","
La chaqueta talla pequeña: se recomienda coger una talla más grande.

Composición

T/C canvas, 65% poliéster, 35% algodón, 260 g/m2


Design

Elementos en “Oxford” poliéster/PU, 220 g/m2
Puños ajustables de cierre fácil
Cierre frontal de cremallera, cubierta por tapa en cierre fácil
Cintura ajustable
Bolsillos en el pecho con cierre fácil, bolsillo porta-bolígrafos y elemento porta-badge
Dos bolsillos profundos en la cintura con cierre de botón automático

Color

Gris
",TOOLING & WS,CONSUMABLE,CONS. SAFETY EQUIP.,,,,,,L,7545,891,418,361,50,,,,,,,,Gris,,,,,,,,L,,,,https://api.mybihr.com/medias/1113726004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA5MjB8aW1hZ2UvanBlZ3xhRGhtTDJneU9TOHhORE13T1RNNU56VXlPRFl3Tmk4eE1URXpOekkyTURBMExURmZPREF3VjNnNE1EQkl8NzUxMGI0NjNmODE3ODM2NGI3M2YwNjkxYzI1YTllY2VjYTEyYjgyOTNiMGNlNmY3Mzk4NjFlZDVmOTc1ODFhYw,https://api.mybihr.com/medias/1113726004-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDk4Mzd8aW1hZ2UvanBlZ3xhR1ZtTDJneFlpOHhORE13T1RNNU56a3lNVGd5TWk4eE1URXpOekkyTURBMExUSmZPREF3VjNnNE1EQkl8MzdmNzljNzgxODQ5Y2RjNGI4YTE1MjMzNjFhY2NiNzhiZDQxMWM4ZWQzYjc2N2JhNGNiOTY4NTY2MWIyMmQ4Nw,https://api.mybihr.com/medias/1113726004-3-800Wx800H?context=bWFzdGVyfHJvb3R8ODI0NzV8aW1hZ2UvanBlZ3xhRFJoTDJnek9TOHhORE13T1RNNU9ETXhOVEF6T0M4eE1URXpOekkyTURBMExUTmZPREF3VjNnNE1EQkl8MTBlZjllMmJkNTAwODgzNTA3ZDE0YmM5Mjg2NDg3YzgyNzUxNDgzNmMyNmQ4Yzk4M2I3OGQ0NzFkY2ZmYTA5Yw,https://api.mybihr.com/medias/1113726004-4-800Wx800H?context=bWFzdGVyfHJvb3R8NTE0NTJ8aW1hZ2UvanBlZ3xhR1EzTDJnME5pOHhORE13T1RNNU9EY3dPREkxTkM4eE1URXpOekkyTURBMExUUmZPREF3VjNnNE1EQkl8MjQzNGFlYjhmMWRlY2ViYWNiNTI3ZjMyMjU2ZTUzMDdhNDdkZGUxNzE3MzRhZGNjMjhhM2U0NmM1MWY1MWJkMw,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1113726005,,079090804,BETA,"BETA JACKET WORKSHOP GRY, XL",Chaqueta de trabajo BETA en T/C canvas  260 g/m² elementos en Oxford,82.89,68.50,54.80,8054809136486,0,6211431000,0,0,"<p>La chaqueta talla peque&ntilde;a: se recomienda coger una talla m&aacute;s grande.</p>
<p><strong>Composici&oacute;n</strong></p>
<ul>
<li>T/C canvas, 65% poli&eacute;ster, 35% algod&oacute;n, 260 g/m2</li>
</ul>
<p><strong>Design</strong></p>
<ul>
<li>Elementos en &ldquo;Oxford&rdquo; poli&eacute;ster/PU, 220 g/m2</li>
<li>Pu&ntilde;os ajustables de cierre f&aacute;cil</li>
<li>Cierre frontal de cremallera, cubierta por tapa en cierre f&aacute;cil</li>
<li>Cintura ajustable</li>
<li>Bolsillos en el pecho con cierre f&aacute;cil, bolsillo porta-bol&iacute;grafos y elemento porta-badge</li>
<li>Dos bolsillos profundos en la cintura con cierre de bot&oacute;n autom&aacute;tico</li>
</ul>
<strong>Color</strong>
<ul>
<li>Gris</li>
</ul>","
La chaqueta talla pequeña: se recomienda coger una talla más grande.

Composición

T/C canvas, 65% poliéster, 35% algodón, 260 g/m2


Design

Elementos en “Oxford” poliéster/PU, 220 g/m2
Puños ajustables de cierre fácil
Cierre frontal de cremallera, cubierta por tapa en cierre fácil
Cintura ajustable
Bolsillos en el pecho con cierre fácil, bolsillo porta-bolígrafos y elemento porta-badge
Dos bolsillos profundos en la cintura con cierre de botón automático

Color

Gris
",TOOLING & WS,CONSUMABLE,CONS. SAFETY EQUIP.,,,,,,XL,3762,900,380,330,30,,,,,,,,Gris,,,,,,,,XL,,,,https://api.mybihr.com/medias/1113726005-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA5MjB8aW1hZ2UvanBlZ3xhREl6TDJnNVl5OHhORE13T1RNNU9URXdNVFEzTUM4eE1URXpOekkyTURBMUxURmZPREF3VjNnNE1EQkl8NzBkZWFiMDAyMDkyYTFkOTlhZGQ3YTBlOWE3YjIzMzQ1Njg5MWVkNzIwOTE2N2UzNWYyYWY1ZjBhMDg5NGFjMg,https://api.mybihr.com/medias/1113726005-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDk4Mzd8aW1hZ2UvanBlZ3xhRFl4TDJoaE55OHhORE13T1RNNU9UUTVORFk0Tmk4eE1URXpOekkyTURBMUxUSmZPREF3VjNnNE1EQkl8YmI3NzgyYTQ5YTRkODY5NGQ2MmNmYzIxNzE5YmE0NDllMzkxM2UxOWNmOTVlN2YwYTc3M2Q2ZDE5ZTljNDU5Zg,https://api.mybihr.com/medias/1113726005-3-800Wx800H?context=bWFzdGVyfHJvb3R8ODI0NzV8aW1hZ2UvanBlZ3xhR1ZsTDJoaU5DOHhORE13T1RNNU9UZzROemt3TWk4eE1URXpOekkyTURBMUxUTmZPREF3VjNnNE1EQkl8Y2ZkNDI2ZTIxYzc5ZmM1Y2I2ODgyMmVmMjg0YThmYjBjYmE5N2UyYjdmMDg0MmJhYjlmMjBmNWQ4MmRhM2VjMA,https://api.mybihr.com/medias/1113726005-4-800Wx800H?context=bWFzdGVyfHJvb3R8NTE0NTJ8aW1hZ2UvanBlZ3xhR1l5TDJoak1pOHhORE13T1RRd01ESTRNVEV4T0M4eE1URXpOekkyTURBMUxUUmZPREF3VjNnNE1EQkl8ZmU0ZjEyMWYzNDQyN2U4ZDM2OTNkNTM0YzdlYWNlYTA3ODczYTkzODQ2NDQ1MDE5YTg0OTQzNGM4MWQ1ZTRlNA,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
