PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,DeliveryPlant
1104827,29582,TB-1948,SUPER B,SUPEB PROFESSIO CROWN RACE CUTTING TOOL,Fresador de corona de horquilla profesional,499.00,412.40,83.00,4712765146782,1,8205510000,0,1,"Set de mecanizado de corona de horquilla profesional. Mecanizadora profesional para fresado tanto del borde exterior como de la superficie inferior del asiento de rodadura de la corona de la horquilla, lo que garantiza un corte suave, preciso y correctamente alineado con el cuadro.<br>- Incluye cortadores de asientos de corona de 26.5mm y 27.1mm para horquillas de 1’’; 30.1mm para horquillas de 1-1/8’’; 39.8mm para horquillas de 1-1/2’’; para tubo de dirección cónico.<br>- Incluye guías de 1’’ y 1-1/8’’.","Set de mecanizado de corona de horquilla profesional. Mecanizadora profesional para fresado tanto del borde exterior como de la superficie inferior del asiento de rodadura de la corona de la horquilla, lo que garantiza un corte suave, preciso y correctamente alineado con el cuadro.- Incluye cortadores de asientos de corona de 26.5mm y 27.1mm para horquillas de 1’’; 30.1mm para horquillas de 1-1/8’’; 39.8mm para horquillas de 1-1/2’’; para tubo de dirección cónico.- Incluye guías de 1’’ y 1-1/8’’.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,4032,2706,240,240,70,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104827-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIwNDMwfGltYWdlL3BuZ3xhR1JrTDJoaFppOHhNRGd5TXpJNE1EUTVNalUzTkM4eE1UQTBPREkzTFRGZk9EQXdWM2c0TURCSXxlNGNiZTBiZTI0N2YxOTY5NTkyNTQzM2ZlZTczNzVmMDI0NDA5NDdiMjgyMmIxYjQwOWVhODY2MzNkZGYxYmE1,https://api.mybihr.com/medias/1104827-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzIwODgzfGltYWdlL3BuZ3xhRGRqTDJoak1DOHhNRGd5TXpJNE1EazFNVE15Tmk4eE1UQTBPREkzTFRKZk9EQXdWM2c0TURCSXwyMWNhZTI3NGEzODI5NmM5YWRmOTUxNzEwMWVmZGY0ZjdlNDZhZWJjMjUwODcyOWNlYjViNTcyZDVmNzkzYzRl,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104563,14239,TB-1708,SUPER B,SUPEB BIKE DUAL CLEANING BRUSH,Cepillo limpieza Super B - REF TB-1708,9.99,8.26,5.37,4712765145914,14,8205510000,0,1,"Un cepillo diseñado en dos materiales, uno de nylon duro y otro de esponja suave.","Un cepillo diseñado en dos materiales, uno de nylon duro y otro de esponja suave.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1857,94,339,83,66,Todos,https://api.mybihr.com/medias/1104563-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY4NzY1fGltYWdlL3BuZ3xhRGcyTDJnMU1TOHhNRGd5TWpZM09UUTJNVGt4T0M4eE1UQTBOVFl6TFRGZk9EQXdWM2c0TURCSXw1MzQ1YjQzMmRhYmNjNjM5YzE3ZGQ4MTNkMWY4YTk3ODkyNmYyMDhkNzUwNjI3MjQyMDZhNzVhMTUyM2IyZWVk,https://api.mybihr.com/medias/1104563-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTM2NDgzfGltYWdlL3BuZ3xhREkxTDJnMk1pOHhNRGd5TWpZM09Ua3lNRFkzTUM4eE1UQTBOVFl6TFRKZk9EQXdWM2c0TURCSXw5OTdlNTIxNTBlNmRmMDRjZDBhYjI2YjdhYWNkOGUzYjJkNGFiZjI2YWExMjM0OTMyOTM3ZDMzZjM4ZmY0NTIx,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104612,14292,TB-HB14,SUPER B,SUPEB PROFESSIO HUB CONE WRENCH 14,Llave de conos profesional 14mm Super B - REF TB-HB14,15.50,12.81,4.99,4712765142791,13,8205510000,0,1,"• Fabricado mediante corte láser para máxima precisión, acero cromoly de alta calidad tratado térmicamente.<br>• Extremos biselados específicamente diseñado para facilitar el acceso a cualquier componente.<br>• Los mangos moldeados de doble densidad están especialmente contorneados para brindar palanca, comodidad y control.<br>• Especificaciones: 14 mm","• Fabricado mediante corte láser para máxima precisión, acero cromoly de alta calidad tratado térmicamente.• Extremos biselados específicamente diseñado para facilitar el acceso a cualquier componente.• Los mangos moldeados de doble densidad están especialmente contorneados para brindar palanca, comodidad y control.• Especificaciones: 14 mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,176,93,265,83,8,Todos,https://api.mybihr.com/medias/1104612-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQxNDkyfGltYWdlL3BuZ3xhR0U0TDJnMU1pOHhNRGd5TXpFMk9UZzJOemd3Tmk4eE1UQTBOakV5TFRGZk9EQXdWM2c0TURCSXwyNmFlNjgyYzFmYzI1YmYzODYxYzVjNjFlYzJjYTE4OTU4MjM0YjUxOTY5YzE4OTEyNThiMjYzNDI3NzQ1YzYw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104549,14221,TB-1015,SUPER B,SUPEB FREEWHEEL REMOVER,Herramienta Super B - REF TB-1015,10.99,9.08,4.10,4712765143187,9,8205510000,0,1,"Extractor piñón Shimano® HG cassettes, SunRace®, SRAM®, Chris King®, SunTour® y otros similares. Girar con una llave de 24mm o con la llave TB-8830.","Extractor piñón Shimano® HG cassettes, SunRace®, SRAM®, Chris King®, SunTour® y otros similares. Girar con una llave de 24mm o con la llave TB-8830.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,290,58,143,70,29,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104549-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ5NTg3fGltYWdlL3BuZ3xhRGswTDJnek15OHhNRGd5TXpRNU1USTRPVEV4T0M4eE1UQTBOVFE1TFRGZk9EQXdWM2c0TURCSXxiM2YwNGYzNmIzOGI5NWI3MDYwNTVjODBkODQyYjdkNzdmZDZlN2M5MTg2MTJlOTQyZDUzZmFjZWE4MjA1OWNk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104833,29605,TB-HC20,SUPER B,SUPEB HYDRAULIC HOSE CUTTER,Cortador de funda de cable hidráulico,16.99,14.04,6.32,8430525296053,5,8205510000,0,1,Cortador de funda de cable de freno hidráulico ( no metálico). Corte extremadamente preciso para profesionales y aficionados. Incluye cuchilla de recambio.,Cortador de funda de cable de freno hidráulico ( no metálico). Corte extremadamente preciso para profesionales y aficionados. Incluye cuchilla de recambio.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,491,53,169,88,33,Todos,https://api.mybihr.com/medias/1104833-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ1ODcyfGltYWdlL3BuZ3xhRGRqTDJnMFppOHhNRGd5TXpJNE5ESXlPREV5Tmk4eE1UQTBPRE16TFRGZk9EQXdWM2c0TURCSXwyMDQ2NTViYTBmYjJhODM2ZTFlZDdjODc3OTUwZDkyMGY2MjBiMDg5ZmY3YThkMWVhZDgzM2Y0ZmFlYTg3ZjUz,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104580,14258,TB-1971,SUPER B,SUPEB WORK STAND SUPEB WORKSTATION/WALL,Abrazadera estacion Super B - REF TB-1971,179.99,148.75,96.69,4712765145419,5,8205510000,0,1,Abrazadera de bici para Estación de trabajo profesional TBA9000.<br>Se puede fijar en cualquier mesa de trabajo o pared. Modelo 2013 actualizado y mejorado.,Abrazadera de bici para Estación de trabajo profesional TBA9000.Se puede fijar en cualquier mesa de trabajo o pared. Modelo 2013 actualizado y mejorado.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,24249,4560,685,295,120,Todos,https://api.mybihr.com/medias/1104580-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY5MDk4fGltYWdlL3BuZ3xhRGhtTDJoak9DOHhNRGd5TWpZNE9EazJORFl6T0M4eE1UQTBOVGd3TFRGZk9EQXdWM2c0TURCSXxiODA5Y2E4ZTk0ZWY0ZmY3YjlkNjQ3MjlmZDBkOGMzNDY0YTk3NDhkNGU5Y2VjYTIwZmI4Y2U2ZGMwZjE5MTcz,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104632,14316,TB-YY05,SUPER B,SUPEB ''Y'' WRENCH. ALLEN 2/2.5/3MM,Llave Y Allen 2/2.5/3mm Super B - REF TB-YY05,13.99,11.56,4.63,4712765143521,38,8205510000,0,1,Llave multiusos “Y”. Allen 2/2.5/3mm.<br>Acero de alta calidad tratado en caliente.<br>Con agarre de goma termoplástica para el mejor confort.,Llave multiusos “Y”. Allen 2/2.5/3mm.Acero de alta calidad tratado en caliente.Con agarre de goma termoplástica para el mejor confort.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,405,51,160,110,23,Todos,https://api.mybihr.com/medias/1104632-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQzNjV8aW1hZ2UvcG5nfGFEWmlMMmczWkM4eE1EZ3lNekUzT1RnNU5EZ3hOQzh4TVRBME5qTXlMVEZmT0RBd1YzZzRNREJJfDcyYjYxYWRkYzU1YmNkMDBkNjMwNjBmYzcxMWM0NjRhN2MwZjU0ZmYwYmNmMTk0ZTZmM2M4NjFkZmJmNzhkYjU,https://api.mybihr.com/medias/1104632-2-800Wx800H?context=bWFzdGVyfHJvb3R8Njk3MzE4fGltYWdlL3BuZ3xhRGcwTDJnM1l5OHhNRGd5TXpFNE1ETTFNelUyTmk4eE1UQTBOak15TFRKZk9EQXdWM2c0TURCSXw4MmY1YWFhZThlMTJiZDZmYzQwNjNmZTA5YzlmMzdmYWFkOTllNWQyMWE0ZmUxNzNmZGJjYWFhNDI3NmEyMTM4,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1101317,14322,TB-6616,SUPER B,SUPEB TOOL,Herramienta Super B,8.99,7.43,4.83,4712765144399,81,8714109090,0,1,Extractor de bielas<br>Standard.,Extractor de bielasStandard.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,304,112,144,88,24,,https://api.mybihr.com/medias/1101317-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMwMzczfGltYWdlL2pwZWd8YURrMUwyaGtPUzg1TmpNeE5URXlOVEkyT0RjNEx6RXhNREV6TVRjdE1WODRNREJYZURnd01FZ3w3ZTYzY2UyNWQ3YzQ0OGJkMTQyZmZhZjEwN2ZlMTg4ZGRlNWM2ZDRhOWU3NmZmMzJkOTdiMWQ2OWVhOWMzZWMy,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104671,15178,TB-4518,SUPER B,SUPEB 7 COMBINATION PLIERS,Alicates combinados de 7'',27.50,22.73,7.99,4712765146461,38,8205510000,0,1,Alicates combinados 7''.,Alicates combinados 7''.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,153,294,245,78,8,Todos,https://api.mybihr.com/medias/1104671-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkyMzg1fGltYWdlL3BuZ3xhR00zTDJobVlTOHhNRGd5TXpJMk1ERXhNRGczT0M4eE1UQTBOamN4TFRGZk9EQXdWM2c0TURCSXw1ODcwYjZlZmVkMjZlOThhYTlmOTU5M2JmNjAzZWFkMDQ4ZmJjNWI0M2M2MzY0YjIyNjgzODMzZjViY2RkZmRl,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104619,14300,TB-HB25,SUPER B,SUPEB DOUBLE-ENDED CONE WRENCH 13X15,Llave de conos doble 13x15mm Super B - REF TB-HB25,9.99,8.26,3.30,4712765142876,22,8205510000,0,1,"• Llave compacta diseñada para usuarios profesionales, mecánicos domésticos y de viaje.<br>• Ideal para una reparación rápida.<br>• Tamaño de precisión, hecho de acero Cr-Mo, tratado térmicamente para un servicio duradero.<br>• Especificaciones: 13x15 mm","• Llave compacta diseñada para usuarios profesionales, mecánicos domésticos y de viaje.• Ideal para una reparación rápida.• Tamaño de precisión, hecho de acero Cr-Mo, tratado térmicamente para un servicio duradero.• Especificaciones: 13x15 mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,191,78,212,82,11,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104619-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI5MzYyfGltYWdlL3BuZ3xhREE1TDJnMllpOHhNRGd5TXpFM01qYzFNVE01TUM4eE1UQTBOakU1TFRGZk9EQXdWM2c0TURCSXwxZjg0MjViYTlmOGVmZTc3MTI4YTFiNGRlYzBjMmM5Y2YwYmUyYWYyMGI4NWI3MTlmMjYxMzllNWM1YmM5MzAw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104552,14224,TB-1065,SUPER B,SUPEB CARTRIDGE B.B. TOOL,Herramienta Super B - REF TB-1065,13.99,11.56,3.99,4712765143163,89,8205510000,0,1,Extractor cazoletas de pedalier.<br>Para Shimano® y cazoletas de volante ISIS.<br>Girar con una llave de 24mm o con la llave TB-8830.,Extractor cazoletas de pedalier.Para Shimano® y cazoletas de volante ISIS.Girar con una llave de 24mm o con la llave TB-8830.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,335,78,143,69,34,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104552-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIzOTYxfGltYWdlL3BuZ3xhRGszTDJneU9TOHhNRGd5TWpZM016UXpNall3Tmk4eE1UQTBOVFV5TFRGZk9EQXdWM2c0TURCSXw2ZWRmYzg5YzJhMTUzNGJlY2QxZDM2NzU5MzYyMDAwNDcwMThjMDc2Y2M5YTJhMTdjOTE1N2EwNjU4MWY3NTMw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104598,14278,TB-7814,SUPER B,SUPEB INTERNAL NIPPLE WRENCH 3.2,Llave de tubo extra larga 3.2mm Super B - REF TB-7814,7.50,6.20,4.03,4712765145679,0,8205510000,0,1,Llave de tubo extra larga cuadradillo 3.2mm (110mm).<br>Para el tetón interno de radios integrados.,Llave de tubo extra larga cuadradillo 3.2mm (110mm).Para el tetón interno de radios integrados.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,389,51,218,85,21,Todos,https://api.mybihr.com/medias/1104598-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTgyNDV8aW1hZ2UvcG5nfGFHVXlMMmhqTkM4eE1EZ3lNekUyTWpjeU5ETTRNaTh4TVRBME5UazRMVEZmT0RBd1YzZzRNREJJfGUzOWZjZjFlYWU3MmE2NWExOWNkZmRkMTgzODE5ZDY5NTdhM2QxMTI0MDE3MjM0NzAyMzhiYTQ4YzdhYTJlNTk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104849,32625,TB-RT05,SUPER B,SUPEB REMOVING TIRE TOOL FOR CITY BIKE,Tenazas abre cuadros para instalar cubiertas TB-RT05,89.99,74.37,28.99,8430525326255,11,8205510000,0,1,"Herramienta de sustitución de cubierta/cámara. Permite instalar y desinstalar la cubierta o la cámara sin tener que desmontar la rueda del cuadro. La construcción de alta resistencia, con amplia capacidad de apertura permite un uso duradero. Sus largas asas ergonómicas en ángulo proporcionan un excelente agarre y apalancamiento. Sólo es apto para bicicletas con cuadros de acero.","Herramienta de sustitución de cubierta/cámara. Permite instalar y desinstalar la cubierta o la cámara sin tener que desmontar la rueda del cuadro. La construcción de alta resistencia, con amplia capacidad de apertura permite un uso duradero. Sus largas asas ergonómicas en ángulo proporcionan un excelente agarre y apalancamiento. Sólo es apto para bicicletas con cuadros de acero.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3028,778,345,133,66,BMX & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104849-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQzNDg1fGltYWdlL3BuZ3xhREpsTDJnMU9TOHhNRGd5TXpJNU1qWXhOamN6TkM4eE1UQTBPRFE1TFRGZk9EQXdWM2c0TURCSXwzMjNmZDc5NjlmYTg3N2E4YWNkOWNkOWFlMDc0YzFjMWZlNTlkYzhhZmE2ZmQ0MzFkYmZkY2E1MGJkZTE1NjRk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104614,14294,TB-HB16,SUPER B,SUPEB PROFESSIO HUB CONE WRENCH 16,Llave de conos profesional 16mm Super B - REF TB-HB16,14.50,11.98,3.99,4712765142814,51,8205510000,0,1,"• Fabricado mediante corte láser para máxima precisión, acero cromoly de alta calidad tratado térmicamente.<br>• Extremos biselados específicamente diseñado para facilitar el acceso a cualquier componente.<br>• Los mangos moldeados de doble densidad están especialmente contorneados para brindar palanca, comodidad y control.<br>• Especificaciones: 16 mm","• Fabricado mediante corte láser para máxima precisión, acero cromoly de alta calidad tratado térmicamente.• Extremos biselados específicamente diseñado para facilitar el acceso a cualquier componente.• Los mangos moldeados de doble densidad están especialmente contorneados para brindar palanca, comodidad y control.• Especificaciones: 16 mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,232,90,254,83,11,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104614-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQxNDkyfGltYWdlL3BuZ3xhR1kyTDJoaVpDOHhNRGd5TXpFM01EWTFOREl6T0M4eE1UQTBOakUwTFRGZk9EQXdWM2c0TURCSXxmNzM0YTkyYWZjY2VjMTg4MGZjOWY5Y2IwNWY5Zjg2NmQ1MGNiZDM5YmZhYjIyNWZjMzJhZTlmMjA0MmVjYzMz,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104538,13558,TB-FD10-BLACK,SUPER B,SUPEB 7 IN 1 FOLDING TOOL,Set multi-herramienta 7 en 1. Super B - REF TB-FD10-BLACK,24.99,20.65,4.50,4712765146256,43,8205510000,0,1,7 funciones: Llaves Allen 4/5/6/8mm; Destornillador PH1; 2 Desmontables.<br>Incluye funda de tela suave.,7 funciones: Llaves Allen 4/5/6/8mm; Destornillador PH1; 2 Desmontables.Incluye funda de tela suave.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,224,82,140,80,20,Todos,https://api.mybihr.com/medias/1104538-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUwNjk5fGltYWdlL3BuZ3xhR0ZtTDJneE1DOHhNRGd5TXpRNE56YzFNREUzTkM4eE1UQTBOVE00TFRGZk9EQXdWM2c0TURCSXw3ZGJhMWY4YTVjM2NkZWFmMzgyYTM0OGQ5NTRhNGQ5YWQ2ZmQwYjczOWM0NGI5MTQzYjkwM2IzODllM2ZlZjkx,https://api.mybihr.com/medias/1104538-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTgxNTI0fGltYWdlL3BuZ3xhR1l5TDJnd09TOHhNRGd5TXpRNE56azBOamM0TWk4eE1UQTBOVE00TFRKZk9EQXdWM2c0TURCSXwyMGIwY2VlYzA5OGEwOWY4NGFhYmQ1NDU0NmU3ODFkMmEyYTY2ZGRkYWY5NzZlNjVhMDI0NTFjNmQ4MTFlZWQ1,https://api.mybihr.com/medias/1104538-3-800Wx800H?context=bWFzdGVyfHJvb3R8MzM2MDQ0fGltYWdlL3BuZ3xhRGc1TDJnME5DOHhNRGd5TXpRNE9ERTBNek01TUM4eE1UQTBOVE00TFROZk9EQXdWM2c0TURCSXwwYzk0Yzg2NTkyOWRiYWE2ZGJjZDAzMzZmM2ZlNTBkMTNhOTdkY2MzYzkxMWY4NzAyN2YzN2IyY2FmNDQzYmMx,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104615,14295,TB-HB17,SUPER B,SUPEB PROFESSIO HUB CONE WRENCH 17,Llave de conos profesional 17mm Super B - REF TB-HB17,14.50,11.98,4.99,4712765142821,59,8205510000,0,1,"• Fabricado mediante corte láser para máxima precisión, acero cromoly de alta calidad tratado térmicamente.<br>• Extremos biselados específicamente diseñado para facilitar el acceso a cualquier componente.<br>• Los mangos moldeados de doble densidad están especialmente contorneados para brindar palanca, comodidad y control.<br>• Especificaciones: 17 mm","• Fabricado mediante corte láser para máxima precisión, acero cromoly de alta calidad tratado térmicamente.• Extremos biselados específicamente diseñado para facilitar el acceso a cualquier componente.• Los mangos moldeados de doble densidad están especialmente contorneados para brindar palanca, comodidad y control.• Especificaciones: 17 mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,208,94,260,80,10,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104615-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQxNDkyfGltYWdlL3BuZ3xhR1F3TDJobFl5OHhNRGd5TXpFM01UQTBOelExTkM4eE1UQTBOakUxTFRGZk9EQXdWM2c0TURCSXxmNzBkY2M4ZTdhMTJhM2E4MGVhNzBkNzU0NTI1ZWEwODhkOGJhNTMwYmEyZTZiMjEyNzI0ODkzMzA1YTA5NzI3,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1101855,15533,PT15533,SUPER B,SUPEB NONE,Base de sujeción de hierro para caballete de trabajo profesional SUPER B,229.00,189.26,123.02,8430525155336,19,8428909000,0,0,<p>Base de sujeción de hierro 63 x 61 x 1 cm. Color negro. Para usar&nbsp;en combinación con ref.&nbsp;<strong>110132</strong>.</p>,"
Base de sujeción de hierro 63 x 61 x 1 cm. Color negro. Para usar en combinación con ref. 110132.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,4363,28200,603,603,12,,https://api.mybihr.com/medias/1101855-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI0MTl8aW1hZ2UvanBlZ3xhRFk0TDJnek5TODVOak15TWpZME9EUTNNemt3THpFeE1ERTROVFV0TVY4NE1EQlhlRGd3TUVnfDY5MGRlZGEwYzljOGE0YTBkMzE3OWM2ODlkNDJjMzgzMTRlM2ZlYjJiZTdiNzY2YTRjYjIzNmJiZWEwNzdhZWY,https://api.mybihr.com/medias/1101855-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTE0NzE0fGltYWdlL2pwZWd8YUdJMEwyZzRZUzg1TmpNeU1qWTFNalF3TmpBMkx6RXhNREU0TlRVdE1sODRNREJYZURnd01FZ3xmYjEwZWI5YjUzYjc2YjlmN2NjMzI4ZjQyNjJlNWEyMjg5OTUzODQxOGVlYjI4Y2ViZTgzNzRiOWIxZjI0YjIz,https://api.mybihr.com/medias/1101855-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjM2MTAyfGltYWdlL2pwZWd8YURReEwyZzVPQzg1TmpNeU1qWTFOak16T0RJeUx6RXhNREU0TlRVdE0xODRNREJYZURnd01FZ3w4YWM4MGQ5OGUyYjFlNGFhMDQwYzkzYjBiZDA4NGRmYWQ1OWMxOGViMWUxNjY2NTQ1ODZmMGU4YTIwNDg4Yzdi,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1101301,12046,TB-1080,SUPER B,SUPEB SHIMANO CHAINRING CARTRIDGE EXTRAC,Extractor de cartucho pedalier Shimano.,11.00,9.09,5.91,4712765143156,93,8714109090,0,1,"Extractor cazoletas de pedalier aficionado. Hecho en acero de alto grado tratado en caliente para garantizar resistencia y calidad superior.<br>Para Shimano®, ISIS Drive® con cartucho de pedalier de 20 dientes, FSA®, Race Face® y Truvativ®.<br>Girar con una llave de 32mm o con la llave TB-8830.","Extractor cazoletas de pedalier aficionado. Hecho en acero de alto grado tratado en caliente para garantizar resistencia y calidad superior.Para Shimano®, ISIS Drive® con cartucho de pedalier de 20 dientes, FSA®, Race Face® y Truvativ®.Girar con una llave de 32mm o con la llave TB-8830.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,445,90,145,83,37,,https://api.mybihr.com/medias/1101301-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIwMTczfGltYWdlL2pwZWd8YUdRNEwyZzFNaTg1TmpNeE5qRTJOall6TlRneUx6RXhNREV6TURFdE1WODRNREJYZURnd01FZ3w3ZDgzZGFkZGFmMTZkNWUwNmU1OTdiZTM2ZmMxNzFkYjE3ZTFjZDdhMjJhMjkxNzU4ZTE2MzFjNTZhZGZiZDY5,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1101297,35307,TB-1018,SUPER B,SUPEB SHIMANO FREEWHEEL BODY TB-1018,Extractor de cuerpo de piñón Shimano Super B TB-1018,14.99,12.39,8.05,8430525353077,222,8207901000,0,1,Extractor de cuerpos de piñones de rueda libre.<br>Para la mayoría de bujes Shimano.<br>Usar con una llave fija de 24 mm o una llave de par de 1/2''.,Extractor de cuerpos de piñones de rueda libre.Para la mayoría de bujes Shimano.Usar con una llave fija de 24 mm o una llave de par de 1/2''.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,399,124,145,86,32,,https://api.mybihr.com/medias/1101297-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE3MDgxfGltYWdlL2pwZWd8YURCaEwyZzNOQzg1TmpNeE56WXdPVGN6T0RVMEx6RXhNREV5T1RjdE1WODRNREJYZURnd01FZ3w4ZWRkNTY3MDc4N2JlZjY4OGI1YjNlMmFkYTdkNzVjODYzMjUwMTU3MDIwODg5YzVmODMzMjllMDQyNDAxZjRm,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
