PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Picture1,Picture2,AllPicturesZIP,DeliveryPlant
1085735002,54637,LHX510RBKE,PRO BOLT,"PROBO NUT RACE SPEC, BLK",Tornillo Aluminio Race Spec Pro-Bolt LHX510RBKE Negro,2.00,1.65,0.72,8430525546370,54,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Negro,48,10,80,60,10,,https://api.mybihr.com/medias/800Wx800H-1085735002-1.jpg?context=bWFzdGVyfHJvb3R8NTQxODV8aW1hZ2UvanBlZ3xhRFE0TDJnMFl5OHpNekV6TXpVNE9URTJPREUxT0M4NE1EQlhlRGd3TUVoZk1UQTROVGN6TlRBd01pMHhMbXB3Wnd8NDU4YWQwMzU1ZjdjNmU5NmZhZDYxMjE2MDZlNjFjNjFmOWI1YmQ1MTM2ODc2MjI2ZGZlNTgxMTE0YjAxYjA5OA,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085735005,54725,LHX510RPE,PRO BOLT,"PROBO NUT RACE SPEC, PPL",Tornillo Aluminio Race Spec Pro-Bolt LHX510RPE Violeta,2.00,1.65,0.69,8430525547254,19,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Púrpura,48,10,80,60,10,,https://api.mybihr.com/medias/800Wx800H-1085735005-1.jpg?context=bWFzdGVyfHJvb3R8NjcxMzh8aW1hZ2UvanBlZ3xhR1k1TDJnMll5OHpNekV6TXpneE9UY3lNemd3Tmk4NE1EQlhlRGd3TUVoZk1UQTROVGN6TlRBd05TMHhMbXB3Wnd8MzA3NmY4ZTRjYzg2MTY2NDk0NDkyYmM3MWI1YjM1YTlkNzQ2ZTU5OTFlMDYwMmYxMWJiYjk4YzQ0NjRiNTlhZg,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085735001,50830,LHX510RBE,PRO BOLT,"PROBO NUT RACE SPEC, BLU",Tornillo Aluminio Race Spec Pro-Bolt LHX510RBE Azul,2.00,1.65,0.70,8430525508309,108,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,48,10,80,60,10,,https://api.mybihr.com/medias/800Wx800H-1085735001-1.jpg?context=bWFzdGVyfHJvb3R8NTk0ODZ8aW1hZ2UvanBlZ3xhRGd4TDJoaE1TOHpNekV6TXpVNE9EYzNORGswTWk4NE1EQlhlRGd3TUVoZk1UQTROVGN6TlRBd01TMHhMbXB3Wnd8NTJlNDg1ZDU3ZmRhNzgzMzI5YTE3YjI4NGY0NTIxNmI1NTI0MzA3N2IyZTUwMTZhYWQ4YmQyNDdhNDc0NDcwMg,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085735004,54615,LHX510ROE,PRO BOLT,"PROBO NUT RACE SPEC, ORG",Tornillo Aluminio Race Spec Pro-Bolt LHX510ROE Naranja,2.00,1.65,0.72,8430525546158,90,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Naranja,1,2,14,7,11,,https://api.mybihr.com/medias/800Wx800H-1085735004-1.jpg?context=bWFzdGVyfHJvb3R8NTcwMjZ8aW1hZ2UvanBlZ3xhRGcyTDJnM1lTOHpNekV6TXpneE9UTXpNRFU1TUM4NE1EQlhlRGd3TUVoZk1UQTROVGN6TlRBd05DMHhMbXB3Wnd8YzE0NWJhODUwYjQ2MTQyNTllYTYzMmZlNTZhNzBhNWYzM2QwNTQwZjkwOTA1MmI3OGQ5YzQxYmViNzUwMzdhOQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085735006,54703,LHX510RRE,PRO BOLT,"PROBO NUT RACE SPEC, RED",Tornillo Aluminio Race Spec Pro-Bolt LHX510RRE Rojo,2.00,1.65,0.71,8430525547032,137,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,1,6,15,7,11,,https://api.mybihr.com/medias/800Wx800H-1085735006-1.jpg?context=bWFzdGVyfHJvb3R8NjMxMjV8aW1hZ2UvanBlZ3xhREEyTDJnNU5pOHpNekV6TXpneU1ERXhOekF5TWk4NE1EQlhlRGd3TUVoZk1UQTROVGN6TlRBd05pMHhMbXB3Wnd8M2M1YWM4YTA5YjE0YTFjMjc0M2E3MzczMzU5MTZiODNkNjE1OGViYzQzZjQ1NmI5NDBjZDY4NWU3NGU4NDg0Mw,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085759001,50109,LNYN5B,PRO BOLT,"PROBO NUT ALLOY NYLOCK M5, BLU",Tuerca de Aluminio Pro-Bolt autoblocante M5 azul LNYN5B,1.40,1.16,0.41,8430525501096,19,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,48,10,80,60,10,,https://api.mybihr.com/medias/800Wx800H-1085759001-1.jpg?context=bWFzdGVyfHJvb3R8NjEwNjJ8aW1hZ2UvanBlZ3xhRGN5TDJnek9DOHpNekV6TkRBM01qazFORGt4TUM4NE1EQlhlRGd3TUVoZk1UQTROVGMxT1RBd01TMHhMbXB3Wnd8MGExNDExNjQ2M2I3MWVjNGI0NmRjOTAzZTc3ZTZiOThkOThiMTQ2ZGNhNmMyZjVhNGZmZGZlMjAzNDg0MDIwMw,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085759003,50111,LNYN5G,PRO BOLT,"PROBO NUT ALLOY NYLOCK M5, GLD",Tuerca de Aluminio Pro-Bolt autoblocante M5 oro LNYN5G,1.40,1.16,0.41,8430525501119,49,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Dorado,48,10,80,60,10,,https://api.mybihr.com/medias/800Wx800H-1085759003-1.jpg?context=bWFzdGVyfHJvb3R8NjQ3NjN8aW1hZ2UvanBlZ3xhRFJoTDJnNVpTOHpNekV6TkRBM016Z3dOamczT0M4NE1EQlhlRGd3TUVoZk1UQTROVGMxT1RBd015MHhMbXB3Wnd8MDUxMGE2MzEyYmE0ZmY2YjFhYWYwMzcyODFiNTM4NjNmNzVmYjFjOGQyZmE0ZDRkZmFjMGY0MWNjMDRjOTY3OA,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085745001,50839,LHX635RBE,PRO BOLT,"PROBO NUT RACE SPEC, BLU",Tornillo Aluminio Race Spec Pro-Bolt LHX635RBE Azul,3.50,2.89,1.11,8430525508392,19,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,4,2,41,8,11,,https://api.mybihr.com/medias/800Wx800H-1085745001-1.jpg?context=bWFzdGVyfHJvb3R8NTk0ODZ8aW1hZ2UvanBlZ3xhRGsxTDJoaE5pOHpNekV6TXpnME1UTTFNRFk0Tmk4NE1EQlhlRGd3TUVoZk1UQTROVGMwTlRBd01TMHhMbXB3Wnd8YmZjNzcyZDZmMTk1MTViNDMwYjkxZmNmZWYxOTJmNDZjZDYxZGFlMTAxNTkwNmFhMWJiMzM2ZDc4OGUwODE5MQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085745006,54712,LHX635RRE,PRO BOLT,"PROBO NUT RACE SPEC, RED",Tornillo Aluminio Race Spec Pro-Bolt LHX635RRE Rojo,3.00,2.48,1.10,8430525547124,9,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,7,4,42,13,12,,https://api.mybihr.com/medias/800Wx800H-1085745006-1.jpg?context=bWFzdGVyfHJvb3R8NjMxMjV8aW1hZ2UvanBlZ3xhRE5rTDJnNE5pOHpNekV6TXpnME16TXhOamMyTmk4NE1EQlhlRGd3TUVoZk1UQTROVGMwTlRBd05pMHhMbXB3Wnd8N2I0ZjkyZGYzNGZiMThkNjQwMGNiZmFlMGM4ZmVkNWEyZjA3NTE3MGIzM2ZhMjE0ZDI5Mjg1MDQwMzA4OTNhMQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085745007,54690,LHX635RSE,PRO BOLT,"PROBO NUT RACE SPEC, SIL",Tornillo Aluminio Race Spec Pro-Bolt LHX635RSE Plata,3.50,2.89,1.13,8430525546905,111,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Plata,4,4,39,9,12,,https://api.mybihr.com/medias/800Wx800H-1085745007-1.jpg?context=bWFzdGVyfHJvb3R8NTQzNTl8aW1hZ2UvanBlZ3xhR0ZtTDJnM09DOHpNekV6TXpnME16Y3dPVGs0TWk4NE1EQlhlRGd3TUVoZk1UQTROVGMwTlRBd055MHhMbXB3Wnd8NDdkZDUxMzExZDUzNTc1NmE3MzMyNWUwZDQ1NmE2NDdiOWJjZjBiNzYyN2E0YTUzODg1NWZhZDk4YzA1MDkyNw,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085745004,54624,LHX635ROE,PRO BOLT,"PROBO NUT RACE SPEC, ORG",Tornillo Aluminio Race Spec Pro-Bolt LHX635ROE Naranja,3.50,2.89,1.11,8430525546240,96,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Naranja,4,2,40,8,12,,https://api.mybihr.com/medias/800Wx800H-1085745004-1.jpg?context=bWFzdGVyfHJvb3R8NDgzNTZ8aW1hZ2UvanBlZ3xhREF6TDJobE9TOHpNekV6TXpnME1qVXpNRE16TkM4NE1EQlhlRGd3TUVoZk1UQTROVGMwTlRBd05DMHhMbXB3Wnd8NWEyZWNmMDRhNGFkYjZlYzYwYzc3YTRkOWMxMDkxMGQwMjI2ODk0NGUxY2M1ODhjNjc1YjA2NDk1M2Y5MDIxMA,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085745003,54668,LHX635RGE,PRO BOLT,"PROBO NUT RACE SPEC, GLD",Tornillo Aluminio Race Spec Pro-Bolt LHX635RGE Oro,3.50,2.89,1.13,8430525546684,12,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Dorado,3,4,39,7,12,,https://api.mybihr.com/medias/800Wx800H-1085745003-1.jpg?context=bWFzdGVyfHJvb3R8NjE0MTN8aW1hZ2UvanBlZ3xhR0V6TDJobU5pOHpNekV6TXpnME1qRXpOekV4T0M4NE1EQlhlRGd3TUVoZk1UQTROVGMwTlRBd015MHhMbXB3Wnd8ZjU0ZDNlYjY4Zjc0ZDJmOTcwZmU2NGU3MjIxNzgyNzRlNzVhM2Q5MWViNTg3OWI0NmYzZDY3OGRkZTY0ZmQ5Mw,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085745002,54646,LHX635RBKE,PRO BOLT,"PROBO NUT RACE SPEC, BLK",Tornillo Aluminio Race Spec Pro-Bolt LHX635RBKE Negro,3.50,2.89,1.12,8430525546462,39,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Negro,7,2,40,14,12,,https://api.mybihr.com/medias/800Wx800H-1085745002-1.jpg?context=bWFzdGVyfHJvb3R8NTQxODV8aW1hZ2UvanBlZ3xhREl5TDJoaU5DOHpNekV6TXpnME1UYzBNemt3TWk4NE1EQlhlRGd3TUVoZk1UQTROVGMwTlRBd01pMHhMbXB3Wnd8NjE4MmM5ODA1MDJlY2Y1Yzg4M2YzODg3MzA1N2Q4YzEyZmMyZDZlNjZkODBjNTAxZjJmNzcyZjc5ZjNlYjY4ZA,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085767005,49897,LPB512S,PRO BOLT,"PROBO BOLT M5X0,8X12MM, SIL",Tornillo de Aluminio Pro-bolt cabeza cilíndrica M5 x (0.8mm) x 12mm plata LPB512S,1.40,1.16,0.29,8430525498976,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Plata,48,10,80,60,10,,https://api.mybihr.com/medias/800Wx800H-1085767005-1.jpg?context=bWFzdGVyfHJvb3R8NTg0NDl8aW1hZ2UvanBlZ3xhRE5pTDJoa1lpOHpNekV6TkRNeU1UTXpOak0xTUM4NE1EQlhlRGd3TUVoZk1UQTROVGMyTnpBd05TMHhMbXB3Wnd8MTRlZTAwYjFkY2I3OWQxODk4ZjUxOTQ0MDNkOWFkMmNhZDYwYzY4ZWFjZDY3ZjUzYTljNjU3MzM2ZDNjOWIwMw,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085746002,54647,LHX640RBKE,PRO BOLT,"PROBO NUT RACE SPEC, BLK",Tornillo Aluminio Race Spec Pro-Bolt LHX640RBKE Negro,3.50,2.89,1.13,8430525546479,49,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Negro,8,6,46,14,12,,https://api.mybihr.com/medias/800Wx800H-1085746002-1.jpg?context=bWFzdGVyfHJvb3R8NTQxODV8aW1hZ2UvanBlZ3xhREkxTDJneE9DOHpNekV6TXpnME5EUTVOalF4TkM4NE1EQlhlRGd3TUVoZk1UQTROVGMwTmpBd01pMHhMbXB3Wnd8MzAxYTYzNWI2YjJlZGY2MjNmZTgxZjYzMTYyMzY2YWFlNmY0YzY3M2I0OWUzZTk0Yzg3MGQ4M2FlMjViNDEwZA,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085746001,50840,LHX640RBE,PRO BOLT,"PROBO NUT RACE SPEC, BLU",Tornillo Aluminio Race Spec Pro-Bolt LHX640RBE Azul,3.50,2.89,1.14,8430525508408,45,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,4,4,44,7,12,,https://api.mybihr.com/medias/800Wx800H-1085746001-1.jpg?context=bWFzdGVyfHJvb3R8NTk0ODZ8aW1hZ2UvanBlZ3xhRFl6TDJneU15OHpNekV6TXpnME5ERXdNekU1T0M4NE1EQlhlRGd3TUVoZk1UQTROVGMwTmpBd01TMHhMbXB3Wnd8MDNmNzY3NTE4NWJiOTY1NGY5NDQ1NzRiZDUwYzNiZDBlMjc0MzNkMGU5MzhhM2EyZDliZTNjNzA2MGU3NjBlYw,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085746006,54713,LHX640RRE,PRO BOLT,"PROBO NUT RACE SPEC, RED",Tornillo Aluminio Race Spec Pro-Bolt LHX640RRE Rojo,3.50,2.89,1.13,8430525547131,102,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,4,18,44,8,12,,https://api.mybihr.com/medias/800Wx800H-1085746006-1.jpg?context=bWFzdGVyfHJvb3R8NjMxMjV8aW1hZ2UvanBlZ3xhRGRoTDJoaFpDOHpNekV6TXpnME5qQTJPVEkzT0M4NE1EQlhlRGd3TUVoZk1UQTROVGMwTmpBd05pMHhMbXB3Wnd8NmU3YjZlNDExZWNiYjljYmViNmZmNmE5MWJjOGY1NDZmY2JhNTc4MGNiMTY1OTIzOTc0MTUxODdlZTZkNzMwNg,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085746004,54625,LHX640ROE,PRO BOLT,"PROBO NUT RACE SPEC, ORG",Tornillo Aluminio Race Spec Pro-Bolt LHX640ROE Naranja,3.00,2.48,1.11,8430525546257,79,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Naranja,4,2,44,8,12,,https://api.mybihr.com/medias/800Wx800H-1085746004-1.jpg?context=bWFzdGVyfHJvb3R8NDkzNTJ8aW1hZ2UvanBlZ3xhR0l6TDJnMFlTOHpNekV6TXpnME5USTRNamcwTmk4NE1EQlhlRGd3TUVoZk1UQTROVGMwTmpBd05DMHhMbXB3Wnd8NWIwMTE0NzNmNTJiYjM0OThhMzg5MDJmMTlmNGFhODM1NDMwZDQyNWEyYjI3ODU1Mjc4YmVkNDlhMWE4ODEyZQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085746007,54691,LHX640RSE,PRO BOLT,"PROBO NUT RACE SPEC, SIL",Tornillo Aluminio Race Spec Pro-Bolt LHX640RSE Plata,3.50,2.89,1.13,8430525546912,127,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Plata,8,4,45,14,12,,https://api.mybihr.com/medias/800Wx800H-1085746007-1.jpg?context=bWFzdGVyfHJvb3R8NTQzNTl8aW1hZ2UvanBlZ3xhREZpTDJoaVlpOHpNekV6TXpnME5qUTJNalE1TkM4NE1EQlhlRGd3TUVoZk1UQTROVGMwTmpBd055MHhMbXB3Wnd8YTQ2YzNmNWJiOGJmMDIyMzFjN2JjMThhZWIxNThhNDRiYzU2MWViNTkwZDI5MDNmNWM3Y2JhNzlkMzVkMjQzOQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085746003,54669,LHX640RGE,PRO BOLT,"PROBO NUT RACE SPEC, GLD",Tornillo Aluminio Race Spec Pro-Bolt LHX640RGE Oro,3.50,2.89,1.13,8430525546691,46,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Dorado,4,4,45,8,11,,https://api.mybihr.com/medias/800Wx800H-1085746003-1.jpg?context=bWFzdGVyfHJvb3R8NjE0MTN8aW1hZ2UvanBlZ3xhRGs0TDJnd1lTOHpNekV6TXpnME5EZzRPVFl6TUM4NE1EQlhlRGd3TUVoZk1UQTROVGMwTmpBd015MHhMbXB3Wnd8NzJmZDYyOWQ2MTBlMDIyYTUwMTc3YzIzYTRmYjViN2UzMzgyMGNmY2Y1ZmVlZjQxOGRmMjJiMTE1ZTg1NjNmZQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085773006,49937,LPB610R,PRO BOLT,"PROBO BOLT M6X1,00X10MM, RED",Tornillo de Aluminio Pro-bolt cabeza cilíndrica M6 x (1.00mm) x 10mm rojo LPB610R,1.40,1.16,0.45,8430525499379,5,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,1,1,16,8,10,,https://api.mybihr.com/medias/800Wx800H-1085773006-1.jpg?context=bWFzdGVyfHJvb3R8NDQ2NTV8aW1hZ2UvanBlZ3xhRGxqTDJnd09DOHpNekV6TkRNek5qUXdPVFl6TUM4NE1EQlhlRGd3TUVoZk1UQTROVGMzTXpBd05pMHhMbXB3Wnd8ZjM0NTBkOTJjMWQ1M2NiNjc0YzcyZTEwOTQ4MDMyNDJjOWVjNWMzYTc3NGY5ZWY0MWYwZDhmYWY4ZDE4NzdmNA,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085773003,49936,LPB610G,PRO BOLT,"PROBO BOLT M6X1,00X10MM, GLD",Tornillo de Aluminio Pro-bolt cabeza cilíndrica M6 x (1.00mm) x 10mm oro LPB610G,1.40,1.16,0.45,8430525499362,46,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Dorado,1,1,16,8,10,,https://api.mybihr.com/medias/800Wx800H-1085773003-1.jpg?context=bWFzdGVyfHJvb3R8NDg0MDZ8aW1hZ2UvanBlZ3xhR05oTDJnMk55OHpNekV6TkRNek5USXlPVGs0TWk4NE1EQlhlRGd3TUVoZk1UQTROVGMzTXpBd015MHhMbXB3Wnd8ODY1YTJhNjE2ZTYyZWY0ZjA4OTRkN2Q4NjE0YzFiN2JmNTRjYmIxZjZhNmEzMjRiZDA0ZTE0Y2Q4YzllNjY1Ng,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085773001,49933,LPB610B,PRO BOLT,"PROBO BOLT M6X1,00X10MM, BLU",Tornillo de Aluminio Pro-bolt cabeza cilíndrica M6 x (1.00mm) x 10mm azul LPB610B,1.29,1.07,0.45,8430525499331,26,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,1,2,15,8,10,,https://api.mybihr.com/medias/800Wx800H-1085773001-1.jpg?context=bWFzdGVyfHJvb3R8NDc1MTh8aW1hZ2UvanBlZ3xhRGt3TDJoallTOHpNekV6TkRNek5EUTBNelUxTUM4NE1EQlhlRGd3TUVoZk1UQTROVGMzTXpBd01TMHhMbXB3Wnd8NTVkMzllNzJlN2ZhMjRjMTkyNjg4MGMzZTZhMGNlZGUwNmMyNWMzNzYzMGQ3ZmJjMjA5ODQzYjY3YzcwODhlYw,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085773002,49934,LPB610BK,PRO BOLT,"PROBO BOLT M6X1,00X10MM, BLK",Tornillo de Aluminio Pro-bolt cabeza cilíndrica M6 x (1.00mm) x 10mm negro LPB610BK,1.40,1.16,0.43,8430525499348,25,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Negro,1,4,15,7,10,,https://api.mybihr.com/medias/800Wx800H-1085773002-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNDR8aW1hZ2UvanBlZ3xhREF6TDJoaVpDOHpNekV6TkRNek5EZ3pOamMyTmk4NE1EQlhlRGd3TUVoZk1UQTROVGMzTXpBd01pMHhMbXB3Wnd8OTRmNmQxYzRhNDFiOGZkNDI0YjRkMDNmOTM0YTMzYzYxZTRhN2IwMzljNDBjNDVlMWE3N2MxYTIxM2Q1OGYxMA,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085773007,49939,LPB610S,PRO BOLT,"PROBO BOLT M6X1,00X10MM, SIL",Tornillo de Aluminio Pro-bolt cabeza cilíndrica M6 x (1.00mm) x 10mm plata LPB610S,1.40,1.16,0.43,8430525499393,40,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Plata,1,1,14,8,10,,https://api.mybihr.com/medias/800Wx800H-1085773007-1.jpg?context=bWFzdGVyfHJvb3R8NDUwNDN8aW1hZ2UvanBlZ3xhRE5rTDJneE5pOHpNekV6TkRNek5qZ3dNamcwTmk4NE1EQlhlRGd3TUVoZk1UQTROVGMzTXpBd055MHhMbXB3Wnd8OTViZGIwYWRhMTMxODEwMmM5YzUwYWNkMzk5OGFmYWJjN2E3Y2Y0NmFkZmQ0ZThkNmI1OGM1NWFjMDNmNDA4ZQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085715006,55003,LFB512R,PRO BOLT,"PROBO BOLT M5X0,8X12MM, RED",Tornillo de Aluminio Pro-bolt cabeza alomada M5 x (0.8mm) x 12mm rojo LFB512R,1.20,0.99,0.45,8430525550032,78,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,2,1,11,14,11,,https://api.mybihr.com/medias/800Wx800H-1085715006-1.jpg?context=bWFzdGVyfHJvb3R8MjIzMTB8aW1hZ2UvanBlZ3xhREkxTDJnME5DOHpNekV6TXpNNE1EWTVPREUwTWk4NE1EQlhlRGd3TUVoZk1UQTROVGN4TlRBd05pMHhMbXB3Wnd8MGM5Y2JmM2RlMjZjZDA4MjM1ZWYzOTdiOWRmMjU4OWJlNzI2NTg0MzNlZjY0N2YyM2ViMDg0N2U0OGIyMDU1YQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085715004,55001,LFB512O,PRO BOLT,"PROBO BOLT M5X0,8X12MM, ORG",Tornillo de Aluminio Pro-bolt cabeza alomada M5 x (0.8mm) x 12mm naranja LFB512O,1.20,0.99,0.40,8430525550018,153,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Naranja,2,2,14,9,12,,https://api.mybihr.com/medias/800Wx800H-1085715004-1.jpg?context=bWFzdGVyfHJvb3R8MjM3NTF8aW1hZ2UvanBlZ3xhRGxsTDJoaFpDOHpNekV6TXpNM09Ua3hNVGN4TUM4NE1EQlhlRGd3TUVoZk1UQTROVGN4TlRBd05DMHhMbXB3Wnd8ZTYwNjNjNDA1ZDJkYjJiN2I5YTI4YmU0NGM2ZDc2ZmY3YmNjZmU0OWZkMTJkZjE4MzUxYWI4YmQ3ZDczYWM0ZA,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085715003,55000,LFB512G,PRO BOLT,"PROBO BOLT M5X0,8X12MM, GLD",Tornillo de Aluminio Pro-bolt cabeza alomada M5 x (0.8mm) x 12mm oro LFB512G,1.40,1.16,0.46,8430525550001,227,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Dorado,1,2,14,8,12,,https://api.mybihr.com/medias/800Wx800H-1085715003-1.jpg?context=bWFzdGVyfHJvb3R8MjMwMDN8aW1hZ2UvanBlZ3xhR1prTDJnNVppOHpNekV6TXpNM09UVXhPRFE1TkM4NE1EQlhlRGd3TUVoZk1UQTROVGN4TlRBd015MHhMbXB3Wnd8ZThmMWQzYWQ1MTU0NzRhODA0YmMzYzE5ZDZmNmI3ZWM5ZWY0ZmI2YjRjODFhZjA1MTE0MDEwZjY2YTRjMTJiYQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
1085715001,54998,LFB512B,PRO BOLT,"PROBO BOLT M5X0,8X12MM, BLU",Tornillo de Aluminio Pro-bolt cabeza alomada M5 x (0.8mm) x 12mm azul LFB512B,1.40,1.16,0.46,8430525549982,152,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,1,1,13,9,11,,https://api.mybihr.com/medias/800Wx800H-1085715001-1.jpg?context=bWFzdGVyfHJvb3R8MjcxOTN8aW1hZ2UvanBlZ3xhRGsyTDJneVppOHpNekV6TXpNM09ETXpPRGcwTmk4NE1EQlhlRGd3TUVoZk1UQTROVGN4TlRBd01TMHhMbXB3Wnd8Nzc0YTljOWIyYTliY2Q1OTcwYmRkMTQwZDJkZGI5NmM2YTZlNTY5ZTdiZWM0OTVmNzQzY2U3N2Q1N2EwZjc1YQ,,https://static.bihr.pro/eBihr/Pictures/PRO_BOLT-pictures.zip,Spain Warehouse (Parts)
