PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,V-Posición,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (cm),Altura (mm),Anchura (cm),Anchura (mm),Apertura (mm),Barra transversal,Bloqueo,Cantidad,Capacidad (Ah),Capacidad (ml/l),Capacidad de portaequipajes (L),Carga máxima (kg),Casquillo,Categoría ECE,Color,Color de la carcasa,Color del cristal,Componente de fijación,Composición,Compuesto del puño,Conexión eléctrica,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro interior del manillar (mm),Diámetro Ø (mm),Elevación de manillar (mm),Embalaje,Eslabones de cadena,Espesor (mm),Fijación,Forma,Función de la luz,Gama,Homologación,Incluye intermitente,Longitud (cm),Longitud (mm),Montaje,Montaje de espejo retrovisor,Número de canal,Número de pines,Número de puntos,Peso (kg),Plegable,Posición,Rango de uso,Resistencia,Rosca (mm),Rosca de espejo,Rosca inferior,"Rosca superior ",Sentido de rosca,Tamaño de accionamiento cuadrado,Terminales,Tipo,Tipo de luz,Tipo de producto,Tipo de puño,Tipo de retrovisor,Tipo de soporte,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,Document2,Document3,Document4,DeliveryPlant
1067211,,#LCF-PH34,BIHR,BIHR HEADLIGHT OE TYPE GSX-R 600/750,Faro Delantero BIHR tipo OEM Suzuki GSX-R600 / 750,288.74,238.63,155.11,872469,0,8539293000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs2654AE3A{text-align:left;margin:0pt 0pt 0pt 0pt;}.csE8AC24F0{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>A low price OEM lighting replacement.</p><p> </p><ul start=""1""> <li>Front light</li><li>OEM size and design</li><li>Delivered without bulbs and connections</li></ul> <p> </p></body> </html>","       A low price OEM lighting replacement.  Front lightOEM size and designDelivered without bulbs and connections   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,28225,1999,373,322,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No homologado carretera,,,,,,,,,,,Delantero,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1067211-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODcyMjB8aW1hZ2UvanBlZ3xhR1ZqTDJobVl5ODRPVGMwTXprMU56TTJNRGswTHpFd05qY3lNVEV0TVY4NE1EQlhlRGd3TUVnfDVjZjk5NWU3YjZjMzM1ZTBmMjM1MTE1OTIxMTY0YTU1NWY4MWY2OTM0MWUzZmJmZGM3N2RlYmQzMzdkMDE2Mzk,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067214,,#LCF-PH41,BIHR,BIHR HEADLIGHT OE TYPE GSX-R 1000,Faro Delantero BIHR tipo OEM Suzuki GSX-R1000,288.74,238.63,155.11,872471,1,8539293000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs2654AE3A{text-align:left;margin:0pt 0pt 0pt 0pt;}.csE8AC24F0{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>A low price OEM lighting replacement.</p><p> </p><ul start=""1""> <li>Front light</li><li>OEM size and design</li><li>Delivered without bulbs and connections</li></ul> <p> </p></body> </html>","       A low price OEM lighting replacement.  Front lightOEM size and designDelivered without bulbs and connections   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,27341,1587,375,317,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No homologado carretera,,,,,,,,,,,Delantero,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1067214-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc2NDZ8aW1hZ2UvanBlZ3xhREZtTDJobU9DODVNREV6TVRjME5EWTROak00THpFd05qY3lNVFF0TVY4NE1EQlhlRGd3TUVnfDk4NTE4ZjE3M2QzNWIzMTBiZWJmYzE1ZDIzYzFkMjM2YzZlNjA1MTk0OGQ3MTIxZjhlMGExMzFjNzk0YmJmZGQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067215,,#LCF-PH42,BIHR,BIHR HEADLIGHT OE TYPE GSX-R 1000,Faro Delantero BIHR tipo OEM Suzuki GSX-R1000,288.74,238.63,155.11,872470,0,8539293000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs2654AE3A{text-align:left;margin:0pt 0pt 0pt 0pt;}.csE8AC24F0{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>A low price OEM lighting replacement.</p><p> </p><ul start=""1""> <li>Front light</li><li>OEM size and design</li><li>Delivered without bulbs and connections</li></ul> <p> </p></body> </html>","       A low price OEM lighting replacement.  Front lightOEM size and designDelivered without bulbs and connections   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,27329,1783,370,317,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No homologado carretera,,,,,,,,,,,Delantero,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1067215-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODk1MTl8aW1hZ2UvanBlZ3xhRFJsTDJobU1TODVNREV6TVRjME5qWTFNalEyTHpFd05qY3lNVFV0TVY4NE1EQlhlRGd3TUVnfDkwMDhhMGFmOWM2YjgxNGJhN2NlNDMxM2U2YzE4OTgxNjNlMDkyYzhmNzM4MmUwM2ViNTAyMTYzMzk1NTkzZTE,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067228,,TZBMW-166-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR LED con intermitentes integrados BMW F650GS / R1200GS,96.12,79.44,47.66,323078,0,8714109090,0,1,"<p>This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.</p><ul><li>LED rear light and indicators</li><li>Direct replacement for the OE component, no modification required</li><li>Light type-approved - indicators not type-approved</li></ul>","
This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.LED rear light and indicatorsDirect replacement for the OE component, no modification requiredLight type-approved - indicators not type-approved",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,2802,223,303,136,68,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067228-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTkwODR8aW1hZ2UvanBlZ3xhR0ZrTDJnNFl5ODRPVGMwTXprNU1EYzRORE13THpFd05qY3lNamd0TVY4NE1EQlhlRGd3TUVnfDYzMTA4NTAxNjZlNTI5YmEyMTZjMWUxY2NiZTg5MmY1YjQ1Nzg2NjQwYTBlMjRkNjIyZDdiM2VhMGY5NWVkYzY,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067231,,TZD-122-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR LED con intermitentes integrados DUCATI 749 / 999,96.12,79.44,47.66,323081,2,8714109090,0,1,"<p>This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.</p><ul><li>LED rear light and indicators</li><li>Direct replacement for the OE component, no modification required</li><li>Light type-approved - indicators not type-approved</li></ul>","
This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.LED rear light and indicatorsDirect replacement for the OE component, no modification requiredLight type-approved - indicators not type-approved",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,6534,168,330,225,88,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067231-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAwNTIxfGltYWdlL2pwZWd8YUdSaUwyaGhOeTg0T1RjME16azVPRFkwT0RZeUx6RXdOamN5TXpFdE1WODRNREJYZURnd01FZ3xiMDg2OGZjNjYyZDRhNWNlZTI3MGNhMjc4NmIxYTM0NWZjOGVmMGIzN2ZmMmU4ODI3NjUxZTI0YzI5Mjk5MmZk,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067234,,TZH-052-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR Led con intermitentes integradoHONDA HORNET 600,112.65,93.10,55.86,323083,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs33C45E07{color:#F00;background-color:transparent;font-weight:bold;font-style:normal;}</style> </head> <body> <p>To custom the rear part of your bike, this rear light is an affordable and unavoidable solution. Security is guaranteed due to LED powerful lighting.</p><p> </p><ul start=""1""> <li>LED Rearlight with integrated indicators </li><li>Replaces OEM rearlight without modifications </li><li>Street legal rearlight - non-street legal indicators</li></ul> <p> </p></body> </html>","       To custom the rear part of your bike, this rear light is an affordable and unavoidable solution. Security is guaranteed due to LED powerful lighting.  LED Rearlight with integrated indicators Replaces OEM rearlight without modifications Street legal rearlight - non-street legal indicators   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,2652,337,260,120,85,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067234-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEyODI5NXxpbWFnZS9qcGVnfGFESTVMMmhqWVM4NE9UYzBOREF3T0RRM09UQXlMekV3TmpjeU16UXRNVjg0TURCWGVEZ3dNRWd8YWEwN2RlYjQ4MzMxOWYzOWQ5NDNkZDc1MWRmNGNkNGNkNGUwMzI4OGUzNmM3MWNhOGVmYzVhODAyNjVjZjYwYQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067254,,TZY-086-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR LED con intermitentes integrados Yamaha V-MAX 1200,96.12,79.44,47.66,323104,0,8714109090,0,1,"<p>This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.</p><ul><li>LED rear light and indicators</li><li>Direct replacement for the OE component, no modification required</li><li>Light type-approved - indicators not type-approved</li></ul>","
This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.LED rear light and indicatorsDirect replacement for the OE component, no modification requiredLight type-approved - indicators not type-approved",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,2563,210,301,131,65,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067254-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUyNzAzfGltYWdlL2pwZWd8YURBMEwyaGpZeTg0T1RjME5EQTJNelV5T1RJMkx6RXdOamN5TlRRdE1WODRNREJYZURnd01FZ3xkY2FhZGFjNzIwZjIxNTQ2MDAyZjY4NTQwOTIyYjQzYmQ0NTEzMDFkMjEzOGI3NjNlYjZjYTQ5YWU3Y2EwYWQz,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067255,,TZY-110-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR Led con intermitentes integradoYamaha R6,108.89,89.99,58.49,320188,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs33C45E07{color:#F00;background-color:transparent;font-weight:bold;font-style:normal;}</style> </head> <body> <p>To custom the rear part of your bike, this rear light is an affordable and unavoidable solution. Security is guaranteed due to LED powerful lighting.</p><p> </p><ul start=""1""> <li>LED Rearlight with integrated indicators </li><li>Replaces OEM rearlight without modifications </li><li>Street legal rearlight - non-street legal indicators</li></ul> <p> </p></body> </html>","       To custom the rear part of your bike, this rear light is an affordable and unavoidable solution. Security is guaranteed due to LED powerful lighting.  LED Rearlight with integrated indicators Replaces OEM rearlight without modifications Street legal rearlight - non-street legal indicators   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,4275,230,347,154,80,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067255-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM1OTEzfGltYWdlL2pwZWd8YURRM0wyaGpOUzg0T1RjME5EQTJOVFE1TlRNMEx6RXdOamN5TlRVdE1WODRNREJYZURnd01FZ3wzY2RiOTI2NzgzODYzODIyYTgxMzE2NzhlYWY4ZjcyMmIwYjlhZjEyZDJhOTFiNmY1YTVkODE4ZWEyYzU3OTEz,https://api.mybihr.com/medias/1067255-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTYxODk4fGltYWdlL2pwZWd8YURjMkwyaGlaUzg0T1RjME5EQTJOelEyTVRReUx6RXdOamN5TlRVdE1sODRNREJYZURnd01FZ3xiN2M0MTg4NDViNGY2Y2JiMGFmNWNlMDFkZDI1NTI0YTEyOTQ1Nzg4NGJjYTBlY2MyNjU5YzY4OWI5ZmFjMzM3,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067256,,TZY-154-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR LED con intermitentes integrados Yamaha FZ6,96.12,79.44,47.66,323101,0,8714109090,0,1,"<p>This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.</p><ul><li>LED rear light and indicators</li><li>Direct replacement for the OE component, no modification required</li><li>Light type-approved - indicators not type-approved</li></ul>","
This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.LED rear light and indicatorsDirect replacement for the OE component, no modification requiredLight type-approved - indicators not type-approved",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,2232,192,300,124,60,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067256-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2NTUxfGltYWdlL2pwZWd8YUdFMkwyaGlOeTg0T1RjME5EQTJPVFF5TnpVd0x6RXdOamN5TlRZdE1WODRNREJYZURnd01FZ3w1ZmQ4NDFkMGVjZjAwODQ4MmUxYjgyMmRkYTBkM2Y0MDc0OTMzYzM4YjQxNDljYjMyYzYwMzkyZWNlZTg4Nzkw,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067258,,TZY-202-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR LED con intermitentes integrados Yamaha FZ1,108.89,89.99,53.99,323102,0,8714109090,0,1,"<p>This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.</p><ul><li>LED rear light and indicators</li><li>Direct replacement for the OE component, no modification required</li><li>Light type-approved - indicators not type-approved</li></ul>","
This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.LED rear light and indicatorsDirect replacement for the OE component, no modification requiredLight type-approved - indicators not type-approved",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,2773,323,210,142,93,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067258-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE2NTYxfGltYWdlL2pwZWd8YURsa0wyZzFZaTg0T1RjME5EQTNOVE15TlRjMEx6RXdOamN5TlRndE1WODRNREJYZURnd01FZ3w4ODI5NTA1YWI0MTBlZjA2OWUwYTI3MjFjNDE1NDkzMWMxNzljM2JmNzE1MGJlODBjMWNlZmJjNThkNzY1MTE4,https://api.mybihr.com/medias/1067258-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1Mzc4fGltYWdlL2pwZWd8YUdSbUwyZzFOQzg0T1RjME5EQTNOekk1TVRneUx6RXdOamN5TlRndE1sODRNREJYZURnd01FZ3wzZmFhNmNiZTk4ODIxYWJiNTM4NGYyMjVhMjgyYTczOTFjNWE1MWZiNWY0NzE3ODYyNWM0YTQ1MDgxZDBmN2Uy,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067259,,TZY-238-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR Led con intermitentes integradoYamaha R6,114.80,94.88,61.67,320185,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs33C45E07{color:#F00;background-color:transparent;font-weight:bold;font-style:normal;}</style> </head> <body> <p>To custom the rear part of your bike, this rear light is an affordable and unavoidable solution. Security is guaranteed due to LED powerful lighting.</p><p> </p><ul start=""1""> <li>LED Rearlight with integrated indicators </li><li>Replaces OEM rearlight without modifications </li><li>Street legal rearlight - non-street legal indicators</li></ul> <p> </p></body> </html>","       To custom the rear part of your bike, this rear light is an affordable and unavoidable solution. Security is guaranteed due to LED powerful lighting.  LED Rearlight with integrated indicators Replaces OEM rearlight without modifications Street legal rearlight - non-street legal indicators   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,3928,351,341,144,80,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & Homologación CE & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067259-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTM1MzN8aW1hZ2UvanBlZ3xhREJtTDJnMFpTODRPVGMwTkRBM09USTFOemt3THpFd05qY3lOVGt0TVY4NE1EQlhlRGd3TUVnfDFhMDUwZDUxYTQ2NzlkZjNjNDY2OWI4YWQ2YzkzOGE2ZDZkYjUxOTkxMDViMjVkYWU5NmRjMTliYTFkMmMzZTM,https://api.mybihr.com/medias/1067259-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTQ4MTR8aW1hZ2UvanBlZ3xhRFpqTDJnd01DODRPVGMwTkRBNE1USXlNems0THpFd05qY3lOVGt0TWw4NE1EQlhlRGd3TUVnfGFkNzNmM2FiZjI0YjkzYmI1NDc4MWI0YzJhNGYyNzg2YTRiOWM3NzAyZTQ2MzYwNzNmNDM0ZWJiNDgyYTU2OWQ,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067260,,TZY-256-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR LED con intermitentes integrados Yamaha R1,108.89,89.99,53.99,323103,0,8714109090,0,1,"<p>This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.</p><ul><li>LED rear light and indicators</li><li>Direct replacement for the OE component, no modification required</li><li>Light type-approved - indicators not type-approved</li></ul>","
This rear light is the essential component for improving the lines of the rear end of your machine, and will get you seen thanks to the power of the LEDs.LED rear light and indicatorsDirect replacement for the OE component, no modification requiredLight type-approved - indicators not type-approved",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,2254,252,301,144,52,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067260-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI2MjV8aW1hZ2UvanBlZ3xhREk1TDJnd055ODRPVGMwTkRBNE16RTVNREEyTHpFd05qY3lOakF0TVY4NE1EQlhlRGd3TUVnfDAwMWYxNGRjZDRlMTFhMGQzYjVkMDA5NWM0NzEzN2ExMTg1OGJjOTBmMjM2OGZlM2VmYjkxNDFmYTc1ODAyZmM,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1067261,,TZY-316-INT,BIHR,BIHR TAIL LIGHT WITH INDICATOR,Piloto trasero BIHR Led con intermitentes integradoYamaha XJ6,108.89,89.99,53.99,323109,0,8512200090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs33C45E07{color:#F00;background-color:transparent;font-weight:bold;font-style:normal;}</style> </head> <body> <p>To custom the rear part of your bike, this rear light is an affordable and unavoidable solution. Security is guaranteed due to LED powerful lighting.</p><p> </p><ul start=""1""> <li>LED Rearlight with integrated indicators </li><li>Replaces OEM rearlight without modifications </li><li>Street legal rearlight - non-street legal indicators</li></ul> <p> </p></body> </html>","       To custom the rear part of your bike, this rear light is an affordable and unavoidable solution. Security is guaranteed due to LED powerful lighting.  LED Rearlight with integrated indicators Replaces OEM rearlight without modifications Street legal rearlight - non-street legal indicators   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRIC,,,,,5601,369,261,185,116,,,,,,,,,,,,,,,,,,,Transparente & Translúcido,,,,,,,,,,,,,,,,,,No homologado carretera & No homologado carretera,,,,,,,,,,,Trasero & Trasero,,,,,,,,,,,LED & LED,,,,,,https://api.mybihr.com/medias/1067261-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxODI1fGltYWdlL2pwZWd8YUdZNUwyZ3daQzg0T1RjME5EQTROVEUxTmpFMEx6RXdOamN5TmpFdE1WODRNREJYZURnd01FZ3w3MTYzNjg4OTllMjgzODZlN2QxNjVhZDI4MTgyZmFlNDBlNjgzNTI4ZjRhOGQ2ZTA1MmYxM2E0YTNiZDczNjk5,https://api.mybihr.com/medias/1067261-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3Nzg4fGltYWdlL2pwZWd8YUdOaEwyZ3hOQzg0T1RjME5EQTROekV5TWpJeUx6RXdOamN5TmpFdE1sODRNREJYZURnd01FZ3xhMGI0OGEzNTY5MTliOWZiNGYzOTk5ZmZlMmQ1Mjg1Njc2M2IxM2MzZGIxYzdiMTg1MmJlZTM3ODNiZWJlNTdl,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
