PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Diámetro int/ext (mm/mm),Especificaciones,Número de fases,Referencias OEM,Voltaje,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
1077993,17348,ESG078,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Honda CBR900RR,221.83,183.33,100.83,ESG078,3,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1755,1135,206,142,60,,,,,,https://api.mybihr.com/medias/1077993-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDAzODd8aW1hZ2UvanBlZ3xhRE01TDJneE1TODRPVGMzTURFek9ETXpOelU0THpFd056YzVPVE10TVY4NE1EQlhlRGd3TUVnfGNmNTc3Y2E4MTAwYzMwM2Q4NTU3ZjNlOGE2MDlkNDQ3NDQ2OTJiMDlmMTc1YTQyNzlmMWU5M2VhODljYmQ5OWE,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077997,17352,ESG085,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Honda VT1100 Shadow,220.83,182.50,100.38,0799804154797,2,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1787,1490,203,142,62,,,,,,https://api.mybihr.com/medias/1077997-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMjd8aW1hZ2UvanBlZ3xhR0V3TDJnMU1TODRPVGMzTURFME5qSXdNVGt3THpFd056YzVPVGN0TVY4NE1EQlhlRGd3TUVnfDZmZmI4YTQ4ZTZhNzJkNDE3NGFhYzNlNWUzOTk1ZmZmMWRkNGM5ZGViNWFlZTcxYWE1MzM0YmQ2YjA1YTQ4MTY,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078000,013116,ESG088,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Suzuki GSX650F,251.08,207.50,114.13,ESG088,0,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>ElectroSport stators are designed to be direct replacements to original equipment</p><p> </p><ul> <li>Manufactured to handle higher power loads</li><li>Developed in the USA</li></ul> <p> </p><p>One of the best value for money</p></body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment  Manufactured to handle higher power loadsDeveloped in the USA  One of the best value for money ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1691,807,206,144,57,,,,,,https://api.mybihr.com/medias/1078000-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwOTQ1fGltYWdlL2pwZWd8YUdFNUwyaGhaQzg0T1RjM01ERTFNakV3TURFMEx6RXdOemd3TURBdE1WODRNREJYZURnd01FZ3wxY2QyNDdiMjVkZTVjZTA4MDY2NjQ1YmJlODk3YzM4MTRiOGMzNzJkYTNhZmViODVhYTFmNDgzNmNkNGQzYjk2,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078001,17354,ESG089,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Yamaha V-Max1200,232.93,192.50,105.88,799804154827,0,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1730,1555,203,142,60,,,,,,https://api.mybihr.com/medias/1078001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMjd8aW1hZ2UvanBlZ3xhRFkyTDJoaU5DODRPVGMzTURFMU5EQTJOakl5THpFd056Z3dNREV0TVY4NE1EQlhlRGd3TUVnfDRjNjExODhhNTlmMGU5ZjQzYjdlNzMwMjM0M2FkNWFjYTEzZjIzZWIzNDk4M2JhM2IyYzRkMWE1YzQ4YjRkNjY,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078002,17355,ESG091,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Yamaha XV535 Virago,204.70,169.17,93.04,799804154841,3,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,922,940,122,189,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1078002-1.jpg?context=bWFzdGVyfHJvb3R8ODQyNDF8aW1hZ2UvanBlZ3xhRGN3TDJneU15ODFNRFU0TlRVeE9UTTVNRGMxTUM4NE1EQlhlRGd3TUVoZk1UQTNPREF3TWkweExtcHdad3xmZGQxNTg3YmIzZGNiOTI1NTUzNWU1YzExNTcyNjE1YzkwNjYwMmVhNTQ3ZjM2Y2E1N2VlZDM2ZWQxNTgxYTY4,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078003,17356,ESG092,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Honda VT600 Shadow,192.58,159.16,87.54,ESG092,1,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1730,1163,203,142,60,,,,,,https://api.mybihr.com/medias/1078003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjU4MzR8aW1hZ2UvanBlZ3xhR0UwTDJoaVppODRPVGMzTURFMU56azVPRE00THpFd056Z3dNRE10TVY4NE1EQlhlRGd3TUVnfGIxNzMzMTBlMzc2YzQwYmQ1ZGEwNGJkMDRkYWJkMmI1YzViYWQ5YzZlZDMwN2U2YzEzMWE1OTdjOTMzMjRhZjE,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077987,013117,ESG041,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Yamaha R3,206.49,170.65,93.86,ESG041,2,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>ElectroSport stators are designed to be direct replacements to original equipment</p><p> </p><ul> <li>Manufactured to handle higher power loads</li><li>Developed in the USA</li></ul> <p> </p><p>One of the best value for money</p></body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment  Manufactured to handle higher power loadsDeveloped in the USA  One of the best value for money ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1267,980,192,132,50,,,,,,https://api.mybihr.com/medias/1077987-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwOTQ1fGltYWdlL2pwZWd8YUdFd0wyZzRNUzg0T1RjM01ERXlOalUwTVRFd0x6RXdOemM1T0RjdE1WODRNREJYZURnd01FZ3xjYTFhMjQ5MWYwMzA4ZmM4MmJiYTYxNWRkNjg5YmI5MTE1YzRiNWMwMzFkZmM2OGVmNDg3MmI4ZTVhZTg2ZTA3,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077988,17345,ESG050,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Kawasaki,192.58,159.16,87.54,799804154667,0,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1741,1137,202,139,62,,,,,,https://api.mybihr.com/medias/1077988-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY1MDh8aW1hZ2UvanBlZ3xhR1F3TDJnM1lTODRPVGMzTURFeU9EVXdOekU0THpFd056YzVPRGd0TVY4NE1EQlhlRGd3TUVnfDY5MWRiNDUzMWM5MmIzMTQ0YTI2ZWI5NTc3NWRhNmUyYmZlNDk5YmQzMzNlM2I4YTRkMjZkN2ZmNzQ4ZDI1OWM,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077991,17347,ESG071,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Honda CBR900RR,226.88,187.50,103.13,799804154698,2,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1806,1134,212,142,60,,,,,,https://api.mybihr.com/medias/800Wx800H-1077991-1.jpg?context=bWFzdGVyfHJvb3R8ODI0MTl8aW1hZ2UvanBlZ3xhREl5TDJnNE9DODBOamt6TnpBMU16WTFPVEUyTmk4NE1EQlhlRGd3TUVoZk1UQTNOems1TVMweExtcHdad3w5MDg3NjU0MWE3YWQ5ZjMzMzVjZTg1YWY2YWI4NjFmZWE2Y2ZkMWUzNmU2ZjlmYmJlNzJjNTg4Y2MyNGIxZDUw,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077992,013538,ESG076,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Suzuki VL1500 Intruder,216.81,179.18,98.55,ESG076,2,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1730,1059,203,142,60,,,,,,https://api.mybihr.com/medias/1077992-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMjd8aW1hZ2UvanBlZ3xhREE1TDJneE9DODRPVGMzTURFek5qTTNNVFV3THpFd056YzVPVEl0TVY4NE1EQlhlRGd3TUVnfGY3NTU4NDdiZDk4NDJiYmQyYjhjZTczNjE3MDY1YjllYjJjNzFiN2ZhYzJlNDEyNjBkZDA3MWY5ZGUyNGFmNTg,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077994,17349,ESG079,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Yamaha,204.70,169.17,93.04,799804154735,6,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1741,1161,202,139,62,,,,,,https://api.mybihr.com/medias/1077994-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMjd8aW1hZ2UvanBlZ3xhRFF5TDJnelpDODRPVGMzTURFME1ETXdNelkyTHpFd056YzVPVFF0TVY4NE1EQlhlRGd3TUVnfDBmNjhjNGM1OTY4YTU4ZjI5YjU4NzdiZmRlMTk0MTc3ZTQ2NWJmN2EyMzFiYTQxNDdiN2JlYzk3Y2U4NzJhNTU,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1077999,17353,ESG087,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Honda VT750C,217.80,180.00,99.00,799804154810,2,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1627,1159,201,142,57,,,,,,https://api.mybihr.com/medias/1077999-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMjd8aW1hZ2UvanBlZ3xhR1E1TDJoaE5pODRPVGMzTURFMU1ERXpOREEyTHpFd056YzVPVGt0TVY4NE1EQlhlRGd3TUVnfDY4OGI0NTUwZGViODg5ZmYwMDNhODI2YjhmYzY4NjQ3Y2Q4ZTlmYzdkYjg0Y2U1YmU3MTUyYjg2YmU0NWExODQ,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078008,013115,ESG112,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Hyosung GV650,192.58,159.16,87.54,799804154933,0,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>ElectroSport stators are designed to be direct replacements to original equipment</p><p> </p><ul> <li>Manufactured to handle higher power loads</li><li>Developed in the USA</li></ul> <p> </p><p>One of the best value for money</p></body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment  Manufactured to handle higher power loadsDeveloped in the USA  One of the best value for money ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1684,1112,208,142,57,,,,,,https://api.mybihr.com/medias/1078008-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwOTQ1fGltYWdlL2pwZWd8YUdJeEwyaGtOaTg0T1RjM01ERTJOemd5T0RjNEx6RXdOemd3TURndE1WODRNREJYZURnd01FZ3w0MjEwOTJlNjcyMGEwYTAzNzE3OTcyNmM2MmIxNmI4NjBlZWI3ZTJmNDVkNTFjN2FjNWI0MDRiY2U4ZTM1MzNm,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078009,013114,ESG113,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Kawasaki Ninja 300,241.03,199.20,109.56,7998041621502,0,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>ElectroSport stators are designed to be direct replacements to original equipment</p><p> </p><ul> <li>Manufactured to handle higher power loads</li><li>Developed in the USA</li></ul> <p> </p><p>One of the best value for money</p></body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment  Manufactured to handle higher power loadsDeveloped in the USA  One of the best value for money ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1666,1039,203,144,57,,,,,,https://api.mybihr.com/medias/1078009-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwOTQ1fGltYWdlL2pwZWd8YUdZMEwyaGpaaTg0T1RjM01ERTJPVGM1TkRnMkx6RXdOemd3TURrdE1WODRNREJYZURnd01FZ3xhNzhhNTJjNDYzZDg3MTRkYTc2YTFhZWU5NzUzZDFiYzBiOTNlYzE5NjRmOGRlMDczYzA2MjJkZjk2ZGUyMzE2,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
