PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Diámetro de pistón,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Anchura (mm),Composición,Compresión de pistón,Diámetro del cilindro (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Eslabones de cadena,Especificaciones,Espesor (mm),Nº de segmentos,Referencias OEM,Relación de compresión,Sobremedida,Tipo de cadena de distribución,Tipo de motor,Tipo de pistón,Tolerancia,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,DeliveryPlant
1004728,84844,28.SES3406-1,PROX,PROX VALVES SET STEEL,Kit de válvula acero y muelle Prox escape Suzuki 28.SES3406-1,153.08,126.51,82.23,8430525848443,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,781,113,140,124,45,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004728-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkwMDJ8aW1hZ2UvanBlZ3xhR0ZpTDJobU1pODRPVE00T0RnMU56QTVPRFUwTHpFd01EUTNNamd0TVY4NE1EQlhlRGd3TUVnfGEwZDVjNDZkNTYxYjI1NTUwMWY3MTc5ODU0ZDQxYjUxODMwNTMyNWFiNGUzNjhkNGYyZTdmYTdjNzgzYmRlMzU,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004529,260340,02.7307,PROX,"PROX PISTON RING 66,40MM",Juego de segmentos Prox 02.7307,42.83,35.40,23.01,02.7307,0,8409910090,0,1,"Manufactured in the USA, PROX engine components are designed to guarantee maximum performance and reliability.","Manufactured in the USA, PROX engine components are designed to guarantee maximum performance and reliability.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,49,3,70,78,9,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004529-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjcwNjF8aW1hZ2UvanBlZ3xhR05tTDJnMU55ODRPVEkyTkRjek5ESXdPRE13THpFd01EUTFNamt0TVY4NE1EQlhlRGd3TUVnfGEwZmEwNGIyMjI5MjJjZmFjMGI4ODU2NTM0NjIwNzIxYjc3YmU2YWQ1MDRlZDkwZTY3N2FmNzE2NTQ3ZDYwOWE,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004514,260170,02.6396,PROX,"PROX PISTON RING 72,00MM",Juego de segmentos Prox 02.6396,53.78,44.45,28.89,26.396,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,45,12,80,81,7,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004514-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA4MDN8aW1hZ2UvanBlZ3xhRFptTDJnMVppODRPVE00TXpnNE5UZzJOVEkyTHpFd01EUTFNVFF0TVY4NE1EQlhlRGd3TUVnfGM4NzZlNDczYTBlMGRhMjExOWY1NjA3NTBmMDhlOTc3NjMyODMxZDViZTkwMjBjYTExNjg4ZDcwYjVmOGMwYzM,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004635,84273,28.1356-2,PROX,PROX VALVE STEEL INTAKE,Válvula de acero Prox Ø28.50 longitud 96.60 Øcuello 5.00 admisión,18.33,15.15,9.85,8430525842731,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,272,41,154,42,42,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004635-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ0ODF8aW1hZ2UvanBlZ3xhR1kyTDJnMU15ODRPVFk0TnpZMU9EWTJNREUwTHpFd01EUTJNelV0TVY4NE1EQlhlRGd3TUVnfDRhYjEzYzQyZTk0OTc4ZmJhMTFiOTMxMTgxOGRlNDgzOGU4ZTdhNzAxZjA4YWFmZTczZGUxOTUxZDY5OWJiMDg,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004617,CP2216,05.2216,PROX,"PROX CIRCLIPS 22X1,6MM",Circlips Prox 22X1.6,3.01,2.49,1.62,8430525821583,0,7318240090,0,1,"Manufactured in the USA, PROX engine components are designed to guarantee maximum performance and reliability.","Manufactured in the USA, PROX engine components are designed to guarantee maximum performance and reliability.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,109,6,99,50,22,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004670,84305,28.2600-1,PROX,PROX VALVE STEEL EXHAUST,Válvula de acero Prox Ø32.00 longitud 91.80 Øcuello 7.00 escape,35.30,29.17,18.96,8430525843059,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,272,62,154,42,42,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004670-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ0ODF8aW1hZ2UvanBlZ3xhRFJoTDJnM1ppODRPVFk0TnpZM09ETXlNRGswTHpFd01EUTJOekF0TVY4NE1EQlhlRGd3TUVnfGU1NzRhM2E2MjFjOTdlYmYwMjExNGVmYjc0ZTRkZjdhYmVhMzc2MjE1OWYyY2JhYzk1ZGRlZDUyNmZlNDkwYTE,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004688,84249,28.4334-1,PROX,PROX VALVE TITANIUM EXHAUST,Válvula de titanio Prox Ø25.00 longitud 79.10 Øcuello 4.50 escape,101.76,84.10,54.67,28.4334-1,4,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,270,26,153,42,42,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004688-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3NTB8aW1hZ2UvanBlZ3xhRFU0TDJnM1l5ODRPVFV6TWpNeU9UZ3lNRFEyTHpFd01EUTJPRGd0TVY4NE1EQlhlRGd3TUVnfDVjZGEwNjI5OGExOTExZDFiMTg2NzAyMWI4ZmVkNTA0ZTI4M2EyZjlmM2IwZjYwODlmM2RiMmY0ODVhOThjNTA,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004636,84299,28.1402-1,PROX,PROX VALVE STEEL EXHAUST,Válvula de acero Prox Ø31.00 longitud 84.25 Øcuello 5.00 escape,34.17,28.24,18.36,8430525842991,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,326,46,155,50,42,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004636-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ0ODF8aW1hZ2UvanBlZ3xhRGRoTDJnd05TODRPVFk0TnpZMk1EWXlOakl5THpFd01EUTJNell0TVY4NE1EQlhlRGd3TUVnfGZjNzE1NzNkMmIxOTM2ODg5NjA5MTZiOThiMzAzODNiNjBkOGRhZjI1OTA5ZjI2NjQ3MjQwMzQ5MDk5MmEyZjQ,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004591,CP1010,05.1010G,PROX,"PROX CIRCLIPS 10X1,0MM",Circlips Prox 10X1.0,2.07,1.71,1.11,8430525821408,4,7318240090,0,1,(IN PAIRS),(IN PAIRS),VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,12,5,100,60,2,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004591-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjIwNjB8aW1hZ2UvanBlZ3xhRFEyTDJoaU5pODRPRGN6TlRZMk5UTTFOekV3THpFd01EUTFPVEV0TVY4NE1EQlhlRGd3TUVnfGIwZGFlOGNhMTUyMTAwNzYwODQzOWU2N2Y3Y2E3YWYwNjE3NmM4NTE4MzBmN2RhMzQ1OTczNTYwYzExMWQ4MGI,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1117576,,02.6347,PROX,PROX PISTON RING 78MM,Juego de segmentos PROX - Ø78mm 4T,51.85,42.85,27.85,02.6347,0,8409910090,0,1,"<p>Los segmentos de pist&oacute;n de ProX est&aacute;n hechos por fabricantes de equipos originales seg&uacute;n las especificaciones exactas. ProX utiliza marcas conocidas como Rikken Japan, TP y NPR para asegurarse y obtener la mayor calidad posible. Todos los segmentos de pist&oacute;n ProX pueden utilizarse en cilindros de hierro fundido, con revestimiento cer&aacute;mico de n&iacute;quel (Nikasil), compuestos de boro y cilindros de electrofusi&oacute;n. Si la aplicaci&oacute;n tiene un cilindro OEM con orificios cromados, ProX suministra un anillo de pist&oacute;n diferente como en el kit de pist&oacute;n ProX.</p>","
Los segmentos de pistón de ProX están hechos por fabricantes de equipos originales según las especificaciones exactas. ProX utiliza marcas conocidas como Rikken Japan, TP y NPR para asegurarse y obtener la mayor calidad posible. Todos los segmentos de pistón ProX pueden utilizarse en cilindros de hierro fundido, con revestimiento cerámico de níquel (Nikasil), compuestos de boro y cilindros de electrofusión. Si la aplicación tiene un cilindro OEM con orificios cromados, ProX suministra un anillo de pistón diferente como en el kit de pistón ProX.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,130,16,93,93,15,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1117576-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTM3OTF8aW1hZ2UvanBlZ3xhRE0yTDJoa05pOHlOamM1Tnpnd09EZzBORGd6TUM4eE1URTNOVGMyTFRGZk9EQXdWM2c0TURCSXw3M2NlZmUyMjVkNzQwN2NiZTBhMGU1OGQxMjgxN2UxZjk1MmFkNGEwYWFjNjg2MTI2ODkyZjQyOGJlYWQ3NWE4,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005314,83738,31.4393,PROX,PROX TIMING CHAIN 128 LINKS,Cadena de distribución Prox 92RH2010-128M,80.39,66.44,43.19,31.4393,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,265,208,77,172,20,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005314-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjkzNjB8aW1hZ2UvanBlZ3xhR1JoTDJoaE5TOHhOVFF4TXpVNU1UZzJOelF5TWk4eE1EQTFNekUwTFRGZk9EQXdWM2c0TURCSXwzOWJmMWM5OTZhNWZmZTA2ZmM1NDQ2YzdlZWI2ZGRmMzcyNmE2N2IwYjY5MzJhZmViZGRlNzhlZTY1ZWE1Nzhk,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1122620,,28.2453-1,PROX,PROX VALVE TITANIUM EXHAUST,Válvula de titanio PROX escape,115.08,95.11,61.82,28.2453-1,2,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,189,30,118,40,40,,Titanio,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1122620-1.jpg?context=bWFzdGVyfHJvb3R8MTQzODF8aW1hZ2UvanBlZ3xhR1ZtTDJoaFlTOHpORFEyTkRjek56Z3lNRGN3TWk4NE1EQlhlRGd3TUVoZk1URXlNall5TUMweExtcHdad3xkOTc0MGEwYmE3MzQxMWI5OGE0MTAwMWM4NmJjNTg5MjQzZGQ3NGMxNTJlNzYyOWNjY2RmNDMzYTY4OTU4ZjVi,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1122619,,28.2453-2,PROX,PROX VALVE TITANIUM INTAKE,Válvula de titanio PROX admisión,115.08,95.11,61.82,28.2453-2,2,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,198,40,124,40,40,,Titanio,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1122619-1.jpg?context=bWFzdGVyfHJvb3R8MTQzODF8aW1hZ2UvanBlZ3xhRFJtTDJnNVpDOHpORFEyTkRjek56UXlOelE0Tmk4NE1EQlhlRGd3TUVoZk1URXlNall4T1MweExtcHdad3w5ZWIzODYxZWZmNjY1MDE5Y2UxN2I1Njk2YzI4NTM5OTM3NTgwODk3MGEyZWZlZTU0MWFjMjA5MTNkNzQ5NGVm,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1117580,,35.VS027,PROX,PROX SEAL VALVE STEM,Retén de válvula PROX,5.09,4.21,2.74,35.VS027,0,4016930090,0,1,"<p>ProX ofrece una amplia gama de retenes de v&aacute;lvula para el sector de MX, Dirtbike, Roadbike y ATV. Los retenes son producidos por las principales f&aacute;bricas OEM de Jap&oacute;n, como NOK y ARS. Los retenes se producen con materiales de primera calidad y se fabrican seg&uacute;n las especificaciones y tolerancias OEM, ofreciendo una baja fricci&oacute;n en combinaci&oacute;n con un sellado superior para una excelente durabilidad.</p>","
ProX ofrece una amplia gama de retenes de válvula para el sector de MX, Dirtbike, Roadbike y ATV. Los retenes son producidos por las principales fábricas OEM de Japón, como NOK y ARS. Los retenes se producen con materiales de primera calidad y se fabrican según las especificaciones y tolerancias OEM, ofreciendo una baja fricción en combinación con un sellado superior para una excelente durabilidad.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,79,4,129,61,10,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1117580-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE3NTh8aW1hZ2UvanBlZ3xhREptTDJnMFlpOHlOamM1TnpneE5EWXhNVGs1T0M4eE1URTNOVGd3TFRGZk9EQXdWM2c0TURCSXxjNmE5ZmFmZjFjMDEyM2MzY2Q0MjVkYWI0ZmZiYzM4YmJhNGRkYmY2YjEzMjBiMmE1NDQ4ZjMxYTlmOGNmZDRl,https://api.mybihr.com/medias/1117580-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc0NjB8aW1hZ2UvanBlZ3xhRFk0TDJoaE1DOHlOamM1TnpneE5UQXdOVEl4TkM4eE1URTNOVGd3TFRKZk9EQXdWM2c0TURCSXw4NTZmMjBmNDc3ODA0N2IzMDg3MTJmMmZjMzk0YjNmNTBhOTBiZGI0NGQxOGM3Yjc1ZWY2NWI1OTBjYTk3OWM0,https://api.mybihr.com/medias/1117580-3-800Wx800H?context=bWFzdGVyfHJvb3R8NDg0Nzd8aW1hZ2UvanBlZ3xhR0UyTDJoaFlpOHlOamM1TnpneE5UTTVPRFF6TUM4eE1URTNOVGd3TFROZk9EQXdWM2c0TURCSXxmOTEyYmFiMDA4M2Q4YWUyZDU3Njk3OWIxOWY4OTQ3NDZjOWFjMzliMjI2MDFjNjQzOWU1OWJmNDUwN2ZhYjc5,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1005317,83757,31.6428,PROX,PROX TIMING CHAIN 110 LINKS,Cadena de distribución Prox 92RH2015-110M,77.23,63.83,41.49,31.6428,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,280,214,77,165,22,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1005317-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjkzNjB8aW1hZ2UvanBlZ3xhR0V4TDJnd1lTOHhOVFF4TXpZek1qRXdOalV5Tmk4eE1EQTFNekUzTFRGZk9EQXdWM2c0TURCSXxjMTY0MjdiNzI3ZjEzNmNkNzk5OGNkOTJiY2UyMDc1NWNlYTNjOGQ0ZWZhZjViNGMwNTcxYTM5Y2U4Mzc0ZDdi,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004611,CP2014,05.2014,PROX,"PROX CIRCLIPS 20X1,4 MM",Circlips Prox 20x1.4,3.01,2.49,1.62,05.2014,2,7318240090,0,1,Sold in pairs.,Sold in pairs.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,12,5,100,60,2,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004611-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjIwNjB8aW1hZ2UvanBlZ3xhR1F6TDJnMk9TODRPVE00TXpjNE56VTJNVEkyTHpFd01EUTJNVEV0TVY4NE1EQlhlRGd3TUVnfDYyMmE4YTAyMzE2YjllOTVlNzU3ODM4NGE4OGZhNDc0NjY0Y2FiMDU3MTc4Y2MzNmFkNjhjYThhOTA3MmMzMTE,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1117579,,35.VS029,PROX,PROX SEAL VALVE STEM,Retén de válvula PROX,3.24,2.68,1.74,35.VS029,0,4016930090,0,1,"<p>ProX ofrece una amplia gama de retenes de v&aacute;lvula para el sector de MX, Dirtbike, Roadbike y ATV. Los retenes son producidos por las principales f&aacute;bricas OEM de Jap&oacute;n, como NOK y ARS. Los retenes se producen con materiales de primera calidad y se fabrican seg&uacute;n las especificaciones y tolerancias OEM, ofreciendo una baja fricci&oacute;n en combinaci&oacute;n con un sellado superior para una excelente durabilidad.</p>","
ProX ofrece una amplia gama de retenes de válvula para el sector de MX, Dirtbike, Roadbike y ATV. Los retenes son producidos por las principales fábricas OEM de Japón, como NOK y ARS. Los retenes se producen con materiales de primera calidad y se fabrican según las especificaciones y tolerancias OEM, ofreciendo una baja fricción en combinación con un sellado superior para una excelente durabilidad.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,60,3,133,56,8,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1117579-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE3NjZ8aW1hZ2UvanBlZ3xhRE0zTDJneU5TOHlOamM1TnpneE16UXpNak0xTUM4eE1URTNOVGM1TFRGZk9EQXdWM2c0TURCSXxhZWIxMzNmMzgwMWZhODQxOGM4Y2FjY2E0MmUyYzgzMTE2NTRhNzliMTViMzI4MzlkYjIxNGJkNDc1MTJmZjgx,https://api.mybihr.com/medias/1117579-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc0NjB8aW1hZ2UvanBlZ3xhR0ZoTDJneE55OHlOamM1TnpneE16Z3lOVFUyTmk4eE1URTNOVGM1TFRKZk9EQXdWM2c0TURCSXw0YjIzMjBkODYzYWY0NTk3M2Q1NzNjYjMxZjI3OGU3YjYyZDgwYjdkYjc1NWJlNjlkMzM4ZjA4Njg4YzM1YTMw,https://api.mybihr.com/medias/1117579-3-800Wx800H?context=bWFzdGVyfHJvb3R8NDg0Nzd8aW1hZ2UvanBlZ3xhRGhsTDJnelpDOHlOamM1TnpneE5ESXhPRGM0TWk4eE1URTNOVGM1TFROZk9EQXdWM2c0TURCSXxhN2MwNWQ0OTE0MGYzMTdiMjYyMmJlN2JkNTI5YmI4MDk2OTE1OGE2ODk4MWE1MzE0ZWU5YWFlMzE2NTYxM2I1,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1125469,,31.6363,PROX,PROX TIMING CHAIN 108 LINKS,Cadena de distribución silenciosa PROX - 108 eslabones,100.16,82.78,53.81,31.6363,2,8714109090,0,1,"<p>Las cadenas de distribuci&oacute;n PROX se han dise&ntilde;ado para optimizar la eficacia del elemento t&eacute;rmico, con la mayor longevidad y fiabilidad posibles.</p>","
Las cadenas de distribución PROX se han diseñado para optimizar la eficacia del elemento térmico, con la mayor longevidad y fiabilidad posibles.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,240,229,178,75,18,,,,,,,,,,,,,,,,,Tradicional,,,,https://api.mybihr.com/medias/800Wx800H-1125469-1.jpg?context=bWFzdGVyfHJvb3R8MzM3ODJ8aW1hZ2UvanBlZ3xhRGRrTDJoak9TODJNalUxTkRVMU5EazFOemcxTkM4NE1EQlhlRGd3TUVoZk1URXlOVFEyT1MweExtcHdad3w2MGZlNTVlNGE3ZjkyMWYzOGVjZTM0NTdkOGE4OWIwMWUzNTNkMWM1MTBiZGY2ODBmNjQzMDQ2YmY4ZDZlZTNk,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1125468,,31.6443,PROX,PROX TIMING CHAIN 104 LINKS,Cadena de distribución silenciosa PROX - 104 eslabones,100.16,82.78,53.81,31.6443,2,8714109090,0,1,"<p>Las cadenas de distribuci&oacute;n PROX se han dise&ntilde;ado para optimizar la eficacia del elemento t&eacute;rmico, con la mayor longevidad y fiabilidad posibles.</p>","
Las cadenas de distribución PROX se han diseñado para optimizar la eficacia del elemento térmico, con la mayor longevidad y fiabilidad posibles.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,182,222,158,77,15,,,,,,,,,,,,,,,,,Tradicional,,,,https://api.mybihr.com/medias/800Wx800H-1125468-1.jpg?context=bWFzdGVyfHJvb3R8MzM3ODJ8aW1hZ2UvanBlZ3xhRFZtTDJnM05DODJNalUxTkRVMk16UTNOelV6TkM4NE1EQlhlRGd3TUVoZk1URXlOVFEyT0MweExtcHdad3w3NDhiMmZkOThmYzYwMDgyZTNiNzg5NmQ0MTQ4YjNjMjc2NjNkYTllM2RkOWNkMzBmN2U5MGY1Y2NjZDk1OTBl,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1125668,,28.6353-1,PROX,PROX VALVE TITANIUM EXHAUST,Válvula de escape PROX titanio,106.87,88.32,57.41,28.6353-1,2,8714109090,0,1,"<p>Las v&aacute;lvulas de admisi&oacute;n y escape de titanio Prox combinan la m&aacute;xima resistencia y un peso reducido.</p>
<ul>
<li>V&aacute;lvula de titanio</li>
<li>Forjada a partir de una sola pieza</li>
<li>Recubrimiento de plasma: mayor resistencia t&eacute;rmica y mayor longevidad</li>
<li>Recomendada para la puesta a punto del motor</li>
<li>Se suministra como una sola unidad</li>
</ul>","
Las válvulas de admisión y escape de titanio Prox combinan la máxima resistencia y un peso reducido.

Válvula de titanio
Forjada a partir de una sola pieza
Recubrimiento de plasma: mayor resistencia térmica y mayor longevidad
Recomendada para la puesta a punto del motor
Se suministra como una sola unidad
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,217,31,123,43,41,,Titanio,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1125668-1.jpg?context=bWFzdGVyfHJvb3R8MTk3NDh8aW1hZ2UvanBlZ3xhRFpsTDJneE1pODJNamMzTVRVNU1UZzNNalUwTWk4NE1EQlhlRGd3TUVoZk1URXlOVFkyT0MweExtcHdad3wzYmJlODFhMGJhZjhmZTc2ODQzNjkzZWFjNDMwNzIzZDZhOWRjNWRiODQwZGJmMmU5YzE1NGI1MTRjZjcxOWEy,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1125667,,28.6343-1,PROX,PROX VALVE TITANIUM EXHAUST,Válvula de escape PROX titanio,106.87,88.32,57.41,28.6343-1,1,8714109090,0,1,"<p>Las v&aacute;lvulas de admisi&oacute;n y escape de titanio Prox combinan la m&aacute;xima resistencia y un peso reducido.</p>
<ul>
<li>V&aacute;lvula de titanio</li>
<li>Forjada a partir de una sola pieza</li>
<li>Recubrimiento de plasma: mayor resistencia t&eacute;rmica y mayor longevidad</li>
<li>Recomendada para la puesta a punto del motor</li>
<li>Se suministra como una sola unidad</li>
</ul>","
Las válvulas de admisión y escape de titanio Prox combinan la máxima resistencia y un peso reducido.

Válvula de titanio
Forjada a partir de una sola pieza
Recubrimiento de plasma: mayor resistencia térmica y mayor longevidad
Recomendada para la puesta a punto del motor
Se suministra como una sola unidad
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,236,29,119,45,44,,Titanio,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1125667-1.jpg?context=bWFzdGVyfHJvb3R8MTk3NDh8aW1hZ2UvanBlZ3xhREJtTDJneU1DODJNamMzTVRVNU1UUTNPVE15Tmk4NE1EQlhlRGd3TUVoZk1URXlOVFkyTnkweExtcHdad3wxNjBhOGQ2ODQ4MmI1NzhmY2U1MDBlMjZkMWZkOWQ1MGU5NWViNjJmZjQzZWFmZjkwNWY4MmJlY2M0YzVhNzYz,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1125666,,28.6353-2,PROX,PROX VALVE TITANIUM INTAKE,Válvula de admisión PROX titanio,106.87,88.32,57.41,28.6353-2,2,8714109090,0,1,"<p>Las v&aacute;lvulas de admisi&oacute;n y escape de titanio Prox combinan la m&aacute;xima resistencia y un peso reducido.</p>
<ul>
<li>V&aacute;lvula de titanio</li>
<li>Forjada a partir de una sola pieza</li>
<li>Recubrimiento de plasma: mayor resistencia t&eacute;rmica y mayor longevidad</li>
<li>Recomendada para la puesta a punto del motor</li>
<li>Se suministra como una sola unidad</li>
</ul>","
Las válvulas de admisión y escape de titanio Prox combinan la máxima resistencia y un peso reducido.

Válvula de titanio
Forjada a partir de una sola pieza
Recubrimiento de plasma: mayor resistencia térmica y mayor longevidad
Recomendada para la puesta a punto del motor
Se suministra como una sola unidad
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,218,30,124,44,40,,Titanio,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1125666-1.jpg?context=bWFzdGVyfHJvb3R8MTk3NDh8aW1hZ2UvanBlZ3xhRGxqTDJneVpDODJNamMzTVRVNU1UQTROakV4TUM4NE1EQlhlRGd3TUVoZk1URXlOVFkyTmkweExtcHdad3wyZjIwNzFkNWI3MWRlYzljMmUyODM2ZDg5N2NkODk4M2M1NjI3NGQ2MDY0NTI3ZGU1OTRiYjUxZmZhNjMyY2Zk,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
1004334,260302,02.1175.050,PROX,"PROX PISTON RING 57,00MM",Juego de segmentos Prox  02.1175.050,29.02,23.98,7.10,8430525838796,4,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,67,19,63,63,17,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1004334-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEzMzd8aW1hZ2UvanBlZ3xhR0ZqTDJoaVlTODRPVEF3T1RnMU1UVTVOekV3THpFd01EUXpNelF0TVY4NE1EQlhlRGd3TUVnfDFmMjhkNjI1ZmVkYWM0ZjRiZGU3NTU5MGExYjc3YjdjZThlNmZmY2IxMWVhMjZiNjVhNmU2NjQyYzg0YzNhZWE,,,,,,https://static.bihr.pro/eBihr/Pictures/PROX-pictures.zip,Spain Warehouse (Parts)
