PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajustes de amortiguación,Altura (mm),Color,Diámetro del eje (mm),Diámetro del pistón (mm),Diámetro Ø (mm),Embalaje,Homologación,Longitud (mm),Spring Rate,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,DeliveryPlant
1038141,44900422,46A170S175A8X,YSS,YSS SPRING 46-170-175 BLACK,Muelle de amortiguador trasero YSS lineal negro 46-170-175,62.50,51.65,30.99,8858803477381,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2376,1314,220,120,90,,,,,,,,,,,https://api.mybihr.com/medias/1038141-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YURnM0wyaGtNQzh4TlRReE1EVXhOamN5TVRZNU5DOHhNRE00TVRReExURmZPREF3VjNnNE1EQkl8ZTMwZTlmZGE3NmVmNDEyNDFiZTYxZWM1ZDY2MjA1M2U1MTc5YmVjNTEzZmMwOGY2MTUzODBiN2I3YzFlYjU2MQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038313,44900388,PR320I057-087S560X,YSS,YSS FRK SPRING,Muelles de horquilla YSS progresivos Road 560mm,131.89,109.00,65.40,8859253936534,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4500,1730,120,750,50,,,,,,,,,,,https://api.mybihr.com/medias/1038313-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMzNjV8aW1hZ2UvanBlZ3xhRE01TDJnMk1pOHhOVFF4TURVNE16WTVPVFE0Tmk4eE1ETTRNekV6TFRGZk9EQXdWM2c0TURCSXxmMWE1MzI5MWE1ODEwYTUxZDJlM2FlMTNkNWNiOTVlOWI3YjdiNWI4NDVlZjcxNTUzODg4NDhiZmRiYzMyNTg5,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038218,44900248,56A120S165A8,YSS,YSS SPRING 56-120-165 BLACK,Muelle de amortiguador trasero YSS lineal negro 56-120-165,92.50,76.45,45.87,8859253921851,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038218-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YUdNM0wyaGpaQzh4TlRReE1EVTBOVFk0T0RZd05pOHhNRE00TWpFNExURmZPREF3VjNnNE1EQkl8MDJmNGRlNTA1MDk5NGQ4Mjg5MzM0OGM0ZGJjZjZkYWY2ZThkYWViNDY3YTdhZTgxMDRiMWRjNWQ1YzAwZjNjNw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038517,44900136,LR320A080S340,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 340mm,131.89,109.00,65.40,8859253959090,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038517-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhR0V4TDJobFpTOHhOVFF4TURjMk1EWTBOalk0Tmk4eE1ETTROVEUzTFRGZk9EQXdWM2c0TURCSXwxOWJlNWZmZTJhNDI1NTFiNmRhMDljZWFmMWIxNDgzNjliNjRmYjM1NzFhOTIwNzAzZWQ5YjYzNGNkMzQzNjFl,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038331,44900076,PR350I070-095S423X,YSS,YSS FRK SPRING,Muelles de horquilla YSS progresivos Road 423mm,131.89,109.00,65.40,8859253936770,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2695,1530,490,110,50,,,,,,,,,,,https://api.mybihr.com/medias/1038331-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMzNjV8aW1hZ2UvanBlZ3xhR0ZrTDJoall5OHhOVFF4TURVNU1EYzNOek0zTkM4eE1ETTRNek14TFRGZk9EQXdWM2c0TURCSXw0NzFhNGZmNmRiOTFiN2NlOTdiZGNkNDRlZGNjM2ZjNDVmOGM2ODI1OTU0NDk1ZDMxMzE1YTY5YWJhMGRjMzU4,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038126,44900022,46A115S150A8X,YSS,YSS SPRING 46-115-150 BLACK,Muelle de amortiguador trasero YSS lineal negro 46-115-150,62.50,51.65,30.99,8858803477305,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2376,980,220,120,90,,,,,,,,,,,https://api.mybihr.com/medias/1038126-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YURFNUwyaGlPQzh4TlRReE1EVXhNRGd5TXpRMU5DOHhNRE00TVRJMkxURmZPREF3VjNnNE1EQkl8M2YyZDIwYmYxYmFkNTc0YjA0ZTdjMmM2NmUyOTVlYzM0ODc1ZDZkNjAwNWI0OTFmMTY2OTJjZWI4M2RkOTZkNw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038246,44900256,56A160S185A5,YSS,YSS SPRING 56-160-185 RED,Muelle de amortiguador trasero YSS lineal rojo 56-160-185,92.50,76.45,45.87,8859253922377,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038246-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdRNEwyZzFOaTh4TlRReE1EVTFOakEwTXpJNU5DOHhNRE00TWpRMkxURmZPREF3VjNnNE1EQkl8MmM5NDllOGRjNDQ3OGYwZmEwNGE4Yzk0YWRmNTFhMDMyOWVlMjUzNDA1NjNiZTRkZTgyODFmNWNlYTg5MzRkZg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038551,44900269,LR360N085S235,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 235mm,131.89,109.00,65.40,8859253964476,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038551-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhRFUyTDJobFppOHhOVFF4TURjM016SXlPVFU1T0M4eE1ETTROVFV4TFRGZk9EQXdWM2c0TURCSXxiODljMDk4N2U3YzlkMjc5OWIzMjVlNjA4ODgwZmU1MzQwOGI0Yjc4Yzc0NjkxMTEzYzEzNDFiMmFkMzQ0OTAx,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038116,44900581,56A52S260A5,YSS,YSS SPRING 56-52-260 RED,Muelle de amortiguador trasero YSS lineal rojo 56-52-260,105.00,86.78,52.07,8859253937807,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038116-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURaa0wyZzJOUzh4TlRReE1EUTNNek16TmpnMk1pOHhNRE00TVRFMkxURmZPREF3VjNnNE1EQkl8ZmZhNjRlNDRmYzY3MzM0NDcxMDZiMGZjZWRkOGNjNGQ5ODQ1MDk2MmI5YmYwYWY5MGE1MTNhZjY2MzNhN2E4MA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038175,44900398,46I6090S145A8X,YSS,YSS SPRING 46-60-90-145 BLACK,Muelle de amortiguador trasero YSS progresivo negro 46-60-90-145,68.00,56.20,33.72,8859518027335,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2376,706,220,120,90,,,,,,,,,,,https://api.mybihr.com/medias/1038175-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YUdabEwyaGpOUzh4TlRReE1EVXlPVFk1TnpneU1pOHhNRE00TVRjMUxURmZPREF3VjNnNE1EQkl8YjFjZWM1Y2NjN2FkYzZiODA4Y2NhZTg5MjRmMDRhZGI3MWM2YzYyOGM2MDFmYTEyMWU5OTkwYzZjMGM4OGQ4OQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038137,44900535,46A150S140A5X,YSS,YSS SPRING 46-150-140 RED,Muelle de amortiguador trasero YSS lineal rojo 46-150-140,62.50,51.65,30.99,8859253929505,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4131,984,270,170,90,,,,,,,,,,,https://api.mybihr.com/medias/1038137-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURjd0wyaGlNUzh4TlRReE1EVXhOVEUwT0Rnek1DOHhNRE00TVRNM0xURmZPREF3VjNnNE1EQkl8NGQ0Y2QwNGY4Y2Q5YTIyYWU3MDg0OGE0MGFiZmY5ZjQ5YWY1YjBlZWQwOWI5NWU2Zjc3MDExY2IwODQwZmMzZg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038316,44900574,PR265I054-070S545X,YSS,YSS FRK SPRING,Muelles de horquilla YSS progresivos Road 545mm,131.89,109.00,65.40,8859253936299,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4500,1530,120,750,50,,,,,,,,,,,https://api.mybihr.com/medias/1038316-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMzNjV8aW1hZ2UvanBlZ3xhREprTDJnd1pTOHhOVFF4TURVNE5EZzNPVEV6TkM4eE1ETTRNekUyTFRGZk9EQXdWM2c0TURCSXxhYWU5NTdkZGM3NDljOGQ4ZDlkYzI1NDAzZTI1NTc3ZjM4N2IwMDM2ZGVhNmQ2ZGNiZTYyNzhjOTJlYzNlZGY0,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038483,44900191,LR282A060S290,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 290mm,131.89,109.00,65.40,LR282A060S290,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038483-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhR1ZrTDJnMU1pOHhOVFF4TURjME56VXpPVFE0Tmk4eE1ETTRORGd6TFRGZk9EQXdWM2c0TURCSXxjNjEyMTIxNWY3OWFiNzkwMDkzNmE2NDJlNWE1YjVkYjU4MDlhZGYwODRhMGJkMWU4ZTU1OWNmZTE3MWE3OGJl,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038278,44900448,56A75S150A5,YSS,YSS SPRING 56-75-150 RED,Muelle de amortiguador trasero YSS lineal rojo 56-75-150,92.50,76.45,45.87,8859253920854,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038278-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdVNUwyZ3dNQzh4TlRReE1EVTJPREl6TWprNU1DOHhNRE00TWpjNExURmZPREF3VjNnNE1EQkl8OGIzNDBjNDIyMDYxOWVmZmNlZjIwODFiMTYyYWNmNDAzNjljYmJhYTYzNjc4Mjk5MTAyMjkxOTVmZmIwNjBlZg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038190,44900577,46A85S150A5X,YSS,YSS SPRING 46-85-150 RED,Muelle de amortiguador trasero YSS lineal rojo 46-85-150,68.00,56.20,33.72,8859253977728,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2376,876,220,120,90,,,,,,,,,,,https://api.mybihr.com/medias/1038190-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURrM0wyZzFOQzh4TlRReE1EVXpOVEkyT0RNNE1pOHhNRE00TVRrd0xURmZPREF3VjNnNE1EQkl8NTVkMmI1NTQ5NzQzZTZlN2ZiMzMwYzQ5ZWI2M2ZlMzdhNzY4YTIzMzA0Yjg5YTc0MDY0OTYwYWMwOTdkMzhlMA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038295,44900447,56A85S260A5,YSS,YSS SPRING 56-85-260 RED,Muelle de amortiguador trasero YSS lineal rojo 56-85-260,92.50,76.45,45.87,8859253921172,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038295-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURsakwyZ3dZUzh4TlRReE1EVTNOall5TVRVNU9DOHhNRE00TWprMUxURmZPREF3VjNnNE1EQkl8ZTkzMzU4OWRkODllOGUwYzk4N2MzMDkwMjZmOWE0MzQ1MTQ3MWIwN2I2OTI0YmRjODM4MWUxOTU3ODZhYzkzYg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038258,44900450,56A200S165A5,YSS,YSS SPRING 56-200-165 RED,Muelle de amortiguador trasero YSS lineal rojo 56-200-165,92.50,76.45,45.87,8859253922612,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038258-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdWaEwyaGpNeTh4TlRReE1EVTJNRGMyTVRnNE5pOHhNRE00TWpVNExURmZPREF3VjNnNE1EQkl8MDBjNWU2MDZhYjM5OTEzNjAxNTc0NjI5OTVlOTYyNjVjZWFhOWE0MmZkYzVjM2MxMDY0YWU3OTM5YjVjZjA0Yg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038064,44900209,46I25-35S180C8-8X,YSS,YSS SPRING 46-25-35-180 BLACK,Muelle de amortiguador trasero YSS progresivo negro 46-25-35-180,54.99,45.45,27.27,8858803494555,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4347,1370,270,230,70,,,,,,,,,,,https://api.mybihr.com/medias/1038064-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkwNjQ5fGltYWdlL2pwZWd8YURCakwyZ3dOUzh4TlRReE1EUTFNell4TURVeU5pOHhNRE00TURZMExURmZPREF3VjNnNE1EQkl8M2U2NTc2MjZhYzMzZWJiNTQyMTAyNTg4YTAwYjIxYzc1ZTk1YmQ2NTgwZTliYjZjYzkxNjA3MjgxNDcwMDFjNw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037971,44900510,40I13-18S240A5,YSS,YSS SPRING 40-13-18-240 RED,Muelle de amortiguador trasero YSS progresivo rojo 40-13-18-240,57.50,47.52,28.51,8859253937364,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1037971-1.jpg?context=bWFzdGVyfHJvb3R8MTk5ODkyfGltYWdlL2pwZWd8YUdVd0wyZzJaUzgyT0RZNU16a3pNREF4TmpjNU9DODRNREJYZURnd01FaGZNVEF6TnprM01TMHhMbXB3Wnd8OGFiZDQ1Y2IxMGY3MmM5NDRjYTNlNjM0MDUxZmYyN2M5ODFlNzk3NDcwM2YwNWYyZTI4OWM5YWZkYjAxMDliOQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038281,44900368,56A75S185A8,YSS,YSS SPRING 56-75-185 BLACK,Muelle de amortiguador trasero YSS lineal negro 56-75-185,105.00,86.78,52.07,8859253920953,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038281-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YURCaUwyZ3hNQzh4TlRReE1EVTNNVE0zT0RjeE9DOHhNRE00TWpneExURmZPREF3VjNnNE1EQkl8NGRkYTJiMWZiNDNhZGJjMzM4NjI5NDQ3MzQzNDk1OGJlMTFkNmY3Nzc5Y2IxZThjNDZjZmU2Y2ZmYWUwNzU1Nw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038590,44900205,LR350A070S340,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 340mm,131.89,109.00,65.40,8859253958185,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038590-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhRFZsTDJnMU5DOHhOVFF4TURjNE9UQXlNemMzTkM4eE1ETTROVGt3TFRGZk9EQXdWM2c0TURCSXw2Y2M3MDJkMWMxN2FlOTUxNTg4NTg3NDE5YjZhNWE4YmM3NjUyYjU4NzY2NmMxMmM0Yjk2MzZjMTY5MTZmNmM5,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038276,44900242,56A65S245A5,YSS,YSS SPRING 56-65-245 RED,Muelle de amortiguador trasero YSS lineal rojo 56-65-245,92.50,76.45,45.87,8859253920816,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038276-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdWbUwyZzJNUzh4TlRReE1EVTJOelEwTmpVMU9DOHhNRE00TWpjMkxURmZPREF3VjNnNE1EQkl8YTBjYjc3YjU0M2IzMjA0ZGUwYmQ3MGMxMWYyNTViYzdjODZhMjYyNzI4MjBmNjJkZWZkYTJkNGZhYmE3MjY2ZQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037987,44900373,46I1222P200A8X,YSS,YSS SPRING 46-12-22-200 BLACK,Muelle de amortiguador trasero YSS progresivo negro 46-12-22-200,54.99,45.45,27.27,8859518026635,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4186,1242,260,230,70,,,,,,,,,,,https://api.mybihr.com/medias/1037987-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkwNjQ5fGltYWdlL2pwZWd8YURWaEwyaGpaQzh4TlRReE1ESTJNREE0TWpjeE9DOHhNRE0zT1RnM0xURmZPREF3VjNnNE1EQkl8N2ZhM2Q4ZTVkNjU2YWIwMjFkMGRlNjQxNjA1YWRhMDc2ZGE2MmZjYjg3Y2I0Y2M1ZTg1ZWYwNDM1YWNhNjVkNQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038055,44900037,46A25S140A5X,YSS,YSS SPRING 46-25-140 RED,Muelle de amortiguador trasero YSS lineal rojo 46-25-140,62.50,51.65,30.99,8859253934783,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3780,454,280,150,90,,,,,,,,,,,https://api.mybihr.com/medias/1038055-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAwNzc0fGltYWdlL2pwZWd8YUdZeUwyaGpaUzh4TlRReE1EUTFNRGcxT0RBeE5DOHhNRE00TURVMUxURmZPREF3VjNnNE1EQkl8ZDgyYTcxMTk2OGVjZjU5YmJkNjc1MDkyYTM1OWNmNTJmY2MzM2UwZTM3ZDE4MDdiNmFkMjhiNWFjM2RkM2VjNw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038444,44900565,LR400N085S250X,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 250mm,131.89,109.00,65.40,8859253969341,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3700,762,100,740,50,,,,,,,,,,,https://api.mybihr.com/medias/1038444-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhRFV5TDJneVlTOHhOVFF4TURjek16TTRNemN4TUM4eE1ETTRORFEwTFRGZk9EQXdWM2c0TURCSXw0YTYwZjI1NzNmYjFhMjBiOTRmNmZlMWU2NDhlNmY5M2ZhNmM2MzUwNDZiYjU1ODg3ZjM2YWNmOGRmNWY4MzYy,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038401,44900307,LR280A070S345,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 345mm,131.89,109.00,65.40,8859253980179,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038401-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhREZoTDJobE1pOHhOVFF4TURjeE5UazFNVEV6TkM4eE1ETTROREF4TFRGZk9EQXdWM2c0TURCSXxkZDY4YzQzOTMwMDA3MWNmMmJiYjQ5YWRhZDEyNDZlZGEyZWI4ZjFlMGE4N2M3NWUxZTU4MmZiMDk5YjMyNzBl,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038219,44900383,56A120S165A5,YSS,YSS SPRING 56-120-165 RED,Muelle de amortiguador trasero YSS lineal rojo 56-120-165,92.50,76.45,45.87,8859253921837,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038219-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURkaUwyZzNPQzh4TlRReE1EVTBOakE0TVRneU1pOHhNRE00TWpFNUxURmZPREF3VjNnNE1EQkl8NGMyM2E4ZDFjZjQxNTA5OWVhNzI2NGY2YmQwZjdjNjA5NzY1YWI3ZDExNGNhNTA0NjRjNTYwMDUyMjkwZmQ4NQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038024,44900115,46I17-25S240A1,YSS,YSS SPRING 46-17-25-240 CHROME,Muelle de amortiguador trasero YSS progresivo cromado 46-17-25-240,72.50,59.92,35.95,8859253915270,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038024-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE3OTM4fGltYWdlL2pwZWd8YURka0wyZ3hOaTh4TlRReE1ESTNOVEUxTlRrNU9DOHhNRE00TURJMExURmZPREF3VjNnNE1EQkl8ZTExNTllYTZkMDRkMDQ0NDA2ZDAxZjQ0ZGI3ZWE3OTNhN2NjZjcwNmEzMzhiMTUxZGRhMmMwMjUyYTVhNGI3ZA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038279,44900250,56A75S165A8,YSS,YSS SPRING 56-75-165 BLACK,Muelle de amortiguador trasero YSS lineal negro 56-75-165,92.50,76.45,45.87,8859253920915,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038279-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YURjM0wyZ3daUzh4TlRReE1EVTJPRFl5TmpJd05pOHhNRE00TWpjNUxURmZPREF3VjNnNE1EQkl8OTM4NTYyZjg2NGViYmVhOWE2OGQ5OTM0Y2M4N2YzYjZjZGI4NzMxOTgxNDUwM2UzMWU5OGU3NmU3ZGFkZjg1OA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038552,44900499,LR360N090S235X,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 235mm,131.89,109.00,65.40,8859253964384,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2350,732,470,100,50,,,,,,,,,,,https://api.mybihr.com/medias/1038552-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhR0kxTDJobE1TOHhOVFF4TURjM016WXlNamd4TkM4eE1ETTROVFV5TFRGZk9EQXdWM2c0TURCSXxkNzc2NTIyMTkxMjkzOGQyOGVmZjNjYTM0ZTc2MGE0MDkyNWU3Y2RiOWY4Y2ZhMzFlY2MwYzhkOWYxNGUzMGYz,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038415,44900425,LR355A070S365X,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 365mm,131.89,109.00,65.40,8859253972372,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2695,866,490,110,50,,,,,,,,,,,https://api.mybihr.com/medias/1038415-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhRFptTDJneVpDOHhOVFF4TURjeU1EWTJPVGN5Tmk4eE1ETTROREUxTFRGZk9EQXdWM2c0TURCSXw0NzgzYTQ1MTgwOWIwNjUwNGM1ZDY1MjA5NWJmMmQ0MzE1NGVhOGRlYmNjMTNlMjFkN2VkYTkwYmY5OGQ2NzU3,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
