PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,DeliveryPlant
1106346,,N424-24072,KEIHIN,KEIHI JET IDLE 72MM,Chiclé KEIHIN N424-24-72,12.10,10.00,6.00,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,5,10,10,10,https://api.mybihr.com/medias/1009457-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxOTl8aW1hZ2UvanBlZ3xhR1EzTDJnM055ODRPVEE0TkRJME5qYzFNelU0THpFd01EazBOVGN0TVY4NE1EQlhlRGd3TUVnfGFhNTIwNGQwZTFhN2RiYjUyYTVkYjNmYWYyZDA4MTk5YWMxY2ViZjc5ZWNjYTA5N2M0MzYxZDQ0MzM5ZmVkMjY,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106270,,99101-393-0780,KEIHIN,KEIHI JET 78MM,Chiclé KEIHIN 99101-393-78,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,10,20,10,10,https://api.mybihr.com/medias/1009379-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzNjh8aW1hZ2UvanBlZ3xhRFJoTDJnME5DODRPVEF4TmpjeU56WXpOREl5THpFd01Ea3pOemt0TVY4NE1EQlhlRGd3TUVnfGE3ZWE2NzdjMWNjZDA3OGMxMmQ5ZDc4OTc2ZmE2MzVlZGIwMjlkYTBjZDE4MzM2ZmFiZGExZWJhYjQ1MWRmNWI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106152,,99101-124-1180,KEIHIN,KEIHI JET 118MM,Chiclé KEIHIN 99101-124-118,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,7,2,30,22,10,https://api.mybihr.com/medias/1009244-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhRE16TDJnM055ODRPVEkyTlRBME16SXhNRFUwTHpFd01Ea3lORFF0TVY4NE1EQlhlRGd3TUVnfGU1YTlkMTliYTgyNzcyNDdkNjZiZDJlMzgzOTUwM2MxNDk1YjIwMDllZjdkOWYyNWUwMmJjN2M3NjM0ZmJhMTM,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106264,,99101-393-1900,KEIHIN,KEIHI JET 190MM,Chiclé KEIHIN 99101-393-190,9.08,7.50,4.50,1106264,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/1009372-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzNjh8aW1hZ2UvanBlZ3xhR1U0TDJnNE9TODRPRGN6TXpJNE5EUXpOREl5THpFd01Ea3pOekl0TVY4NE1EQlhlRGd3TUVnfGU2NTUzNGVlN2E2ZTYwYTg0NWI3YmY1ZDkyZDhiNzVjNTZjNTdmYWQ3N2Q3OThlMmNiM2UwMThmNDk1MGFjODI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106157,,99101-124-1400,KEIHIN,KEIHI JET 140MM,Chiclé KEIHIN 99101-124-140,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,172,12,10,10,https://api.mybihr.com/medias/1009249-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhRGRrTDJoaU9TODRPVEF4TmpnME1EQXlPRFEyTHpFd01Ea3lORGt0TVY4NE1EQlhlRGd3TUVnfDJjZDdlYjhjZTZlNzVhOWMwNDgyYTBlOTIwZWY3MmY0ODQ2OTBjMjIyNDI2MDI4MWQ1ZmM3NDliMTA1ZDdjMDM,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106282,,N424-14170,KEIHIN,KEIHI JET IDLE 170MM,Chiclé KEIHIN N424-14-170,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3,7,17,20,10,https://api.mybihr.com/medias/1009391-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQxMjB8aW1hZ2UvanBlZ3xhRGxoTDJnellTODRPRFUyTlRJek56WTNPRE00THpFd01Ea3pPVEV0TVY4NE1EQlhlRGd3TUVnfDVmMTE0NTQwZDBiMjYzN2EwNTM4NDFlNWYwMGVkNTkwYmRlNGZiYjFhNjc0ZTE1YmNiNTk3MDQ4ZTFiOGY1Y2I,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106341,,N424-24060,KEIHIN,KEIHI JET IDLE 60MM,Chiclé KEIHIN N424-24-60,10.99,9.08,5.45,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009452-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxOTl8aW1hZ2UvanBlZ3xhREkxTDJoak9DODRPVEF3T1RBMk16VXlOamN3THpFd01EazBOVEl0TVY4NE1EQlhlRGd3TUVnfDVkMzVjMzI3YTM3YTNmN2E5ZmZlNDhiYjE4ZmMwNjU2N2M2NWVkMWY3NjYzY2U5M2Q4MDQxNmUyYzc5M2FlNTc,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106161,,99101-124-0520,KEIHIN,KEIHI JET 52MM,Chiclé KEIHIN 99101-124-52,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,5,20,10,10,https://api.mybihr.com/medias/1009253-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhRFF4TDJnMU5pODRPVFk0T0RVeE5qRTVPRGN3THpFd01Ea3lOVE10TVY4NE1EQlhlRGd3TUVnfDQ3NTUzNzRkMmU3MjNkNzM5ZDgyNGFhN2FlY2Y0MTNiY2I4ZmM4MzYzOTNiOWQ0ZmE1NTk1NjM1NWQwNDM1YmU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106339,,N424-24052,KEIHIN,KEIHI JET IDLE 52MM,Chiclé KEIHIN N424-24-52,12.10,10.00,6.00,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009449-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxOTl8aW1hZ2UvanBlZ3xhRE0xTDJobFppODRPRFUyTlRRMk5UYzBNelkyTHpFd01EazBORGt0TVY4NE1EQlhlRGd3TUVnfDA1MGU2NWRlMDkzOGI1NmIzOGFjMDUzY2RjNTNlNzY1YTQzZTkzZjRmMGI3OWRkZWE3MzQ2ODRmYjEwMDE1M2Y,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106348,,N424-24078,KEIHIN,KEIHI JET IDLE 78MM,Chiclé KEIHIN N424-24-78,10.99,9.08,5.45,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009459-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxOTl8aW1hZ2UvanBlZ3xhRGxpTDJneVlTODRPVEF4TVRBeU1EUXpNVFkyTHpFd01EazBOVGt0TVY4NE1EQlhlRGd3TUVnfDY4ZTJjYjIwNzBmYzVlYTRlMzQzMzNiZDEzNGI4OGI4YWUwYzJmZWE4OGFiN2YwZGQ3ZGMwYWYxYzg2YmNkYmU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106162,,99101-124-0550,KEIHIN,KEIHI JET 55MM,Chiclé KEIHIN 99101-124-55,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009254-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhREV4TDJnMVpDODRPVFk0T0RVeE9ERTJORGM0THpFd01Ea3lOVFF0TVY4NE1EQlhlRGd3TUVnfDkzYjg1OTI5N2ZiNzVmNTgyYmM5YmE3MDgxMWIzYmNmMzM1OTYwZTNiZjJiYzhmNDg3NTIxMTYxZDI3MTRjMWQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106267,,99101-393-0650,KEIHIN,KEIHI JET 65MM,Chiclé KEIHIN 99101-393-65,9.08,7.50,4.50,KEC65,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/1009376-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzNjh8aW1hZ2UvanBlZ3xhRGhoTDJobFlTODRPRFUyTlRFM09EWTVOVGs0THpFd01Ea3pOell0TVY4NE1EQlhlRGd3TUVnfDA3M2Y5MDJkY2UzMWYzMzIxMDUwNTYxYjMyN2U3NDIxY2NhYWNjMmRlNTFlMGZmNGFjYTYwMDRhYWY0YjVkM2M,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106272,,99101-393-0820,KEIHIN,KEIHI JET 82MM,Chiclé KEIHIN 99101-393-82,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,4,10,20,20,10,https://api.mybihr.com/medias/1009381-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzNjh8aW1hZ2UvanBlZ3xhRFpsTDJnNVl5ODRPVFV6TWpBMk1EUTJOelV3THpFd01Ea3pPREV0TVY4NE1EQlhlRGd3TUVnfDNhMDc3NDk3MjNiMzYxMzgxZmM5NzlmNGYzM2M3MjEzNDhlOTcxNjQxZTM5MmMwNDgzOWZlZjM3ZjllYjNmZDk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106177,,99101-124-0920,KEIHIN,KEIHI JET 92MM,Chiclé KEIHIN 99101-124-92,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009269-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhR1JpTDJnNVlpODRPVFE1TURJME1USTVNRFUwTHpFd01Ea3lOamt0TVY4NE1EQlhlRGd3TUVnfDI3YTYzODZlYmViNTY0ZDQ3YThiNDIyZDM5NjFmNWUzNjNjYWQ0YzgxY2EwZGJkYzhiMGFhMjVmMDY2ZWVhY2E,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106349,,N424-24080,KEIHIN,KEIHI JET IDLE 80MM,Chiclé KEIHIN N424-24-80,10.99,9.08,5.45,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009460-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxOTl8aW1hZ2UvanBlZ3xhR1kxTDJoak1DODRPRGN6TnpVeE56UXdORFEyTHpFd01EazBOakF0TVY4NE1EQlhlRGd3TUVnfDk0YmYwNGI2Mzc3OThiMDY0ZWZmNmM3YzVmNWYwN2VkY2I4OWZlMDQ1ZmYyMTY2MTI4YmM2OTk0NzM1N2VmMzU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106151,,99101-124-1150,KEIHIN,KEIHI JET 115MM,Chiclé KEIHIN 99101-124-115,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,6,2,31,18,10,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106342,,N424-24062,KEIHIN,KEIHI JET IDLE 62MM,Chiclé KEIHIN N424-24-62,10.99,9.08,5.45,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009453-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxOTl8aW1hZ2UvanBlZ3xhREJpTDJnd1pTODRPVE00T1RjeU56QTRPRGswTHpFd01EazBOVE10TVY4NE1EQlhlRGd3TUVnfGJiYWQ5MDU5OTJhMmY0OWM2MzBkNGVjMGViMmIzNzEyMTA0ZGE0NjdjZTlmZTQxNGVlMzQ4MzVhMzBmY2E5ZGI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106169,,99101-124-0720,KEIHIN,KEIHI JET 72MM,Chiclé KEIHIN 99101-124-72,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,5,10,10,10,https://api.mybihr.com/medias/1009261-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhRFJoTDJoaU1pODRPVFk0T0RVeU1qQTVOamswTHpFd01Ea3lOakV0TVY4NE1EQlhlRGd3TUVnfDNkOWMxNDQ1MDliYWFmNmI1M2FmOTUwZmZkMDVmN2IxNDVkNGMzMDBlYWQyOTJjY2EyZDk1YWJlY2FhOTA4Zjg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106147,,99101-124-1050,KEIHIN,KEIHI JET 105MM,Chiclé KEIHIN 99101-124-105,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,10,12,10,10,https://api.mybihr.com/medias/1009239-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhREk0TDJnM1lpODRPVE00TnpJME5USTBNRFl5THpFd01Ea3lNemt0TVY4NE1EQlhlRGd3TUVnfDBlMDBjNzc0Mzk4OTIyNmY2MmZkNDQ2YjFiYzk4OWE4M2FhYjViYmIxODdjMzFkM2U4Y2FkNTJiZTlmNmI2ZWI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106154,,99101-124-1250,KEIHIN,KEIHI JET 125MM,Chiclé KEIHIN 99101-124-125,9.08,7.50,4.50,1106154,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/1009246-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhRGhsTDJobE1pODRPVEF3T1RBMU9UVTVORFUwTHpFd01Ea3lORFl0TVY4NE1EQlhlRGd3TUVnfGZjMmQ1MmI1OTlmZjA1MWZmMGRhOTQ3MjYxOWZlOGZhNzA4NzUwOTJiY2JmYmI1YzgxNjBjZWRmZWI1YjNhMTQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106173,,99101-124-0820,KEIHIN,KEIHI JET 82MM,Chiclé KEIHIN 99101-124-82,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,5,10,10,10,https://api.mybihr.com/medias/1009265-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhRFU0TDJoak5DODRPVFk0T0RVeU56azVOVEU0THpFd01Ea3lOalV0TVY4NE1EQlhlRGd3TUVnfGMzZjRiYTc3ODkyMDE4Y2Q2ODY4OTk4ZWQyNTQ3NDdmYzM0ZTU4NDM4ZGMwMDhiZjE1Nzg0YzcwYzk0MWNkOTU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106268,,99101-393-0680,KEIHIN,KEIHI JET 68MM,Chiclé KEIHIN 99101-393-68,9.08,7.50,4.50,1106268,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,50,20,20,20,https://api.mybihr.com/medias/1009377-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzNjh8aW1hZ2UvanBlZ3xhR1F5TDJneU9DODRPVEF4TWpNM01UYzRNems0THpFd01Ea3pOemN0TVY4NE1EQlhlRGd3TUVnfDk0NWZiMDcwMTQ5NzI0YzJlMDEyNTUyODNhOThlODQ1MzRmMDk3YTJjNGM5ZWIzMzAxMmIzZDIzOGJmMGQzZmM,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106179,,99101-124-0980,KEIHIN,KEIHI JET 98MM,Chiclé KEIHIN 99101-124-98,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3,2,31,13,8,https://api.mybihr.com/medias/1009271-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhR05rTDJoa09DODRPVFk0T0RVek5UZzFPVFV3THpFd01Ea3lOekV0TVY4NE1EQlhlRGd3TUVnfGZjYjEwYjZjMWE3MzljZjgyYmRmNzljM2I3MmJmNmIzMjYyYWE0NDI0NGIyYjZiMTVjNTcyNzZjNzE3ZmNiMTE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106345,,N424-24070,KEIHIN,KEIHI JET IDLE 70MM,Chiclé KEIHIN N424-24-70,10.99,9.08,5.45,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,16,4,29,24,23,https://api.mybihr.com/medias/1009456-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxOTl8aW1hZ2UvanBlZ3xhRGMxTDJnd05TODRPVE00T1RZME1EVTRNVFF5THpFd01EazBOVFl0TVY4NE1EQlhlRGd3TUVnfDA3NTY1ZjU4Y2MyMDA1NTYxYmY1OTE0ZmNkNGVlNzgwOTIwM2M3NWI0YTcyNmE0NDhmMjNiY2QzNzRhOTgxNzQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106149,,99101-124-1100,KEIHIN,KEIHI JET 110MM,Chiclé KEIHIN 99101-124-110,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009241-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM3OTJ8aW1hZ2UvanBlZ3xhRFF4TDJnM1ppODRPRFUyTkRZMk16VTRNekF5THpFd01Ea3lOREV0TVY4NE1EQlhlRGd3TUVnfDA1MmE0ZWI2MDkwZDJkNDNhYTk1Yzc3NTViMzRlOThmNzg3M2JiZWRkNWQ3YjA5ZGI1Njg0N2I0YTkxOGI4ODg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106343,,N424-24065,KEIHIN,KEIHI JET IDLE 65MM,Chiclé KEIHIN N424-24-65,12.10,10.00,6.00,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106336,,N424-24045,KEIHIN,KEIHI JET IDLE 45MM,Chiclé KEIHIN N424-24-45,12.10,10.00,6.00,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,18,3,32,24,23,https://api.mybihr.com/medias/1009446-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzg2MXxpbWFnZS9qcGVnfGFESmtMMmcwTUM4NE9EY3pOekl4TWpBd05qY3dMekV3TURrME5EWXRNVjg0TURCWGVEZ3dNRWd8N2FmNzEwMWIyOTFjYTc2MzM0ZTM1YjlkN2FkMjAyZTUzN2QyNjg1MmI1ZDcwNTBjNzU0ZGM1ZWE5Yzg3YjcyMA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114424,,16155-ZG8-L100,KEIHIN,KEIHI SPAREPARTS RIVETING PIN,Aguja flotador de carburador KEIHIN FCR 32/41 para asiento de 1.6 - 2.6,9.08,7.50,4.50,D300CRB50774,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,5,20,10,10,https://api.mybihr.com/medias/800Wx800H-1114424-1.jpg?context=bWFzdGVyfHJvb3R8MjMyNjR8aW1hZ2UvanBlZ3xhR05oTDJnM09TODVPREU0TkRnMU9Ua3hNREUzTkM4NE1EQlhlRGd3TUVoZk1URXhORFF5TkMweExtcHdad3w0ZGQ5NzBiYjgyMGJkNjkwYjMwY2Y5ODUxNjZhMGZkZTk4YTU2NDFkNzBkZDg2MWI2ZTI4ZTUxY2NjNjI2MGZm,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106384,,N424-35110,KEIHIN,KEIHI JET IDLE 110MM,Chiclé de baja KEIHIN N424-35-110,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009517-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA3MzV8aW1hZ2UvanBlZ3xhRFF5TDJoaU9TODRPVFk0TmpVME56Z3lORGswTHpFd01EazFNVGN0TVY4NE1EQlhlRGd3TUVnfGNiYmNjOWFhMjk3NzBjYTAzMGUwNTkyNGY5MTcwOTY3NzU4ODUwMzk1MjhlZjcyZjI5OWU3OGI2ZmNmNjY5MTI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106194,,99101-357-1100,KEIHIN,KEIHI JET MAIN 110MM,Chiclé de alta KEIHIN 110,9.08,7.50,4.50,1106194,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/1009291-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM5Mzl8aW1hZ2UvanBlZ3xhREptTDJneE5TODRPVE0wTnpRek56QXpOVGd5THpFd01Ea3lPVEV0TVY4NE1EQlhlRGd3TUVnfGE2ZjQ4OTIyNWNiYjVjYjIxYjBkZmQ5MDlmZjAzMmQwODJjYjMwNTVlYzk4NzQzYmY1NDdhMzc3YzRjZWFjM2M,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106382,,N424-35100,KEIHIN,KEIHI JET IDLE 100MM,Chiclé de baja KEIHIN N424-35-100,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,0,5,8,5,5,https://api.mybihr.com/medias/1009515-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA3MzV8aW1hZ2UvanBlZ3xhRE5pTDJoa01DODRPVEkyTkRNMU1EZ3lNamN3THpFd01EazFNVFV0TVY4NE1EQlhlRGd3TUVnfGJkM2VjNjY5MDYwMjhiMjE1OWM1ZjNhZThjZTE4ZjQ4ODMyNjg4ZWQ1NDFhYWEzZGM4ZGY2MDQ1Nzg5OGYxMTc,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106386,,N424-35120,KEIHIN,KEIHI JET IDLE 120MM,Chiclé de baja KEIHIN N424-35-120,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3,5,17,20,10,https://api.mybihr.com/medias/1009519-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA3MzV8aW1hZ2UvanBlZ3xhRGRtTDJnMVppODRPVFV6TVRnM01UY3lNemd5THpFd01EazFNVGt0TVY4NE1EQlhlRGd3TUVnfDVkYjE1ZGE4ZGM4MzZmMDJkNjY4ZGI5N2U2NTc5ODBhM2FlODI4MGJlNDY3NDRmYzZlOTRmMTlkMmFlNzZlODE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106319,,N424-22050,KEIHIN,KEIHI JET IDLE 50MM,Chiclé de baja KEIHIN N424-22-50,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,15,4,29,28,19,https://api.mybihr.com/medias/1009429-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIyMTN8aW1hZ2UvanBlZ3xhRFZtTDJnMk55ODRPVEE0TlRRNU9ERTJNelV3THpFd01EazBNamt0TVY4NE1EQlhlRGd3TUVnfDMzZWY0OGU0Y2NmZmVmZmMwYjA0OGYwMDVhMGNiNDcxNzczOTM5NzFmZDMzNWI1OTBmODNiODcyMTVjNTBiMGQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114383,,N427-48NCH,KEIHIN,KEIHI NEEDLE PWK/PJ/PWM,Aguja de carburador Carburador KEIHIN PWK/PJ/PWM NCH,13.10,10.83,6.50,D300CRB52715,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3,7,5,50,10,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
