PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Acabado,V-Cantidad de dientes,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Altura (cm),Altura (mm),Altura del neumático (perfil),Anchura (cm),Anchura (mm),Anchura del neumático,Capacidad (ml/l),Capacidad de portaequipajes (L),Capacidad del casco,Carga máxima (kg),Categoría de neumático,Clasificación de capas,Color,Color del cristal,Composición,Diámetro de la llanta,Embalaje,Especificaciones,Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Longitud (cm),Modelo,Número de dientes de la corona,Paso de cadena,Peso (kg),Posición,Sin cámara o tipo de cámara,Tipo,Tipo de corona,Tipo de luz,Versión de corona,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,DeliveryPlant
1076775001,43113,ASOT-95-ART-BK,ART,"ART RIMS SP LOCK NUT, BLK",Tuerca de freno cubierta largo ART negra,18.15,15.00,9.00,8430525431133,59,8714109090,0,1,Tuerca de papillon,Tuerca de papillon,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,,,Negro,,248,39,136,96,19,,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1076775001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzUzMTd8aW1hZ2UvanBlZ3xhRFprTDJnMFppODRPVFkzTkRnMk56TTBNelkyTHpFd056WTNOelV3TURFdE1WODRNREJYZURnd01FZ3xhMGYxNzU5MWViYzMxNTU3OGU3ZTY5NzRlYTRhZjBjMjI0NzIzOGEyNGM2Mjc3YTlmZWFhOTM4NTcxY2I5YmZm,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1076775003,43115,ASOT-95-GY,ART,"ART RIMS SP LOCK NUT, SIL",Tuerca de freno cubierta largo gris,18.15,15.00,9.00,8430525431157,10,8714109090,0,1,<p>Tuerca de papillon</p>,"
Tuerca de papillon",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,,,Plata,,248,39,136,96,19,,,,,,,,,,,,,,,,Gris,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1076775003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA0OTV8aW1hZ2UvanBlZ3xhR1U1TDJnNU1pODRPVGMyTmpNMU9EZzNOalEyTHpFd056WTNOelV3TURNdE1WODRNREJYZURnd01FZ3wwMGE5Yzk2NGM1OTY2NTNjZGUxZDA4M2UyMTUwOTc4Y2VjOWRiNmJhMmRiY2U4NjczY2Q1ZGJkNjNlNDkzNzM0,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1076775002,43114,ASOT-95-BL,ART,"ART RIMS SP LOCK NUT, BLU",Tuerca de freno cubierta largo azul,18.15,15.00,9.00,8430525431140,14,8714109090,0,1,Tuerca de papillon,Tuerca de papillon,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. WHEELS,,,Azul,,244,48,134,96,19,,,,,,,,,,,,,,,,Azul,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1076775002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxNzA4fGltYWdlL2pwZWd8YUdFMUwyZzVPUzg0T1RjMk5qTTFOamt4TURNNEx6RXdOelkzTnpVd01ESXRNVjg0TURCWGVEZ3dNRWd8MDY5OTVhZGIyZDExZTA2NmJkNGE3YmFjMjhmMDkyNDkyMjcxZTU1YTM5ZjRhYmY0NDAyYjgzZTVmM2Y5Y2FjMg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1038955,93446,ASTT-11-BK,ART,ART THROTTLE ALU TUBE BLACK,Caña de acelerador aluminio ART KTM Husqvarna 4t JJuan negro,47.19,39.00,23.40,8430525934467,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,,,1485,120,150,198,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1038958,93445,ASTT-14-BK,ART,ART THROTTLE ALU TUBE BLACK,Caña de acelerador aluminio ART KTM Husqvarna 2t JJuan negro,47.19,39.00,23.40,8430525934450,20,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,,,1623,120,151,199,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1038951,89495,ASTT-03-BK,ART,ART THROTTLE ALU TUBE BLACK,Caña de acelerador aluminio ART Suzuki negro,49.61,41.00,24.60,8430525894952,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,,,425,112,154,92,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1038951-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE5NDd8aW1hZ2UvanBlZ3xhR1F3TDJnM1pDOHhOVFF5TlRjMk9UYzVPVGN4TUM4eE1ETTRPVFV4TFRGZk9EQXdWM2c0TURCSXxmZTY4OWQ0YjViMTAyZTFhNGFkZTExNmE5OWQ3OTIwNGU5NzcyOGMwOTVhMzU5YTFkZjMyZjRjMzIzMmZkZWQx,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1038953,89496,ASTT-06-BK,ART,ART THROTTLE ALU TUBE BLACK,Caña de acelerador aluminio ART Yamaha negro,47.19,39.00,23.40,8430525894969,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,,,1580,122,199,147,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1038953-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYxMTh8aW1hZ2UvanBlZ3xhR05tTDJnNU1pOHhOVFF5TlRjM01EVTROakUwTWk4eE1ETTRPVFV6TFRGZk9EQXdWM2c0TURCSXw4MjcwNGZiMWRlNjFkMDUwMWJlNzlhZDNkNDEwZjJhOTBkMzNhMTNhM2QwNWQxNDRkNzU3NGJmNzM0NGU1MDMz,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1038954,89491,ASTT-07-BK,ART,ART THROTTLE ALU TUBE BLACK,Caña de acelerador aluminio ART negro,45.98,38.00,22.80,8430525894914,10,8714109090,0,1,Sustituye a 93480,Sustituye a 93480,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,,,1620,124,199,148,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1038954-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzMyMTV8aW1hZ2UvanBlZ3xhRFZqTDJoaE1DOHhOVFF5TlRjM01EazNPVE0xT0M4eE1ETTRPVFUwTFRGZk9EQXdWM2c0TURCSXxmMWRjYTM3NDc3MzczM2YyMWQ3MDgwNTY4NDdjYTVmZTQzYjAzY2U1MzViMTcwMWUxNDJjMTZkNjJjMDBlMjQ5,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1038949,89492,ASTT-01-BK,ART,ART THROTTLE ALU TUBE BLACK,Caña de acelerador aluminio ART Honda negro,49.61,41.00,24.60,8430525894921,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,,,1492,118,199,147,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1038949-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU3MTN8aW1hZ2UvanBlZ3xhRGxpTDJnNU5pOHhOVFF5TlRjMk9UQXhNekkzT0M4eE1ETTRPVFE1TFRGZk9EQXdWM2c0TURCSXxjNzQzMGY4MjEyOTc2MTJiM2FkMTcwYzEwNGViNDY5ZjJiN2Q2MWQ5NDAxOTg1ODE0ZjIwZWIwYmYzNDRkMDJi,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1038950,89494,ASTT-02-BK,ART,ART THROTTLE ALU TUBE BLACK,Caña de acelerador aluminio ART Suzuki negro,45.98,38.00,22.80,8430525894945,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,,,1518,106,200,146,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1038950-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIyMDl8aW1hZ2UvanBlZ3xhREJrTDJnNE9TOHhOVFF5TlRjMk9UUXdOalE1TkM4eE1ETTRPVFV3TFRGZk9EQXdWM2c0TURCSXw5NDNmYjJiOGNiOTVjZDBmODdmYzI3NDU2NWFhMTQ1N2RjNDAwNDdjOWE0MGIyZDQyNjMxY2VkMDQwMzFiNjU3,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1038952,89493,ASTT-05-BK,ART,ART THROTTLE ALU TUBE BLACK,Caña de acelerador aluminio ART KTM negro,45.98,38.00,22.80,8430525894938,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,,,1499,112,200,147,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1038952-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzMwMTF8aW1hZ2UvanBlZ3xhRFF4TDJnNE5TOHhOVFF5TlRjM01ERTVNamt5Tmk4eE1ETTRPVFV5TFRGZk9EQXdWM2c0TURCSXxhY2M5N2RlMTZhOTVhMTkxN2RlZTA3ZDAxMmM4MDQzOTc5ODM3ZGM0MmZkYTgxZGVjYzljNjBkYWNiNGViZWNi,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081874001,8357,ASC-41,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - Gas Gas gris,30.25,25.00,15.00,8430525083578,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,817,104,116,220,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081874001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYyOTR8aW1hZ2UvanBlZ3xhRE14TDJoaU9DOHhOVFF5TnpZNE16VXhOalEwTmk4eE1EZ3hPRGMwTURBeExURmZPREF3VjNnNE1EQkl8M2NkM2NkMTMzMGFhNWM2NjA2N2NlN2Q2ODRiNjNhNzQyNTMwMjU0ZWIxNTMzNWQ0YTViYjc2OWMxMWYyNDBjZg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081879001,10279,ASC-63,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - gris,31.46,26.00,15.60,8430525102798,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,1061,98,116,305,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081879001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk5NDJ8aW1hZ2UvanBlZ3xhR0ptTDJneE9DOHhOVFF5TnpZNE5UUTRNalV5Tmk4eE1EZ3hPRGM1TURBeExURmZPREF3VjNnNE1EQkl8MTA2YTBjMDk1YTM3Njc0ZmYyZTZhMzViNTdjYTE2YWE1ZTEzODc0M2ZjNmJjMzdhZjRhNWNkODk4YzRhY2Q4Mg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081889001,45385,ASK-106-RD,ART,"ART KICK START, RED",Pedal de arranque ART - Honda rojo,110.11,91.00,54.60,8430525453852,19,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Rojo,,2129,306,142,319,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081889001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjYzMjZ8aW1hZ2UvanBlZ3xhR0ZpTDJoaE15OHhOVFF5TnpZNE9EWXlPREkxTkM4eE1EZ3hPRGc1TURBeExURmZPREF3VjNnNE1EQkl8N2QwNzg3NGY4ZDA4NGNhZDI1ZTA4NmY2ZTQxOTQ1NzA0MjA1MWZiMzE3ZTMyZGVmMDBhZTZhOTNkODdiNGZiYQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081899003,45371,ASK-115-SILVER,ART,"ART KICK START, SIL",Pedal de arranque ART - gris - KTM,113.74,94.00,56.40,8430525453715,51,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Same dimensions as OEM</li><li>Manufactured in high resistance steel</li></ul> <p></p></body> </html>","        Same dimensions as OEMManufactured in high resistance steel  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,910,214,209,136,32,,,,,,,,,,,,,,,,Plata,,Acero,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081899003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUyMzV8aW1hZ2UvanBlZ3xhREU1TDJnMFlpODRPVFkzTnpnMk1UWTRNelV3THpFd09ERTRPVGt3TURNdE1WODRNREJYZURnd01FZ3w3Zjg3YmRhN2Q2MmU3OWViNjBlMjdkZjQ1MmRlYzMzYzExMjBkMDYyNGZiNzE3YzRjYzFjMmYzNDc4NDExZmRj,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081876001,9417,ASC-46,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - plata,31.46,26.00,15.60,8430525094178,34,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,644,98,120,179,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081876001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcyNjl8aW1hZ2UvanBlZ3xhRFUzTDJnMU5TOHhOVFF5TnpZNE5ETXdNamczT0M4eE1EZ3hPRGMyTURBeExURmZPREF3VjNnNE1EQkl8NjEyNmU5YjJmOWU5NTgxMTRiNTIwMTk2MjgwNThlM2I2YjgwOTM4NWZmNzcwNWIxMzYyMGUwMDE5NDhlMTE0Yg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081878001,10278,ASC-62,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - gris,35.09,29.00,17.40,8430525102781,11,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,847,100,118,189,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081878001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk2Njl8aW1hZ2UvanBlZ3xhREZtTDJnd1lpOHhOVFF5TnpZNE5UQTRPVE14TUM4eE1EZ3hPRGM0TURBeExURmZPREF3VjNnNE1EQkl8Yjc3MTAzN2ZhNGYxZTNiMTFhYmMxYjkzOTNjODI0MDNmYjNiMDMxNzA4YjJiZGZkODQ2Y2NkZTk4N2E5ZTYyMw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081884001,11604,ASC-76,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - Kawasaki KX 450F aluminio gris mata,33.88,28.00,16.80,8430525116047,12,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,1430,98,134,232,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081884001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI4ODR8aW1hZ2UvanBlZ3xhRFl3TDJoa1pTOHhOVFF5TnpZNE56QTFOVE01TUM4eE1EZ3hPRGcwTURBeExURmZPREF3VjNnNE1EQkl8ZjA1NWQ4Yjg1NTE5Mzg5ZTk0NzQ3NzNhMmVhNzdlMGFlMmM0MTU4OWY5NzUxZGJlOGE0MTA3MTg0OTcwOGMwMw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081896002,45391,ASK-112-YE,ART,"ART KICK START, YEL",Pedal de arranque ART - Suzuki Amarillo,113.74,94.00,56.40,8430525453913,5,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Amarillo,,2138,380,147,303,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081896002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM5Mjd8aW1hZ2UvanBlZ3xhRGhrTDJoaU5DOHhOVFF5TnpZNU1UYzNNems0TWk4eE1EZ3hPRGsyTURBeUxURmZPREF3VjNnNE1EQkl8MjFkODA0NDFkYmIwYzk0ZjRjMjY2ZmFkYWRiNTE3YWZlNjBjMDY5MDcwYWQ1YWEwZmJkNWFhOTY0N2EwMmYxZg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081904001,89507,ASK-121-BL,ART,"ART KICK START, BLU",Pedal de arranque ART - Yamaha azul,118.58,98.00,58.80,8430525895072,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Azul,,1252,224,305,114,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081904001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUwMTV8aW1hZ2UvanBlZ3xhR0l6TDJneFpTOHhOVFF5TnpZNU16YzBNREEyTWk4eE1EZ3hPVEEwTURBeExURmZPREF3VjNnNE1EQkl8NTBkMzFiOWE3Mjc5MTU0MTMzZTQwMGViM2ExZmJhYTBmOWE5NmRjNjhmYWYxMjRjYWRkYzZkMWZmODg0ZGY4OQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1085905002,93427,ASPRV-03-OR,ART,"ART BLEEDER WP, ORG",Purgadores de horquilla ART naranja WP M4,13.31,11.00,6.60,8430525934276,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Naranja,,202,30,94,134,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085905002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA1NDR8aW1hZ2UvanBlZ3xhRE5qTDJnMFl5OHhOVFF5Tnprek1qWXhPRGM0TWk4eE1EZzFPVEExTURBeUxURmZPREF3VjNnNE1EQkl8Y2U0YzZmM2JkZjIyYjcwZGQ4YmQwM2IwOWUyZjYwNzJlYzY2YWU1ZTQxMGQ3YThkYjVhZTY5MjYyYTNjNDlkYg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1085905001,93428,ASPRV-03-BL,ART,"ART BLEEDER WP, BLU",Purgadores de horquilla ART azul WP M4,13.31,11.00,6.60,8430525934283,34,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Azul,,176,30,94,134,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085905001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjczNzZ8aW1hZ2UvanBlZ3xhR0ZtTDJnelpTOHhOVFF5Tnprek1qSXlOVFUyTmk4eE1EZzFPVEExTURBeExURmZPREF3VjNnNE1EQkl8ZGMxMWM4OGZhZjNkMmI0NDZlODk4ZTkxZDEyNTI3NDlkZjVlZjU0YmE5N2JkMjc1MDY3ZGFkMTk5OTc0MjVmMQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081864001,93404,ASC-112-GY,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - KTM Husqvarna gris,30.25,25.00,15.00,8430525934047,82,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,763,100,188,131,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1081864001-1.jpg?context=bWFzdGVyfHJvb3R8NjAxODZ8aW1hZ2UvanBlZ3xhR1l6TDJnNU5DOHpNakF6TmpjNE9ESXdOelkwTmk4NE1EQlhlRGd3TUVoZk1UQTRNVGcyTkRBd01TMHhMbXB3Wnd8YzQ3MjYyMjBlY2JhODg2ZmUxYmQ1NTdmNzM0OGI4MDEwYzBlZTBmOWE1MGI4Yjc3ZTA3OTEyYTA0Njk2OGUxNA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081875001,9410,ASC-42,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - plata,31.46,26.00,15.60,8430525094109,15,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,868,116,116,197,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081875001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU5MTh8aW1hZ2UvanBlZ3xhR0V6TDJoaFlTOHhOVFF5TnpZNE16a3dPVFkyTWk4eE1EZ3hPRGMxTURBeExURmZPREF3VjNnNE1EQkl8MThmYjY1Zjk1YzRlZWExZTkzZmUyZmRiODc5YmRmMjAyNWY3MmVkNjA1MDRjMDc2MGNkMjM2OWUyYmY1NTQ3Ng,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081800001,38057,ASF-02S-GR,ART,"ART FOOT PEGS, GRN",Estriberas Off Road gris/verde Kawasaki,72.60,60.00,36.00,8430525380578,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Verde,,1312,546,148,197,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081800001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTc2NTd8aW1hZ2UvanBlZ3xhRGhpTDJoaFppOHhOVFF5TnpZMU9UUTJORGN6TkM4eE1EZ3hPREF3TURBeExURmZPREF3VjNnNE1EQkl8YjQ0NjdhMjI2MmJkNmY5NzMwMTE3NTE1NmZhMTE1ZmY3NTAxMjkyNDUwYzBkMDQ0MTBhNWM3ZTQzNjc5ZjgwNw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081759001,38061,ASF-12-BK,ART,"ART FOOT PEGS TRIAL, BLK",Estriberas Off Road trial negro todas las marcas,110.99,91.73,55.04,8430525380615,11,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Negro,,1172,360,148,198,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081759001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTE1OTR8aW1hZ2UvanBlZ3xhRFk1TDJnd05TOHhOVFF5TnpZMU1USXdOekU1T0M4eE1EZ3hOelU1TURBeExURmZPREF3VjNnNE1EQkl8MGM4Yzg0N2FiMWIzOTMyZjhlMmIwZDhkOTc5M2E4NmU0ZmMyZDcyODQyM2ZmOTJkMmU3OWRmODNjNzhjOWQyYQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081759002,38062,ASF-12-GY,ART,"ART FOOT PEGS TRIAL, GRY",Estriberas Off Road trial gris todas las marcas,100.43,83.00,49.80,8430525380622,15,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Gris,,1313,360,150,199,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081759002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjEwOTl8aW1hZ2UvanBlZ3xhRE0yTDJnd09DOHhOVFF5TnpZMU1UWXdNRFF4TkM4eE1EZ3hOelU1TURBeUxURmZPREF3VjNnNE1EQkl8NTA4MDJjZGRhYTBjNWIxZTNjYjZkYjMzMDBmYzM5NTA5NDJmNmRmYjQ1NWEwYjJiMjhkNGVmM2JlNWFmNzc4MQ,https://api.mybihr.com/medias/1081759002-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyMjU0fGltYWdlL2pwZWd8YURjMEwyZ3hNeTh4TlRReU56WTFNVGs1TXpZek1DOHhNRGd4TnpVNU1EQXlMVEpmT0RBd1YzZzRNREJJfDIzOTYwYmRmMjU2N2JkMDc2MWY0M2Y3MjVkNWQzYzNhOTdjOTdjYzk1OGY3Y2JlZThmMzg0OWQ4YzVjMDZhMTc,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
