PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Uso recomendado,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1042611,59157,13980035,ISB,"ISB BEARING 30,15X41X6,5","Rodamiento ISB MH-P03K (TH-873) black inner 30,15x41x6,5 (36º/45º) (1042611)",19.00,15.70,10.21,700006764,2,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,68,26,72,118,8,Todos,https://api.mybihr.com/medias/1042611-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2OTB8aW1hZ2UvanBlZ3xhR0ZrTDJnNVppOHhNRE0wTURNME5qUXlPVFEzTUM4eE1EUXlOakV4TFRGZk9EQXdWM2c0TURCSXxiN2I3YjY5MDNhZmUzODViMDU4ZGJkYThiOGY3YjFmYWJhZjNhZDNiMTI2YzQ3YWEwNWJlNDk3ZTE4NzE4MDlm,https://api.mybihr.com/medias/1042611-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTU1MTU5fGltYWdlL2pwZWd8YURCakwyZzVNaTh4TURNME1ETTBOamd5TWpZNE5pOHhNRFF5TmpFeExUSmZPREF3VjNnNE1EQkl8NDU5MWZlYzg4ZjgxNjRmYWI4MjllMTRkMmJlMzQ1NWJiNDNlOWYyMmUzYjU0NGQ1NzMxZjcxMTI3YzBlMGI2Nw,https://api.mybihr.com/medias/1042611-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjA1MDM1fGltYWdlL2pwZWd8YUdRMEwyZ3pZeTh4TURNME1ETTBOekl4TlRrd01pOHhNRFF5TmpFeExUTmZPREF3VjNnNE1EQkl8M2U5OTM2MjUyNzAzMTM1MzMwMjA1NzZhOWU5Yzk3YjExNTMwZWIzMGZiZmJmNmRlNTQzMDM4ODU1ZTFiMWIwMg,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042594,59139,13981205,ISB,ISB BEARING 15X26X8,Rodamiento ISB 15268-2RS 15x26x8 (1042594),16.00,13.22,8.59,700006798,4,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,28,21,44,43,15,Todos,https://api.mybihr.com/medias/1042594-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk2ODV8aW1hZ2UvanBlZ3xhREJqTDJobU15OHhNRE16T0RFeE1qSTBNVFk1TkM4eE1EUXlOVGswTFRGZk9EQXdWM2c0TURCSXw2ZTRkM2IzMDdiZTExOWY2NjZlZjAwYzgzNWE5MTIxYWRmOTRmYTIyOTczYzEwOWE0NzEyZDUxYWNkNmQ0ZGU4,https://api.mybihr.com/medias/1042594-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTcxMjkxfGltYWdlL2pwZWd8YURkbUwyaGxOUzh4TURNek9ERXhNall6TkRreE1DOHhNRFF5TlRrMExUSmZPREF3VjNnNE1EQkl8ZGU5MGJmZjBhZDBhNTMyNmFlZDI2MjU0NjIzOTQ3OTNkZTA5MzQzYjIwOTA2NTgwNjBlZmNkMmI4NDcwMmJkZg,https://api.mybihr.com/medias/1042594-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjA5MjY5fGltYWdlL2pwZWd8YURFMEwyaGtPQzh4TURVeE56WTBNVGs0TmpBM09DOHhNRFF5TlRrMExUTmZPREF3VjNnNE1EQkl8YWU2NGEzMjk0Y2JhYjI2NDhhOWZiNjJlNzc3MmI5YTI5OThmYzM5MDIzODMwMGFhNjMzNWYwM2RlN2Q4YzZiOQ,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042608,59161,13980082,ISB,"ISB BEARING 30,15X41,8X8","Rodamiento ISB MH-P08H8 (TH-870) 30,5x41,8x8 (45º/45º) (1042608)",25.00,20.66,13.43,700007084,11,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,84,33,69,68,18,Todos,https://api.mybihr.com/medias/1042608-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc0MjZ8aW1hZ2UvanBlZ3xhRFJtTDJnMVl5OHhNRE0wTVRNd05UVTBPRGd6TUM4eE1EUXlOakE0TFRGZk9EQXdWM2c0TURCSXw2YzhiMmJjNjI5NDRmZDhjYWNjYTdkMDQzOThkZTVkYTY4MjM5ZmU3ZmJmOGFkZTEyOWU3MzQyOTM5M2NjMjM4,https://api.mybihr.com/medias/1042608-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc1NzQ2fGltYWdlL2pwZWd8YUdGbEwyZzBaUzh4TURNME1UTXdOVGswTWpBME5pOHhNRFF5TmpBNExUSmZPREF3VjNnNE1EQkl8YzQ0OWIyZmJjOWU4YmViNGM4M2ZkODc2MDc0NmEzNTE3N2Q3ZTU1M2VlNGU4ZTI4Y2NlZTViZDE1MzM5YzZhMg,https://api.mybihr.com/medias/1042608-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTk4MDkzfGltYWdlL2pwZWd8YURoaEwyZ3dOaTh4TURNME1UTXdOak16TlRJMk1pOHhNRFF5TmpBNExUTmZPREF3VjNnNE1EQkl8ODYyMzM0YmVmNGVkZmYzYWU5MDQ4ZDc1YzkzMWMzZjNkYTg1Y2FlZDBlOTU3ZGUxYWUwYTYyYmQzYzNjNDI2MQ,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042610,59156,13980030,ISB,"ISB BEARING 30,15X41X6,5","Rodamiento ISB MH-P03 30,15x41x6,5 (45º/45º) (1042610)",15.50,12.81,8.33,700006763,6,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,71,28,71,67,15,Todos,https://api.mybihr.com/medias/1042610-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcxMDF8aW1hZ2UvanBlZ3xhR016TDJnNVpDOHhNRE0wTURNME5Ea3lNakUwTWk4eE1EUXlOakV3TFRGZk9EQXdWM2c0TURCSXxjYjJmNDM4OTViMDQ4MjkwMzVkYjU1ZGVlNDY5Y2U4N2MyNDhlZWJmMmQxZmZjMTQwYTVlOWFjZmZhYTk2YmM4,https://api.mybihr.com/medias/1042610-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTM3NjQ4fGltYWdlL2pwZWd8YUdaakwyaG1NaTh4TURNME1ETTBOVE14TlRNMU9DOHhNRFF5TmpFd0xUSmZPREF3VjNnNE1EQkl8YjE0MGY2MTI0MTUxYTU4YTU0MzE4YjI2MzYyYmRiNDVmODQ5ZjdiYjVhNjg1YjI4MDcxNGMzZTgwYmRjMzllZA,https://api.mybihr.com/medias/1042610-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMzQyfGltYWdlL2pwZWd8YURjMkwyaG1aaTh4TURNME1ETTBOVGN3T0RVM05DOHhNRFF5TmpFd0xUTmZPREF3VjNnNE1EQkl8NjYyODY4OWZlNjQ3Y2Y0MjI2NzdhZmVmMTM1OTcxZTMzZDA4ZTAyMjk4OWJhNjZlNGZmMzI0ZDk4YmM1NWU2MQ,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042614,59167,13980643,ISB,"ISB BEARING 33,05X43,8X7","Rodamiento ISB MR438 33,05x43,8x7 (90º/90º) (1042614)",17.50,14.46,2.90,8430525591677,6,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,96,29,116,83,10,Todos,https://api.mybihr.com/medias/1042614-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg3NjJ8aW1hZ2UvanBlZ3xhRE5rTDJneE1DOHhNRE0wTVRNeE5EY3lNemczTUM4eE1EUXlOakUwTFRGZk9EQXdWM2c0TURCSXw0MmRiMWE0ZGI5NjAyZjU1NDI4OTY4M2I5NGRjY2U4OGI5Y2U4NTJiZDVmMTQ2NjI3MjRhOTgyNjJkMzk4MWFi,https://api.mybihr.com/medias/1042614-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc0NzMxfGltYWdlL2pwZWd8YURjMkwyZzJOUzh4TURNME1UTXhOVEV4TnpBNE5pOHhNRFF5TmpFMExUSmZPREF3VjNnNE1EQkl8M2YzNGViN2FhYjgxMjllMjllYjUxYjQzMzgyMTExYjQ0MzcwOGZiNTYyZDJmYzM4NDM1ZTQ5ZjZjOThkMGQ0Yg,https://api.mybihr.com/medias/1042614-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjI3NjI0fGltYWdlL2pwZWd8YURFM0wyZzNNeTh4TURNME1UTXhOVFV4TURNd01pOHhNRFF5TmpFMExUTmZPREF3VjNnNE1EQkl8YjhlNzE1MTY1MTdlM2ZmZGVlZjllMTg0ZjczZmY4ODJmMzc4NDZkYTdjYzdkMTAwMDM2YmQ0NTIyODYzOTIxZg,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1124504,,13980213,ISB,"ISB BEARING HS2 MH-P21 30,5X41,8X7 45/45",Rodamiento de dirección ISB HS2 MH-P21 37x49x7 45/45,34.00,28.10,18.27,700006981,10,8482400000,0,1,"<p>Tipo :&nbsp;HS2 MH-P21 45/45</p><p>Tamaño:&nbsp;30,5X41,8X7</p>
<ul><ul>
<li>Anillos de acero cromado</li>
<li>Bolas de acero cromado</li>
<li>Jaula de nylon</li>
<li>Cubiertas de goma selladas</li>
<li>Lubricaci&oacute;n resistente al agua</li>
</ul></ul>","
Tipo : HS2 MH-P21 45/45
Tamaño: 30,5X41,8X7

Anillos de acero cromado
Bolas de acero cromado
Jaula de nylon
Cubiertas de goma selladas
Lubricación resistente al agua
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,82,32,70,65,18,,https://api.mybihr.com/medias/800Wx800H-1124504-1.jpg?context=bWFzdGVyfHJvb3R8NDE4MTV8aW1hZ2UvanBlZ3xhRGxpTDJnek1DODVPRFl4TlRNek5qTTNNREl3Tmk4NE1EQlhlRGd3TUVoZk1URXlORFV3TkMweExtcHdad3xiYTUxY2IwNWVjYjI0OTQwYWYxMzc2OTgyYTYyNmQ5YmRmZGQwNjE3ZGVhZmE0ZTQwZTBlNjg2ZThlN2QxZTI0,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1123878,,13986008,ISB,ISB BEARING EBIKE 6906 LLB NR 30X47X9,Rodamiento ISB E-bike 6906 LLB NR 30X47X9,9.50,7.85,1.60,13986008,24,8482400000,0,1,"<p>Tipo :&nbsp;6906 LLB NR</p><p>Tamaño:&nbsp;30X47X9</p>
<ul><p>Lo importante no es que se vea, es que se sienta</p>
<p>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no est&eacute;n visibles, se encuentran en zonas clave de la bicicleta, desde la direcci&oacute;n hasta los pivotes de la suspensi&oacute;n.</p>
<p>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers m&aacute;s exigentes en cualquier disciplina.</p></ul>","
Tipo : 6906 LLB NR
Tamaño: 30X47X9
Lo importante no es que se vea, es que se sienta
Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.
ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,66,51,67,66,15,E-Bike,https://api.mybihr.com/medias/800Wx800H-1123878-1.jpg?context=bWFzdGVyfHJvb3R8Nzc1MDZ8aW1hZ2UvanBlZ3xhRGhoTDJoaU1pODVPRFl4TlRNek1ERTBOREk0Tmk4NE1EQlhlRGd3TUVoZk1URXlNemczT0MweExtcHdad3wxOTU4ZDlmYjM2MThlMDVhY2UzZGM2MTIyOTQ2MzVlMjIwZTY4NzU0MWE1NzliMTYzNTI5MjYyNjg2MGZiMmZj,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1123891,,13986003,ISB,ISB BEARING EBIKE HK 243016 2RS 24X30X16,Rodamiento ISB E-bike HK 243016 2RS 24X30X16,35.01,28.93,5.79,13986003,4,8482400000,0,1,"<p>Tipo :&nbsp;HK 243016 2RS</p><p>Tamaño:&nbsp;24X30X16</p>
<ul><p>Lo importante no es que se vea, es que se sienta</p>
<p>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no est&eacute;n visibles, se encuentran en zonas clave de la bicicleta, desde la direcci&oacute;n hasta los pivotes de la suspensi&oacute;n.</p>
<p>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers m&aacute;s exigentes en cualquier disciplina.</p></ul>","
Tipo : HK 243016 2RS
Tamaño: 24X30X16
Lo importante no es que se vea, es que se sienta
Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.
ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,77,16,68,63,18,E-Bike,https://api.mybihr.com/medias/800Wx800H-1123891-2.jpg?context=bWFzdGVyfHJvb3R8MTkyNzkyfGltYWdlL2pwZWd8YURJNUwyZzVaaTg1T0RZeE5UTXpPREl6TnprNE1pODRNREJYZURnd01FaGZNVEV5TXpnNU1TMHlMbXB3Wnd8MzQxMzlkZTk2OTZkZGI3ZDdkOWEwNTcyMjlkMWZmYWRlNzU3OGNhNjdhZGU4YTc4OTE0NzJlMzcxZWY2ZTA5NQ,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042596,59140,13981250,ISB,ISB BEARING 16X27X7,Rodamiento ISB 16277-2RS 16x27x7 (1042596),14.00,11.57,4.63,8430525591400,10,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,28,19,43,43,15,Todos,https://api.mybihr.com/medias/1042596-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEwODl8aW1hZ2UvanBlZ3xhR1UyTDJnM1pTOHhNRE16T0RFeE16VTFNalF4TkM4eE1EUXlOVGsyTFRGZk9EQXdWM2c0TURCSXwyOWM2MDdjYTAxNjY3NzIzYzk4NGFiM2M5MjI0YmU1N2E0NzljMmFmMjUwMjI3MThjMWM2N2Y3MmIyYzU3MGQx,https://api.mybihr.com/medias/1042596-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTcwMDY2fGltYWdlL2pwZWd8YURVNEwyZzNNUzh4TURNek9ERXhNemswTlRZek1DOHhNRFF5TlRrMkxUSmZPREF3VjNnNE1EQkl8YTAwODgyMTViYWMyMDFlODFhYzFhODRkODFlMzJiMjFkZjhjMDY2ZWVkZmFlYTFmNWQ5NzRkMGU1ZWIzNDdiZQ,https://api.mybihr.com/medias/1042596-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTg4ODk0fGltYWdlL2pwZWd8YURGbUwyZ3hZeTh4TURNek9ERXhORE16T0RnME5pOHhNRFF5TlRrMkxUTmZPREF3VjNnNE1EQkl8YmM4YWNmZWVhNTQ4MWVmNjkwMmVlNjExYjlhMGE5NThjZDQxN2ZmYjc0NTVlYmU3NzYwNDY5ZmE5MWY4MTU1MA,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1109988,1109988,13000545,ISB,ISB BICYCLE BEARING 608-2RS P6 8X22X7,Rodamiento ISB 608-2RS P6 8X22X7,3.99,3.30,2.15,700006936,65,8482101000,0,1,<p><strong>Rodamientos para bicicleta 8x22x7mm</strong></p><p>&nbsp;</p><ul><li>Aros en acero inoxidable</li><li>Bolas de acero inoxidable</li><li>Jaula de Nylon</li><li>Tapas de goma Rubber Seal</li><li>Lubricaci&oacute;n resistente al agua</li></ul><p>&nbsp;</p><p><strong>Medidas:</strong></p><p>&nbsp;</p><ul><li>Interior: 8 mm</li><li>Exterior: 22 mm</li><li>Ancho: 7 mm</li></ul><p>&nbsp;</p><p><em>*El color de las tapas puede variar respecto a la imagen.</em></p>,"
Rodamientos para bicicleta 8x22x7mm
 Aros en acero inoxidableBolas de acero inoxidableJaula de NylonTapas de goma Rubber SealLubricación resistente al agua
 
Medidas:
 Interior: 8 mmExterior: 22 mmAncho: 7 mm
 
*El color de las tapas puede variar respecto a la imagen.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,25,30,41,40,15,,https://api.mybihr.com/medias/1109988-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY2NTd8aW1hZ2UvanBlZ3xhREptTDJnd01TOHhNekE1TXpJNE1EazNNamd6TUM4eE1UQTVPVGc0TFRGZk9EQXdWM2c0TURCSXwwYmI5YzFjOTFmNzc4ODhmOWNkOTEwMzUzN2RmMGExMDU4NzliYzc4OTg2NTA5YjcyNzU4MWU1Y2I1OWM0YTgz,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1123881,,13000091,ISB,ISB BEARING EBIKE 6809 2RS 45X58X7,Rodamiento ISB E-bike 6809 2RS 45X58X7,30.00,24.79,4.99,13000091,3,8482400000,0,1,"<p>Tipo :&nbsp;6809 2RS</p><p>Tamaño:&nbsp;45X58X7</p>
<ul><p>Lo importante no es que se vea, es que se sienta</p>
<p>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no est&eacute;n visibles, se encuentran en zonas clave de la bicicleta, desde la direcci&oacute;n hasta los pivotes de la suspensi&oacute;n.</p>
<p>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers m&aacute;s exigentes en cualquier disciplina.</p></ul>","
Tipo : 6809 2RS
Tamaño: 45X58X7
Lo importante no es que se vea, es que se sienta
Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.
ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,63,48,67,63,15,E-Bike,https://api.mybihr.com/medias/800Wx800H-1123881-1.jpg?context=bWFzdGVyfHJvb3R8Mzg0NzJ8aW1hZ2UvanBlZ3xhRGd4TDJnNU15ODVPRFl4TlRNeU1qa3pOVE15Tmk4NE1EQlhlRGd3TUVoZk1URXlNemc0TVMweExtcHdad3wzZjA5ZmEwNTI3ZjRmMzZiOWNhZWIzNjU5NmM3NjUyNTBhMGU0ZjdmODE0ZjI1ZWYzMTcwYzUyMWEwZTM1Mjc1,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042593,59138,13981200,ISB,ISB BEARING 15X26X7,Rodamiento ISB 15267-2RS 15x26x7 (1042593),14.50,11.98,7.79,700006796,36,8482109090,0,1,"<strong>RODAMIENTOS ISB:</strong><br>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.<br>","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,27,19,44,41,15,Todos,https://api.mybihr.com/medias/1042593-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk2NDV8aW1hZ2UvanBlZ3xhREprTDJoaU1TOHhNRE16T0RFd09EQTBOek01TUM4eE1EUXlOVGt6TFRGZk9EQXdWM2c0TURCSXxiMmE4NDU0ZWI5YzgyMDg1M2RmMjA3ZjlkYzZiMjE2YjRjODU0MGY4ZWUyZDUzODI4Y2ZkODdhMjkyOTdhOWU1,https://api.mybihr.com/medias/1042593-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTYwMDgzfGltYWdlL2pwZWd8YURreUwyZzBOaTh4TURNek9ERXhNRFl3TXpJNU5DOHhNRFF5TlRrekxUSmZPREF3VjNnNE1EQkl8NmM5NDk5OThiYTlkY2E3MTdlZjljMGZkNjk3MDVhMGVlMGVlMjc2MTAzYmU5ZDU0YTI2YjMzNDUyYTcxODFhNA,https://api.mybihr.com/medias/1042593-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxMzA3fGltYWdlL2pwZWd8YUdObUwyZzFNUzh4TURNek9ERXhNRGs1TmpVeE1DOHhNRFF5TlRrekxUTmZPREF3VjNnNE1EQkl8NzNlNjQ0ZWExMTBlMjM5MDg3OGVjOTg4MWI3ZjU1MTQzZTFlMDU5MWZlODg2MmM4MjY3MzkyMjBkY2MzYTBjMA,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
