PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,V-Posición,V-Talla,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Alarma,Alto espejo (mm),Altura (mm),Ancho espejo (mm),Ancho exterior del manillar (mm),Anchura (cm),Anchura (mm),Anchura de la zona de sujeción (mm),Apertura (mm),Barra transversal,Bloqueo,Casquillo,Categoría ECE,Color,Color de la carcasa,Color del cristal,Componente de fijación,Composición,Compuesto del puño,Diámetro de cable Ø (mm),Diámetro de la cadena Ø (mm),Diámetro exterior de los extremos del manillar (mm),Diámetro interior del manillar (mm),Diámetro Ø (mm),Distancia entre pernos,Elevación de manillar (mm),Embalaje,Fijación,Forma,Función de la luz,Gama,Homologación,Incluye intermitente,Longitud (cm),Longitud (mm),Longitud de cable (mm),Longitud de control (mm),Longitud de la cadena (mm),Longitud total (mm),Montaje,Montaje de espejo retrovisor,Número de pines,Peso (g),Posición,Profundidad (mm),Referencias OEM,Resistencia,Rosca,Rosca (mm),Rosca de espejo,Rosca inferior,"Rosca superior ",Sentido de rosca,Talla,Terminales,Tipo,Tipo de antirrobo,Tipo de interruptor,Tipo de luz,Tipo de parabrisas,Tipo de pastilla de freno,Tipo de puño,Tipo de retrovisor,Uso,Versión de filtro,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,Picture11,Picture12,AllPicturesZIP,Document1,Document2,DeliveryPlant
1083332001,38175,ASFRC-01-BL,V PARTS,"VPART CAP M.C TANK, BLU",Tapa deposito bomba freno delantero azul TM V PARTS,17.94,14.83,8.90,8430525381759,12,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,,,,239,30,134,94,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083332001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEwNDR8aW1hZ2UvanBlZ3xhREZtTDJnMll5OHhOVFF5Tnpjek16ZzBPREE1TkM4eE1EZ3pNek15TURBeExURmZPREF3VjNnNE1EQkl8NWU1OTQ3OWI2ODc0OTdhODc4ZmFjYjM4NThhNzM4Njg2NTY5OTU0NjdjNTZiMmZhMzU2MGM0ZGYwMjE1Y2ZlNg,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083332002,38176,ASFRC-01-RD,V PARTS,"VPART CAP M.C TANK, RED",Tapa deposito bomba freno delantero rojo Honda Beta V PARTS,17.94,14.83,8.90,8430525381766,10,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,,,,176,30,134,94,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083332002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDc4OTd8aW1hZ2UvanBlZ3xhRFppTDJoak1TOHhOVFF5Tnpjek5ESTBNVE14TUM4eE1EZ3pNek15TURBeUxURmZPREF3VjNnNE1EQkl8NGMyNDM3YWM3ZTg1MzA5N2M2OGM1NTFhZjJkNDllZmI3ODAwYWJjZWFiY2E4NTM2Yjg0NTU2ZGQ3ZWEzYWMxMQ,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083338001,38197,ASFRC-07-OR,V PARTS,"VPART CAP M.C TANK, ORG",Tapa deposito bomba freno/embrague delantero naranja Magura V PARTS,18.95,15.66,9.40,8430525381971,5,8714109090,0,1,"<p>Ancho: 23,2mm</p><p>Largo: 45,28mm</p>","
Ancho: 23,2mm
Largo: 45,28mm",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Naranja,,,,187,28,134,93,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083338001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA0NzZ8aW1hZ2UvanBlZ3xhRGc1TDJnMk5TOHhOVFF5Tnpjek9ERTNNelEzTUM4eE1EZ3pNek00TURBeExURmZPREF3VjNnNE1EQkl8ZTEzYzJmZjU4N2RiZjNmZWExMGNkN2YxY2EwOTY3MjFiMDAxNjNkM2ExOWZiZmY2ZmZkMDNhZmZiNmEzOGNmZQ,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083339001,38199,ASFRC-08-BL,V PARTS,"VPART CAP M.C TANK, BLU",Tapa deposito bomba freno/embrague delantero azul Magura V PARTS,18.95,15.66,9.40,8430525381995,4,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,,,,214,30,134,94,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083339001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ2ODF8aW1hZ2UvanBlZ3xhREUzTDJnM015OHhOVFF5Tnpjek9EVTJOalk0Tmk4eE1EZ3pNek01TURBeExURmZPREF3VjNnNE1EQkl8ZTIxOGFjMmQ4OTIzYmE1YTdiM2I3ODA4YzgzM2UyNDQ3OTE1ZWQxNWQxNDVlN2M5NjQ1Mzc4ZmQyNmIyMWQxYg,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083339002,38198,ASFRC-08-OR,V PARTS,"VPART CAP M.C TANK, ORG",Tapa deposito bomba freno/embrague delantero naranja Magura V PARTS,19.36,16.00,10.40,8430525381988,5,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Naranja,,,,174,30,93,134,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083339002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjEwODl8aW1hZ2UvanBlZ3xhR0UwTDJnNE1DOHhOVFF5Tnpjek9EazFPVGt3TWk4eE1EZ3pNek01TURBeUxURmZPREF3VjNnNE1EQkl8ZjJiMWZjMTkzMjg1NWU0OTcxOTA2Nzc0ZGMxNmQ0MmM0ZmY3ZTgwMzYwYTFhZjU0MDRjNjk4ZGQ2Y2ZhZGMzNA,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083345001,38196,ASFRC-14-BL,V PARTS,"VPART CAP M.C TANK, BLU",Tapa deposito bomba freno/embrague delantero azul Brembo V PARTS,17.94,14.83,8.90,8430525381964,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,,,,178,32,95,134,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083345001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDg5Mzl8aW1hZ2UvanBlZ3xhR0psTDJoaU9TOHhOVFF5TnpjME1qRXdOVFl6TUM4eE1EZ3pNelExTURBeExURmZPREF3VjNnNE1EQkl8NjNiZGU4MDkyOWJlZWFmZDM3NjhjNWUwMDdkNWQ4ZWVkZTUyNDRkMzg0MDNkYWVhYmU3MzkwYzg4NWNjZmYyZQ,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083345002,38195,ASFRC-14-OR,V PARTS,"VPART CAP M.C TANK, ORG",Tapa deposito bomba freno/embrague delantero naranja Brembo V PARTS,17.94,14.83,8.90,8430525381957,16,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Naranja,,,,187,34,134,93,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083345002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjcyNjh8aW1hZ2UvanBlZ3xhR1ppTDJoak5DOHhOVFF5TnpjME1qUTVPRGcwTmk4eE1EZ3pNelExTURBeUxURmZPREF3VjNnNE1EQkl8ZGEyY2E5YTAyYzg5ZjVmMDViYjZkYTMxYTUyMGU2YjQ1MWUwZjA1NzhiNGYyZmIzOTNjNmU5OTNhOWNhOTUyMg,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083349001,38219,ASOC-03-BL,V PARTS,"VPART COVER OIL FILTER, BLU",Tapa filtro de aceite azul Yamaha V PARTS,62.94,52.02,31.21,8430525382190,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,,,,338,78,94,133,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083349001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI3MDZ8aW1hZ2UvanBlZ3xhRGxqTDJoallTOHhOVFF5TnpjME16WTNPRFE1TkM4eE1EZ3pNelE1TURBeExURmZPREF3VjNnNE1EQkl8NGM5OTMyZGExNmZiZDRkZTI2NjU0ODJmNTk3Y2M3YzNhNzlhZTYwOGQ2YTVjMWU3Y2EyMDU5YzJlZjkzYTc4Ng,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083375001,45876,ASOT-281-BL,V PARTS,"VPART PROTECTION CLUTCH PUMP GUARD, BLU",Protector bomba embrague azul KTM 2t 08- Husaberg Husqvarna 14- V PARTS,34.94,28.88,11.55,8430525458765,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,,,,321,78,95,135,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083375001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY1MDJ8aW1hZ2UvanBlZ3xhR1E1TDJnMU55OHhOVFF5TnpjMU56VXdOalU1TUM4eE1EZ3pNemMxTURBeExURmZPREF3VjNnNE1EQkl8NGM0YWYyYmE0ZTBiNjViMzk3ZDVlZWE4YmE4YTdjNzc4NjZhOWE1NjNkNWVhM2ZhMDc3YmQ2ZTE4ZGQ1ZDNiZg,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083388001,38204,ASRRC-05-GR,V PARTS,"VPART CAP M.C TANK, GRN",Tapa deposito bomba freno trasero verde Kawasaki V PARTS,18.95,15.66,9.40,8430525382046,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Verde,,,,189,26,94,134,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1083388001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzcyMzd8aW1hZ2UvanBlZ3xhRGc0TDJnMk1DOHhOVFF5TnpjM01EUTRNamN4T0M4eE1EZ3pNemc0TURBeExURmZPREF3VjNnNE1EQkl8MDQ2NGM2YjZjMjVhYTJlNjg5MzZjZGM0ZDdkYTE5NjA1MDQyYjY1MTI3MTEyODMxZTljMjMyZGQ2Y2Q5YTZiMw,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083396004,899PL,MF5-899,V PARTS,"VPART BAR END, SIL",Contrapesos de manillar V PARTS Aluminio Kawasaki Plata,12.95,10.70,6.42,8430525056695,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Plata,,,,399,136,90,123,36,,,,,,,,,,,,,,Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1083396004-1.jpg?context=bWFzdGVyfHJvb3R8NzE4Nzh8aW1hZ2UvanBlZ3xhRE5qTDJnNE9DODJORE14TnpZNU1qa3dNelExTkM4NE1EQlhlRGd3TUVoZk1UQTRNek01TmpBd05DMHhMbXB3Wnd8ZTBjNzJhNjcwYTc2YWJlMzM3ZDY4NDdhNjc4NzNhMDU3YjNiNjNkMjY3M2EzMzhjMWNhZTA4MDI2MTQwZDIyMA,https://api.mybihr.com/medias/1083396004-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyNTYyfGltYWdlL2pwZWd8YURsaUwyZzRNaTh4TlRReU56YzNOVGs0TnpjME1pOHhNRGd6TXprMk1EQTBMVEpmT0RBd1YzZzRNREJJfDYxNDdhZGU1NTU2YzU5N2QxNWY3MTBkYTZjYmY4NDVmYTYyNTc5NzNjNjdmZTM1NDUxMTRjMTU4NzQ2Zjk0OWU,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083396003,899RJ,MF5-899,V PARTS,"VPART BAR END, RED",Contrapesos de manillar V PARTS Aluminio Kawasaki Rojo,12.95,10.70,1.41,8430525056671,15,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,,,,379,122,124,90,34,,,,,,,,,,,,,,Rojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1083396003-1.jpg?context=bWFzdGVyfHJvb3R8NzcxMTF8aW1hZ2UvanBlZ3xhREJqTDJnNFppODJORE14TnpZNU1qY3dOamcwTmk4NE1EQlhlRGd3TUVoZk1UQTRNek01TmpBd015MHhMbXB3Wnd8NWFmZjFkYWNkMTMzZjgyY2IzOTJiOGEzMjFkN2IzYTRhODRlNGYwZDcwMmUwM2VkNzY3YjliZWRhYzc1NmVjOQ,https://api.mybihr.com/medias/1083396003-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyNTYyfGltYWdlL2pwZWd8YUdRd0wyZzJPUzh4TlRReU56YzNOVEl3TVRNeE1DOHhNRGd6TXprMk1EQXpMVEpmT0RBd1YzZzRNREJJfDlkZDI5NGI0OTFkNzJlOTNiYjA1ZGU2YzBiMjRiOTY3MzRhNjE1OTE4NjZmM2M3MjM2OGE4ZmFkNTE2ZTM3NjA,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1083396002,899OR,MF5-899,V PARTS,"VPART BAR END, GLD",Contrapesos de manillar V PARTS Aluminio Kawasaki Oro,12.95,10.70,6.42,8430525056701,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Dorado,,,,391,152,90,124,35,,,,,,,,,,,,,,Oro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1083396002-1.jpg?context=bWFzdGVyfHJvb3R8ODA2MDB8aW1hZ2UvanBlZ3xhR001TDJnNU5TODJORE14TnpZNU1qVXhNREl6T0M4NE1EQlhlRGd3TUVoZk1UQTRNek01TmpBd01pMHhMbXB3Wnd8ZDc3YTJhNjkwMmI0ZDkzNGE5ZTgyZTYyYWRmMDU1ZmIzZmY2MDM1NGFkZTFjZjgzZDVkMjNlNDgzNzdiY2UwMw,https://api.mybihr.com/medias/1083396002-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyNTYyfGltYWdlL2pwZWd8YUdZMkwyZ3dOaTh4TlRReU56YzNORFF4TkRnM09DOHhNRGd6TXprMk1EQXlMVEpmT0RBd1YzZzRNREJJfDY0OGE1ZTljYjg1ZDQ2NDZhZGEwZDNlMTc5N2U3MWY2Yzc2YTQ3MTkzMjI5ZTg3YmY5YTVmYmFiN2JhMzg1YmM,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1085898004,38082,ASLC-04-YE,V PARTS,"VPART LAUNCH KIT, YEL",Sistema de salida rápida V PARTS amarillo Suzuki,60.95,50.37,30.22,8430525380820,6,8301409000,0,1,<p><strong>HONDA</strong></p> <ul> <li>CRF 250R 2004-2021</li> <li>CRF 250RX 2019-2021</li> <li>CRF 450R 2004-2021</li> <li>CRF 450RX 2017-2021</li> </ul> <p><strong>KAWASAKI</strong></p> <ul> <li>KXF 250 2006-2018</li> <li>KX 250 2019-2020</li> <li>KXF 450 2006-2018</li> <li>KX 450 2019-2020</li> </ul> <p><strong>SUZUKI</strong></p> <ul> <li>RM 125 2002-2008</li> <li>RM 250 2002-2008</li> <li>RMZ 250 2007-2021</li> <li>RMZ 450 2007-2001</li> </ul>,"
HONDA  CRF 250R 2004-2021 CRF 250RX 2019-2021 CRF 450R 2004-2021 CRF 450RX 2017-2021  
KAWASAKI  KXF 250 2006-2018 KX 250 2019-2020 KXF 450 2006-2018 KX 450 2019-2020  
SUZUKI  RM 125 2002-2008 RM 250 2002-2008 RMZ 250 2007-2021 RMZ 450 2007-2001 ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Amarillo,,,,466,96,94,134,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085898004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUwOTJ8aW1hZ2UvanBlZ3xhR1ExTDJoa09DOHhOVFF5TnpreU5qY3lNRFUwTWk4eE1EZzFPRGs0TURBMExURmZPREF3VjNnNE1EQkl8ZmNmYjFjMjNjYzMwOTJiMGZkMGY3YTcwYzRhZTRkYThhODkxYjU3ZGUzNDYxYzUxNjY2MWQ1ZDg1MDNmMWRkNg,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1085898003,38084,ASLC-04-RD,V PARTS,"VPART LAUNCH KIT, RED",Sistema de salida rápida V PARTS rojo Honda,60.95,50.37,30.22,8430525380844,3,8301409000,0,1,<p><strong>HONDA</strong></p> <ul> <li>CRF 250R 2004-2021</li> <li>CRF 250RX 2019-2021</li> <li>CRF 450R 2004-2021</li> <li>CRF 450RX 2017-2021</li> </ul> <p><strong>KAWASAKI</strong></p> <ul> <li>KXF 250 2006-2018</li> <li>KX 250 2019-2020</li> <li>KXF 450 2006-2018</li> <li>KX 450 2019-2020</li> </ul> <p><strong>SUZUKI</strong></p> <ul> <li>RM 125 2002-2008</li> <li>RM 250 2002-2008</li> <li>RMZ 250 2007-2021</li> <li>RMZ 450 2007-2001</li> </ul>,"
HONDA  CRF 250R 2004-2021 CRF 250RX 2019-2021 CRF 450R 2004-2021 CRF 450RX 2017-2021  
KAWASAKI  KXF 250 2006-2018 KX 250 2019-2020 KXF 450 2006-2018 KX 450 2019-2020  
SUZUKI  RM 125 2002-2008 RM 250 2002-2008 RMZ 250 2007-2021 RMZ 450 2007-2001 ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,,,,463,96,94,133,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085898003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMzOTd8aW1hZ2UvanBlZ3xhRGMxTDJobE5pOHhOVFF5TnpreU5qTXlOek15Tmk4eE1EZzFPRGs0TURBekxURmZPREF3VjNnNE1EQkl8NzQzOWIxYjljZTZmNmViYThiZjRlN2MyMTU2N2Y4YjhiNmYzMDY1NDUwODBlMmI3NzYzYWU2ZmRiYTcxMzg0Nw,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1085898001,38085,ASLC-04-BK,V PARTS,"VPART LAUNCH KIT, BLK",Sistema de salida rápida V PARTS negro Honda Suzuki Kawasaki,60.95,50.37,30.22,8430525380851,5,8301409000,0,1,<p><strong>HONDA</strong></p> <ul> <li>CRF 250R 2004-2021</li> <li>CRF 250RX 2019-2021</li> <li>CRF 450R 2004-2021</li> <li>CRF 450RX 2017-2021</li> </ul> <p><strong>KAWASAKI</strong></p> <ul> <li>KXF 250 2006-2018</li> <li>KX 250 2019-2020</li> <li>KXF 450 2006-2018</li> <li>KX 450 2019-2020</li> </ul> <p><strong>SUZUKI</strong></p> <ul> <li>RM 125 2002-2008</li> <li>RM 250 2002-2008</li> <li>RMZ 250 2007-2021</li> <li>RMZ 450 2007-2001</li> </ul>,"
HONDA  CRF 250R 2004-2021 CRF 250RX 2019-2021 CRF 450R 2004-2021 CRF 450RX 2017-2021  
KAWASAKI  KXF 250 2006-2018 KX 250 2019-2020 KXF 450 2006-2018 KX 450 2019-2020  
SUZUKI  RM 125 2002-2008 RM 250 2002-2008 RMZ 250 2007-2021 RMZ 450 2007-2001 ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Negro,,,,477,96,135,93,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085898001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk0Nzd8aW1hZ2UvanBlZ3xhR0l5TDJoaU15OHhOVFF5TnpreU5UUTNOVE0xT0M4eE1EZzFPRGs0TURBeExURmZPREF3VjNnNE1EQkl8NjNkNWUxYzNlNjg5MDZiMWVkZDE2YTNiNzIwZTQ3ZjQ4OTU3NWIzZmMxZDBmNWY4MWE2MDk1Y2VhMTFlYjgyZA,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
1085898002,38083,ASLC-04-GR,V PARTS,"VPART LAUNCH KIT, GRN",Sistema de salida rápida V PARTS verde Kawasaki,60.95,50.37,30.22,8430525380837,11,8301409000,0,1,<p><strong>HONDA</strong></p> <ul> <li>CRF 250R 2004-2021</li> <li>CRF 250RX 2019-2021</li> <li>CRF 450R 2004-2021</li> <li>CRF 450RX 2017-2021</li> </ul> <p><strong>KAWASAKI</strong></p> <ul> <li>KXF 250 2006-2018</li> <li>KX 250 2019-2020</li> <li>KXF 450 2006-2018</li> <li>KX 450 2019-2020</li> </ul> <p><strong>SUZUKI</strong></p> <ul> <li>RM 125 2002-2008</li> <li>RM 250 2002-2008</li> <li>RMZ 250 2007-2021</li> <li>RMZ 450 2007-2001</li> </ul>,"
HONDA  CRF 250R 2004-2021 CRF 250RX 2019-2021 CRF 450R 2004-2021 CRF 450RX 2017-2021  
KAWASAKI  KXF 250 2006-2018 KX 250 2019-2020 KXF 450 2006-2018 KX 450 2019-2020  
SUZUKI  RM 125 2002-2008 RM 250 2002-2008 RMZ 250 2007-2021 RMZ 450 2007-2001 ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Verde,,,,466,96,134,94,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085898002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU5NTV8aW1hZ2UvanBlZ3xhRFF3TDJoak1TOHhOVFF5TnpreU5UZzJPRFUzTkM4eE1EZzFPRGs0TURBeUxURmZPREF3VjNnNE1EQkl8Zjk4N2IwMzlkZWUwZTI2ZTBmODgxNjZiYTE4MTNiZDg2NDAyYTc5MTU5MjZmOWU0OGVlMjBkNjU3YjY0MWQxMw,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_PARTS-pictures.zip,,,Spain Warehouse (Parts)
