PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Embalaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1055413,445777,050090300.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard KTM 690 SMC,19.51,16.12,10.48,050090300.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,889,114,166,119,45,,,,https://api.mybihr.com/medias/1055413-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhRGN3TDJoall5ODRPVGN5TURJek9ESTBOREUwTHpFd05UVTBNVE10TVY4NE1EQlhlRGd3TUVnfDc1MTcxNGVkMTBhOGNlZDVhMjA0NTU2NTRhY2M0ZTE4MjkyYzlkMDk2Yjk2ZGYzYTI4N2RmMWMxZTUwYTg1NDg,https://api.mybihr.com/medias/1055413-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhR1kwTDJnM1pDODRPVGN5TURJME1ESXhNREl5THpFd05UVTBNVE10TWw4NE1EQlhlRGd3TUVnfDdjNGNkNDJmMDA4ZTZmZDY3NzUyZTk3YTdmODE5ZmIyZDgyMmRkMWQwNWVhMzM4NDJmYjc3Yjk4YjIzZDUyNmE,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055425,445765,050550210.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard GRISO 1100,19.51,16.12,6.04,050550210.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,898,110,165,121,45,,,,https://api.mybihr.com/medias/1055425-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhRGM1TDJnM09TODRPVFk0TkRBNE1UY3dOVEkyTHpFd05UVTBNalV0TVY4NE1EQlhlRGd3TUVnfGExNDYyNjVkYWVmMGU1MWVhYWZlOGVhZDQ4NmY0YjIxOGJhZWRhNmNmZTc2MDA5N2M3YjJlOTFiYTRhN2JjMWU,https://api.mybihr.com/medias/1055425-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhRE0yTDJnNE1DODRPVFk0TkRBNE16WTNNVE0wTHpFd05UVTBNalV0TWw4NE1EQlhlRGd3TUVnfDA2ZmQ0ZTc2MjA1MmQyZGJhYTA3YjM3MTM0YjJmYmZmZGU5YWFhZTkzOTM1NjI0ZTdiYzcyMjFjODA3OGUxOWM,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055427,445763,050550310.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard BREVA 1200,29.49,24.37,15.84,050550310.NG10,4,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,878,122,164,119,45,,,,https://api.mybihr.com/medias/1055427-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhR1ZpTDJoaU55ODRPVGN5TURJNE9UTTJNakl5THpFd05UVTBNamN0TVY4NE1EQlhlRGd3TUVnfGEwNGMxY2NjZTYwNmVjMjY1ODQ4MDdkMDU2YmE0ZGQyODg5NDkyNjExOTI1M2FmMGM3NDFkYTFjMTY2MTk0MzY,https://api.mybihr.com/medias/1055427-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhRFptTDJnMk9TODRPVGN5TURJNU1UTXlPRE13THpFd05UVTBNamN0TWw4NE1EQlhlRGd3TUVnfDE4Y2Q3NGQ3MzZjYTE2M2U5MWI0OGU4MDhiYjI2YWM0OGZlNTBlY2E2MTg3ZmJiNjQ2NjQwMzhiZGNmMTljODQ,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055392,445798,050070610.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Triumph STREET TRIPLE 675,29.49,24.37,15.84,050070610.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,873,120,163,119,45,,,,https://api.mybihr.com/medias/1055392-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhR016TDJoak5DODRPVGN5TURFMU9UWXdNRGswTHpFd05UVXpPVEl0TVY4NE1EQlhlRGd3TUVnfGZkMGY2YWU3M2RkYmU5ZWI0MWJkMzBiYzVkYjg4ZGM0ZWRlMDE0ZjRhY2E1OGU5YzEyYTdmZjg0NjcwNGQ1NmM,https://api.mybihr.com/medias/1055392-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhRFZpTDJnM05pODRPVGN5TURFMk1UVTJOekF5THpFd05UVXpPVEl0TWw4NE1EQlhlRGd3TUVnfDhiMGExYTEzNDQ2ZThhMzM1OTEwZDZhNmI4MDAyMGQ5MmIyNGEzNTI5ZjgyYmE2ZDY2MjhiZWNjZTRlMmY1YjY,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055244,442615,051030130.NG10,MFW,MFW ADAPTOR 051030130.NG10,Adaptadores de reposapié MFW Delanteros/Traseros Ducati,47.50,39.26,25.52,051030130.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,491,71,165,119,25,,,por pareja,https://api.mybihr.com/medias/1055244-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhR0ptTDJoaU1DODRPVGN4T1Rnd05UY3dOalUwTHpFd05UVXlORFF0TVY4NE1EQlhlRGd3TUVnfGRjZWUwYWY0NWMxNzE3ODA3OWU3NDgzYjVkMGQ4NzU0NzVlOGRjYjY1OWNjODMwZDQxMzU3ZjAwY2NmNTg1OTU,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055354,445877,050040100.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Honda VARADERO 125,20.21,16.70,10.86,050040100.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,955,100,168,121,47,,,,https://api.mybihr.com/medias/1055354-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhREJoTDJoaE5TODRPVGN5TURBeE1ERTNPRGcyTHpFd05UVXpOVFF0TVY4NE1EQlhlRGd3TUVnfDQ0NWZmMDRhMDM3ZWZiZjBmMmMyNGEyZDBhY2ZlNWU1ZjkzMGI5NTIyZjIzMjQ4ZDE3NmY4NDAyYzhiYTRjZTY,https://api.mybihr.com/medias/1055354-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhR1JpTDJoaFlpODRPVGN5TURBeE1qRTBORGswTHpFd05UVXpOVFF0TWw4NE1EQlhlRGd3TUVnfDgxOTAyMWQ3Y2I1MjkyNGI0MWM3NTk3NTUzMDJkNzg1OTY1NWMwMWIwODYyZjU3YjcwYTM1Yjk2MmU4ZjczZjc,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1081776003,445965,050000200.NG40,MFW,"MFW FOOT PEGS SPORT, RED, RED",Reposapiés Sport V PARTS rojo,27.49,22.72,14.77,050000200.NG40,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Aluminium foot pegs made from anodized CNC machined aluminium</p><p></p><ul> <li>Sold in pars</li><li>Without linking</li></ul> <p></p><p>All models are available in :</p><p></p><ul> <li>Red </li><li>Green</li><li>Black</li><li>Aluminum</li><li>Gold</li><li>Titanium</li><li>Orange</li><li>Blue</li></ul> </body> </html>","       Aluminium foot pegs made from anodized CNC machined aluminium Sold in parsWithout linking All models are available in : Red GreenBlackAluminumGoldTitaniumOrangeBlue  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,851,182,163,116,45,Rojo,,,https://api.mybihr.com/medias/1081776003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQ3Njl8aW1hZ2UvanBlZ3xhRFZqTDJoa09DODRPVGMzTmpjeE1qSTFNemMwTHpFd09ERTNOell3TURNdE1WODRNREJYZURnd01FZ3xlYzg2NTY0OTZhZTFiZDg3ZGMwMWIxMWFhYmNkNThiZTI5NDcyNjhkZjIwNzM0YzE0MmI0MzQ0N2RlNzM3YTg1,https://api.mybihr.com/medias/1081776003-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjQ5MjN8aW1hZ2UvanBlZ3xhREpqTDJoa1ppODRPVGMzTmpjeE5ESXhPVGd5THpFd09ERTNOell3TURNdE1sODRNREJYZURnd01FZ3wyMDdjYzFlN2U2NjhlMWI1YjI3MTBmZDFiOTBjZDdmZWM2ZjE3NTZmYzVjZGQ1ZTE1NDE5MzYyYmJlZjA2MzE3,https://api.mybihr.com/medias/1081776003-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjYzNTZ8aW1hZ2UvanBlZ3xhR1U1TDJobE5TODRPVGMzTmpjeE5qRTROVGt3THpFd09ERTNOell3TURNdE0xODRNREJYZURnd01FZ3w3NmVjMmZjNzI2NzcxOTNhMzAwMGE1NGViYWZmNjU4YzhiMzM5YWJiNDUwNDRmNTQ3OTJkMzE5M2I4MDUyMDNk,https://api.mybihr.com/medias/1081776003-4-800Wx800H?context=bWFzdGVyfHJvb3R8NjYwNDF8aW1hZ2UvanBlZ3xhR0poTDJobFl5ODRPVGMzTmpjeE9ERTFNVGs0THpFd09ERTNOell3TURNdE5GODRNREJYZURnd01FZ3wyODU5MjU4MTk4NWNiMWUzNTEyYTQwYjk3MDUwOGJiMGNjMzQ2ZjZhMjQxZWY5ZmUzNjk4MzI5ZGNkNjVmMDhl,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1081778008,445930,050000900.NG90,MFW,"MFW FOOT PEGS RACING PRO 2, ORG, GLD",Reposapiés Racing PRO 2 V PARTS oro,58.99,48.75,31.69,050000900.NG90,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Aluminium foot pegs made from anodized CNC machined aluminium</p><p></p><ul> <li>Sold in pars</li><li>Without linking</li></ul> <p></p><p>All models are available in :</p><p></p><ul> <li>Red </li><li>Green</li><li>Black</li><li>Aluminum</li><li>Gold</li><li>Titanium</li><li>Orange</li><li>Blue</li></ul> </body> </html>","       Aluminium foot pegs made from anodized CNC machined aluminium Sold in parsWithout linking All models are available in : Red GreenBlackAluminumGoldTitaniumOrangeBlue  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Dorado,789,155,162,116,42,Oro,,,https://api.mybihr.com/medias/1081778008-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQ1NDF8aW1hZ2UvanBlZ3xhRGN3TDJnME1DODRPVFkzTmpBMU9UUTBNelV3THpFd09ERTNOemd3TURndE1WODRNREJYZURnd01FZ3wxNTI5ZWEyNzQxYjEzN2YwOGJjZDA0Mjc1MWFmNTNhYWMzZjYxODg2NzdlNmQ2YTM3OGJmOTc3MmMzMzRhMjc2,https://api.mybihr.com/medias/1081778008-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjE3MDl8aW1hZ2UvanBlZ3xhREJoTDJnd1pTODRPVFkzTmpBMk1UUXdPVFU0THpFd09ERTNOemd3TURndE1sODRNREJYZURnd01FZ3wxMTIzNmUzOTY2OGVkNTkwOGVkMmVhYWYyMmIyOGFmY2E0ODI4YWY5MmE5ZGMyZWJjMTg0YzdkNWZkZDEwNmM2,https://api.mybihr.com/medias/1081778008-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTc5MDh8aW1hZ2UvanBlZ3xhR000TDJneE5DODRPVFkzTmpBMk16TTNOVFkyTHpFd09ERTNOemd3TURndE0xODRNREJYZURnd01FZ3w3ZmE0ZWE4ZTE2NjRmMzk5NTVhZjc1YTAyNGU2YzAzMzMwYmE4YjNmYzU0MDlhYWVmZGJjNWQ1NzUwZDcxNWM4,https://api.mybihr.com/medias/1081778008-4-800Wx800H?context=bWFzdGVyfHJvb3R8NTM0Njl8aW1hZ2UvanBlZ3xhRGs0TDJneFlpODRPVFkzTmpBMk5UTTBNVGMwTHpFd09ERTNOemd3TURndE5GODRNREJYZURnd01FZ3w2MTBhZTg4MWQyOGNjN2Y5NzQyNDI4MjNiMWQ0NmZlZjc4NDA0YWVjOWUyODEzOTk3NDljZDlhZDBmODdmN2Nj,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1081775008,445968,050000100.NG90,MFW,"MFW FOOT PEGS RACING, TIT, GLD",Reposapiés Racing V PARTS oro,29.49,24.37,15.84,050000100.NG90,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Aluminium foot pegs made from anodized CNC machined aluminium</p><p></p><ul> <li>Sold in pars</li><li>Without linking</li></ul> <p></p><p>All models are available in :</p><p></p><ul> <li>Red </li><li>Green</li><li>Black</li><li>Aluminum</li><li>Gold</li><li>Titanium</li><li>Orange</li><li>Blue</li></ul> </body> </html>","       Aluminium foot pegs made from anodized CNC machined aluminium Sold in parsWithout linking All models are available in : Red GreenBlackAluminumGoldTitaniumOrangeBlue  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Dorado,846,155,162,116,45,Oro,,,https://api.mybihr.com/medias/1081775008-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzcyNzN8aW1hZ2UvanBlZ3xhREE1TDJnNVlpODRPVGMzTmpZNU5qVXlOVEV3THpFd09ERTNOelV3TURndE1WODRNREJYZURnd01FZ3w1OTRkYjAwNTE3YzU3ZWI5NDAwYmViNDY0NTU2ZmJlMGE0Zjc2MWIxNTg1M2M3YWM1YjdiZWMzNjQzMjJhMDNm,https://api.mybihr.com/medias/1081775008-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjU4MzB8aW1hZ2UvanBlZ3xhRFJqTDJnNU5DODRPVGMzTmpZNU9EUTVNVEU0THpFd09ERTNOelV3TURndE1sODRNREJYZURnd01FZ3xmNmVjNmNjM2NlNDk0Y2RlYWIwZWI3OGU1YWU2ODFhNWYwN2Y1NGQ2MWM0MjBmNzcyOTEzMjFhMTg1NjU4MTFm,https://api.mybihr.com/medias/1081775008-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjA4MzB8aW1hZ2UvanBlZ3xhR1kwTDJnMk55ODRPVGMzTmpjd01EUTFOekkyTHpFd09ERTNOelV3TURndE0xODRNREJYZURnd01FZ3wyYmE3MTZlOTVlZTQ5YTE5MzA1ZGNlNzVjMTkxYzMxYzI5ZTk1YmJhNjg5NzZhMzE1NzVkOTJlMWQ4ODUzNWE5,https://api.mybihr.com/medias/1081775008-4-800Wx800H?context=bWFzdGVyfHJvb3R8NjM2MzN8aW1hZ2UvanBlZ3xhR00xTDJnMlpTODRPVGMzTmpjd01qUXlNek0wTHpFd09ERTNOelV3TURndE5GODRNREJYZURnd01FZ3w5MGVmY2Y2Yjc3NjQ4Y2E0NmQ1MDk0YTQ0ZTQxNmNkNWM2ZTQ1ZmQ2OGZlM2NkNWE3ZTRjMzAwMDJkMDFhYmZh,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1081775001,445975,050000100.NG10,MFW,"MFW FOOT PEGS RACING, TIT, ALU",Reposapiés Racing V PARTS aluminio natural,33.99,28.09,18.26,050000100.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Aluminium foot pegs made from anodized CNC machined aluminium</p><p></p><ul> <li>Sold in pars</li><li>Without linking</li></ul> <p></p><p>All models are available in :</p><p></p><ul> <li>Red </li><li>Green</li><li>Black</li><li>Aluminum</li><li>Gold</li><li>Titanium</li><li>Orange</li><li>Blue</li></ul> </body> </html>","       Aluminium foot pegs made from anodized CNC machined aluminium Sold in parsWithout linking All models are available in : Red GreenBlackAluminumGoldTitaniumOrangeBlue  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Aluminio,810,149,162,119,42,Aluminio,,,https://api.mybihr.com/medias/1081775001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjQ3NDJ8aW1hZ2UvanBlZ3xhRE13TDJoaVpDODRPVGMzTmpZME1UUTNORGcyTHpFd09ERTNOelV3TURFdE1WODRNREJYZURnd01FZ3wzNTk0M2U1MDZkOWM2NDcxOTJhYmRjMWVjYzJkOTY4NGUzZGY4ZDAxYzE3OGM3NjllOTdkMWVhYTI5ZTNhYTg5,https://api.mybihr.com/medias/1081775001-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTE0ODJ8aW1hZ2UvanBlZ3xhRFZtTDJoaU5pODRPVGMzTmpZME16UTBNRGswTHpFd09ERTNOelV3TURFdE1sODRNREJYZURnd01FZ3w3Mjk2NWU2YjRhNzI3ZTU2NjU0M2M5M2Q3NGM1NDhkYzNlM2VhYmQ3ZGQyY2RhODNmODZlMDIxYjQwOWVkNDBm,https://api.mybihr.com/medias/1081775001-3-800Wx800H?context=bWFzdGVyfHJvb3R8NDg4NDN8aW1hZ2UvanBlZ3xhRGhtTDJoaFppODRPVGMzTmpZME5UUXdOekF5THpFd09ERTNOelV3TURFdE0xODRNREJYZURnd01FZ3wwYTg5NDY1ZGY5ODg2MGJmYjQzMzRkM2MyODE1ZjM0NzliZjg3YTNmNTY4NTQ4MTQ3ZTZmMWIwZmI3ZjRjZTBl,https://api.mybihr.com/medias/1081775001-4-800Wx800H?context=bWFzdGVyfHJvb3R8NTI4NTF8aW1hZ2UvanBlZ3xhR1F5TDJoaE9DODRPVGMzTmpZME56TTNNekV3THpFd09ERTNOelV3TURFdE5GODRNREJYZURnd01FZ3wwYzFiY2U3NTgzMGU4ODQxYWZkYWE2YmYyNmU4MmNiYTUwOTBkOGIwNzM0MzU2YTdlZDM3MGJhMDFiYzEyYjJj,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1081775007,445969,050000100.NG80,MFW,"MFW FOOT PEGS RACING, TIT, BLK",Reposapiés Racing V PARTS negro,33.99,28.09,18.26,050000100.NG80,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Aluminium foot pegs made from anodized CNC machined aluminium</p><p></p><ul> <li>Sold in pars</li><li>Without linking</li></ul> <p></p><p>All models are available in :</p><p></p><ul> <li>Red </li><li>Green</li><li>Black</li><li>Aluminum</li><li>Gold</li><li>Titanium</li><li>Orange</li><li>Blue</li></ul> </body> </html>","       Aluminium foot pegs made from anodized CNC machined aluminium Sold in parsWithout linking All models are available in : Red GreenBlackAluminumGoldTitaniumOrangeBlue  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Negro,846,156,162,116,45,Negro,,,https://api.mybihr.com/medias/1081775007-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE1NDR8aW1hZ2UvanBlZ3xhR1V6TDJobVpDODRPVGMzTmpZNE9EWTJNRGM0THpFd09ERTNOelV3TURjdE1WODRNREJYZURnd01FZ3w3NWY4YWIzNTY2YThlNzVjNGE2YjM4N2VlMmU3OTM1MTIxZWMyNjE4OTI4OGZmY2ZmYzU5OWZkNTUxNzllZWEy,https://api.mybihr.com/medias/1081775007-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTcxNDN8aW1hZ2UvanBlZ3xhRFkzTDJoaFppODRPVGMzTmpZNU1EWXlOamcyTHpFd09ERTNOelV3TURjdE1sODRNREJYZURnd01FZ3w4ZjE5ZmEzMDQxNDYwMDljODZiNTU3ZGNkOTA2ZTgwN2E1MTY5ODJhMTc3ODc2ZmMyODEwOTczMTRmN2UxN2Qz,https://api.mybihr.com/medias/1081775007-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjA5NTB8aW1hZ2UvanBlZ3xhR0ZoTDJoaE9DODRPVGMzTmpZNU1qVTVNamswTHpFd09ERTNOelV3TURjdE0xODRNREJYZURnd01FZ3xmNWZmYWViN2VmNjM4YzY1YWQ1NjYwNjhjNTZhZDY5NGUxYzhhMmI5NTFjZTcwZWMzYzBhOTk0YTU2ODk2MWQw,https://api.mybihr.com/medias/1081775007-4-800Wx800H?context=bWFzdGVyfHJvb3R8NTk2MTh8aW1hZ2UvanBlZ3xhR1JoTDJoaE1TODRPVGMzTmpZNU5EVTFPVEF5THpFd09ERTNOelV3TURjdE5GODRNREJYZURnd01FZ3xmYzJhMmZjYTA3Zjc1ODAyNTI2YzQ2MDY3OWNiMmE4MWU4YTQ4YjNkZTQ5MTBlZjY1MDhlYzcyNWYxMDYxMTA3,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
