PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,DeliveryPlant
1009865,800002,VM20-273,MIKUNI,MIKUN CARBURETOR VM 20,Carburador Mikuni VM20 standard,158.51,131.00,85.15,VM20-273,1,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>A huge selection of models and diameters with numerous possibilities, has popularized the MIKUNI VM as the quintessential replacement carburetor. Removable round valve throttle slide, jets and well needles make this a carburetor of great simplicity to adjust. </p><p> </p></body> </html>","       A huge selection of models and diameters with numerous possibilities, has popularized the MIKUNI VM as the quintessential replacement carburetor. Removable round valve throttle slide, jets and well needles make this a carburetor of great simplicity to adjust.   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2271,600,110,178,116,https://api.mybihr.com/medias/800Wx800H-1009865-1.jpg?context=bWFzdGVyfHJvb3R8Nzc4Njd8aW1hZ2UvanBlZ3xhR1ZrTDJobU5pODRNREk0TmpNNU5ERTFOVEF6T0M4NE1EQlhlRGd3TUVoZk1UQXdPVGcyTlMweExtcHdad3w2NWI0OTdkMmRiZWIxNGNlZWJlOGRhMTFjMGI2N2VlN2M4Yzg1NTQwNTIyYzgzMjJhMGNjMGRmOGVlMTcwMTVk,https://api.mybihr.com/medias/800Wx800H-1009865-2.jpg?context=bWFzdGVyfHJvb3R8Nzc3Mzd8aW1hZ2UvanBlZ3xhR0prTDJobVpDODRNREk0TmpNNU5ETTFNVFkwTmk4NE1EQlhlRGd3TUVoZk1UQXdPVGcyTlMweUxtcHdad3w1ZTlhYTc1NTdjZTJjZGY4OGQ4MGE4NWIzMGI5NzQ4NjRjM2ZkYjM1M2MwNGUyZTJmODViZTljZThmNWM1ODhh,https://api.mybihr.com/medias/800Wx800H-1009865-3.jpg?context=bWFzdGVyfHJvb3R8ODkzNDR8aW1hZ2UvanBlZ3xhRGcwTDJobVlpODRNREk0TmpNNU5EVTBPREkxTkM4NE1EQlhlRGd3TUVoZk1UQXdPVGcyTlMwekxtcHdad3w1OTI1MzQ0MzMxMzM1MzQ4NDEwMjIxZGEwZWZlNzA3YTg3NjVkZjBlOTJhOTA0OTUzMzQ0ODIxYTZiYmZkMWUy,https://api.mybihr.com/medias/800Wx800H-1009865-4.jpg?context=bWFzdGVyfHJvb3R8Nzg4ODV8aW1hZ2UvanBlZ3xhR0kwTDJobU5DODRNREk0TmpNNU5EYzBORGcyTWk4NE1EQlhlRGd3TUVoZk1UQXdPVGcyTlMwMExtcHdad3xjZWMwZmVhYmUwZDI0MTZjODFmZGIxOTk3ODlkMGE0ZDZmZDc5NDZkNjk3Njg4MWVlOGNkZDY1MTAwMmU3MDA4,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010583,825018,786-27001-4.2,MIKUNI,"MIKUN NEEDLE NEEDLE VALVE KIT 4,2",Válvula de aguja carburador Mikuni 4.2 TMR42-45,26.62,22.00,14.30,786-27001-4.2,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,10,9,10,15,https://api.mybihr.com/medias/1010583-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAzMDB8aW1hZ2UvanBlZ3xhREV3TDJnME9TODRPVEkyTnpNME16RTVOalEyTHpFd01UQTFPRE10TVY4NE1EQlhlRGd3TUVnfGYyMDYwMjViMDliN2Q0NDU2YzI5MWFiODY5OGQ3OWRjNmVhNmI3NTkzNTk3YTQ0MjQzYzRjNWU3MGI0OTY2MWI,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009849,800103,BN44-40-8052,MIKUNI,MIKUN CARBURETOR SBN44,Carburador Mikuni SBN44 sin mariposa de starter + eje largo,338.80,280.00,182.00,BN44-40-8052,0,8409910090,0,1,"Without choke throttle valve, plus long rod.","Without choke throttle valve, plus long rod.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2271,900,110,178,116,https://api.mybihr.com/medias/800Wx800H-1009849-1.jpg?context=bWFzdGVyfHJvb3R8NzkyNzl8aW1hZ2UvanBlZ3xhRFpsTDJnM01TOHpNekV6TVRFeU1qWTRPREF6TUM4NE1EQlhlRGd3TUVoZk1UQXdPVGcwT1MweExtcHdad3wwYWZlZDk1ZDMwODVlMzY4NjUxNjNiNjI1M2UxN2Q2YzVhMjVjMmI4MTZhZDI4YTI3NzZlNjMxYzY2ZmExNGY1,https://api.mybihr.com/medias/800Wx800H-1009849-2.jpg?context=bWFzdGVyfHJvb3R8ODEzODB8aW1hZ2UvanBlZ3xhREl5TDJneFl5OHpNekV6TVRFeU16QTRNVEkwTmk4NE1EQlhlRGd3TUVoZk1UQXdPVGcwT1MweUxtcHdad3xlZDk4YWM5NzJlZTM2NGU1NmQ5YjU1NzA2MzVmMWMxN2Y3YjYxNzc5YmYxMzAyODRiNWI1MmE3ZTI3YTE3MjU2,https://api.mybihr.com/medias/800Wx800H-1009849-3.jpg?context=bWFzdGVyfHJvb3R8Nzg2OTN8aW1hZ2UvanBlZ3xhRGswTDJnd1pTOHpNekV6TVRFeU16UTNORFEyTWk4NE1EQlhlRGd3TUVoZk1UQXdPVGcwT1MwekxtcHdad3xmMGNiODY1NDE1Mzg5OGFhODc2NTEyYTM5N2Q3YjIyMjYzZmYxNDQ3MTUzMjVjYTU5MjA3ZGVmMjk0MjU4YTU5,https://api.mybihr.com/medias/800Wx800H-1009849-4.jpg?context=bWFzdGVyfHJvb3R8ODkyMjN8aW1hZ2UvanBlZ3xhREEzTDJnd01TOHpNekV6TVRFeU16ZzJOelkzT0M4NE1EQlhlRGd3TUVoZk1UQXdPVGcwT1MwMExtcHdad3xkOTZiNWFiNGM3NmFhZTU5Y2JlZTY4ZDU1NmE3MmY5N2U5ZDAwYjczZDYzODUxNGRiMjFhMjRhMWZjZmMyODg2,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,https://api.mybihr.com/medias/800103.pdf?context=bWFzdGVyfGRvY3VtZW50c3wxODY2MDl8YXBwbGljYXRpb24vcGRmfGFEQTRMMmhrTlM4NU5qTTBOVFk0T1RZeU1EYzRMemd3TURFd013fDgwNTI5NTU0M2Y0ZjRiZmQwN2ZlYzcxMDA5ZTc4NmRjNjRhNzRkZDFjMGI3ZGM4YWZjOGJkZWE2NDRkNWJlMDU,,Spain Warehouse (Parts)
1010567,MKU27.5,VM28/486-27.5,MIKUNI,"MIKUN JET MKU 27,5MM",Chiclé de baja Mikuni VM28/486-27.5,9.68,8.00,5.20,VM28/486-27.5,4,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3,100,15,15,15,https://api.mybihr.com/medias/1010567-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE0NDd8aW1hZ2UvanBlZ3xhRGhqTDJnME9DODRPVE00T0RNM056QTBOek0wTHpFd01UQTFOamN0TVY4NE1EQlhlRGd3TUVnfDFlYzZkN2E5M2MyODgxODkyZThjOTQ1ZDUyZDJjYjE5YjNiMzc5YmJmYjBkNmM3NTk3ZThhNjg1MDBlMmM3ODI,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009851,800500,TM24-9,MIKUNI,MIKUN CARBURETOR TM24/9,Carburador Mikuni campana plana TM24,225.06,186.00,120.90,TM24-9,1,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2271,420,110,178,116,https://api.mybihr.com/medias/1009851-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI0MDh8aW1hZ2UvanBlZ3xhR1JqTDJneE5DODRPVE00T1RjeU9UQTFOVEF5THpFd01EazROVEV0TVY4NE1EQlhlRGd3TUVnfDA3YmZhMzQxYzM4YmQyZDI0MzA4NmE0N2IyODFkZTFkMGZmZjg2ZjcxNTI3NjJjNjRjZDA5N2VlNTZmYjU4M2M,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,https://api.mybihr.com/medias/800500.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjM4NDl8YXBwbGljYXRpb24vcGRmfGFETmhMMmhpWlM4NU1EUXpOalEyTnpReU5UVTRMemd3TURVd01BfDk4NWE4NDJkMjczMTE2OThiYWQyYWRiOGI1NTI2ZWUyYTg1ODRhNmZlZTU4NjBkY2VjYjNmMDkwZDZhYzFkZDQ,https://api.mybihr.com/medias/Carburateurs-TM-MIKUNI.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjM4NDl8YXBwbGljYXRpb24vcGRmfGFESXpMMmcyWWk4NE5qQXlNVEEyTkRBNU56Z3lNaTlEWVhKaWRYSmhkR1YxY25OZlZFMWZUVWxMVlU1SkxuQmtaZ3xkNGIzYmQyNmJmNjZjYmQyNDhlYTQ0MjcwZGM2Y2Y2YjNmMGI2YjI1ZmFkMzQ3NTRkYWUzOTUzMmFiYWM2MmUw,Spain Warehouse (Parts)
1009852,800800,TM27-8006,MIKUNI,MIKUN CARBURETOR TMJ27,Carburador Mikuni con Power Jet TMJ27,243.21,201.00,130.65,TM27-8006,1,8409910090,0,1,MIKUNI TMJ carburetors are fitted with a PowerJet system that enriches the mixture from the 3/4 valve throttle slide outlet. This system distinctly improves the motorbike's flexibility at low revs without power loss at high revs.,MIKUNI TMJ carburetors are fitted with a PowerJet system that enriches the mixture from the 3/4 valve throttle slide outlet. This system distinctly improves the motorbike's flexibility at low revs without power loss at high revs.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2271,600,110,178,116,https://api.mybihr.com/medias/1009852-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzgzODV8aW1hZ2UvanBlZ3xhR1JpTDJnM05DODRPVE0wTnpVeU5UVXdPVFF5THpFd01EazROVEl0TVY4NE1EQlhlRGd3TUVnfDNmMDQxZmZjODgwMGRjNTM4YzNhMjAxNTcxM2ZkMDI4YjE1MzI4MTY5MDA1NzMzMWFlOWEwMDNhYjQ4MGRkZTQ,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010570,MKU35,VM28/486-35,MIKUNI,MIKUN JET MKU 35MM,Chiclé de baja Mikuni VM28/486-35,9.68,8.00,5.20,VM28/486-35,2,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,105,20,20,20,https://api.mybihr.com/medias/1010570-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE0NDd8aW1hZ2UvanBlZ3xhRGc1TDJobFl5ODRPRGN6TlRnMk5qSXlORGswTHpFd01UQTFOekF0TVY4NE1EQlhlRGd3TUVnfGQwYmUzY2M4NGU2NjJiOGE3NGIyZmFhMWNhNGE4YWQ0YTMwMzE4MGU2YjhmZjYyYzYyYmM3YmM0NTJmMGY3Zjk,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009853,800801,TM30-8006,MIKUNI,MIKUN CARBURETOR TMJ30,Carburador Mikuni con Power Jet TMJ30,243.21,201.00,130.65,TM30-8006,0,8409910090,0,1,MIKUNI TMJ carburetors are fitted with a PowerJet system that enriches the mixture from the 3/4 valve throttle slide outlet. This system distinctly improves the motorbike's flexibility at low revs without power loss at high revs.,MIKUNI TMJ carburetors are fitted with a PowerJet system that enriches the mixture from the 3/4 valve throttle slide outlet. This system distinctly improves the motorbike's flexibility at low revs without power loss at high revs.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1877,525,192,104,94,https://api.mybihr.com/medias/800Wx800H-1009853-1.jpg?context=bWFzdGVyfHJvb3R8MjkzODl8aW1hZ2UvanBlZ3xhR1F3TDJnMU5DODJNelV6TnpnNE9UQTFNRFkxTkM4NE1EQlhlRGd3TUVoZk1UQXdPVGcxTXkweExtcHdad3wxMDg1YjJlYzMzYTI1NTRjMzhjMmZkZjgwZjNlMzZjZWU3NDYyYTc2OTk2NjJhZGEzYzlkMTI0YWM2MmU3N2Qx,https://api.mybihr.com/medias/800Wx800H-1009853-2.jpg?context=bWFzdGVyfHJvb3R8Mjg1NTZ8aW1hZ2UvanBlZ3xhRGxsTDJnMVpTODJNelV6TnpnNE9UTXhNamM1T0M4NE1EQlhlRGd3TUVoZk1UQXdPVGcxTXkweUxtcHdad3w5Zjg5ZTcxYzU0MjM1NjAxNzNjMGYwZDRjZjE0N2M1NzQ0MjdiMDVmOTM4MWI4Y2MxZjJjOTBhYWRkMWMwYmIz,https://api.mybihr.com/medias/800Wx800H-1009853-3.jpg?context=bWFzdGVyfHJvb3R8MjU3MTh8aW1hZ2UvanBlZ3xhREpqTDJnMll5ODJNelV6TnpnNE9UY3dOakF4TkM4NE1EQlhlRGd3TUVoZk1UQXdPVGcxTXkwekxtcHdad3xjNTRlNzRmNjQ3MDliZjFiOGMwMzI0YmE2NDdlOTE5MjcyMzQ1NzRkMzQzNjkxZjU1YzlmZDY4OGE3YzAyNWU2,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010571,MKU37.5,VM28/486-37.5,MIKUNI,"MIKUN JET MKU 37,5MM",Chiclé de baja Mikuni VM28/486-37.5,9.68,8.00,5.20,VM28/486-37.5,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,4,5,16,16,16,https://api.mybihr.com/medias/1010571-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE0NDd8aW1hZ2UvanBlZ3xhRGMzTDJoaFl5ODRPVEkyTXpnNE1Ea3lPVFU0THpFd01UQTFOekV0TVY4NE1EQlhlRGd3TUVnfDNjY2U3YTA4MjMxNjNkY2QxNTQ3YWFmY2FhN2U2MGE5NjhjY2UyMzk2ZWU3MzNhYmFiZDBjZDNlODY1Yjc2YjA,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010602,821068,616-12001,MIKUNI,MIKUN SPAREPARTS JET GASKET,Junta de chiclé Mikuni 616-12001,2.42,2.00,1.30,616-12001,4,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,100,20,10,10,https://api.mybihr.com/medias/800Wx800H-1010602-1.jpg?context=bWFzdGVyfHJvb3R8MzA1Njl8aW1hZ2UvanBlZ3xhRFk1TDJnM09TOHpNekV6TVRFeU9UZ3pNVFExTkM4NE1EQlhlRGd3TUVoZk1UQXhNRFl3TWkweExtcHdad3w0NDdiNjJiZTI5OTZkODJmZTBjNjE1YzZjZmNhNjNjOGQ5N2FiZjkzOTQ0OGJmYzMwMmRmMzllNGQ5NjE2M2Rj,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010645,825061,786-36011-3.3,MIKUNI,"MIKUN SPAREPARTS NEEDLE VALVE KIT 3,3",Válvula de aguja carburador Mikuni NEW-TMX 3.3,27.83,23.00,14.95,786-36011-3.3,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,10,9,10,15,https://api.mybihr.com/medias/800Wx800H-1010645-1.jpg?context=bWFzdGVyfHJvb3R8MzUxNzF8aW1hZ2UvanBlZ3xhR1l6TDJnek55OHpNekV6TVRNek1USTRPVEV4T0M4NE1EQlhlRGd3TUVoZk1UQXhNRFkwTlMweExtcHdad3w5ZTg4OTJiMTIwOWM3YzBjNTMwMmE1MzVjNmJlY2NiZDQzZWFmZGY1ZWQ3N2UyNzQwZTdhZmRhMWVkZGU4MGYx,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009864,800001,VM18-144,MIKUNI,MIKUN CARBURETOR VM 18,Carburador Mikuni VM18 standard,135.52,112.00,72.80,VM18-144,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>A huge selection of models and diameters with numerous possibilities, has popularized the MIKUNI VM as the quintessential replacement carburetor. Removable round valve throttle slide, jets and well needles make this a carburetor of great simplicity to adjust. </p><p> </p></body> </html>","       A huge selection of models and diameters with numerous possibilities, has popularized the MIKUNI VM as the quintessential replacement carburetor. Removable round valve throttle slide, jets and well needles make this a carburetor of great simplicity to adjust.   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,869,495,135,87,74,https://api.mybihr.com/medias/800Wx800H-1009864-1.jpg?context=bWFzdGVyfHJvb3R8NzgwNDF8aW1hZ2UvanBlZ3xhREV6TDJnNU5DODRNREk0TmpNNU16TTJPRFl3Tmk4NE1EQlhlRGd3TUVoZk1UQXdPVGcyTkMweExtcHdad3wzYTU0NjRlMWRjYjYzOWU5Y2MzNzRkYTE2ZWRlYTUyNDJjMWQ5YzgxMDE2YzNlYmVjZjFhMDMyZWMyMzkzMTA0,https://api.mybihr.com/medias/800Wx800H-1009864-2.jpg?context=bWFzdGVyfHJvb3R8ODM4NzF8aW1hZ2UvanBlZ3xhR1UwTDJnNVlTODRNREk0TmpNNU16VTJOVEl4TkM4NE1EQlhlRGd3TUVoZk1UQXdPVGcyTkMweUxtcHdad3w2MjAxNGRlMTYzNDQzYWZlNDE3YTcxZmVjOTQ3MzgzZTBiZjkwMzliMGQzZWZjZGUxMDdkZjExNGE3ZDNjOWM4,https://api.mybihr.com/medias/800Wx800H-1009864-3.jpg?context=bWFzdGVyfHJvb3R8NjMyMTF8aW1hZ2UvanBlZ3xhR0kwTDJoaE1TODRNREk0TmpNNU16YzJNVGd5TWk4NE1EQlhlRGd3TUVoZk1UQXdPVGcyTkMwekxtcHdad3xhY2RmYjdkNzBjMmQyMGViYzgxNzk2YzQ5M2JjZDg2YzFlMjEyNDcwM2I3NTcxODFiNDQ3OTk1MWRkMWUzMTUy,https://api.mybihr.com/medias/800Wx800H-1009864-4.jpg?context=bWFzdGVyfHJvb3R8ODY1MzN8aW1hZ2UvanBlZ3xhRGN4TDJoaE9DODRNREk0TmpNNU16azFPRFF6TUM4NE1EQlhlRGd3TUVoZk1UQXdPVGcyTkMwMExtcHdad3w5YzQxNzMyZjEwZDVmMjZmYzE2MTBlNzVlMGJhZTVmYzFhM2ZkM2I3MDFlYWVlZmI4YWJkYmYwMzY1MWM3ZDZk,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010584,5FL14,J8-5FL14,MIKUNI,MIKUN NEEDLE,Aguja de carburador Mikuni J8-5FL14,16.94,14.00,9.10,J8-5FL14,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,5,5,5,50,https://api.mybihr.com/medias/1010584-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4MzV8aW1hZ2UvanBlZ3xhRGMxTDJobFlTODRPVFV6TXpNek9UUXdNalUwTHpFd01UQTFPRFF0TVY4NE1EQlhlRGd3TUVnfGM3Njc1MTYzOGIzZjc4MmU4MzNhNGFlNzViNzA1NWJhYTgxMzRmNWExMTlmYWE5ZTIxNjcyMDBkMGNkZGU2NGQ,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009868,800004,VM26-8639,MIKUNI,MIKUN CARBURETOR VM 26,Carburador Mikuni VM26 tornillo a izquierdas,182.71,151.00,98.15,VM26-8639,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>A huge selection of models and diameters with numerous possibilities, has popularized the MIKUNI VM as the quintessential replacement carburetor. Removable round valve throttle slide, jets and well needles make this a carburetor of great simplicity to adjust. </p><p> </p></body> </html>","       A huge selection of models and diameters with numerous possibilities, has popularized the MIKUNI VM as the quintessential replacement carburetor. Removable round valve throttle slide, jets and well needles make this a carburetor of great simplicity to adjust.   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1432,576,146,109,90,https://api.mybihr.com/medias/1009868-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE1Mzh8aW1hZ2UvanBlZ3xhRGszTDJnNE15ODRPVEkyTXpZd09USTRNamcyTHpFd01EazROamd0TVY4NE1EQlhlRGd3TUVnfGFhYTBmNDRlMmY1Y2UyYTE5ZDAyZDAzNDE3ZTNiYTNhNDNhMWQ2NjVjNjA0MjMwOGE1YzAwZmM0MWJhNTRhYTA,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,https://api.mybihr.com/medias/800004.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjYxNjB8YXBwbGljYXRpb24vcGRmfGFERTBMMmhoT0M4NU1EUXpOakEwTmpNMU5qYzRMemd3TURBd05BfDVlMmYzNGVkN2QyMmYyNDlmNDE1ZmI3OWIzZGVlYzFkOWFjYzlkOTRhNTlkMzAwYjg0ODcwN2RmYzYwNjJjZWI,,Spain Warehouse (Parts)
1010586,6EJ12-55,J8-6EJ12-55,MIKUNI,MIKUN NEEDLE,Aguja de carburador Mikuni J8-6EJ12-55,12.10,10.00,6.50,J8-6EJ12-55,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,5,5,5,50,https://api.mybihr.com/medias/1010586-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM5MjV8aW1hZ2UvanBlZ3xhR0ZtTDJnMVl5ODRPVEkzTURBME1qSTVOall5THpFd01UQTFPRFl0TVY4NE1EQlhlRGd3TUVnfGIwMjU0ZTI4NTNlNmYxOGRlMjYzOTJlMGYxNGNjM2VlYjM3Njg3MjFmNmEwMGUyMTBiZjcwMDI4ZDI0ZDM5MmY,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009869,800501,VM28-418,MIKUNI,MIKUN CARBURETOR TM28,Carburador Mikuni campana plana TM28,223.85,185.00,120.25,VM28-418,4,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>For enduro and trail type 4 strokes single-cylinder preparation, we offer the MIKUNI TM carburetor with recirculation pump.</p></body> </html>","       For enduro and trail type 4 strokes single-cylinder preparation, we offer the MIKUNI TM carburetor with recirculation pump. ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1445,550,170,100,85,https://api.mybihr.com/medias/1009869-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ3ODB8aW1hZ2UvanBlZ3xhREZpTDJneE1pODRPVFExT0RNNU16UXhOVGs0THpFd01EazROamt0TVY4NE1EQlhlRGd3TUVnfDJlNmE5NjJmMzI2OWQ3ODk3ZTRiYzgxNDI3ZWRiZmJlNmY3YTQ2YWMzZjA3NjgxMWQxMTg4ODQxMjhiM2U2ZWU,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,https://api.mybihr.com/medias/Mikuni-800501-.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMzgwOTJ8YXBwbGljYXRpb24vcGRmfGFEUTFMMmd3TkM4NU1EVXdPVE01TWpJNE1Ua3dMMDFwYTNWdWFTQTRNREExTURFcnw4MmZiN2MwNjQwOGY0MDljMjI3YzNiOGM5NTNkZGFjNTFmZjY1MGJjOWIwMzZhYjczYTNmNmViMjVkZDU4Yjcz,,Spain Warehouse (Parts)
1009885,MKA140,4/042-140,MIKUNI,MIKUN JET MKA 140MM,Chiclé de alta Mikuni 4/042-140,8.47,7.00,4.55,4/042-140,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,0,5,12,6,6,https://api.mybihr.com/medias/1009885-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY1ODd8aW1hZ2UvanBlZ3xhR0l4TDJobFpDODRPVEF3T1RVMU9ETXlNelV3THpFd01EazRPRFV0TVY4NE1EQlhlRGd3TUVnfDMyMmE5MzcwZmU5NWY2N2MxZjRiMmMwYjIwMzM4OTU5MjI2YTc2ODg4Y2FlNzFmOWRkZjljM2IwYjZkYzU1ZDE,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009887,MKA150,4/042-150,MIKUNI,MIKUN JET MKA 150MM,Chiclé de alta Mikuni 4/042-150,8.47,7.00,4.55,4/042-150,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,4,5,27,15,9,https://api.mybihr.com/medias/1009887-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY1ODd8aW1hZ2UvanBlZ3xhR0U0TDJoallpODRPVFE0T1RjM01UQTJPVGMwTHpFd01EazRPRGN0TVY4NE1EQlhlRGd3TUVnfGFjMTBlYzhhZWQxZGZhNmQzZTQxMTk1Mjc1M2E1M2JmN2ExNDkzMTJiMTA2MjM4Nzc1ZDA4YzZkYzRkNzQ2NzU,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010610,821058,616-94028,MIKUNI,MIKUN SPAREPARTS CARBURETOR O-RING,Jnta tórica de cuba de carburador Mikuni HSR42/45 / TMR42/45,4.84,4.00,2.60,616-94028,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,51,105,85,60,10,https://api.mybihr.com/medias/800Wx800H-1010610-1.jpg?context=bWFzdGVyfHJvb3R8MzAwODN8aW1hZ2UvanBlZ3xhREF6TDJnMk5DOHpNekV6TVRNeU9Ea3lPVGd5TWk4NE1EQlhlRGd3TUVoZk1UQXhNRFl4TUMweExtcHdad3xjZDhjOWU3YmEzZmExY2YyNDE5ZGFmMDkzYzRmNmU2ZTUyZjZiMDRlZGU1ZWNlODRhMzgxZTdkODY1N2QxMjI5,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
